dataset,policy,batch,budget,n,coverage,mean_k_lower,mean_k_upper,k20_lower,k20_upper,median_k_lower,p10_k_lower,empty_lower,empty_upper,at10_lower,at10_upper,at20_lower,at20_upper
trec-covid,balanced,1,1024,50,1.0,20.54,20.54,14.44,14.44,15.5,7.0,0.0,0.0,0.76,0.76,0.42,0.42
trec-covid,balanced,1,2048,50,1.0,26.48,26.48,15.58,15.58,18.0,7.9,0.0,0.0,0.82,0.82,0.46,0.46
trec-covid,balanced,1,4096,50,1.0,33.88,33.88,16.58,16.58,20.0,9.0,0.0,0.0,0.88,0.88,0.52,0.52
trec-covid,balanced,1,8192,50,1.0,38.54,38.54,17.6,17.6,26.0,12.700000000000001,0.0,0.0,0.92,0.92,0.64,0.64
trec-covid,balanced,1,10000,50,1.0,40.96,40.96,17.84,17.84,27.5,13.9,0.0,0.0,0.94,0.94,0.66,0.66
trec-covid,balanced,64,128,50,1.0,5.66,5.66,5.66,5.66,5.0,1.0,0.06,0.06,0.24,0.24,0.0,0.0
trec-covid,balanced,64,256,50,1.0,9.84,9.84,9.52,9.52,8.0,3.0,0.0,0.0,0.42,0.42,0.08,0.08
trec-covid,balanced,64,512,50,1.0,14.28,14.28,12.32,12.32,12.0,3.9000000000000004,0.0,0.0,0.62,0.62,0.28,0.28
trec-covid,balanced,64,1024,50,1.0,20.54,20.54,14.44,14.44,15.5,7.0,0.0,0.0,0.76,0.76,0.42,0.42
trec-covid,balanced,64,2048,50,1.0,26.48,26.48,15.58,15.58,18.0,7.9,0.0,0.0,0.82,0.82,0.46,0.46
trec-covid,balanced,64,4096,50,1.0,33.88,33.88,16.58,16.58,20.0,9.0,0.0,0.0,0.88,0.88,0.52,0.52
trec-covid,balanced,64,8192,50,1.0,38.54,38.54,17.6,17.6,26.0,12.700000000000001,0.0,0.0,0.92,0.92,0.64,0.64
trec-covid,balanced,64,10000,50,1.0,40.96,40.96,17.84,17.84,27.5,13.9,0.0,0.0,0.94,0.94,0.66,0.66
trec-covid,dibud,1,128,50,1.0,5.84,5.84,5.84,5.84,5.0,1.0,0.06,0.06,0.24,0.24,0.0,0.0
trec-covid,dibud,1,256,50,1.0,10.28,10.28,9.84,9.84,8.5,3.0,0.0,0.0,0.46,0.46,0.12,0.12
trec-covid,dibud,1,512,50,1.0,15.02,15.02,12.56,12.56,12.0,3.9000000000000004,0.0,0.0,0.62,0.62,0.3,0.3
trec-covid,dibud,1,1024,50,1.0,22.28,22.28,14.7,14.7,16.5,7.0,0.0,0.0,0.76,0.76,0.42,0.42
trec-covid,dibud,1,2048,50,1.0,29.8,29.8,15.78,15.78,18.5,7.9,0.0,0.0,0.82,0.82,0.46,0.46
trec-covid,dibud,1,4096,50,1.0,35.86,35.86,16.88,16.88,23.5,9.9,0.0,0.0,0.9,0.9,0.54,0.54
trec-covid,dibud,1,8192,50,0.42,40.52,81.24,17.82,19.28,26.5,13.9,0.0,0.0,0.94,0.98,0.66,0.9
trec-covid,dibud,1,10000,50,0.22,40.96,94.98,17.84,19.76,27.5,13.9,0.0,0.0,0.94,1.0,0.66,0.96
trec-covid,dibud,64,128,50,1.0,5.66,5.66,5.66,5.66,5.0,1.0,0.06,0.06,0.24,0.24,0.0,0.0
trec-covid,dibud,64,256,50,1.0,9.84,9.84,9.52,9.52,8.0,3.0,0.0,0.0,0.42,0.42,0.08,0.08
trec-covid,dibud,64,512,50,1.0,14.64,14.64,12.36,12.36,12.0,3.9000000000000004,0.0,0.0,0.62,0.62,0.28,0.28
trec-covid,dibud,64,1024,50,1.0,21.94,21.94,14.66,14.66,16.5,7.0,0.0,0.0,0.76,0.76,0.42,0.42
trec-covid,dibud,64,2048,50,1.0,29.76,29.76,15.78,15.78,18.5,7.9,0.0,0.0,0.82,0.82,0.46,0.46
trec-covid,dibud,64,4096,50,1.0,35.84,35.84,16.88,16.88,23.5,9.9,0.0,0.0,0.9,0.9,0.54,0.54
trec-covid,dibud,64,8192,50,0.42,40.48,81.2,17.8,19.26,26.5,13.9,0.0,0.0,0.94,0.98,0.66,0.9
trec-covid,dibud,64,10000,50,0.22,40.96,94.98,17.84,19.76,27.5,13.9,0.0,0.0,0.94,1.0,0.66,0.96
trec-covid-chrono-r1,balanced,1,128,30,1.0,6.833333333333333,6.833333333333333,6.833333333333333,6.833333333333333,5.0,2.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
trec-covid-chrono-r1,balanced,1,256,30,1.0,11.933333333333334,11.933333333333334,11.2,11.2,12.0,3.9000000000000004,0.0,0.0,0.6,0.6,0.1,0.1
trec-covid-chrono-r1,balanced,1,512,30,1.0,16.866666666666667,16.866666666666667,14.566666666666666,14.566666666666666,15.5,6.9,0.0,0.0,0.8,0.8,0.36666666666666664,0.36666666666666664
trec-covid-chrono-r1,balanced,1,1024,30,1.0,22.233333333333334,22.233333333333334,16.3,16.3,19.5,10.700000000000001,0.0,0.0,0.9,0.9,0.5,0.5
trec-covid-chrono-r1,balanced,1,2048,30,1.0,26.933333333333334,26.933333333333334,17.7,17.7,24.0,13.700000000000001,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6,0.6
trec-covid-chrono-r1,balanced,1,4096,30,1.0,34.5,34.5,18.733333333333334,18.733333333333334,31.5,17.400000000000002,0.0,0.0,0.9333333333333333,0.9333333333333333,0.8,0.8
trec-covid-chrono-r1,balanced,1,8192,30,1.0,56.166666666666664,56.166666666666664,18.966666666666665,18.966666666666665,58.5,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8666666666666667
trec-covid-chrono-r1,balanced,1,10000,30,1.0,58.8,58.8,18.966666666666665,18.966666666666665,61.0,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8666666666666667
trec-covid-chrono-r1,balanced,64,128,30,1.0,6.833333333333333,6.833333333333333,6.833333333333333,6.833333333333333,5.0,2.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
trec-covid-chrono-r1,balanced,64,256,30,1.0,11.933333333333334,11.933333333333334,11.2,11.2,12.0,3.9000000000000004,0.0,0.0,0.6,0.6,0.1,0.1
trec-covid-chrono-r1,balanced,64,512,30,1.0,16.866666666666667,16.866666666666667,14.566666666666666,14.566666666666666,15.5,6.9,0.0,0.0,0.8,0.8,0.36666666666666664,0.36666666666666664
trec-covid-chrono-r1,balanced,64,1024,30,1.0,22.233333333333334,22.233333333333334,16.3,16.3,19.5,10.700000000000001,0.0,0.0,0.9,0.9,0.5,0.5
trec-covid-chrono-r1,balanced,64,2048,30,1.0,26.933333333333334,26.933333333333334,17.7,17.7,24.0,13.700000000000001,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6,0.6
trec-covid-chrono-r1,balanced,64,4096,30,1.0,34.5,34.5,18.733333333333334,18.733333333333334,31.5,17.400000000000002,0.0,0.0,0.9333333333333333,0.9333333333333333,0.8,0.8
trec-covid-chrono-r1,balanced,64,8192,30,1.0,56.166666666666664,56.166666666666664,18.966666666666665,18.966666666666665,58.5,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8666666666666667
trec-covid-chrono-r1,balanced,64,10000,30,1.0,58.8,58.8,18.966666666666665,18.966666666666665,61.0,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8666666666666667
trec-covid-chrono-r1,dibud,1,128,30,1.0,7.233333333333333,7.233333333333333,7.233333333333333,7.233333333333333,5.0,2.0,0.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0
trec-covid-chrono-r1,dibud,1,256,30,1.0,12.366666666666667,12.366666666666667,11.566666666666666,11.566666666666666,12.0,3.9000000000000004,0.0,0.0,0.6,0.6,0.13333333333333333,0.13333333333333333
trec-covid-chrono-r1,dibud,1,512,30,1.0,17.766666666666666,17.766666666666666,14.833333333333334,14.833333333333334,15.5,7.9,0.0,0.0,0.8666666666666667,0.8666666666666667,0.4,0.4
trec-covid-chrono-r1,dibud,1,1024,30,1.0,23.633333333333333,23.633333333333333,16.666666666666668,16.666666666666668,21.0,11.600000000000001,0.0,0.0,0.9,0.9,0.5333333333333333,0.5333333333333333
trec-covid-chrono-r1,dibud,1,2048,30,1.0,29.233333333333334,29.233333333333334,18.0,18.0,25.0,13.700000000000001,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6333333333333333,0.6333333333333333
trec-covid-chrono-r1,dibud,1,4096,30,1.0,38.63333333333333,38.63333333333333,18.733333333333334,18.733333333333334,33.5,17.400000000000002,0.0,0.0,0.9333333333333333,0.9333333333333333,0.8,0.8
trec-covid-chrono-r1,dibud,1,8192,30,0.5,58.766666666666666,86.23333333333333,18.966666666666665,19.633333333333333,61.0,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.9666666666666667
trec-covid-chrono-r1,dibud,1,10000,30,0.23333333333333334,58.8,96.96666666666667,18.966666666666665,19.633333333333333,61.0,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.9666666666666667
trec-covid-chrono-r1,dibud,64,128,30,1.0,6.833333333333333,6.833333333333333,6.833333333333333,6.833333333333333,5.0,2.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0
trec-covid-chrono-r1,dibud,64,256,30,1.0,11.933333333333334,11.933333333333334,11.2,11.2,12.0,3.9000000000000004,0.0,0.0,0.6,0.6,0.1,0.1
trec-covid-chrono-r1,dibud,64,512,30,1.0,17.366666666666667,17.366666666666667,14.666666666666666,14.666666666666666,15.5,6.9,0.0,0.0,0.8,0.8,0.4,0.4
trec-covid-chrono-r1,dibud,64,1024,30,1.0,23.4,23.4,16.566666666666666,16.566666666666666,21.0,11.600000000000001,0.0,0.0,0.9,0.9,0.5333333333333333,0.5333333333333333
trec-covid-chrono-r1,dibud,64,2048,30,1.0,29.133333333333333,29.133333333333333,17.933333333333334,17.933333333333334,25.0,13.700000000000001,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6333333333333333,0.6333333333333333
trec-covid-chrono-r1,dibud,64,4096,30,1.0,38.6,38.6,18.733333333333334,18.733333333333334,33.5,17.400000000000002,0.0,0.0,0.9333333333333333,0.9333333333333333,0.8,0.8
trec-covid-chrono-r1,dibud,64,8192,30,0.5,58.766666666666666,86.23333333333333,18.966666666666665,19.633333333333333,61.0,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.9666666666666667
trec-covid-chrono-r1,dibud,64,10000,30,0.23333333333333334,58.8,96.96666666666667,18.966666666666665,19.633333333333333,61.0,17.400000000000002,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.9666666666666667
trec-covid-chrono-r2,balanced,1,128,30,1.0,6.1,6.1,6.1,6.1,6.0,1.9000000000000004,0.0,0.0,0.2,0.2,0.0,0.0
trec-covid-chrono-r2,balanced,1,256,30,1.0,10.333333333333334,10.333333333333334,9.933333333333334,9.933333333333334,9.0,3.0,0.0,0.0,0.4,0.4,0.1,0.1
trec-covid-chrono-r2,balanced,1,512,30,1.0,15.833333333333334,15.833333333333334,13.3,13.3,13.5,4.9,0.0,0.0,0.7333333333333333,0.7333333333333333,0.3,0.3
trec-covid-chrono-r2,balanced,1,1024,30,1.0,21.633333333333333,21.633333333333333,15.566666666666666,15.566666666666666,17.5,6.9,0.0,0.0,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.4666666666666667
trec-covid-chrono-r2,balanced,1,2048,30,1.0,27.933333333333334,27.933333333333334,17.2,17.2,21.5,9.9,0.0,0.0,0.9,0.9,0.6,0.6
trec-covid-chrono-r2,balanced,1,4096,30,1.0,33.43333333333333,33.43333333333333,18.166666666666668,18.166666666666668,25.5,10.8,0.0,0.0,0.9,0.9,0.7666666666666667,0.7666666666666667
trec-covid-chrono-r2,balanced,1,8192,30,1.0,40.43333333333333,40.43333333333333,18.666666666666668,18.666666666666668,33.5,13.9,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.8333333333333334
trec-covid-chrono-r2,balanced,1,10000,30,1.0,45.63333333333333,45.63333333333333,18.9,18.9,34.5,16.700000000000003,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8666666666666667
trec-covid-chrono-r2,balanced,64,128,30,1.0,6.1,6.1,6.1,6.1,6.0,1.9000000000000004,0.0,0.0,0.2,0.2,0.0,0.0
trec-covid-chrono-r2,balanced,64,256,30,1.0,10.333333333333334,10.333333333333334,9.933333333333334,9.933333333333334,9.0,3.0,0.0,0.0,0.4,0.4,0.1,0.1
trec-covid-chrono-r2,balanced,64,512,30,1.0,15.833333333333334,15.833333333333334,13.3,13.3,13.5,4.9,0.0,0.0,0.7333333333333333,0.7333333333333333,0.3,0.3
trec-covid-chrono-r2,balanced,64,1024,30,1.0,21.633333333333333,21.633333333333333,15.566666666666666,15.566666666666666,17.5,6.9,0.0,0.0,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.4666666666666667
trec-covid-chrono-r2,balanced,64,2048,30,1.0,27.933333333333334,27.933333333333334,17.2,17.2,21.5,9.9,0.0,0.0,0.9,0.9,0.6,0.6
trec-covid-chrono-r2,balanced,64,4096,30,1.0,33.43333333333333,33.43333333333333,18.166666666666668,18.166666666666668,25.5,10.8,0.0,0.0,0.9,0.9,0.7666666666666667,0.7666666666666667
trec-covid-chrono-r2,balanced,64,8192,30,1.0,40.43333333333333,40.43333333333333,18.666666666666668,18.666666666666668,33.5,13.9,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8333333333333334,0.8333333333333334
trec-covid-chrono-r2,balanced,64,10000,30,1.0,45.63333333333333,45.63333333333333,18.9,18.9,34.5,16.700000000000003,0.0,0.0,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.8666666666666667
trec-covid-chrono-r2,dibud,1,128,30,1.0,6.266666666666667,6.266666666666667,6.266666666666667,6.266666666666667,6.0,1.9000000000000004,0.0,0.0,0.2,0.2,0.0,0.0
trec-covid-chrono-r2,dibud,1,256,30,1.0,10.933333333333334,10.933333333333334,10.3,10.3,9.5,3.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.16666666666666666
trec-covid-chrono-r2,dibud,1,512,30,1.0,16.533333333333335,16.533333333333335,13.533333333333333,13.533333333333333,13.5,5.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.3,0.3
trec-covid-chrono-r2,dibud,1,1024,30,1.0,22.866666666666667,22.866666666666667,15.8,15.8,18.0,7.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.4666666666666667,0.4666666666666667
trec-covid-chrono-r2,dibud,1,2048,30,1.0,30.233333333333334,30.233333333333334,17.566666666666666,17.566666666666666,22.5,10.8,0.0,0.0,0.9,0.9,0.6666666666666666,0.6666666666666666
trec-covid-chrono-r2,dibud,1,4096,30,1.0,36.96666666666667,36.96666666666667,18.366666666666667,18.366666666666667,29.5,11.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.8333333333333334,0.8333333333333334
trec-covid-chrono-r2,dibud,1,8192,30,0.3333333333333333,43.53333333333333,84.53333333333333,18.866666666666667,19.666666666666668,34.5,15.8,0.0,0.0,0.9666666666666667,1.0,0.8666666666666667,0.9333333333333333
trec-covid-chrono-r2,dibud,1,10000,30,0.06666666666666667,44.1,100.0,18.9,20.0,34.5,16.700000000000003,0.0,0.0,0.9666666666666667,1.0,0.8666666666666667,1.0
trec-covid-chrono-r2,dibud,64,128,30,1.0,6.1,6.1,6.1,6.1,6.0,1.9000000000000004,0.0,0.0,0.2,0.2,0.0,0.0
trec-covid-chrono-r2,dibud,64,256,30,1.0,10.333333333333334,10.333333333333334,9.933333333333334,9.933333333333334,9.0,3.0,0.0,0.0,0.4,0.4,0.1,0.1
trec-covid-chrono-r2,dibud,64,512,30,1.0,16.033333333333335,16.033333333333335,13.3,13.3,13.5,4.9,0.0,0.0,0.7333333333333333,0.7333333333333333,0.3,0.3
trec-covid-chrono-r2,dibud,64,1024,30,1.0,22.733333333333334,22.733333333333334,15.766666666666667,15.766666666666667,18.0,7.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.4666666666666667,0.4666666666666667
trec-covid-chrono-r2,dibud,64,2048,30,1.0,30.1,30.1,17.533333333333335,17.533333333333335,22.5,10.8,0.0,0.0,0.9,0.9,0.6333333333333333,0.6333333333333333
trec-covid-chrono-r2,dibud,64,4096,30,1.0,36.96666666666667,36.96666666666667,18.366666666666667,18.366666666666667,29.5,11.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.8333333333333334,0.8333333333333334
trec-covid-chrono-r2,dibud,64,8192,30,0.3333333333333333,43.53333333333333,84.53333333333333,18.866666666666667,19.666666666666668,34.5,15.8,0.0,0.0,0.9666666666666667,1.0,0.8666666666666667,0.9333333333333333
trec-covid-chrono-r2,dibud,64,10000,30,0.06666666666666667,44.1,100.0,18.9,20.0,34.5,16.700000000000003,0.0,0.0,0.9666666666666667,1.0,0.8666666666666667,1.0
trec-covid-chrono-r3,balanced,1,128,30,1.0,5.3,5.3,5.3,5.3,4.5,1.9000000000000004,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
trec-covid-chrono-r3,balanced,1,256,30,1.0,9.733333333333333,9.733333333333333,9.233333333333333,9.233333333333333,9.0,2.9000000000000004,0.0,0.0,0.43333333333333335,0.43333333333333335,0.1,0.1
trec-covid-chrono-r3,balanced,1,512,30,1.0,14.133333333333333,14.133333333333333,12.066666666666666,12.066666666666666,14.0,4.9,0.0,0.0,0.6,0.6,0.16666666666666666,0.16666666666666666
trec-covid-chrono-r3,balanced,1,1024,30,1.0,18.533333333333335,18.533333333333335,14.5,14.5,16.5,6.0,0.0,0.0,0.7666666666666667,0.7666666666666667,0.3,0.3
trec-covid-chrono-r3,balanced,1,2048,30,1.0,24.166666666666668,24.166666666666668,16.033333333333335,16.033333333333335,19.5,9.8,0.0,0.0,0.9,0.9,0.5,0.5
trec-covid-chrono-r3,balanced,1,4096,30,1.0,30.433333333333334,30.433333333333334,17.166666666666668,17.166666666666668,21.0,13.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6,0.6
trec-covid-chrono-r3,balanced,1,8192,30,1.0,40.96666666666667,40.96666666666667,17.9,17.9,27.5,13.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
trec-covid-chrono-r3,balanced,1,10000,30,1.0,42.733333333333334,42.733333333333334,18.066666666666666,18.066666666666666,27.5,13.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
trec-covid-chrono-r3,balanced,64,128,30,1.0,5.3,5.3,5.3,5.3,4.5,1.9000000000000004,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
trec-covid-chrono-r3,balanced,64,256,30,1.0,9.733333333333333,9.733333333333333,9.233333333333333,9.233333333333333,9.0,2.9000000000000004,0.0,0.0,0.43333333333333335,0.43333333333333335,0.1,0.1
trec-covid-chrono-r3,balanced,64,512,30,1.0,14.133333333333333,14.133333333333333,12.066666666666666,12.066666666666666,14.0,4.9,0.0,0.0,0.6,0.6,0.16666666666666666,0.16666666666666666
trec-covid-chrono-r3,balanced,64,1024,30,1.0,18.533333333333335,18.533333333333335,14.5,14.5,16.5,6.0,0.0,0.0,0.7666666666666667,0.7666666666666667,0.3,0.3
trec-covid-chrono-r3,balanced,64,2048,30,1.0,24.166666666666668,24.166666666666668,16.033333333333335,16.033333333333335,19.5,9.8,0.0,0.0,0.9,0.9,0.5,0.5
trec-covid-chrono-r3,balanced,64,4096,30,1.0,30.433333333333334,30.433333333333334,17.166666666666668,17.166666666666668,21.0,13.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6,0.6
trec-covid-chrono-r3,balanced,64,8192,30,1.0,40.96666666666667,40.96666666666667,17.9,17.9,27.5,13.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
trec-covid-chrono-r3,balanced,64,10000,30,1.0,42.733333333333334,42.733333333333334,18.066666666666666,18.066666666666666,27.5,13.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
trec-covid-chrono-r3,dibud,1,128,30,1.0,5.633333333333334,5.633333333333334,5.633333333333334,5.633333333333334,5.0,1.9000000000000004,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
trec-covid-chrono-r3,dibud,1,256,30,1.0,10.133333333333333,10.133333333333333,9.333333333333334,9.333333333333334,9.0,2.9000000000000004,0.0,0.0,0.43333333333333335,0.43333333333333335,0.1,0.1
trec-covid-chrono-r3,dibud,1,512,30,1.0,14.666666666666666,14.666666666666666,12.233333333333333,12.233333333333333,14.0,4.9,0.0,0.0,0.6,0.6,0.2,0.2
trec-covid-chrono-r3,dibud,1,1024,30,1.0,19.3,19.3,14.8,14.8,17.0,6.9,0.0,0.0,0.7666666666666667,0.7666666666666667,0.3,0.3
trec-covid-chrono-r3,dibud,1,2048,30,1.0,25.766666666666666,25.766666666666666,16.4,16.4,20.5,10.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.5333333333333333,0.5333333333333333
trec-covid-chrono-r3,dibud,1,4096,30,1.0,36.03333333333333,36.03333333333333,17.366666666666667,17.366666666666667,24.0,13.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6333333333333333,0.6333333333333333
trec-covid-chrono-r3,dibud,1,8192,30,0.43333333333333335,41.8,77.0,18.0,18.933333333333334,27.5,13.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.8666666666666667
trec-covid-chrono-r3,dibud,1,10000,30,0.16666666666666666,42.733333333333334,97.53333333333333,18.066666666666666,20.0,27.5,13.9,0.0,0.0,0.9333333333333333,1.0,0.6666666666666666,1.0
trec-covid-chrono-r3,dibud,64,128,30,1.0,5.3,5.3,5.3,5.3,4.5,1.9000000000000004,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0
trec-covid-chrono-r3,dibud,64,256,30,1.0,9.733333333333333,9.733333333333333,9.233333333333333,9.233333333333333,9.0,2.9000000000000004,0.0,0.0,0.43333333333333335,0.43333333333333335,0.1,0.1
trec-covid-chrono-r3,dibud,64,512,30,1.0,14.4,14.4,12.166666666666666,12.166666666666666,14.0,4.9,0.0,0.0,0.6,0.6,0.2,0.2
trec-covid-chrono-r3,dibud,64,1024,30,1.0,19.133333333333333,19.133333333333333,14.7,14.7,16.5,6.0,0.0,0.0,0.7666666666666667,0.7666666666666667,0.3,0.3
trec-covid-chrono-r3,dibud,64,2048,30,1.0,25.633333333333333,25.633333333333333,16.366666666666667,16.366666666666667,20.0,10.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.5333333333333333,0.5333333333333333
trec-covid-chrono-r3,dibud,64,4096,30,1.0,36.0,36.0,17.366666666666667,17.366666666666667,24.0,13.0,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6333333333333333,0.6333333333333333
trec-covid-chrono-r3,dibud,64,8192,30,0.43333333333333335,41.766666666666666,76.96666666666667,18.0,18.933333333333334,27.5,13.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.8666666666666667
trec-covid-chrono-r3,dibud,64,10000,30,0.16666666666666666,42.733333333333334,97.53333333333333,18.066666666666666,20.0,27.5,13.9,0.0,0.0,0.9333333333333333,1.0,0.6666666666666666,1.0
trec-covid-chrono-r4,balanced,1,128,30,1.0,5.2,5.2,5.2,5.2,5.0,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.0
trec-covid-chrono-r4,balanced,1,256,30,1.0,8.733333333333333,8.733333333333333,8.733333333333333,8.733333333333333,7.5,2.0,0.0,0.0,0.4,0.4,0.0,0.0
trec-covid-chrono-r4,balanced,1,512,30,1.0,13.4,13.4,12.166666666666666,12.166666666666666,11.5,3.9000000000000004,0.0,0.0,0.5666666666666667,0.5666666666666667,0.2,0.2
trec-covid-chrono-r4,balanced,1,1024,30,1.0,20.033333333333335,20.033333333333335,14.166666666666666,14.166666666666666,15.5,5.9,0.0,0.0,0.7333333333333333,0.7333333333333333,0.4,0.4
trec-covid-chrono-r4,balanced,1,2048,30,1.0,23.766666666666666,23.766666666666666,15.3,15.3,20.0,7.9,0.0,0.0,0.7666666666666667,0.7666666666666667,0.5,0.5
trec-covid-chrono-r4,balanced,1,4096,30,1.0,30.8,30.8,16.3,16.3,21.5,9.9,0.0,0.0,0.9,0.9,0.5,0.5
trec-covid-chrono-r4,balanced,1,8192,30,1.0,35.63333333333333,35.63333333333333,17.6,17.6,26.0,13.600000000000001,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6,0.6
trec-covid-chrono-r4,balanced,1,10000,30,1.0,38.2,38.2,17.966666666666665,17.966666666666665,31.0,14.500000000000002,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
trec-covid-chrono-r4,balanced,64,128,30,1.0,5.2,5.2,5.2,5.2,5.0,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.0
trec-covid-chrono-r4,balanced,64,256,30,1.0,8.733333333333333,8.733333333333333,8.733333333333333,8.733333333333333,7.5,2.0,0.0,0.0,0.4,0.4,0.0,0.0
trec-covid-chrono-r4,balanced,64,512,30,1.0,13.4,13.4,12.166666666666666,12.166666666666666,11.5,3.9000000000000004,0.0,0.0,0.5666666666666667,0.5666666666666667,0.2,0.2
trec-covid-chrono-r4,balanced,64,1024,30,1.0,20.033333333333335,20.033333333333335,14.166666666666666,14.166666666666666,15.5,5.9,0.0,0.0,0.7333333333333333,0.7333333333333333,0.4,0.4
trec-covid-chrono-r4,balanced,64,2048,30,1.0,23.766666666666666,23.766666666666666,15.3,15.3,20.0,7.9,0.0,0.0,0.7666666666666667,0.7666666666666667,0.5,0.5
trec-covid-chrono-r4,balanced,64,4096,30,1.0,30.8,30.8,16.3,16.3,21.5,9.9,0.0,0.0,0.9,0.9,0.5,0.5
trec-covid-chrono-r4,balanced,64,8192,30,1.0,35.63333333333333,35.63333333333333,17.6,17.6,26.0,13.600000000000001,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6,0.6
trec-covid-chrono-r4,balanced,64,10000,30,1.0,38.2,38.2,17.966666666666665,17.966666666666665,31.0,14.500000000000002,0.0,0.0,0.9333333333333333,0.9333333333333333,0.6666666666666666,0.6666666666666666
trec-covid-chrono-r4,dibud,1,128,30,1.0,5.3,5.3,5.3,5.3,5.0,0.0,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.0
trec-covid-chrono-r4,dibud,1,256,30,1.0,9.2,9.2,9.066666666666666,9.066666666666666,7.5,2.0,0.0,0.0,0.4,0.4,0.06666666666666667,0.06666666666666667
trec-covid-chrono-r4,dibud,1,512,30,1.0,15.066666666666666,15.066666666666666,12.366666666666667,12.366666666666667,11.5,3.9000000000000004,0.0,0.0,0.6,0.6,0.23333333333333334,0.23333333333333334
trec-covid-chrono-r4,dibud,1,1024,30,1.0,20.866666666666667,20.866666666666667,14.366666666666667,14.366666666666667,15.5,5.9,0.0,0.0,0.7666666666666667,0.7666666666666667,0.4,0.4
trec-covid-chrono-r4,dibud,1,2048,30,1.0,25.933333333333334,25.933333333333334,15.766666666666667,15.766666666666667,21.0,8.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.5,0.5
trec-covid-chrono-r4,dibud,1,4096,30,1.0,33.166666666666664,33.166666666666664,16.966666666666665,16.966666666666665,25.5,10.9,0.0,0.0,0.9333333333333333,0.9333333333333333,0.5666666666666667,0.5666666666666667
