dataset,snapshot,policy,batch,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper,query_id,budget,target,fold
nfcorpus,0,dibud,1,128,75,53,1,budget,16,16,16,16,0.1076344580168863,0.1076344580168863,203.0,1,128.0,0.0486950830090791,203.0,128.0,0.1076344580168863,PLAIN-2800,128,0.9,3
nfcorpus,0,dibud,1,128,58,70,1,budget,12,12,12,12,0.0547849660227521,0.0941993195210545,216.0,1,128.0,0.0300821249838918,216.0,128.0,0.0547849660227521,PLAIN-2810,128,0.9,3
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.081963461396457,0.2292099020837439,760.0,1,128.0,0.025019249995239,760.0,128.0,0.081963461396457,PLAIN-2850,128,0.9,3
nfcorpus,0,dibud,1,128,60,68,1,budget,13,13,13,13,1.0,1.0,270.0,1,128.0,0.0204719159519299,270.0,128.0,1.0,PLAIN-2860,128,0.9,3
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.3806265275412985,0.3806265275412985,1089.0,1,128.0,0.0284347910201177,1089.0,128.0,0.3806265275412985,PLAIN-2970,128,0.9,3
nfcorpus,0,dibud,1,128,66,62,1,budget,7,7,7,7,0.0,0.0,475.0,1,128.0,0.040505624958314,475.0,128.0,0.0,PLAIN-3116,128,0.9,3
nfcorpus,0,dibud,1,128,76,52,1,budget,17,17,17,17,0.0,0.0,156.0,1,128.0,0.0092670830199494,156.0,128.0,0.0,PLAIN-320,128,0.9,3
nfcorpus,0,dibud,1,128,66,62,1,budget,5,5,5,5,0.0,0.1486118723844803,380.0,1,128.0,0.0159330420428887,380.0,128.0,0.0,PLAIN-3231,128,0.9,3
nfcorpus,0,dibud,1,128,74,54,1,budget,7,7,7,7,0.1569424610228041,0.1896092231955313,881.0,1,128.0,0.0268470830051228,881.0,128.0,0.1569424610228041,PLAIN-3241,128,0.9,3
nfcorpus,0,dibud,1,128,62,66,1,budget,16,16,16,16,0.1320361785474227,0.189129852545764,183.0,1,128.0,0.0093684999737888,183.0,128.0,0.1320361785474227,PLAIN-3302,128,0.9,3
nfcorpus,0,dibud,1,128,64,64,1,budget,10,10,10,10,0.3818264332603754,0.4203423470680268,1800.0,1,128.0,0.02606945799198,1800.0,128.0,0.3818264332603754,PLAIN-3382,128,0.9,3
nfcorpus,0,dibud,1,128,64,64,1,budget,9,9,9,9,0.0,0.0,292.0,1,128.0,0.0204537080135196,292.0,128.0,0.0,PLAIN-3392,128,0.9,3
nfcorpus,0,dibud,1,128,55,73,1,budget,13,13,13,13,0.0,0.0456143559266711,288.0,1,128.0,0.0262251250678673,288.0,128.0,0.0,PLAIN-3402,128,0.9,3
nfcorpus,0,dibud,1,128,61,67,1,budget,25,25,25,20,0.6612434893290029,0.6612434893290029,78.0,1,78.0,0.0225059579825028,78.0,78.0,0.6612434893290029,PLAIN-3462,128,0.9,3
nfcorpus,0,dibud,1,128,60,68,1,budget,6,6,6,6,0.3800937667159342,0.3800937667159342,3298.0,1,128.0,0.0358712910674512,3298.0,128.0,0.3800937667159342,PLAIN-371,128,0.9,3
nfcorpus,0,dibud,1,128,58,70,1,budget,9,9,9,9,0.6387878864795979,0.6387878864795979,1590.0,1,128.0,0.0356192500330507,1590.0,128.0,0.6387878864795979,PLAIN-407,128,0.9,3
nfcorpus,0,dibud,1,128,64,64,1,budget,12,12,12,12,0.8175099728128323,0.8175099728128323,1529.0,1,128.0,0.0268451669253408,1529.0,128.0,0.8175099728128323,PLAIN-488,128,0.9,3
nfcorpus,0,dibud,1,128,64,64,1,budget,8,8,8,8,0.1427510064541745,0.2594039670430033,434.0,1,128.0,0.0275411250768229,434.0,128.0,0.1427510064541745,PLAIN-531,128,0.9,3
nfcorpus,0,dibud,1,128,117,11,1,budget,7,7,7,7,0.2155858950921579,0.2155858950921579,535.0,1,128.0,0.0033701250795274,535.0,128.0,0.2155858950921579,PLAIN-634,128,0.9,3
nfcorpus,0,dibud,1,128,62,66,1,budget,7,7,7,7,0.3272191460034382,0.4222764463257706,483.0,1,128.0,0.0292193749919533,483.0,128.0,0.3272191460034382,PLAIN-68,128,0.9,3
nfcorpus,0,dibud,1,128,120,8,1,budget,5,5,5,5,0.0,0.0,2514.0,1,128.0,0.0147805419983342,2514.0,128.0,0.0,PLAIN-817,128,0.9,3
nfcorpus,0,dibud,1,128,121,7,1,budget,6,6,6,6,0.7767471075223498,0.8550956239938449,1515.0,1,128.0,0.0084917090134695,1515.0,128.0,0.7767471075223498,PLAIN-838,128,0.9,3
nfcorpus,0,dibud,1,128,124,4,1,budget,3,3,3,3,0.6366824387328317,0.6366824387328317,578.0,1,128.0,0.0031626250129193,578.0,128.0,0.6366824387328317,PLAIN-902,128,0.9,3
nfcorpus,0,dibud,1,128,51,77,1,budget,23,23,23,20,0.4943442033854683,0.4943442033854683,99.0,1,99.0,0.0179982079425826,99.0,99.0,0.4943442033854683,PLAIN-956,128,0.9,3
nfcorpus,0,dibud,1,128,64,64,1,budget,7,7,7,7,0.0,0.0,440.0,1,128.0,0.016956791980192,440.0,128.0,0.0,PLAIN-1119,128,0.9,4
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20.0,1,20.0,0.0005073329666629,20.0,20.0,0.0,PLAIN-1214,128,0.9,4
nfcorpus,0,dibud,1,128,62,66,1,budget,4,4,4,4,0.0966656658711048,0.1548641958271739,2837.0,1,128.0,0.0309567500371485,2837.0,128.0,0.0966656658711048,PLAIN-123,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,5,5,5,5,0.0,0.0,941.0,1,128.0,0.0276184580288827,941.0,128.0,0.0,PLAIN-1249,128,0.9,4
nfcorpus,0,dibud,1,128,59,69,1,budget,14,14,14,14,0.1022952679498716,0.1022952679498716,394.0,1,128.0,0.0229948749765753,394.0,128.0,0.1022952679498716,PLAIN-1299,128,0.9,4
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20.0,1,20.0,0.0005177919520065,20.0,20.0,0.0,PLAIN-1309,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,5,5,5,5,0.0611733153780318,0.0975296033665706,549.0,1,128.0,0.0256917079677805,549.0,128.0,0.0611733153780318,PLAIN-1409,128,0.9,4
nfcorpus,0,dibud,1,128,66,62,1,budget,5,5,5,5,0.0,0.0,441.0,1,128.0,0.0339008750161156,441.0,128.0,0.0,PLAIN-1429,128,0.9,4
nfcorpus,0,dibud,1,128,68,60,1,budget,11,11,11,11,0.3905864857787859,0.3905864857787859,511.0,1,128.0,0.0259236670099198,511.0,128.0,0.3905864857787859,PLAIN-143,128,0.9,4
nfcorpus,0,dibud,1,128,53,75,1,budget,15,15,15,15,0.0654402319485202,0.0654402319485202,218.0,1,128.0,0.0301527919946238,218.0,128.0,0.0654402319485202,PLAIN-1590,128,0.9,4
nfcorpus,0,dibud,1,128,84,44,1,budget,16,16,16,16,0.4865377308907579,0.5529389942950602,159.0,1,128.0,0.0262724589556455,159.0,128.0,0.4865377308907579,PLAIN-1601,128,0.9,4
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20.0,1,20.0,0.0005161669105291,20.0,20.0,0.0,PLAIN-1621,128,0.9,4
nfcorpus,0,dibud,1,128,53,75,1,budget,31,31,31,20,1.0,1.0,58.0,1,58.0,0.0116629169788211,58.0,58.0,1.0,PLAIN-1741,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,12,12,12,12,0.5378688319756432,0.5997514013325999,308.0,1,128.0,0.0240902919322252,308.0,128.0,0.5378688319756432,PLAIN-1762,128,0.9,4
nfcorpus,0,dibud,1,128,93,35,1,budget,11,11,11,11,0.3896450935875307,0.3896450935875307,2127.0,1,128.0,0.0152762499637901,2127.0,128.0,0.3896450935875307,PLAIN-1817,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,10,10,10,10,0.3576259347258153,0.3576259347258153,286.0,1,128.0,0.0209671659395098,286.0,128.0,0.3576259347258153,PLAIN-1857,128,0.9,4
nfcorpus,0,dibud,1,128,51,77,1,budget,14,14,14,14,0.0563342537785601,0.0563342537785601,295.0,1,128.0,0.0186973750824108,295.0,128.0,0.0563342537785601,PLAIN-1929,128,0.9,4
nfcorpus,0,dibud,1,128,115,13,1,budget,8,8,8,8,0.4144463450064782,0.6381039061987545,765.0,1,128.0,0.004725334001705,765.0,128.0,0.4144463450064782,PLAIN-2040,128,0.9,4
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20.0,1,20.0,0.0004962920211255,20.0,20.0,0.0,PLAIN-2209,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,12,12,12,12,0.0,0.0328649705675769,527.0,1,128.0,0.0386147499084472,527.0,128.0,0.0,PLAIN-227,128,0.9,4
nfcorpus,0,dibud,1,128,125,3,1,budget,1,1,1,1,0.0,0.2559580248098155,372.0,1,128.0,0.0022005420178174,372.0,128.0,0.0,PLAIN-2281,128,0.9,4
nfcorpus,0,dibud,1,128,75,53,1,budget,17,17,17,17,0.4852285551163225,0.4852285551163225,145.0,1,128.0,0.0042966250330209,145.0,128.0,0.4852285551163225,PLAIN-2354,128,0.9,4
nfcorpus,0,dibud,1,128,56,72,1,budget,16,16,16,16,0.0,0.0,174.0,1,128.0,0.0222749580862,174.0,128.0,0.0,PLAIN-2364,128,0.9,4
nfcorpus,0,dibud,1,128,125,3,1,budget,2,2,2,2,0.0,0.0898578192851522,1082.0,1,128.0,0.0061185419326648,1082.0,128.0,0.0,PLAIN-2386,128,0.9,4
nfcorpus,0,dibud,1,128,65,63,1,budget,21,21,21,20,0.8023849905879905,0.8023849905879905,114.0,1,114.0,0.0189037920208647,114.0,114.0,0.8023849905879905,PLAIN-2530,128,0.9,4
nfcorpus,0,dibud,1,128,66,62,1,budget,9,9,9,9,0.0832632725224802,0.1371916836853079,517.0,1,128.0,0.0334720829268917,517.0,128.0,0.0832632725224802,PLAIN-2550,128,0.9,4
nfcorpus,0,dibud,1,128,69,59,1,budget,25,25,25,20,0.6542721934360558,0.6542721934360558,108.0,1,108.0,0.0129403329920023,108.0,108.0,0.6542721934360558,PLAIN-2600,128,0.9,4
nfcorpus,0,dibud,1,128,66,62,1,budget,7,7,7,7,0.1247592313418602,0.2427111551522465,536.0,1,128.0,0.0309777499642223,536.0,128.0,0.1247592313418602,PLAIN-2620,128,0.9,4
nfcorpus,0,dibud,1,128,67,61,1,budget,41,41,41,20,0.4587502620158347,0.4587502620158347,84.0,1,84.0,0.0117492499994114,84.0,84.0,0.4587502620158347,PLAIN-2650,128,0.9,4
nfcorpus,0,dibud,1,128,68,60,1,budget,9,9,9,9,0.1375010597075335,0.1914679407856915,359.0,1,128.0,0.0480099170235917,359.0,128.0,0.1375010597075335,PLAIN-2660,128,0.9,4
nfcorpus,0,dibud,1,128,55,73,1,budget,20,20,20,20,0.3926366899771832,0.3926366899771832,128.0,1,128.0,0.0393721249420195,128.0,128.0,0.3926366899771832,PLAIN-2680,128,0.9,4
nfcorpus,0,dibud,1,128,70,58,1,budget,10,10,10,10,0.3460707508121834,0.3820614482629831,674.0,1,128.0,0.0223088330822065,674.0,128.0,0.3460707508121834,PLAIN-2690,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,5,5,5,5,0.1890570933316362,0.1890570933316362,342.0,1,128.0,0.0352674999739974,342.0,128.0,0.1890570933316362,PLAIN-2700,128,0.9,4
nfcorpus,0,dibud,1,128,62,66,1,budget,7,7,7,7,0.0,0.0,1030.0,1,128.0,0.021541416994296,1030.0,128.0,0.0,PLAIN-2760,128,0.9,4
nfcorpus,0,dibud,1,128,62,66,1,budget,7,7,7,7,0.0,0.0,1577.0,1,128.0,0.0290130000794306,1577.0,128.0,0.0,PLAIN-2840,128,0.9,4
nfcorpus,0,dibud,1,128,62,66,1,budget,24,24,24,20,0.3375073001496994,0.3375073001496994,84.0,1,84.0,0.021457583992742,84.0,84.0,0.3375073001496994,PLAIN-2930,128,0.9,4
nfcorpus,0,dibud,1,128,60,68,1,budget,11,11,11,11,0.3868528072345416,0.3868528072345416,274.0,1,128.0,0.0286504999967291,274.0,128.0,0.3868528072345416,PLAIN-2991,128,0.9,4
nfcorpus,0,dibud,1,128,62,66,1,budget,2,2,2,2,0.0,0.0,2322.0,1,128.0,0.0294466669438406,2322.0,128.0,0.0,PLAIN-3014,128,0.9,4
nfcorpus,0,dibud,1,128,68,60,1,budget,14,14,14,14,0.0,0.0,262.0,1,128.0,0.0403274589916691,262.0,128.0,0.0,PLAIN-3063,128,0.9,4
nfcorpus,0,dibud,1,128,62,66,1,budget,7,7,7,7,1.0,1.0,2685.0,1,128.0,0.0341371670365333,2685.0,128.0,1.0,PLAIN-3074,128,0.9,4
nfcorpus,0,dibud,1,128,77,51,1,budget,18,18,18,18,0.3706656904013186,0.3706656904013186,157.0,1,128.0,0.0309390840120613,157.0,128.0,0.3706656904013186,PLAIN-3085,128,0.9,4
nfcorpus,0,dibud,1,128,66,62,1,budget,9,9,9,9,0.4770382338730848,0.4770382338730848,171.0,1,128.0,0.0170730000827461,171.0,128.0,0.4770382338730848,PLAIN-3097,128,0.9,4
nfcorpus,0,dibud,1,128,81,47,1,budget,11,11,11,11,0.5571777494772499,0.5571777494772499,3512.0,1,128.0,0.0351410839939489,3512.0,128.0,0.5571777494772499,PLAIN-3151,128,0.9,4
nfcorpus,0,dibud,1,128,60,68,1,budget,17,17,17,17,0.2359385967969686,0.2359385967969686,244.0,1,128.0,0.0255773339886218,244.0,128.0,0.2359385967969686,PLAIN-3201,128,0.9,4
nfcorpus,0,dibud,1,128,66,62,1,budget,7,7,7,7,0.2306486334123924,0.2306486334123924,2103.0,1,128.0,0.033309584017843,2103.0,128.0,0.2306486334123924,PLAIN-3281,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.0762612835925659,0.3008062837488457,583.0,1,128.0,0.0315457910764962,583.0,128.0,0.0762612835925659,PLAIN-33,128,0.9,4
nfcorpus,0,dibud,1,128,70,58,1,budget,12,12,12,12,0.6131471927654584,0.6131471927654584,228.0,1,128.0,0.0308552919887006,228.0,128.0,0.6131471927654584,PLAIN-332,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,2,2,2,2,0.0,0.1429805255507935,2261.0,1,128.0,0.0360413749003782,2261.0,128.0,0.0,PLAIN-3352,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,8,8,8,8,0.2326993950866306,0.3007516772235542,304.0,1,128.0,0.0286668749758973,304.0,128.0,0.2326993950866306,PLAIN-3412,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,3,3,3,3,0.0,0.0804070629418755,1588.0,1,128.0,0.0294451249064877,1588.0,128.0,0.0,PLAIN-3472,128,0.9,4
nfcorpus,0,dibud,1,128,72,56,1,budget,4,4,4,4,0.169580102636808,0.169580102636808,1302.0,1,128.0,0.0391222500475123,1302.0,128.0,0.169580102636808,PLAIN-383,128,0.9,4
nfcorpus,0,dibud,1,128,66,62,1,budget,12,12,12,12,0.0,0.0,200.0,1,128.0,0.0345695000141859,200.0,128.0,0.0,PLAIN-395,128,0.9,4
nfcorpus,0,dibud,1,128,70,58,1,budget,18,18,18,18,0.4318845862516251,0.4318845862516251,155.0,1,128.0,0.0280546660069376,155.0,128.0,0.4318845862516251,PLAIN-468,128,0.9,4
nfcorpus,0,dibud,1,128,124,4,1,budget,0,0,0,0,0.0,0.0,2066.0,1,128.0,0.0128649999387562,2066.0,128.0,0.0,PLAIN-520,128,0.9,4
nfcorpus,0,dibud,1,128,59,69,1,budget,7,7,7,7,0.5049524401806593,0.535057480659006,727.0,1,128.0,0.0311941669788211,727.0,128.0,0.5049524401806593,PLAIN-56,128,0.9,4
nfcorpus,0,dibud,1,103,100,3,1,cap100,100,100,100,20,0.2316573268370007,0.2316573268370007,23.0,1,23.0,0.0005574580281972,23.0,23.0,0.2316573268370007,PLAIN-561,128,0.9,4
nfcorpus,0,dibud,1,128,61,67,1,budget,22,22,22,20,0.0,0.0,89.0,1,89.0,0.0240537089994177,89.0,89.0,0.0,PLAIN-691,128,0.9,4
nfcorpus,0,dibud,1,128,60,68,1,budget,14,14,14,14,0.586946022800807,0.586946022800807,208.0,1,128.0,0.0231404160149395,208.0,128.0,0.586946022800807,PLAIN-701,128,0.9,4
nfcorpus,0,dibud,1,128,117,11,1,budget,9,9,9,9,0.5722174196140558,0.5722174196140558,2332.0,1,128.0,0.0129157910123467,2332.0,128.0,0.5722174196140558,PLAIN-741,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,4,4,4,4,0.060989244746877,0.1132347470298676,1414.0,1,128.0,0.0442287090700119,1414.0,128.0,0.060989244746877,PLAIN-78,128,0.9,4
nfcorpus,0,dibud,1,128,64,64,1,budget,22,22,22,20,0.8468943049430414,0.8468943049430414,120.0,1,120.0,0.0231533329933881,120.0,120.0,0.8468943049430414,PLAIN-806,128,0.9,4
nfcorpus,0,dibud,1,128,62,66,1,budget,10,10,10,10,0.5431352536950214,0.7478959021169275,206.0,1,128.0,0.0213232499081641,206.0,128.0,0.5431352536950214,PLAIN-827,128,0.9,4
nfcorpus,0,dibud,1,120,106,14,1,cap100,100,100,100,20,0.6681447462440473,0.6681447462440473,120.0,1,120.0,0.0009424159070476,120.0,120.0,0.6681447462440473,PLAIN-913,128,0.9,4
nfcorpus,0,dibud,1,128,123,5,1,budget,0,0,0,0,0.0,0.2316573268370007,702.0,1,128.0,0.0041180410189554,702.0,128.0,0.0,PLAIN-946,128,0.9,4
nfcorpus,0,dibud,1,512,261,251,1,budget,22,22,22,20,1.0,1.0,482.0,1,482.0,0.021132625057362,482.0,482.0,1.0,PLAIN-1039,512,0.95,0
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.5531464700081437,0.5531464700081437,22.0,1,22.0,0.0005247090011835,22.0,22.0,0.5531464700081437,PLAIN-1088,512,0.95,0
nfcorpus,0,dibud,1,512,470,42,1,budget,38,38,38,20,0.59239240093535,0.59239240093535,103.0,1,103.0,0.0191553749609738,103.0,103.0,0.59239240093535,PLAIN-1109,512,0.95,0
nfcorpus,0,dibud,1,512,498,14,1,budget,15,15,15,15,0.1321933351948605,0.1321933351948605,1787.0,1,512.0,0.0103357080370187,1787.0,512.0,0.1321933351948605,PLAIN-1183,512,0.95,0
nfcorpus,0,dibud,1,512,230,282,1,budget,15,15,15,15,0.3202459998449349,0.3202459998449349,850.0,1,512.0,0.022951333085075,850.0,512.0,0.3202459998449349,PLAIN-1203,512,0.95,0
nfcorpus,0,dibud,1,512,483,29,1,budget,24,24,24,20,0.7565789353470405,0.7565789353470405,148.0,1,148.0,0.0074076249729841,148.0,148.0,0.7565789353470405,PLAIN-1288,512,0.95,0
nfcorpus,0,dibud,1,512,256,256,1,budget,10,10,10,10,0.1441107256822107,0.1441107256822107,3065.0,1,512.0,0.0314599579432979,3065.0,512.0,0.1441107256822107,PLAIN-133,512,0.95,0
nfcorpus,0,dibud,1,512,509,3,1,budget,0,0,0,0,0.0,0.0,1952.0,1,512.0,0.0111117080086842,1952.0,512.0,0.0,PLAIN-1331,512,0.95,0
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.0,0.0,22.0,1,22.0,0.0006760419346392,22.0,22.0,0.0,PLAIN-1516,512,0.95,0
nfcorpus,0,dibud,1,512,499,13,1,budget,11,11,11,11,1.0,1.0,2001.0,1,512.0,0.012569791986607,2001.0,512.0,1.0,PLAIN-1568,512,0.95,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20.0,1,20.0,0.0004942920058965,20.0,20.0,0.0,PLAIN-1611,512,0.95,0
nfcorpus,0,dibud,1,512,343,169,1,budget,98,98,98,20,0.7759699379201188,0.7759699379201188,93.0,1,93.0,0.0048150829970836,93.0,93.0,0.7759699379201188,PLAIN-1635,512,0.95,0
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21.0,1,21.0,0.0005201669409871,21.0,21.0,0.3026024134988135,PLAIN-1645,512,0.95,0
nfcorpus,0,dibud,1,512,307,205,1,budget,19,19,19,19,0.0896172872033434,0.0896172872033434,519.0,1,512.0,0.0321908328915014,519.0,512.0,0.0896172872033434,PLAIN-1656,512,0.95,0
nfcorpus,0,dibud,1,512,305,207,1,budget,26,26,26,20,0.821532297973413,0.821532297973413,349.0,1,349.0,0.0359350420767441,349.0,349.0,0.821532297973413,PLAIN-1667,512,0.95,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,1.0,1.0,20.0,1,20.0,0.0004902089713141,20.0,20.0,1.0,PLAIN-1679,512,0.95,0
nfcorpus,0,dibud,1,512,508,4,1,budget,2,2,2,2,0.2073612289146658,0.3110418433719987,993.0,1,512.0,0.0057055409997701,993.0,512.0,0.2073612289146658,PLAIN-1847,512,0.95,0
nfcorpus,0,dibud,1,512,245,267,1,budget,46,46,46,20,0.1420400396336573,0.1420400396336573,143.0,1,143.0,0.0194454160518944,143.0,143.0,0.1420400396336573,PLAIN-186,512,0.95,0
nfcorpus,0,dibud,1,123,99,24,1,cap100,100,100,100,20,0.7511064182922882,0.7511064182922882,67.0,1,67.0,0.000912208110094,67.0,67.0,0.7511064182922882,PLAIN-1983,512,0.95,0
nfcorpus,0,dibud,1,512,395,117,1,budget,55,55,55,20,0.0,0.0,159.0,1,159.0,0.0108010829426348,159.0,159.0,0.0,PLAIN-1995,512,0.95,0
nfcorpus,0,dibud,1,101,99,2,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21.0,1,21.0,0.0005855420604348,21.0,21.0,0.3026024134988135,PLAIN-2030,512,0.95,0
nfcorpus,0,dibud,1,512,281,231,1,budget,48,48,48,20,0.5440448510008657,0.5440448510008657,131.0,1,131.0,0.0084771249676123,131.0,131.0,0.5440448510008657,PLAIN-207,512,0.95,0
nfcorpus,0,dibud,1,512,491,21,1,budget,21,21,21,20,0.448259810495304,0.448259810495304,324.0,1,324.0,0.0086159169441089,324.0,324.0,0.448259810495304,PLAIN-2071,512,0.95,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20.0,1,20.0,0.0005509590264409,20.0,20.0,0.0,PLAIN-2134,512,0.95,0
nfcorpus,0,dibud,1,103,100,3,1,cap100,100,100,100,20,0.644824486427155,0.644824486427155,23.0,1,23.0,0.0005282090278342,23.0,23.0,0.644824486427155,PLAIN-2156,512,0.95,0
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.4468610554647604,0.4468610554647604,22.0,1,22.0,0.0006420840509235,22.0,22.0,0.4468610554647604,PLAIN-2187,512,0.95,0
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.3525683241217281,0.3525683241217281,21.0,1,21.0,0.0005199169972911,21.0,21.0,0.3525683241217281,PLAIN-2220,512,0.95,0
nfcorpus,0,dibud,1,512,270,242,1,budget,3,3,3,3,0.0,0.0,3081.0,1,512.0,0.0323457920458167,3081.0,512.0,0.0,PLAIN-2301,512,0.95,0
nfcorpus,0,dibud,1,512,509,3,1,budget,0,0,0,0,0.0,0.0,2963.0,1,512.0,0.0165361250983551,2963.0,512.0,0.0,PLAIN-2311,512,0.95,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20.0,1,20.0,0.0005240000318735,20.0,20.0,0.0,PLAIN-2396,512,0.95,0
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.00050762493629,20.0,20.0,0.1765135681024634,PLAIN-2408,512,0.95,0
nfcorpus,0,dibud,1,512,293,219,1,budget,22,22,22,20,0.2215016122116243,0.2215016122116243,419.0,1,419.0,0.0310313339577987,419.0,419.0,0.2215016122116243,PLAIN-2460,512,0.95,0
nfcorpus,0,dibud,1,512,325,187,1,budget,48,48,48,20,0.4370679340933064,0.4370679340933064,85.0,1,85.0,0.0339313331060111,85.0,85.0,0.4370679340933064,PLAIN-248,512,0.95,0
nfcorpus,0,dibud,1,512,230,282,1,budget,11,11,11,11,0.2512898094699731,0.2512898094699731,1078.0,1,512.0,0.0402410839451476,1078.0,512.0,0.2512898094699731,PLAIN-2490,512,0.95,0
nfcorpus,0,dibud,1,512,255,257,1,budget,43,43,43,20,0.2732021367992569,0.2732021367992569,228.0,1,228.0,0.0384058330673724,228.0,228.0,0.2732021367992569,PLAIN-2500,512,0.95,0
nfcorpus,0,dibud,1,512,304,208,1,budget,12,12,12,12,0.2379108956434132,0.3032927851312184,980.0,1,512.0,0.0348697920562699,980.0,512.0,0.2379108956434132,PLAIN-2570,512,0.95,0
nfcorpus,0,dibud,1,512,244,268,1,budget,23,23,23,20,0.4623278284325738,0.4623278284325738,362.0,1,362.0,0.0324009170290082,362.0,362.0,0.4623278284325738,PLAIN-2710,512,0.95,0
nfcorpus,0,dibud,1,512,344,168,1,budget,23,23,23,20,0.4661479118500147,0.4661479118500147,240.0,1,240.0,0.0330374169861897,240.0,240.0,0.4661479118500147,PLAIN-2730,512,0.95,0
nfcorpus,0,dibud,1,512,297,215,1,budget,58,58,58,20,0.3268936144710151,0.3268936144710151,115.0,1,115.0,0.035592500003986,115.0,115.0,0.3268936144710151,PLAIN-280,512,0.95,0
nfcorpus,0,dibud,1,512,333,179,1,budget,20,20,20,20,0.116712182101225,0.116712182101225,466.0,1,466.0,0.0290778749622404,466.0,466.0,0.116712182101225,PLAIN-2820,512,0.95,0
nfcorpus,0,dibud,1,512,485,27,1,budget,18,18,18,18,0.4913633296411573,0.4913633296411573,591.0,1,512.0,0.0174375000642612,591.0,512.0,0.4913633296411573,PLAIN-2981,512,0.95,0
nfcorpus,0,dibud,1,512,290,222,1,budget,25,25,25,20,0.3065735963827292,0.3065735963827292,230.0,1,230.0,0.0279824578901752,230.0,230.0,0.3065735963827292,PLAIN-3001,512,0.95,0
nfcorpus,0,dibud,1,512,317,195,1,budget,4,4,4,4,0.0,0.0,3487.0,1,512.0,0.0280005829408764,3487.0,512.0,0.0,PLAIN-3037,512,0.95,0
nfcorpus,0,dibud,1,512,411,101,1,budget,15,15,15,15,0.4872901307151978,0.4872901307151978,1771.0,1,512.0,0.026899249991402,1771.0,512.0,0.4872901307151978,PLAIN-3131,512,0.95,0
nfcorpus,0,dibud,1,512,243,269,1,budget,16,16,16,16,0.0373067503664446,0.0713697226224271,591.0,1,512.0,0.0310641661053523,591.0,512.0,0.0373067503664446,PLAIN-3181,512,0.95,0
nfcorpus,0,dibud,1,512,232,280,1,budget,30,30,30,20,0.3399318128529092,0.3399318128529092,302.0,1,302.0,0.0110004160087555,302.0,302.0,0.3399318128529092,PLAIN-3191,512,0.95,0
nfcorpus,0,dibud,1,512,295,217,1,budget,12,12,12,12,0.174951647709892,0.174951647709892,1302.0,1,512.0,0.0247669999953359,1302.0,512.0,0.174951647709892,PLAIN-3322,512,0.95,0
nfcorpus,0,dibud,1,512,345,167,1,budget,50,50,50,20,0.610381626026466,0.610381626026466,202.0,1,202.0,0.0325982499634847,202.0,202.0,0.610381626026466,PLAIN-3332,512,0.95,0
nfcorpus,0,dibud,1,512,476,36,1,budget,25,25,25,20,0.1170269080831203,0.1170269080831203,158.0,1,158.0,0.0205140829784795,158.0,158.0,0.1170269080831203,PLAIN-3372,512,0.95,0
