dataset,query_id,policy,batch,complete20,last_k,last_cost,terminal_accesses,unresolved_accesses,max_gap,max_gap_rank,max_share,k_at25,k_at50,k_at75
scifact,1226,balanced,64,1,20,3072.0,8192,5120.0,1536.0,20,0.5,14.0,19.0,19.0
scifact,1226,dibud,1,1,20,2105.0,7982,5877.0,823.0,20,0.39097387173396675,14.0,18.0,19.0
scifact,1226,dibud,64,1,20,2176.0,8064,5888.0,768.0,20,0.35294117647058826,14.0,18.0,19.0
scifact,1232,balanced,1,1,20,521.0,7216,6695.0,88.0,17,0.1689059500959693,8.0,12.0,16.0
scifact,1232,balanced,64,1,20,576.0,7246,6670.0,128.0,1,0.2222222222222222,8.0,12.0,15.0
scifact,1232,dibud,1,1,20,464.0,7216,6752.0,76.0,17,0.16379310344827586,8.0,12.0,15.0
scifact,1232,dibud,64,1,20,576.0,7246,6670.0,128.0,1,0.2222222222222222,8.0,12.0,15.0
scifact,124,balanced,1,1,20,102.0,7088,6986.0,15.0,17,0.14705882352941177,9.0,14.0,16.0
scifact,124,balanced,64,1,20,128.0,7088,6960.0,128.0,1,1.0,0.0,0.0,0.0
scifact,124,dibud,1,1,20,97.0,6701,6604.0,15.0,17,0.15463917525773196,9.0,13.0,16.0
scifact,124,dibud,64,1,20,128.0,6728,6600.0,128.0,1,1.0,0.0,0.0,0.0
scifact,1241,balanced,1,1,20,77.0,2925,2848.0,14.0,2,0.18181818181818182,2.0,8.0,13.0
scifact,1241,balanced,64,1,20,128.0,2880,2752.0,128.0,1,1.0,0.0,0.0,0.0
scifact,1241,dibud,1,1,20,73.0,2109,2036.0,14.0,2,0.1917808219178082,2.0,8.0,11.0
scifact,1241,dibud,64,1,20,128.0,2176,2048.0,128.0,1,1.0,0.0,0.0,0.0
scifact,1245,balanced,1,1,20,768.0,7209,6441.0,232.0,19,0.3020833333333333,11.0,16.0,18.0
scifact,1245,balanced,64,1,20,768.0,7209,6441.0,256.0,19,0.3333333333333333,8.0,16.0,18.0
scifact,1245,dibud,1,1,20,687.0,7209,6522.0,198.0,19,0.28820960698689957,9.0,16.0,18.0
scifact,1245,dibud,64,1,20,704.0,7209,6505.0,192.0,19,0.2727272727272727,8.0,12.0,18.0
scifact,1259,balanced,1,1,20,206.0,7619,7413.0,26.0,6,0.1262135922330097,6.0,11.0,17.0
scifact,1259,balanced,64,1,20,256.0,7616,7360.0,128.0,1,0.5,0.0,12.0,12.0
scifact,1259,dibud,1,1,20,180.0,6043,5863.0,26.0,6,0.14444444444444443,5.0,10.0,17.0
scifact,1259,dibud,64,1,20,256.0,6080,5824.0,128.0,1,0.5,0.0,12.0,18.0
scifact,1262,balanced,1,1,20,139.0,4148,4009.0,20.0,11,0.14388489208633093,4.0,10.0,15.0
scifact,1262,balanced,64,1,20,192.0,4224,4032.0,128.0,1,0.6666666666666666,0.0,0.0,18.0
scifact,1262,dibud,1,1,20,126.0,2605,2479.0,20.0,11,0.15873015873015872,4.0,10.0,15.0
scifact,1262,dibud,64,1,20,192.0,2688,2496.0,128.0,1,0.6666666666666666,0.0,0.0,18.0
scifact,1266,balanced,1,1,20,72.0,836,764.0,16.0,2,0.2222222222222222,3.0,8.0,14.0
scifact,1266,balanced,64,1,20,128.0,896,768.0,128.0,1,1.0,0.0,0.0,0.0
scifact,1266,dibud,1,1,20,66.0,740,674.0,16.0,2,0.24242424242424243,1.0,8.0,14.0
scifact,1266,dibud,64,1,20,128.0,832,704.0,128.0,1,1.0,0.0,0.0,0.0
scifact,127,balanced,1,1,20,2212.0,6468,4256.0,324.0,14,0.14647377938517178,10.0,12.0,16.0
scifact,127,balanced,64,1,20,2304.0,6522,4218.0,384.0,11,0.16666666666666666,10.0,12.0,16.0
scifact,127,dibud,1,1,20,2027.0,6468,4441.0,279.0,11,0.13764183522446966,10.0,12.0,16.0
scifact,127,dibud,64,1,20,2112.0,6522,4410.0,320.0,11,0.15151515151515152,10.0,12.0,16.0
scifact,1270,balanced,1,1,20,449.0,4506,4057.0,100.0,20,0.22271714922049,8.0,14.0,18.0
scifact,1270,balanced,64,1,20,448.0,4544,4096.0,128.0,1,0.2857142857142857,0.0,9.0,19.0
scifact,1270,dibud,1,1,20,380.0,4506,4126.0,78.0,20,0.20526315789473684,8.0,13.0,16.0
scifact,1270,dibud,64,1,20,448.0,4544,4096.0,128.0,1,0.2857142857142857,0.0,9.0,19.0
scifact,1271,balanced,1,1,20,395.0,7878,7483.0,68.0,17,0.17215189873417722,10.0,14.0,16.0
scifact,1271,balanced,64,1,20,448.0,7879,7431.0,128.0,1,0.2857142857142857,0.0,12.0,16.0
scifact,1271,dibud,1,1,20,379.0,7878,7499.0,64.0,17,0.16886543535620052,10.0,14.0,16.0
scifact,1271,dibud,64,1,20,448.0,7936,7488.0,128.0,1,0.2857142857142857,0.0,12.0,16.0
scifact,1272,balanced,1,1,20,1352.0,7442,6090.0,538.0,20,0.3979289940828402,15.0,17.0,19.0
scifact,1272,balanced,64,1,20,1408.0,7546,6138.0,512.0,20,0.36363636363636365,15.0,17.0,19.0
scifact,1272,dibud,1,1,20,1235.0,7254,6019.0,471.0,20,0.3813765182186235,15.0,17.0,19.0
scifact,1272,dibud,64,1,20,1280.0,7354,6074.0,448.0,20,0.35,15.0,17.0,19.0
scifact,1273,balanced,1,1,20,144.0,7226,7082.0,42.0,17,0.2916666666666667,5.0,14.0,16.0
scifact,1273,balanced,64,1,20,256.0,7271,7015.0,128.0,1,0.5,0.0,17.0,17.0
scifact,1273,dibud,1,1,20,130.0,7226,7096.0,39.0,17,0.3,4.0,13.0,16.0
scifact,1273,dibud,64,1,20,192.0,7271,7079.0,128.0,1,0.6666666666666666,0.0,0.0,17.0
scifact,1274,balanced,1,1,20,136.0,6211,6075.0,20.0,9,0.14705882352941177,8.0,10.0,13.0
scifact,1274,balanced,64,1,20,256.0,6272,6016.0,128.0,1,0.5,0.0,18.0,18.0
scifact,1274,dibud,1,1,20,133.0,6211,6078.0,20.0,11,0.15037593984962405,8.0,10.0,13.0
scifact,1274,dibud,64,1,20,256.0,6272,6016.0,128.0,1,0.5,0.0,18.0,19.0
scifact,1278,balanced,1,1,20,373.0,7073,6700.0,92.0,14,0.24664879356568364,4.0,13.0,14.0
scifact,1278,balanced,64,1,20,384.0,7098,6714.0,128.0,1,0.3333333333333333,0.0,8.0,13.0
scifact,1278,dibud,1,1,20,325.0,7073,6748.0,80.0,14,0.24615384615384617,4.0,10.0,13.0
scifact,1278,dibud,64,1,20,384.0,7098,6714.0,128.0,1,0.3333333333333333,0.0,8.0,13.0
scifact,1279,balanced,1,1,20,409.0,5167,4758.0,80.0,20,0.19559902200489,7.0,13.0,18.0
scifact,1279,balanced,64,1,20,448.0,5180,4732.0,128.0,1,0.2857142857142857,0.0,11.0,19.0
scifact,1279,dibud,1,1,20,321.0,5167,4846.0,50.0,20,0.1557632398753894,7.0,11.0,17.0
scifact,1279,dibud,64,1,20,384.0,5180,4796.0,128.0,1,0.3333333333333333,0.0,11.0,16.0
scifact,128,balanced,1,1,20,2996.0,7547,4551.0,856.0,18,0.2857142857142857,14.0,16.0,17.0
scifact,128,balanced,64,1,20,3072.0,7567,4495.0,768.0,18,0.25,14.0,16.0,17.0
scifact,128,dibud,1,1,20,2147.0,7547,5400.0,560.0,18,0.2608290638099674,13.0,15.0,17.0
scifact,128,dibud,64,1,20,2240.0,7552,5312.0,512.0,18,0.22857142857142856,12.0,15.0,17.0
scifact,1280,balanced,1,1,20,2202.0,5126,2924.0,1224.0,18,0.555858310626703,15.0,17.0,17.0
scifact,1280,balanced,64,1,20,2304.0,5151,2847.0,1280.0,18,0.5555555555555556,15.0,17.0,17.0
scifact,1280,dibud,1,1,20,1913.0,5126,3213.0,925.0,18,0.483533716675379,14.0,17.0,17.0
scifact,1280,dibud,64,1,20,1984.0,5184,3200.0,960.0,18,0.4838709677419355,12.0,17.0,17.0
scifact,1281,balanced,1,1,20,5792.0,7260,1468.0,1871.0,18,0.32303176795580113,15.0,16.0,17.0
scifact,1281,balanced,64,1,20,5809.0,7281,1472.0,1841.0,18,0.3169220175589602,15.0,16.0,17.0
scifact,1281,dibud,1,1,20,4723.0,7260,2537.0,1481.0,18,0.313571882278213,15.0,16.0,17.0
scifact,1281,dibud,64,1,20,4800.0,7281,2481.0,1408.0,18,0.29333333333333333,15.0,16.0,17.0
scifact,1282,balanced,1,1,20,1129.0,6844,5715.0,254.0,20,0.224977856510186,9.0,14.0,18.0
scifact,1282,balanced,64,1,20,1088.0,6877,5789.0,256.0,20,0.23529411764705882,6.0,14.0,18.0
scifact,1282,dibud,1,1,20,893.0,6844,5951.0,148.0,20,0.16573348264277715,5.0,12.0,18.0
scifact,1282,dibud,64,1,20,960.0,6877,5917.0,192.0,20,0.2,3.0,11.0,18.0
scifact,129,balanced,1,1,20,4700.0,6752,2052.0,1883.0,17,0.4006382978723404,14.0,16.0,17.0
scifact,129,balanced,64,1,20,4718.0,6766,2048.0,1856.0,17,0.3933870284018652,14.0,16.0,17.0
scifact,129,dibud,1,1,20,4338.0,6752,2414.0,1520.0,17,0.3503918856615952,15.0,16.0,17.0
scifact,129,dibud,64,1,20,4352.0,6784,2432.0,1472.0,17,0.3382352941176471,15.0,16.0,17.0
scifact,1290,balanced,1,1,20,239.0,6217,5978.0,48.0,14,0.200836820083682,4.0,13.0,15.0
scifact,1290,balanced,64,1,20,256.0,6239,5983.0,128.0,1,0.5,0.0,13.0,13.0
scifact,1290,dibud,1,1,20,226.0,6217,5991.0,46.0,14,0.20353982300884957,4.0,13.0,15.0
scifact,1290,dibud,64,1,20,256.0,6239,5983.0,128.0,1,0.5,0.0,13.0,13.0
scifact,1292,balanced,1,1,20,716.0,5816,5100.0,164.0,11,0.22905027932960895,8.0,10.0,13.0
scifact,1292,balanced,64,1,20,768.0,5852,5084.0,128.0,1,0.16666666666666666,7.0,11.0,15.0
scifact,1292,dibud,1,1,20,691.0,5220,4529.0,156.0,11,0.22575976845151954,8.0,10.0,13.0
scifact,1292,dibud,64,1,20,768.0,5276,4508.0,128.0,1,0.16666666666666666,7.0,11.0,15.0
scifact,1298,balanced,1,1,20,280.0,4996,4716.0,58.0,5,0.20714285714285716,4.0,8.0,15.0
scifact,1298,balanced,64,1,20,384.0,5058,4674.0,128.0,1,0.3333333333333333,0.0,7.0,15.0
scifact,1298,dibud,1,1,20,271.0,3991,3720.0,59.0,5,0.2177121771217712,4.0,7.0,15.0
scifact,1298,dibud,64,1,20,384.0,4034,3650.0,128.0,1,0.3333333333333333,0.0,7.0,15.0
scifact,13,balanced,1,1,20,200.0,3172,2972.0,32.0,17,0.16,7.0,12.0,16.0
scifact,13,balanced,64,1,20,256.0,3186,2930.0,128.0,1,0.5,0.0,14.0,14.0
scifact,13,dibud,1,1,20,194.0,2352,2158.0,31.0,17,0.15979381443298968,7.0,12.0,16.0
scifact,13,dibud,64,1,20,256.0,2354,2098.0,128.0,1,0.5,0.0,14.0,14.0
scifact,130,balanced,1,1,20,4060.0,6997,2937.0,1728.0,20,0.42561576354679803,13.0,18.0,19.0
scifact,130,balanced,64,1,20,4096.0,7037,2941.0,1664.0,20,0.40625,13.0,18.0,19.0
scifact,130,dibud,1,1,20,3362.0,6997,3635.0,1309.0,20,0.3893515764425937,13.0,18.0,19.0
scifact,130,dibud,64,1,20,3392.0,7040,3648.0,1280.0,20,0.37735849056603776,12.0,18.0,19.0
scifact,1303,balanced,1,1,20,1264.0,6878,5614.0,376.0,16,0.2974683544303797,13.0,15.0,16.0
scifact,1303,balanced,64,1,20,1280.0,6918,5638.0,384.0,16,0.3,12.0,15.0,16.0
scifact,1303,dibud,1,1,20,878.0,6878,6000.0,212.0,16,0.24145785876993167,12.0,14.0,16.0
scifact,1303,dibud,64,1,20,896.0,6912,6016.0,192.0,16,0.21428571428571427,5.0,14.0,15.0
scifact,1316,balanced,1,1,20,145.0,3212,3067.0,26.0,4,0.1793103448275862,3.0,11.0,17.0
scifact,1316,balanced,64,1,20,192.0,3328,3136.0,128.0,1,0.6666666666666666,0.0,0.0,18.0
scifact,1316,dibud,1,1,20,122.0,3153,3031.0,26.0,4,0.21311475409836064,3.0,6.0,17.0
scifact,1316,dibud,64,1,20,192.0,3264,3072.0,128.0,1,0.6666666666666666,0.0,0.0,18.0
scifact,1319,balanced,1,1,20,370.0,6622,6252.0,92.0,18,0.24864864864864866,12.0,15.0,17.0
scifact,1319,balanced,64,1,20,384.0,6656,6272.0,128.0,1,0.3333333333333333,0.0,14.0,17.0
scifact,1319,dibud,1,1,20,369.0,4672,4303.0,92.0,18,0.24932249322493225,12.0,15.0,17.0
scifact,1319,dibud,64,1,20,384.0,4736,4352.0,128.0,1,0.3333333333333333,0.0,14.0,17.0
scifact,132,balanced,1,1,20,396.0,5557,5161.0,138.0,18,0.3484848484848485,14.0,17.0,17.0
scifact,132,balanced,64,1,20,512.0,5568,5056.0,128.0,1,0.25,15.0,17.0,19.0
scifact,132,dibud,1,1,20,354.0,5557,5203.0,123.0,18,0.3474576271186441,14.0,17.0,17.0
scifact,132,dibud,64,1,20,448.0,5568,5120.0,128.0,1,0.2857142857142857,0.0,15.0,19.0
scifact,1320,balanced,1,1,20,171.0,2962,2791.0,28.0,11,0.16374269005847952,8.0,11.0,15.0
scifact,1320,balanced,64,1,20,256.0,3072,2816.0,128.0,1,0.5,0.0,15.0,15.0
scifact,1320,dibud,1,1,20,167.0,2929,2762.0,28.0,11,0.16766467065868262,8.0,11.0,14.0
scifact,1320,dibud,64,1,20,256.0,3008,2752.0,128.0,1,0.5,0.0,15.0,15.0
scifact,133,balanced,1,1,20,453.0,5334,4881.0,70.0,13,0.1545253863134658,9.0,12.0,15.0
scifact,133,balanced,64,1,20,448.0,5355,4907.0,128.0,1,0.2857142857142857,0.0,12.0,18.0
scifact,133,dibud,1,1,20,369.0,5068,4699.0,58.0,13,0.15718157181571815,8.0,12.0,15.0
scifact,133,dibud,64,1,20,448.0,5120,4672.0,128.0,1,0.2857142857142857,0.0,12.0,18.0
scifact,1332,balanced,1,1,20,200.0,1103,903.0,34.0,12,0.17,4.0,9.0,12.0
scifact,1332,balanced,64,1,20,256.0,1088,832.0,128.0,1,0.5,0.0,11.0,11.0
scifact,1332,dibud,1,1,20,200.0,1021,821.0,33.0,12,0.165,4.0,9.0,12.0
scifact,1332,dibud,64,1,20,256.0,1088,832.0,128.0,1,0.5,0.0,11.0,12.0
scifact,1335,balanced,1,1,20,197.0,2541,2344.0,32.0,13,0.16243654822335024,7.0,12.0,15.0
scifact,1335,balanced,64,1,20,256.0,2496,2240.0,128.0,1,0.5,0.0,14.0,15.0
scifact,1335,dibud,1,1,20,182.0,1771,1589.0,30.0,8,0.16483516483516483,7.0,12.0,15.0
scifact,1335,dibud,64,1,20,256.0,1792,1536.0,128.0,1,0.5,0.0,14.0,15.0
scifact,1336,balanced,1,1,20,197.0,920,723.0,56.0,19,0.28426395939086296,6.0,15.0,18.0
scifact,1336,balanced,64,1,20,256.0,1024,768.0,128.0,1,0.5,0.0,17.0,18.0
scifact,1336,dibud,1,1,20,171.0,870,699.0,47.0,19,0.27485380116959063,5.0,11.0,18.0
scifact,1336,dibud,64,1,20,256.0,960,704.0,128.0,1,0.5,0.0,17.0,18.0
scifact,1337,balanced,1,1,20,170.0,5953,5783.0,58.0,13,0.3411764705882353,5.0,11.0,12.0
scifact,1337,balanced,64,1,20,256.0,6016,5760.0,128.0,1,0.5,0.0,12.0,12.0
scifact,1337,dibud,1,1,20,158.0,5953,5795.0,52.0,13,0.3291139240506329,5.0,11.0,12.0
scifact,1337,dibud,64,1,20,256.0,6016,5760.0,128.0,1,0.5,0.0,12.0,16.0
scifact,1339,balanced,1,1,20,3826.0,6913,3087.0,852.0,14,0.2226868792472556,7.0,12.0,13.0
scifact,1339,balanced,64,1,20,3833.0,6913,3080.0,896.0,14,0.23375945734411688,7.0,12.0,13.0
scifact,1339,dibud,1,1,20,3409.0,6913,3504.0,648.0,8,0.1900850689351716,7.0,12.0,15.0
scifact,1339,dibud,64,1,20,3449.0,6913,3464.0,576.0,8,0.16700492896491737,7.0,12.0,14.0
scifact,1344,balanced,1,1,20,286.0,2378,2092.0,54.0,18,0.1888111888111888,9.0,14.0,17.0
scifact,1344,balanced,64,1,20,384.0,2432,2048.0,128.0,1,0.3333333333333333,0.0,12.0,18.0
scifact,1344,dibud,1,1,20,286.0,1923,1637.0,60.0,18,0.2097902097902098,9.0,14.0,17.0
scifact,1344,dibud,64,1,20,384.0,1984,1600.0,128.0,1,0.3333333333333333,0.0,13.0,18.0
scifact,1352,balanced,1,1,20,789.0,5062,4273.0,114.0,9,0.1444866920152091,7.0,9.0,14.0
scifact,1352,balanced,64,1,20,832.0,5091,4259.0,128.0,1,0.15384615384615385,7.0,9.0,16.0
scifact,1352,dibud,1,1,20,706.0,4899,4193.0,101.0,9,0.14305949008498584,7.0,9.0,15.0
scifact,1352,dibud,64,1,20,768.0,4928,4160.0,128.0,1,0.16666666666666666,7.0,9.0,16.0
scifact,1359,balanced,1,1,20,286.0,4530,4244.0,62.0,20,0.21678321678321677,8.0,11.0,17.0
scifact,1359,balanced,64,1,20,384.0,4608,4224.0,128.0,1,0.3333333333333333,0.0,9.0,19.0
scifact,1359,dibud,1,1,20,262.0,4302,4040.0,56.0,20,0.21374045801526717,8.0,11.0,17.0
scifact,1359,dibud,64,1,20,320.0,4352,4032.0,128.0,1,0.4,0.0,9.0,12.0
scifact,1362,balanced,1,1,20,5278.0,7569,2291.0,2518.0,18,0.4770746494884426,14.0,17.0,17.0
scifact,1362,balanced,64,1,20,5327.0,7631,2304.0,2560.0,18,0.4805706776797447,14.0,17.0,17.0
scifact,1362,dibud,1,1,20,3540.0,7569,4029.0,1425.0,18,0.4025423728813559,14.0,17.0,17.0
scifact,1362,dibud,64,1,20,3599.0,7616,4017.0,1408.0,18,0.39121978327313145,14.0,17.0,17.0
scifact,1363,balanced,1,1,20,5270.0,6799,1529.0,1998.0,16,0.3791271347248577,11.0,14.0,15.0
scifact,1363,balanced,64,1,20,5323.0,6859,1536.0,1995.0,16,0.37478865301521697,10.0,14.0,15.0
scifact,1363,dibud,1,1,20,5011.0,6799,1788.0,2252.0,16,0.4494112951506685,11.0,14.0,15.0
scifact,1363,dibud,64,1,20,5067.0,6859,1792.0,2251.0,16,0.44424708900730214,11.0,14.0,15.0
scifact,1368,balanced,1,1,20,87.0,5210,5123.0,14.0,10,0.16091954022988506,5.0,9.0,11.0
scifact,1368,balanced,64,1,20,128.0,5232,5104.0,128.0,1,1.0,0.0,0.0,0.0
scifact,1368,dibud,1,1,20,85.0,5210,5125.0,14.0,10,0.16470588235294117,5.0,9.0,11.0
scifact,1368,dibud,64,1,20,128.0,5232,5104.0,128.0,1,1.0,0.0,0.0,0.0
scifact,137,balanced,1,1,20,490.0,5398,4908.0,118.0,8,0.24081632653061225,7.0,12.0,13.0
scifact,137,balanced,64,1,20,512.0,5408,4896.0,128.0,1,0.25,7.0,12.0,14.0
scifact,137,dibud,1,1,20,404.0,5398,4994.0,107.0,8,0.26485148514851486,7.0,11.0,13.0
scifact,137,dibud,64,1,20,448.0,5440,4992.0,128.0,1,0.2857142857142857,0.0,7.0,13.0
scifact,1370,balanced,1,1,20,111.0,4313,4202.0,28.0,20,0.25225225225225223,6.0,11.0,19.0
scifact,1370,balanced,64,1,20,128.0,4352,4224.0,128.0,1,1.0,0.0,0.0,0.0
scifact,1370,dibud,1,1,20,94.0,4313,4219.0,24.0,20,0.2553191489361702,5.0,11.0,19.0
scifact,1370,dibud,64,1,20,128.0,4352,4224.0,128.0,1,1.0,0.0,0.0,0.0
scifact,1379,balanced,1,1,20,141.0,1504,1363.0,50.0,16,0.3546099290780142,8.0,13.0,15.0
scifact,1379,balanced,64,1,20,192.0,1536,1344.0,128.0,1,0.6666666666666666,0.0,0.0,16.0
scifact,1379,dibud,1,1,20,128.0,1175,1047.0,39.0,16,0.3046875,8.0,13.0,15.0
scifact,1379,dibud,64,1,20,192.0,1216,1024.0,128.0,1,0.6666666666666666,0.0,0.0,16.0
scifact,1382,balanced,1,1,20,474.0,3656,3182.0,144.0,20,0.3037974683544304,11.0,15.0,19.0
scifact,1382,balanced,64,1,20,512.0,3684,3172.0,128.0,1,0.25,12.0,15.0,19.0
scifact,1382,dibud,1,1,20,437.0,3355,2918.0,108.0,20,0.2471395881006865,11.0,15.0,17.0
scifact,1382,dibud,64,1,20,512.0,3364,2852.0,128.0,1,0.25,12.0,15.0,19.0
scifact,1385,balanced,1,1,20,1112.0,4828,3716.0,296.0,20,0.26618705035971224,14.0,16.0,19.0
scifact,1385,balanced,64,1,20,1152.0,4864,3712.0,256.0,17,0.2222222222222222,12.0,16.0,18.0
scifact,1385,dibud,1,1,20,970.0,4828,3858.0,241.0,20,0.24845360824742269,12.0,16.0,18.0
scifact,1385,dibud,64,1,20,1024.0,4864,3840.0,192.0,17,0.1875,12.0,16.0,18.0
scifact,1389,balanced,1,1,20,2814.0,6264,3450.0,700.0,14,0.24875621890547264,11.0,13.0,14.0
scifact,1389,balanced,64,1,20,2816.0,6308,3492.0,640.0,14,0.22727272727272727,10.0,13.0,14.0
scifact,1389,dibud,1,1,20,2485.0,6264,3779.0,700.0,14,0.28169014084507044,9.0,13.0,14.0
scifact,1389,dibud,64,1,20,2496.0,6308,3812.0,640.0,14,0.2564102564102564,6.0,13.0,14.0
scifact,1395,balanced,1,1,20,3853.0,6442,2589.0,2036.0,20,0.5284194134440695,13.0,19.0,19.0
scifact,1395,balanced,64,1,20,3904.0,6481,2577.0,2048.0,20,0.5245901639344263,13.0,19.0,19.0
scifact,1395,dibud,1,1,20,2461.0,6442,3981.0,1018.0,20,0.41365298659081673,11.0,16.0,19.0
scifact,1395,dibud,64,1,20,2560.0,6481,3921.0,1024.0,20,0.4,11.0,16.0,19.0
scifact,141,balanced,1,1,20,361.0,6166,5805.0,54.0,13,0.14958448753462603,10.0,13.0,16.0
scifact,141,balanced,64,1,20,384.0,6166,5782.0,128.0,1,0.3333333333333333,0.0,12.0,15.0
scifact,141,dibud,1,1,20,349.0,6166,5817.0,53.0,14,0.1518624641833811,10.0,13.0,15.0
scifact,141,dibud,64,1,20,384.0,6166,5782.0,128.0,1,0.3333333333333333,0.0,12.0,15.0
scifact,142,balanced,1,1,20,377.0,7630,7253.0,70.0,15,0.1856763925729443,4.0,12.0,14.0
scifact,142,balanced,64,1,20,384.0,7680,7296.0,128.0,1,0.3333333333333333,0.0,8.0,14.0
scifact,142,dibud,1,1,20,371.0,7608,7237.0,67.0,15,0.18059299191374664,4.0,12.0,15.0
scifact,142,dibud,64,1,20,384.0,7680,7296.0,128.0,1,0.3333333333333333,0.0,8.0,14.0
scifact,143,balanced,1,1,20,389.0,8198,7809.0,62.0,12,0.15938303341902313,5.0,11.0,14.0
scifact,143,balanced,64,1,20,448.0,8320,7872.0,128.0,1,0.2857142857142857,0.0,10.0,15.0
scifact,143,dibud,1,1,20,342.0,5731,5389.0,54.0,12,0.15789473684210525,3.0,11.0,14.0
scifact,143,dibud,64,1,20,448.0,5824,5376.0,128.0,1,0.2857142857142857,0.0,10.0,15.0
scifact,146,balanced,1,1,20,385.0,8313,7928.0,64.0,15,0.16623376623376623,7.0,12.0,14.0
scifact,146,balanced,64,1,20,448.0,8256,7808.0,128.0,1,0.2857142857142857,0.0,10.0,14.0
scifact,146,dibud,1,1,20,355.0,7948,7593.0,64.0,15,0.18028169014084508,7.0,11.0,14.0
scifact,146,dibud,64,1,20,448.0,8000,7552.0,128.0,1,0.2857142857142857,0.0,10.0,14.0
scifact,148,balanced,1,1,20,216.0,4639,4423.0,30.0,18,0.1388888888888889,7.0,13.0,17.0
scifact,148,balanced,64,1,20,256.0,4672,4416.0,128.0,1,0.5,0.0,15.0,15.0
scifact,148,dibud,1,1,20,199.0,4349,4150.0,28.0,18,0.1407035175879397,7.0,12.0,17.0
scifact,148,dibud,64,1,20,256.0,4416,4160.0,128.0,1,0.5,0.0,15.0,17.0
scifact,163,balanced,1,1,20,258.0,4408,4150.0,48.0,13,0.18604651162790697,9.0,12.0,18.0
scifact,163,balanced,64,1,20,384.0,4444,4060.0,128.0,1,0.3333333333333333,0.0,12.0,19.0
scifact,163,dibud,1,1,20,245.0,3711,3466.0,48.0,13,0.19591836734693877,9.0,12.0,16.0
scifact,163,dibud,64,1,20,320.0,3740,3420.0,128.0,1,0.4,0.0,12.0,12.0
scifact,171,balanced,1,1,20,5201.0,7981,2780.0,1498.0,17,0.288021534320323,15.0,16.0,17.0
scifact,171,balanced,64,1,20,5184.0,7981,2797.0,1408.0,17,0.2716049382716049,15.0,16.0,17.0
scifact,171,dibud,1,1,20,4543.0,7981,3438.0,1220.0,17,0.26854501430772615,15.0,16.0,17.0
scifact,171,dibud,64,1,20,4608.0,7981,3373.0,1152.0,17,0.25,15.0,16.0,17.0
scifact,179,balanced,1,1,20,53.0,2816,2763.0,12.0,5,0.22641509433962265,4.0,7.0,9.0
scifact,179,balanced,64,1,20,128.0,2816,2688.0,128.0,1,1.0,0.0,0.0,0.0
scifact,179,dibud,1,1,20,52.0,2235,2183.0,11.0,5,0.21153846153846154,4.0,8.0,12.0
scifact,179,dibud,64,1,20,128.0,2240,2112.0,128.0,1,1.0,0.0,0.0,0.0
scifact,180,balanced,1,1,20,1226.0,6932,5706.0,310.0,20,0.2528548123980424,8.0,16.0,19.0
scifact,180,balanced,64,1,20,1280.0,7040,5760.0,256.0,20,0.2,8.0,16.0,18.0
scifact,180,dibud,1,1,20,1056.0,6283,5227.0,247.0,20,0.23390151515151514,8.0,16.0,18.0
scifact,180,dibud,64,1,20,1088.0,6400,5312.0,192.0,20,0.17647058823529413,8.0,14.0,17.0
scifact,183,balanced,1,1,20,181.0,5372,5191.0,30.0,12,0.16574585635359115,7.0,11.0,14.0
scifact,183,balanced,64,1,20,256.0,5376,5120.0,128.0,1,0.5,0.0,13.0,17.0
scifact,183,dibud,1,1,20,167.0,3939,3772.0,27.0,12,0.16167664670658682,5.0,11.0,14.0
scifact,183,dibud,64,1,20,256.0,3968,3712.0,128.0,1,0.5,0.0,13.0,17.0
scifact,185,balanced,1,1,20,172.0,2547,2375.0,22.0,14,0.12790697674418605,4.0,11.0,16.0
scifact,185,balanced,64,1,20,256.0,2496,2240.0,128.0,1,0.5,0.0,16.0,16.0
scifact,185,dibud,1,1,20,158.0,2260,2102.0,22.0,14,0.13924050632911392,3.0,11.0,14.0
scifact,185,dibud,64,1,20,256.0,2304,2048.0,128.0,1,0.5,0.0,16.0,18.0
scifact,198,balanced,1,1,20,3263.0,5518,2255.0,794.0,6,0.24333435488813976,5.0,7.0,14.0
scifact,198,balanced,64,1,20,3264.0,5568,2304.0,793.0,6,0.24295343137254902,5.0,7.0,14.0
scifact,198,dibud,1,1,20,3263.0,5518,2255.0,794.0,6,0.24333435488813976,5.0,7.0,14.0
scifact,198,dibud,64,1,20,3264.0,5568,2304.0,793.0,6,0.24295343137254902,5.0,7.0,14.0
scifact,208,balanced,1,1,20,209.0,4088,3879.0,36.0,20,0.1722488038277512,4.0,12.0,18.0
scifact,208,balanced,64,1,20,256.0,4092,3836.0,128.0,1,0.5,0.0,17.0,18.0
scifact,208,dibud,1,1,20,191.0,3009,2818.0,32.0,2,0.16753926701570682,3.0,12.0,18.0
scifact,208,dibud,64,1,20,256.0,3068,2812.0,128.0,1,0.5,0.0,17.0,18.0
scifact,212,balanced,1,1,20,385.0,5980,5595.0,116.0,14,0.3012987012987013,13.0,13.0,16.0
scifact,212,balanced,64,1,20,448.0,6016,5568.0,128.0,1,0.2857142857142857,0.0,15.0,19.0
scifact,212,dibud,1,1,20,296.0,5009,4713.0,95.0,14,0.32094594594594594,13.0,13.0,16.0
