dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper
nfcorpus,0,PLAIN-3302,dibud,1,8192,1176,943,233,1,cap100,100,100,100,20,0.189129852545764,0.189129852545764,183.0,1,183.0,0.0093699169810861,183.0,183.0,0.189129852545764
nfcorpus,0,PLAIN-3302,dibud,1,10000,1176,943,233,1,cap100,100,100,100,20,0.189129852545764,0.189129852545764,183.0,1,183.0,0.0093700839206576,183.0,183.0,0.189129852545764
nfcorpus,0,PLAIN-3352,dibud,1,128,128,64,64,1,budget,2,2,2,2,0.0,0.1429805255507935,2261.0,1,128.0,0.0360413749003782,2261.0,128.0,0.0
nfcorpus,0,PLAIN-3352,dibud,1,256,256,128,128,1,budget,5,5,5,5,0.1153243167061962,0.1429805255507935,2261.0,1,256.0,0.0360418339259922,2261.0,256.0,0.1153243167061962
nfcorpus,0,PLAIN-3352,dibud,1,512,512,242,270,1,budget,7,7,7,7,0.1153243167061962,0.1429805255507935,2261.0,1,512.0,0.0360421249642968,2261.0,512.0,0.1153243167061962
nfcorpus,0,PLAIN-3352,dibud,1,1024,1024,468,556,1,budget,12,12,12,12,0.1153243167061962,0.1429805255507935,2261.0,1,1024.0,0.0360424169339239,2261.0,1024.0,0.1153243167061962
nfcorpus,0,PLAIN-3352,dibud,1,2048,2048,867,1181,1,budget,13,13,13,13,0.1153243167061962,0.1429805255507935,2261.0,1,2048.0,0.0360425839899107,2261.0,2048.0,0.1153243167061962
nfcorpus,0,PLAIN-3352,dibud,1,4096,4096,2884,1212,1,budget,85,85,85,20,0.1429805255507935,0.1429805255507935,2261.0,1,2261.0,0.0360428749118,2261.0,2261.0,0.1429805255507935
nfcorpus,0,PLAIN-3352,dibud,1,8192,4505,3293,1212,1,cap100,100,100,100,20,0.1429805255507935,0.1429805255507935,2261.0,1,2261.0,0.0360430419677868,2261.0,2261.0,0.1429805255507935
nfcorpus,0,PLAIN-3352,dibud,1,10000,4505,3293,1212,1,cap100,100,100,100,20,0.1429805255507935,0.1429805255507935,2261.0,1,2261.0,0.0360431669978424,2261.0,2261.0,0.1429805255507935
nfcorpus,0,PLAIN-660,dibud,1,128,128,75,53,1,budget,25,25,25,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142452500294893,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-660,dibud,1,256,256,203,53,1,budget,28,28,28,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142457919428125,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-660,dibud,1,512,512,459,53,1,budget,32,32,32,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142461670329794,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-660,dibud,1,1024,1024,971,53,1,budget,38,38,38,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142463330412283,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-660,dibud,1,2048,1922,1869,53,1,cap100,100,100,100,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142464999807998,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-660,dibud,1,4096,1922,1869,53,1,cap100,100,100,100,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142466670367866,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-660,dibud,1,8192,1922,1869,53,1,cap100,100,100,100,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142467919504269,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-660,dibud,1,10000,1922,1869,53,1,cap100,100,100,100,20,0.9665625086152864,0.9665625086152864,93.0,1,93.0,0.0142469579586759,93.0,93.0,0.9665625086152864
nfcorpus,0,PLAIN-44,dibud,1,128,128,62,66,1,budget,10,10,10,10,0.1180311536408455,0.1653297687600157,201.0,1,128.0,0.0339306669775396,201.0,128.0,0.1180311536408455
nfcorpus,0,PLAIN-44,dibud,1,256,256,149,107,1,budget,22,22,22,20,0.1653297687600157,0.1653297687600157,201.0,1,201.0,0.0339312499854713,201.0,201.0,0.1653297687600157
nfcorpus,0,PLAIN-44,dibud,1,512,512,394,118,1,budget,38,38,38,20,0.1653297687600157,0.1653297687600157,201.0,1,201.0,0.0339317090110853,201.0,201.0,0.1653297687600157
nfcorpus,0,PLAIN-44,dibud,1,1024,1024,906,118,1,budget,47,47,47,20,0.1653297687600157,0.1653297687600157,201.0,1,201.0,0.0339319589547812,201.0,201.0,0.1653297687600157
nfcorpus,0,PLAIN-44,dibud,1,2048,2048,1930,118,1,budget,56,56,56,20,0.1653297687600157,0.1653297687600157,201.0,1,201.0,0.0339321249630302,201.0,201.0,0.1653297687600157
nfcorpus,0,PLAIN-44,dibud,1,4096,4096,3618,478,1,budget,95,95,95,20,0.1653297687600157,0.1653297687600157,201.0,1,201.0,0.033932292019017,201.0,201.0,0.1653297687600157
nfcorpus,0,PLAIN-44,dibud,1,8192,4281,3618,663,1,cap100,100,100,100,20,0.1653297687600157,0.1653297687600157,201.0,1,201.0,0.0339324170490726,201.0,201.0,0.1653297687600157
nfcorpus,0,PLAIN-44,dibud,1,10000,4281,3618,663,1,cap100,100,100,100,20,0.1653297687600157,0.1653297687600157,201.0,1,201.0,0.033932541962713,201.0,201.0,0.1653297687600157
nfcorpus,0,PLAIN-1236,dibud,1,128,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005704999202862,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,256,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005707088857889,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,512,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005710419500246,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,1024,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005712918937206,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,2048,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005714589497074,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,4096,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005716249579563,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,8192,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005717918975278,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,10000,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21.0,1,21.0,0.0005719169275835,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-2670,dibud,1,128,128,64,64,1,budget,10,10,10,10,0.272592518781634,0.272592518781634,282.0,1,128.0,0.0244109579361975,282.0,128.0,0.272592518781634
nfcorpus,0,PLAIN-2670,dibud,1,256,256,128,128,1,budget,19,19,19,19,0.272592518781634,0.272592518781634,282.0,1,256.0,0.0244114579400047,282.0,256.0,0.272592518781634
nfcorpus,0,PLAIN-2670,dibud,1,512,512,351,161,1,budget,34,34,34,20,0.272592518781634,0.272592518781634,282.0,1,282.0,0.0244118330301716,282.0,282.0,0.272592518781634
nfcorpus,0,PLAIN-2670,dibud,1,1024,1024,863,161,1,budget,52,52,52,20,0.272592518781634,0.272592518781634,282.0,1,282.0,0.0244120409479364,282.0,282.0,0.272592518781634
nfcorpus,0,PLAIN-2670,dibud,1,2048,2048,1887,161,1,budget,59,59,59,20,0.272592518781634,0.272592518781634,282.0,1,282.0,0.0244122080039232,282.0,282.0,0.272592518781634
nfcorpus,0,PLAIN-2670,dibud,1,4096,3155,2994,161,1,cap100,100,100,100,20,0.272592518781634,0.272592518781634,282.0,1,282.0,0.0244123749434947,282.0,282.0,0.272592518781634
nfcorpus,0,PLAIN-2670,dibud,1,8192,3155,2994,161,1,cap100,100,100,100,20,0.272592518781634,0.272592518781634,282.0,1,282.0,0.0244125829776749,282.0,282.0,0.272592518781634
nfcorpus,0,PLAIN-2670,dibud,1,10000,3155,2994,161,1,cap100,100,100,100,20,0.272592518781634,0.272592518781634,282.0,1,282.0,0.0244127500336617,282.0,282.0,0.272592518781634
nfcorpus,0,PLAIN-3281,dibud,1,128,128,66,62,1,budget,7,7,7,7,0.2306486334123924,0.2306486334123924,2103.0,1,128.0,0.033309584017843,2103.0,128.0,0.2306486334123924
nfcorpus,0,PLAIN-3281,dibud,1,256,256,133,123,1,budget,8,8,8,8,0.2306486334123924,0.2306486334123924,2103.0,1,256.0,0.033310041995719,2103.0,256.0,0.2306486334123924
nfcorpus,0,PLAIN-3281,dibud,1,512,512,231,281,1,budget,11,11,11,11,0.2306486334123924,0.2306486334123924,2103.0,1,512.0,0.0333103750599548,2103.0,512.0,0.2306486334123924
nfcorpus,0,PLAIN-3281,dibud,1,1024,1024,363,661,1,budget,15,15,15,15,0.2306486334123924,0.2306486334123924,2103.0,1,1024.0,0.0333105419995263,2103.0,1024.0,0.2306486334123924
nfcorpus,0,PLAIN-3281,dibud,1,2048,2048,832,1216,1,budget,19,19,19,19,0.2306486334123924,0.2306486334123924,2103.0,1,2048.0,0.0333106670295819,2103.0,2048.0,0.2306486334123924
nfcorpus,0,PLAIN-3281,dibud,1,4096,4096,2880,1216,1,budget,63,63,63,20,0.2306486334123924,0.2306486334123924,2103.0,1,2103.0,0.033310875063762,2103.0,2103.0,0.2306486334123924
nfcorpus,0,PLAIN-3281,dibud,1,8192,4250,3034,1216,1,cap100,100,100,100,20,0.2306486334123924,0.2306486334123924,2103.0,1,2103.0,0.0333110000938177,2103.0,2103.0,0.2306486334123924
nfcorpus,0,PLAIN-3281,dibud,1,10000,4250,3034,1216,1,cap100,100,100,100,20,0.2306486334123924,0.2306486334123924,2103.0,1,2103.0,0.033311125007458,2103.0,2103.0,0.2306486334123924
nfcorpus,0,PLAIN-613,dibud,1,128,128,57,71,1,budget,19,19,19,19,0.07336392209936,0.07336392209936,160.0,1,128.0,0.0178812500089406,160.0,128.0,0.07336392209936
nfcorpus,0,PLAIN-613,dibud,1,256,256,112,144,1,budget,22,22,22,20,0.07336392209936,0.07336392209936,160.0,1,160.0,0.0178817919222638,160.0,160.0,0.07336392209936
nfcorpus,0,PLAIN-613,dibud,1,512,512,211,301,1,budget,25,25,25,20,0.07336392209936,0.07336392209936,160.0,1,160.0,0.0178821670124307,160.0,160.0,0.07336392209936
nfcorpus,0,PLAIN-613,dibud,1,1024,1024,468,556,1,budget,31,31,31,20,0.07336392209936,0.07336392209936,160.0,1,160.0,0.0178823749301955,160.0,160.0,0.07336392209936
nfcorpus,0,PLAIN-613,dibud,1,2048,2048,1492,556,1,budget,61,61,61,20,0.07336392209936,0.07336392209936,160.0,1,160.0,0.0178825419861823,160.0,160.0,0.07336392209936
nfcorpus,0,PLAIN-613,dibud,1,4096,2224,1668,556,1,cap100,100,100,100,20,0.07336392209936,0.07336392209936,160.0,1,160.0,0.0178827089257538,160.0,160.0,0.07336392209936
nfcorpus,0,PLAIN-613,dibud,1,8192,2224,1668,556,1,cap100,100,100,100,20,0.07336392209936,0.07336392209936,160.0,1,160.0,0.0178828749340027,160.0,160.0,0.07336392209936
nfcorpus,0,PLAIN-613,dibud,1,10000,2224,1668,556,1,cap100,100,100,100,20,0.07336392209936,0.07336392209936,160.0,1,160.0,0.0178830419899895,160.0,160.0,0.07336392209936
nfcorpus,0,PLAIN-2830,dibud,1,128,128,75,53,1,budget,14,14,14,14,0.7205393293274753,0.7205393293274753,160.0,1,128.0,0.0212745839962735,160.0,128.0,0.7205393293274753
nfcorpus,0,PLAIN-2830,dibud,1,256,256,203,53,1,budget,26,26,26,20,0.7205393293274753,0.7205393293274753,160.0,1,160.0,0.0212749999482184,160.0,160.0,0.7205393293274753
nfcorpus,0,PLAIN-2830,dibud,1,512,512,459,53,1,budget,35,35,35,20,0.7205393293274753,0.7205393293274753,160.0,1,160.0,0.0212752919178456,160.0,160.0,0.7205393293274753
nfcorpus,0,PLAIN-2830,dibud,1,1024,1024,971,53,1,budget,44,44,44,20,0.7205393293274753,0.7205393293274753,160.0,1,160.0,0.0212754999520257,160.0,160.0,0.7205393293274753
nfcorpus,0,PLAIN-2830,dibud,1,2048,2048,1995,53,1,budget,57,57,57,20,0.7205393293274753,0.7205393293274753,160.0,1,160.0,0.0212756670080125,160.0,160.0,0.7205393293274753
nfcorpus,0,PLAIN-2830,dibud,1,4096,2838,2785,53,1,cap100,100,100,100,20,0.7205393293274753,0.7205393293274753,160.0,1,160.0,0.0212757919216528,160.0,160.0,0.7205393293274753
nfcorpus,0,PLAIN-2830,dibud,1,8192,2838,2785,53,1,cap100,100,100,100,20,0.7205393293274753,0.7205393293274753,160.0,1,160.0,0.0212759169517084,160.0,160.0,0.7205393293274753
nfcorpus,0,PLAIN-2830,dibud,1,10000,2838,2785,53,1,cap100,100,100,100,20,0.7205393293274753,0.7205393293274753,160.0,1,160.0,0.0212760840076953,160.0,160.0,0.7205393293274753
nfcorpus,0,PLAIN-2167,dibud,1,128,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.000529917073436,21.0,21.0,0.0
nfcorpus,0,PLAIN-2167,dibud,1,256,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.0005303340731188,21.0,21.0,0.0
nfcorpus,0,PLAIN-2167,dibud,1,512,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.0005306670209392,21.0,21.0,0.0
nfcorpus,0,PLAIN-2167,dibud,1,1024,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.0005309170810505,21.0,21.0,0.0
nfcorpus,0,PLAIN-2167,dibud,1,2048,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.000531084020622,21.0,21.0,0.0
nfcorpus,0,PLAIN-2167,dibud,1,4096,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.0005312500288709,21.0,21.0,0.0
nfcorpus,0,PLAIN-2167,dibud,1,8192,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.0005314170848578,21.0,21.0,0.0
nfcorpus,0,PLAIN-2167,dibud,1,10000,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21.0,1,21.0,0.0005315419984981,21.0,21.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,128,128,66,62,1,budget,7,7,7,7,0.0,0.0,475.0,1,128.0,0.040505624958314,475.0,128.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,256,256,133,123,1,budget,15,15,15,15,0.0,0.0,475.0,1,256.0,0.0405059999320656,475.0,256.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,512,512,283,229,1,budget,20,20,20,20,0.0,0.0,475.0,1,475.0,0.0405063329963013,475.0,475.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,1024,1024,597,427,1,budget,28,28,28,20,0.0,0.0,475.0,1,475.0,0.040506541961804,475.0,475.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,2048,2048,1621,427,1,budget,38,38,38,20,0.0,0.0,475.0,1,475.0,0.0405067919054999,475.0,475.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,4096,4096,2179,1917,1,budget,63,63,63,20,0.0,0.0,475.0,1,475.0,0.0405069169355556,475.0,475.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,8192,4893,2365,2528,1,cap100,100,100,100,20,0.0,0.0,475.0,1,475.0,0.0405070829438045,475.0,475.0,0.0
nfcorpus,0,PLAIN-3116,dibud,1,10000,4893,2365,2528,1,cap100,100,100,100,20,0.0,0.0,475.0,1,475.0,0.0405072499997913,475.0,475.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,128,128,62,66,1,budget,2,2,2,2,0.0,0.0,2322.0,1,128.0,0.0294466669438406,2322.0,128.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,256,256,119,137,1,budget,4,4,4,4,0.0,0.0,2322.0,1,256.0,0.0294470828957855,2322.0,256.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,512,512,310,202,1,budget,9,9,9,9,0.0,0.0,2322.0,1,512.0,0.0294474998954683,2322.0,512.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,1024,1024,822,202,1,budget,12,12,12,12,0.0,0.0,2322.0,1,1024.0,0.0294476669514551,2322.0,1024.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,2048,2048,1846,202,1,budget,13,13,13,13,0.0,0.0,2322.0,1,2048.0,0.0294478329597041,2322.0,2048.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,4096,3819,3617,202,1,cap100,100,100,100,20,0.0,0.0,2322.0,1,2322.0,0.0294479579897597,2322.0,2322.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,8192,3819,3617,202,1,cap100,100,100,100,20,0.0,0.0,2322.0,1,2322.0,0.0294481249293312,2322.0,2322.0,0.0
nfcorpus,0,PLAIN-3014,dibud,1,10000,3819,3617,202,1,cap100,100,100,100,20,0.0,0.0,2322.0,1,2322.0,0.0294482499593868,2322.0,2322.0,0.0
nfcorpus,0,PLAIN-2408,dibud,1,128,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.0005069159669801,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,256,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.0005072499625384,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,512,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.00050762493629,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,1024,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.000507790944539,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,2048,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.0005079999100416,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,4096,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.0005081659182906,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,8192,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.0005082909483462,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-2408,dibud,1,10000,100,100,0,1,cap100,100,100,100,20,0.1765135681024634,0.1765135681024634,20.0,1,20.0,0.0005084578879177,20.0,20.0,0.1765135681024634
nfcorpus,0,PLAIN-102,dibud,1,128,128,62,66,1,budget,3,3,3,3,0.0,0.085292284498625,456.0,1,128.0,0.0372524170670658,456.0,128.0,0.0
nfcorpus,0,PLAIN-102,dibud,1,256,256,123,133,1,budget,10,10,10,10,0.0,0.085292284498625,456.0,1,256.0,0.037252917070873,456.0,256.0,0.0
nfcorpus,0,PLAIN-102,dibud,1,512,512,219,293,1,budget,21,21,21,20,0.085292284498625,0.085292284498625,456.0,1,456.0,0.0372532500186935,456.0,456.0,0.085292284498625
nfcorpus,0,PLAIN-102,dibud,1,1024,1024,513,511,1,budget,32,32,32,20,0.085292284498625,0.085292284498625,456.0,1,456.0,0.0372534170746803,456.0,456.0,0.085292284498625
nfcorpus,0,PLAIN-102,dibud,1,2048,2048,879,1169,1,budget,38,38,38,20,0.085292284498625,0.085292284498625,456.0,1,456.0,0.0372535830829292,456.0,456.0,0.085292284498625
nfcorpus,0,PLAIN-102,dibud,1,4096,4096,2834,1262,1,budget,89,89,89,20,0.085292284498625,0.085292284498625,456.0,1,456.0,0.0372537920484319,456.0,456.0,0.085292284498625
nfcorpus,0,PLAIN-102,dibud,1,8192,4539,3277,1262,1,cap100,100,100,100,20,0.085292284498625,0.085292284498625,456.0,1,456.0,0.0372539580566808,456.0,456.0,0.085292284498625
nfcorpus,0,PLAIN-102,dibud,1,10000,4539,3277,1262,1,cap100,100,100,100,20,0.085292284498625,0.085292284498625,456.0,1,456.0,0.0372541251126676,456.0,456.0,0.085292284498625
nfcorpus,0,PLAIN-2450,dibud,1,128,128,81,47,1,budget,21,21,21,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.0366729999659583,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2450,dibud,1,256,256,174,82,1,budget,22,22,22,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.036673666909337,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2450,dibud,1,512,512,376,136,1,budget,25,25,25,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.0366742919431999,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2450,dibud,1,1024,1024,829,195,1,budget,28,28,28,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.0366745420033112,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2450,dibud,1,2048,2048,1491,557,1,budget,35,35,35,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.036674749921076,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2450,dibud,1,4096,4096,2932,1164,1,budget,49,49,49,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.0366749169770628,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2450,dibud,1,8192,4537,3373,1164,1,cap100,100,100,100,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.0366750418907031,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2450,dibud,1,10000,4537,3373,1164,1,cap100,100,100,100,20,0.2657447131908075,0.2657447131908075,117.0,1,117.0,0.0366751669207587,117.0,117.0,0.2657447131908075
nfcorpus,0,PLAIN-2800,dibud,1,128,128,75,53,1,budget,16,16,16,16,0.1076344580168863,0.1076344580168863,203.0,1,128.0,0.0486950830090791,203.0,128.0,0.1076344580168863
nfcorpus,0,PLAIN-2800,dibud,1,256,256,154,102,1,budget,22,22,22,20,0.1076344580168863,0.1076344580168863,203.0,1,203.0,0.0486954579828307,203.0,203.0,0.1076344580168863
nfcorpus,0,PLAIN-2800,dibud,1,512,512,328,184,1,budget,24,24,24,20,0.1076344580168863,0.1076344580168863,203.0,1,203.0,0.048695791978389,203.0,203.0,0.1076344580168863
nfcorpus,0,PLAIN-2800,dibud,1,1024,1024,725,299,1,budget,26,26,26,20,0.1076344580168863,0.1076344580168863,203.0,1,203.0,0.0486959579866379,203.0,203.0,0.1076344580168863
nfcorpus,0,PLAIN-2800,dibud,1,2048,2048,1024,1024,1,budget,30,30,30,20,0.1076344580168863,0.1076344580168863,203.0,1,203.0,0.0486961249262094,203.0,203.0,0.1076344580168863
nfcorpus,0,PLAIN-2800,dibud,1,4096,4096,1654,2442,1,budget,43,43,43,20,0.1076344580168863,0.1076344580168863,203.0,1,203.0,0.048696249956265,203.0,203.0,0.1076344580168863
nfcorpus,0,PLAIN-2800,dibud,1,8192,5982,3534,2448,1,cap100,100,100,100,20,0.1076344580168863,0.1076344580168863,203.0,1,203.0,0.0486963749863207,203.0,203.0,0.1076344580168863
nfcorpus,0,PLAIN-2800,dibud,1,10000,5982,3534,2448,1,cap100,100,100,100,20,0.1076344580168863,0.1076344580168863,203.0,1,203.0,0.0486965000163763,203.0,203.0,0.1076344580168863
nfcorpus,0,PLAIN-2040,dibud,1,128,128,115,13,1,budget,8,8,8,8,0.4144463450064782,0.6381039061987545,765.0,1,128.0,0.004725334001705,765.0,128.0,0.4144463450064782
nfcorpus,0,PLAIN-2040,dibud,1,256,256,243,13,1,budget,9,9,9,9,0.4572046575215098,0.6381039061987545,765.0,1,256.0,0.0047256670659407,765.0,256.0,0.4572046575215098
nfcorpus,0,PLAIN-2040,dibud,1,512,512,499,13,1,budget,9,9,9,9,0.4572046575215098,0.6381039061987545,765.0,1,512.0,0.0047259170096367,765.0,512.0,0.4572046575215098
nfcorpus,0,PLAIN-2040,dibud,1,1024,765,752,13,1,cap100,100,100,100,20,0.6381039061987545,0.6381039061987545,765.0,1,765.0,0.0047261250438168,765.0,765.0,0.6381039061987545
nfcorpus,0,PLAIN-2040,dibud,1,2048,765,752,13,1,cap100,100,100,100,20,0.6381039061987545,0.6381039061987545,765.0,1,765.0,0.0047262919833883,765.0,765.0,0.6381039061987545
nfcorpus,0,PLAIN-2040,dibud,1,4096,765,752,13,1,cap100,100,100,100,20,0.6381039061987545,0.6381039061987545,765.0,1,765.0,0.004726417013444,765.0,765.0,0.6381039061987545
nfcorpus,0,PLAIN-2040,dibud,1,8192,765,752,13,1,cap100,100,100,100,20,0.6381039061987545,0.6381039061987545,765.0,1,765.0,0.0047265840694308,765.0,765.0,0.6381039061987545
nfcorpus,0,PLAIN-2040,dibud,1,10000,765,752,13,1,cap100,100,100,100,20,0.6381039061987545,0.6381039061987545,765.0,1,765.0,0.0047267500776797,765.0,765.0,0.6381039061987545
nfcorpus,0,PLAIN-2570,dibud,1,128,128,72,56,1,budget,5,5,5,5,0.187296291497931,0.3032927851312184,980.0,1,128.0,0.0348693750565871,980.0,128.0,0.187296291497931
nfcorpus,0,PLAIN-2570,dibud,1,256,256,146,110,1,budget,6,6,6,6,0.187296291497931,0.3032927851312184,980.0,1,256.0,0.0348695829743519,980.0,256.0,0.187296291497931
nfcorpus,0,PLAIN-2570,dibud,1,512,512,304,208,1,budget,12,12,12,12,0.2379108956434132,0.3032927851312184,980.0,1,512.0,0.0348697920562699,980.0,512.0,0.2379108956434132
nfcorpus,0,PLAIN-2570,dibud,1,1024,1024,661,363,1,budget,20,20,20,20,0.3032927851312184,0.3032927851312184,980.0,1,980.0,0.0348699580645188,980.0,980.0,0.3032927851312184
nfcorpus,0,PLAIN-2570,dibud,1,2048,2048,1397,651,1,budget,24,24,24,20,0.3032927851312184,0.3032927851312184,980.0,1,980.0,0.0348701250040903,980.0,980.0,0.3032927851312184
nfcorpus,0,PLAIN-2570,dibud,1,4096,4096,3271,825,1,budget,24,24,24,20,0.3032927851312184,0.3032927851312184,980.0,1,980.0,0.034870250034146,980.0,980.0,0.3032927851312184
nfcorpus,0,PLAIN-2570,dibud,1,8192,4323,3498,825,1,cap100,100,100,100,20,0.3032927851312184,0.3032927851312184,980.0,1,980.0,0.0348704169737175,980.0,980.0,0.3032927851312184
nfcorpus,0,PLAIN-2570,dibud,1,10000,4323,3498,825,1,cap100,100,100,100,20,0.3032927851312184,0.3032927851312184,980.0,1,980.0,0.0348705420037731,980.0,980.0,0.3032927851312184
nfcorpus,0,PLAIN-91,dibud,1,128,128,70,58,1,budget,10,10,10,10,0.414268561109282,0.4803767573229016,327.0,1,128.0,0.0199836659012362,327.0,128.0,0.414268561109282
nfcorpus,0,PLAIN-91,dibud,1,256,256,141,115,1,budget,14,14,14,14,0.4375507371621204,0.4803767573229016,327.0,1,256.0,0.0199839579872787,327.0,256.0,0.4375507371621204
nfcorpus,0,PLAIN-91,dibud,1,512,512,256,256,1,budget,23,23,23,20,0.4803767573229016,0.4803767573229016,327.0,1,327.0,0.0199842499569058,327.0,327.0,0.4803767573229016
