dataset,snapshot,query_id,policy,batch,k,completed,cost,lower_bound,terminal_accesses,stop
trec-covid,0,8,balanced,64,39,0,,10001,10000,budget
trec-covid,0,8,balanced,64,40,0,,10001,10000,budget
trec-covid,0,8,balanced,64,41,0,,10001,10000,budget
trec-covid,0,8,balanced,64,42,0,,10001,10000,budget
trec-covid,0,8,balanced,64,43,0,,10001,10000,budget
trec-covid,0,8,balanced,64,44,0,,10001,10000,budget
trec-covid,0,8,balanced,64,45,0,,10001,10000,budget
trec-covid,0,8,balanced,64,46,0,,10001,10000,budget
trec-covid,0,8,balanced,64,47,0,,10001,10000,budget
trec-covid,0,8,balanced,64,48,0,,10001,10000,budget
trec-covid,0,8,balanced,64,49,0,,10001,10000,budget
trec-covid,0,8,balanced,64,50,0,,10001,10000,budget
trec-covid,0,8,balanced,64,51,0,,10001,10000,budget
trec-covid,0,8,balanced,64,52,0,,10001,10000,budget
trec-covid,0,8,balanced,64,53,0,,10001,10000,budget
trec-covid,0,8,balanced,64,54,0,,10001,10000,budget
trec-covid,0,8,balanced,64,55,0,,10001,10000,budget
trec-covid,0,8,balanced,64,56,0,,10001,10000,budget
trec-covid,0,8,balanced,64,57,0,,10001,10000,budget
trec-covid,0,8,balanced,64,58,0,,10001,10000,budget
trec-covid,0,8,balanced,64,59,0,,10001,10000,budget
trec-covid,0,8,balanced,64,60,0,,10001,10000,budget
trec-covid,0,8,balanced,64,61,0,,10001,10000,budget
trec-covid,0,8,balanced,64,62,0,,10001,10000,budget
trec-covid,0,8,balanced,64,63,0,,10001,10000,budget
trec-covid,0,8,balanced,64,64,0,,10001,10000,budget
trec-covid,0,8,balanced,64,65,0,,10001,10000,budget
trec-covid,0,8,balanced,64,66,0,,10001,10000,budget
trec-covid,0,8,balanced,64,67,0,,10001,10000,budget
trec-covid,0,8,balanced,64,68,0,,10001,10000,budget
trec-covid,0,8,balanced,64,69,0,,10001,10000,budget
trec-covid,0,8,balanced,64,70,0,,10001,10000,budget
trec-covid,0,8,balanced,64,71,0,,10001,10000,budget
trec-covid,0,8,balanced,64,72,0,,10001,10000,budget
trec-covid,0,8,balanced,64,73,0,,10001,10000,budget
trec-covid,0,8,balanced,64,74,0,,10001,10000,budget
trec-covid,0,8,balanced,64,75,0,,10001,10000,budget
trec-covid,0,8,balanced,64,76,0,,10001,10000,budget
trec-covid,0,8,balanced,64,77,0,,10001,10000,budget
trec-covid,0,8,balanced,64,78,0,,10001,10000,budget
trec-covid,0,8,balanced,64,79,0,,10001,10000,budget
trec-covid,0,8,balanced,64,80,0,,10001,10000,budget
trec-covid,0,8,balanced,64,81,0,,10001,10000,budget
trec-covid,0,8,balanced,64,82,0,,10001,10000,budget
trec-covid,0,8,balanced,64,83,0,,10001,10000,budget
trec-covid,0,8,balanced,64,84,0,,10001,10000,budget
trec-covid,0,8,balanced,64,85,0,,10001,10000,budget
trec-covid,0,8,balanced,64,86,0,,10001,10000,budget
trec-covid,0,8,balanced,64,87,0,,10001,10000,budget
trec-covid,0,8,balanced,64,88,0,,10001,10000,budget
trec-covid,0,8,balanced,64,89,0,,10001,10000,budget
trec-covid,0,8,balanced,64,90,0,,10001,10000,budget
trec-covid,0,8,balanced,64,91,0,,10001,10000,budget
trec-covid,0,8,balanced,64,92,0,,10001,10000,budget
trec-covid,0,8,balanced,64,93,0,,10001,10000,budget
trec-covid,0,8,balanced,64,94,0,,10001,10000,budget
trec-covid,0,8,balanced,64,95,0,,10001,10000,budget
trec-covid,0,8,balanced,64,96,0,,10001,10000,budget
trec-covid,0,8,balanced,64,97,0,,10001,10000,budget
trec-covid,0,8,balanced,64,98,0,,10001,10000,budget
trec-covid,0,8,balanced,64,99,0,,10001,10000,budget
trec-covid,0,8,balanced,64,100,0,,10001,10000,budget
trec-covid,0,34,dibud,1,1,1,26,26,10000,budget
trec-covid,0,34,dibud,1,2,1,86,86,10000,budget
trec-covid,0,34,dibud,1,3,1,88,88,10000,budget
trec-covid,0,34,dibud,1,4,1,120,120,10000,budget
trec-covid,0,34,dibud,1,5,1,164,164,10000,budget
trec-covid,0,34,dibud,1,6,1,262,262,10000,budget
trec-covid,0,34,dibud,1,7,1,874,874,10000,budget
trec-covid,0,34,dibud,1,8,1,2226,2226,10000,budget
trec-covid,0,34,dibud,1,9,1,2447,2447,10000,budget
trec-covid,0,34,dibud,1,10,1,3138,3138,10000,budget
trec-covid,0,34,dibud,1,11,1,4744,4744,10000,budget
trec-covid,0,34,dibud,1,12,1,5129,5129,10000,budget
trec-covid,0,34,dibud,1,13,1,5705,5705,10000,budget
trec-covid,0,34,dibud,1,14,0,,10001,10000,budget
trec-covid,0,34,dibud,1,15,0,,10001,10000,budget
trec-covid,0,34,dibud,1,16,0,,10001,10000,budget
trec-covid,0,34,dibud,1,17,0,,10001,10000,budget
trec-covid,0,34,dibud,1,18,0,,10001,10000,budget
trec-covid,0,34,dibud,1,19,0,,10001,10000,budget
trec-covid,0,34,dibud,1,20,0,,10001,10000,budget
trec-covid,0,34,dibud,1,21,0,,10001,10000,budget
trec-covid,0,34,dibud,1,22,0,,10001,10000,budget
trec-covid,0,34,dibud,1,23,0,,10001,10000,budget
trec-covid,0,34,dibud,1,24,0,,10001,10000,budget
trec-covid,0,34,dibud,1,25,0,,10001,10000,budget
trec-covid,0,34,dibud,1,26,0,,10001,10000,budget
trec-covid,0,34,dibud,1,27,0,,10001,10000,budget
trec-covid,0,34,dibud,1,28,0,,10001,10000,budget
trec-covid,0,34,dibud,1,29,0,,10001,10000,budget
trec-covid,0,34,dibud,1,30,0,,10001,10000,budget
trec-covid,0,34,dibud,1,31,0,,10001,10000,budget
trec-covid,0,34,dibud,1,32,0,,10001,10000,budget
trec-covid,0,34,dibud,1,33,0,,10001,10000,budget
trec-covid,0,34,dibud,1,34,0,,10001,10000,budget
trec-covid,0,34,dibud,1,35,0,,10001,10000,budget
trec-covid,0,34,dibud,1,36,0,,10001,10000,budget
trec-covid,0,34,dibud,1,37,0,,10001,10000,budget
trec-covid,0,34,dibud,1,38,0,,10001,10000,budget
trec-covid,0,34,dibud,1,39,0,,10001,10000,budget
trec-covid,0,34,dibud,1,40,0,,10001,10000,budget
trec-covid,0,34,dibud,1,41,0,,10001,10000,budget
trec-covid,0,34,dibud,1,42,0,,10001,10000,budget
trec-covid,0,34,dibud,1,43,0,,10001,10000,budget
trec-covid,0,34,dibud,1,44,0,,10001,10000,budget
trec-covid,0,34,dibud,1,45,0,,10001,10000,budget
trec-covid,0,34,dibud,1,46,0,,10001,10000,budget
trec-covid,0,34,dibud,1,47,0,,10001,10000,budget
trec-covid,0,34,dibud,1,48,0,,10001,10000,budget
trec-covid,0,34,dibud,1,49,0,,10001,10000,budget
trec-covid,0,34,dibud,1,50,0,,10001,10000,budget
trec-covid,0,34,dibud,1,51,0,,10001,10000,budget
trec-covid,0,34,dibud,1,52,0,,10001,10000,budget
trec-covid,0,34,dibud,1,53,0,,10001,10000,budget
trec-covid,0,34,dibud,1,54,0,,10001,10000,budget
trec-covid,0,34,dibud,1,55,0,,10001,10000,budget
trec-covid,0,34,dibud,1,56,0,,10001,10000,budget
trec-covid,0,34,dibud,1,57,0,,10001,10000,budget
trec-covid,0,34,dibud,1,58,0,,10001,10000,budget
trec-covid,0,34,dibud,1,59,0,,10001,10000,budget
trec-covid,0,34,dibud,1,60,0,,10001,10000,budget
trec-covid,0,34,dibud,1,61,0,,10001,10000,budget
trec-covid,0,34,dibud,1,62,0,,10001,10000,budget
trec-covid,0,34,dibud,1,63,0,,10001,10000,budget
trec-covid,0,34,dibud,1,64,0,,10001,10000,budget
trec-covid,0,34,dibud,1,65,0,,10001,10000,budget
trec-covid,0,34,dibud,1,66,0,,10001,10000,budget
trec-covid,0,34,dibud,1,67,0,,10001,10000,budget
trec-covid,0,34,dibud,1,68,0,,10001,10000,budget
trec-covid,0,34,dibud,1,69,0,,10001,10000,budget
trec-covid,0,34,dibud,1,70,0,,10001,10000,budget
trec-covid,0,34,dibud,1,71,0,,10001,10000,budget
trec-covid,0,34,dibud,1,72,0,,10001,10000,budget
trec-covid,0,34,dibud,1,73,0,,10001,10000,budget
trec-covid,0,34,dibud,1,74,0,,10001,10000,budget
trec-covid,0,34,dibud,1,75,0,,10001,10000,budget
trec-covid,0,34,dibud,1,76,0,,10001,10000,budget
trec-covid,0,34,dibud,1,77,0,,10001,10000,budget
trec-covid,0,34,dibud,1,78,0,,10001,10000,budget
trec-covid,0,34,dibud,1,79,0,,10001,10000,budget
trec-covid,0,34,dibud,1,80,0,,10001,10000,budget
trec-covid,0,34,dibud,1,81,0,,10001,10000,budget
trec-covid,0,34,dibud,1,82,0,,10001,10000,budget
trec-covid,0,34,dibud,1,83,0,,10001,10000,budget
trec-covid,0,34,dibud,1,84,0,,10001,10000,budget
trec-covid,0,34,dibud,1,85,0,,10001,10000,budget
trec-covid,0,34,dibud,1,86,0,,10001,10000,budget
trec-covid,0,34,dibud,1,87,0,,10001,10000,budget
trec-covid,0,34,dibud,1,88,0,,10001,10000,budget
trec-covid,0,34,dibud,1,89,0,,10001,10000,budget
trec-covid,0,34,dibud,1,90,0,,10001,10000,budget
trec-covid,0,34,dibud,1,91,0,,10001,10000,budget
trec-covid,0,34,dibud,1,92,0,,10001,10000,budget
trec-covid,0,34,dibud,1,93,0,,10001,10000,budget
trec-covid,0,34,dibud,1,94,0,,10001,10000,budget
trec-covid,0,34,dibud,1,95,0,,10001,10000,budget
trec-covid,0,34,dibud,1,96,0,,10001,10000,budget
trec-covid,0,34,dibud,1,97,0,,10001,10000,budget
trec-covid,0,34,dibud,1,98,0,,10001,10000,budget
trec-covid,0,34,dibud,1,99,0,,10001,10000,budget
trec-covid,0,34,dibud,1,100,0,,10001,10000,budget
trec-covid,0,34,balanced,1,1,1,26,26,10000,budget
trec-covid,0,34,balanced,1,2,1,86,86,10000,budget
trec-covid,0,34,balanced,1,3,1,88,88,10000,budget
trec-covid,0,34,balanced,1,4,1,120,120,10000,budget
trec-covid,0,34,balanced,1,5,1,164,164,10000,budget
trec-covid,0,34,balanced,1,6,1,262,262,10000,budget
trec-covid,0,34,balanced,1,7,1,874,874,10000,budget
trec-covid,0,34,balanced,1,8,1,2226,2226,10000,budget
trec-covid,0,34,balanced,1,9,1,2448,2448,10000,budget
trec-covid,0,34,balanced,1,10,1,3827,3827,10000,budget
trec-covid,0,34,balanced,1,11,1,7039,7039,10000,budget
trec-covid,0,34,balanced,1,12,1,7809,7809,10000,budget
trec-covid,0,34,balanced,1,13,1,7809,7809,10000,budget
trec-covid,0,34,balanced,1,14,0,,10001,10000,budget
trec-covid,0,34,balanced,1,15,0,,10001,10000,budget
trec-covid,0,34,balanced,1,16,0,,10001,10000,budget
trec-covid,0,34,balanced,1,17,0,,10001,10000,budget
trec-covid,0,34,balanced,1,18,0,,10001,10000,budget
trec-covid,0,34,balanced,1,19,0,,10001,10000,budget
trec-covid,0,34,balanced,1,20,0,,10001,10000,budget
trec-covid,0,34,balanced,1,21,0,,10001,10000,budget
trec-covid,0,34,balanced,1,22,0,,10001,10000,budget
trec-covid,0,34,balanced,1,23,0,,10001,10000,budget
trec-covid,0,34,balanced,1,24,0,,10001,10000,budget
trec-covid,0,34,balanced,1,25,0,,10001,10000,budget
trec-covid,0,34,balanced,1,26,0,,10001,10000,budget
trec-covid,0,34,balanced,1,27,0,,10001,10000,budget
trec-covid,0,34,balanced,1,28,0,,10001,10000,budget
trec-covid,0,34,balanced,1,29,0,,10001,10000,budget
trec-covid,0,34,balanced,1,30,0,,10001,10000,budget
trec-covid,0,34,balanced,1,31,0,,10001,10000,budget
trec-covid,0,34,balanced,1,32,0,,10001,10000,budget
trec-covid,0,34,balanced,1,33,0,,10001,10000,budget
trec-covid,0,34,balanced,1,34,0,,10001,10000,budget
trec-covid,0,34,balanced,1,35,0,,10001,10000,budget
trec-covid,0,34,balanced,1,36,0,,10001,10000,budget
trec-covid,0,34,balanced,1,37,0,,10001,10000,budget
trec-covid,0,34,balanced,1,38,0,,10001,10000,budget
trec-covid,0,34,balanced,1,39,0,,10001,10000,budget
trec-covid,0,34,balanced,1,40,0,,10001,10000,budget
trec-covid,0,34,balanced,1,41,0,,10001,10000,budget
trec-covid,0,34,balanced,1,42,0,,10001,10000,budget
trec-covid,0,34,balanced,1,43,0,,10001,10000,budget
trec-covid,0,34,balanced,1,44,0,,10001,10000,budget
trec-covid,0,34,balanced,1,45,0,,10001,10000,budget
trec-covid,0,34,balanced,1,46,0,,10001,10000,budget
trec-covid,0,34,balanced,1,47,0,,10001,10000,budget
trec-covid,0,34,balanced,1,48,0,,10001,10000,budget
trec-covid,0,34,balanced,1,49,0,,10001,10000,budget
trec-covid,0,34,balanced,1,50,0,,10001,10000,budget
trec-covid,0,34,balanced,1,51,0,,10001,10000,budget
trec-covid,0,34,balanced,1,52,0,,10001,10000,budget
trec-covid,0,34,balanced,1,53,0,,10001,10000,budget
trec-covid,0,34,balanced,1,54,0,,10001,10000,budget
trec-covid,0,34,balanced,1,55,0,,10001,10000,budget
trec-covid,0,34,balanced,1,56,0,,10001,10000,budget
trec-covid,0,34,balanced,1,57,0,,10001,10000,budget
trec-covid,0,34,balanced,1,58,0,,10001,10000,budget
trec-covid,0,34,balanced,1,59,0,,10001,10000,budget
trec-covid,0,34,balanced,1,60,0,,10001,10000,budget
trec-covid,0,34,balanced,1,61,0,,10001,10000,budget
trec-covid,0,34,balanced,1,62,0,,10001,10000,budget
trec-covid,0,34,balanced,1,63,0,,10001,10000,budget
trec-covid,0,34,balanced,1,64,0,,10001,10000,budget
trec-covid,0,34,balanced,1,65,0,,10001,10000,budget
trec-covid,0,34,balanced,1,66,0,,10001,10000,budget
trec-covid,0,34,balanced,1,67,0,,10001,10000,budget
trec-covid,0,34,balanced,1,68,0,,10001,10000,budget
trec-covid,0,34,balanced,1,69,0,,10001,10000,budget
trec-covid,0,34,balanced,1,70,0,,10001,10000,budget
trec-covid,0,34,balanced,1,71,0,,10001,10000,budget
trec-covid,0,34,balanced,1,72,0,,10001,10000,budget
trec-covid,0,34,balanced,1,73,0,,10001,10000,budget
trec-covid,0,34,balanced,1,74,0,,10001,10000,budget
trec-covid,0,34,balanced,1,75,0,,10001,10000,budget
trec-covid,0,34,balanced,1,76,0,,10001,10000,budget
trec-covid,0,34,balanced,1,77,0,,10001,10000,budget
trec-covid,0,34,balanced,1,78,0,,10001,10000,budget
trec-covid,0,34,balanced,1,79,0,,10001,10000,budget
trec-covid,0,34,balanced,1,80,0,,10001,10000,budget
trec-covid,0,34,balanced,1,81,0,,10001,10000,budget
trec-covid,0,34,balanced,1,82,0,,10001,10000,budget
trec-covid,0,34,balanced,1,83,0,,10001,10000,budget
trec-covid,0,34,balanced,1,84,0,,10001,10000,budget
trec-covid,0,34,balanced,1,85,0,,10001,10000,budget
trec-covid,0,34,balanced,1,86,0,,10001,10000,budget
trec-covid,0,34,balanced,1,87,0,,10001,10000,budget
trec-covid,0,34,balanced,1,88,0,,10001,10000,budget
trec-covid,0,34,balanced,1,89,0,,10001,10000,budget
trec-covid,0,34,balanced,1,90,0,,10001,10000,budget
trec-covid,0,34,balanced,1,91,0,,10001,10000,budget
trec-covid,0,34,balanced,1,92,0,,10001,10000,budget
trec-covid,0,34,balanced,1,93,0,,10001,10000,budget
trec-covid,0,34,balanced,1,94,0,,10001,10000,budget
trec-covid,0,34,balanced,1,95,0,,10001,10000,budget
trec-covid,0,34,balanced,1,96,0,,10001,10000,budget
trec-covid,0,34,balanced,1,97,0,,10001,10000,budget
trec-covid,0,34,balanced,1,98,0,,10001,10000,budget
trec-covid,0,34,balanced,1,99,0,,10001,10000,budget
trec-covid,0,34,balanced,1,100,0,,10001,10000,budget
trec-covid,0,34,dibud,64,1,1,128,128,10000,budget
trec-covid,0,34,dibud,64,2,1,128,128,10000,budget
trec-covid,0,34,dibud,64,3,1,128,128,10000,budget
trec-covid,0,34,dibud,64,4,1,128,128,10000,budget
trec-covid,0,34,dibud,64,5,1,256,256,10000,budget
trec-covid,0,34,dibud,64,6,1,384,384,10000,budget
trec-covid,0,34,dibud,64,7,1,896,896,10000,budget
trec-covid,0,34,dibud,64,8,1,2304,2304,10000,budget
trec-covid,0,34,dibud,64,9,1,2560,2560,10000,budget
trec-covid,0,34,dibud,64,10,1,3200,3200,10000,budget
trec-covid,0,34,dibud,64,11,1,4800,4800,10000,budget
trec-covid,0,34,dibud,64,12,1,5248,5248,10000,budget
trec-covid,0,34,dibud,64,13,1,5824,5824,10000,budget
trec-covid,0,34,dibud,64,14,0,,10001,10000,budget
trec-covid,0,34,dibud,64,15,0,,10001,10000,budget
trec-covid,0,34,dibud,64,16,0,,10001,10000,budget
trec-covid,0,34,dibud,64,17,0,,10001,10000,budget
trec-covid,0,34,dibud,64,18,0,,10001,10000,budget
trec-covid,0,34,dibud,64,19,0,,10001,10000,budget
trec-covid,0,34,dibud,64,20,0,,10001,10000,budget
trec-covid,0,34,dibud,64,21,0,,10001,10000,budget
trec-covid,0,34,dibud,64,22,0,,10001,10000,budget
trec-covid,0,34,dibud,64,23,0,,10001,10000,budget
trec-covid,0,34,dibud,64,24,0,,10001,10000,budget
trec-covid,0,34,dibud,64,25,0,,10001,10000,budget
trec-covid,0,34,dibud,64,26,0,,10001,10000,budget
trec-covid,0,34,dibud,64,27,0,,10001,10000,budget
trec-covid,0,34,dibud,64,28,0,,10001,10000,budget
trec-covid,0,34,dibud,64,29,0,,10001,10000,budget
trec-covid,0,34,dibud,64,30,0,,10001,10000,budget
trec-covid,0,34,dibud,64,31,0,,10001,10000,budget
trec-covid,0,34,dibud,64,32,0,,10001,10000,budget
trec-covid,0,34,dibud,64,33,0,,10001,10000,budget
trec-covid,0,34,dibud,64,34,0,,10001,10000,budget
trec-covid,0,34,dibud,64,35,0,,10001,10000,budget
trec-covid,0,34,dibud,64,36,0,,10001,10000,budget
trec-covid,0,34,dibud,64,37,0,,10001,10000,budget
trec-covid,0,34,dibud,64,38,0,,10001,10000,budget
trec-covid,0,34,dibud,64,39,0,,10001,10000,budget
trec-covid,0,34,dibud,64,40,0,,10001,10000,budget
trec-covid,0,34,dibud,64,41,0,,10001,10000,budget
trec-covid,0,34,dibud,64,42,0,,10001,10000,budget
trec-covid,0,34,dibud,64,43,0,,10001,10000,budget
trec-covid,0,34,dibud,64,44,0,,10001,10000,budget
trec-covid,0,34,dibud,64,45,0,,10001,10000,budget
trec-covid,0,34,dibud,64,46,0,,10001,10000,budget
trec-covid,0,34,dibud,64,47,0,,10001,10000,budget
trec-covid,0,34,dibud,64,48,0,,10001,10000,budget
trec-covid,0,34,dibud,64,49,0,,10001,10000,budget
trec-covid,0,34,dibud,64,50,0,,10001,10000,budget
trec-covid,0,34,dibud,64,51,0,,10001,10000,budget
trec-covid,0,34,dibud,64,52,0,,10001,10000,budget
trec-covid,0,34,dibud,64,53,0,,10001,10000,budget
trec-covid,0,34,dibud,64,54,0,,10001,10000,budget
trec-covid,0,34,dibud,64,55,0,,10001,10000,budget
trec-covid,0,34,dibud,64,56,0,,10001,10000,budget
trec-covid,0,34,dibud,64,57,0,,10001,10000,budget
trec-covid,0,34,dibud,64,58,0,,10001,10000,budget
trec-covid,0,34,dibud,64,59,0,,10001,10000,budget
trec-covid,0,34,dibud,64,60,0,,10001,10000,budget
trec-covid,0,34,dibud,64,61,0,,10001,10000,budget
trec-covid,0,34,dibud,64,62,0,,10001,10000,budget
trec-covid,0,34,dibud,64,63,0,,10001,10000,budget
trec-covid,0,34,dibud,64,64,0,,10001,10000,budget
trec-covid,0,34,dibud,64,65,0,,10001,10000,budget
trec-covid,0,34,dibud,64,66,0,,10001,10000,budget
trec-covid,0,34,dibud,64,67,0,,10001,10000,budget
trec-covid,0,34,dibud,64,68,0,,10001,10000,budget
trec-covid,0,34,dibud,64,69,0,,10001,10000,budget
trec-covid,0,34,dibud,64,70,0,,10001,10000,budget
trec-covid,0,34,dibud,64,71,0,,10001,10000,budget
trec-covid,0,34,dibud,64,72,0,,10001,10000,budget
trec-covid,0,34,dibud,64,73,0,,10001,10000,budget
trec-covid,0,34,dibud,64,74,0,,10001,10000,budget
trec-covid,0,34,dibud,64,75,0,,10001,10000,budget
trec-covid,0,34,dibud,64,76,0,,10001,10000,budget
trec-covid,0,34,dibud,64,77,0,,10001,10000,budget
trec-covid,0,34,dibud,64,78,0,,10001,10000,budget
trec-covid,0,34,dibud,64,79,0,,10001,10000,budget
trec-covid,0,34,dibud,64,80,0,,10001,10000,budget
trec-covid,0,34,dibud,64,81,0,,10001,10000,budget
trec-covid,0,34,dibud,64,82,0,,10001,10000,budget
trec-covid,0,34,dibud,64,83,0,,10001,10000,budget
trec-covid,0,34,dibud,64,84,0,,10001,10000,budget
trec-covid,0,34,dibud,64,85,0,,10001,10000,budget
trec-covid,0,34,dibud,64,86,0,,10001,10000,budget
trec-covid,0,34,dibud,64,87,0,,10001,10000,budget
trec-covid,0,34,dibud,64,88,0,,10001,10000,budget
trec-covid,0,34,dibud,64,89,0,,10001,10000,budget
trec-covid,0,34,dibud,64,90,0,,10001,10000,budget
trec-covid,0,34,dibud,64,91,0,,10001,10000,budget
trec-covid,0,34,dibud,64,92,0,,10001,10000,budget
trec-covid,0,34,dibud,64,93,0,,10001,10000,budget
trec-covid,0,34,dibud,64,94,0,,10001,10000,budget
trec-covid,0,34,dibud,64,95,0,,10001,10000,budget
trec-covid,0,34,dibud,64,96,0,,10001,10000,budget
trec-covid,0,34,dibud,64,97,0,,10001,10000,budget
trec-covid,0,34,dibud,64,98,0,,10001,10000,budget
trec-covid,0,34,dibud,64,99,0,,10001,10000,budget
trec-covid,0,34,dibud,64,100,0,,10001,10000,budget
trec-covid,0,34,balanced,64,1,1,128,128,10000,budget
trec-covid,0,34,balanced,64,2,1,128,128,10000,budget
trec-covid,0,34,balanced,64,3,1,128,128,10000,budget
trec-covid,0,34,balanced,64,4,1,128,128,10000,budget
trec-covid,0,34,balanced,64,5,1,256,256,10000,budget
trec-covid,0,34,balanced,64,6,1,384,384,10000,budget
trec-covid,0,34,balanced,64,7,1,896,896,10000,budget
trec-covid,0,34,balanced,64,8,1,2304,2304,10000,budget
trec-covid,0,34,balanced,64,9,1,2560,2560,10000,budget
trec-covid,0,34,balanced,64,10,1,3776,3776,10000,budget
trec-covid,0,34,balanced,64,11,1,6976,6976,10000,budget
trec-covid,0,34,balanced,64,12,1,7872,7872,10000,budget
trec-covid,0,34,balanced,64,13,1,7872,7872,10000,budget
trec-covid,0,34,balanced,64,14,0,,10001,10000,budget
trec-covid,0,34,balanced,64,15,0,,10001,10000,budget
trec-covid,0,34,balanced,64,16,0,,10001,10000,budget
trec-covid,0,34,balanced,64,17,0,,10001,10000,budget
trec-covid,0,34,balanced,64,18,0,,10001,10000,budget
trec-covid,0,34,balanced,64,19,0,,10001,10000,budget
trec-covid,0,34,balanced,64,20,0,,10001,10000,budget
trec-covid,0,34,balanced,64,21,0,,10001,10000,budget
trec-covid,0,34,balanced,64,22,0,,10001,10000,budget
trec-covid,0,34,balanced,64,23,0,,10001,10000,budget
trec-covid,0,34,balanced,64,24,0,,10001,10000,budget
trec-covid,0,34,balanced,64,25,0,,10001,10000,budget
trec-covid,0,34,balanced,64,26,0,,10001,10000,budget
trec-covid,0,34,balanced,64,27,0,,10001,10000,budget
trec-covid,0,34,balanced,64,28,0,,10001,10000,budget
trec-covid,0,34,balanced,64,29,0,,10001,10000,budget
trec-covid,0,34,balanced,64,30,0,,10001,10000,budget
trec-covid,0,34,balanced,64,31,0,,10001,10000,budget
trec-covid,0,34,balanced,64,32,0,,10001,10000,budget
trec-covid,0,34,balanced,64,33,0,,10001,10000,budget
trec-covid,0,34,balanced,64,34,0,,10001,10000,budget
trec-covid,0,34,balanced,64,35,0,,10001,10000,budget
trec-covid,0,34,balanced,64,36,0,,10001,10000,budget
trec-covid,0,34,balanced,64,37,0,,10001,10000,budget
trec-covid,0,34,balanced,64,38,0,,10001,10000,budget
trec-covid,0,34,balanced,64,39,0,,10001,10000,budget
trec-covid,0,34,balanced,64,40,0,,10001,10000,budget
trec-covid,0,34,balanced,64,41,0,,10001,10000,budget
trec-covid,0,34,balanced,64,42,0,,10001,10000,budget
trec-covid,0,34,balanced,64,43,0,,10001,10000,budget
trec-covid,0,34,balanced,64,44,0,,10001,10000,budget
trec-covid,0,34,balanced,64,45,0,,10001,10000,budget
trec-covid,0,34,balanced,64,46,0,,10001,10000,budget
trec-covid,0,34,balanced,64,47,0,,10001,10000,budget
trec-covid,0,34,balanced,64,48,0,,10001,10000,budget
trec-covid,0,34,balanced,64,49,0,,10001,10000,budget
trec-covid,0,34,balanced,64,50,0,,10001,10000,budget
trec-covid,0,34,balanced,64,51,0,,10001,10000,budget
trec-covid,0,34,balanced,64,52,0,,10001,10000,budget
trec-covid,0,34,balanced,64,53,0,,10001,10000,budget
trec-covid,0,34,balanced,64,54,0,,10001,10000,budget
trec-covid,0,34,balanced,64,55,0,,10001,10000,budget
trec-covid,0,34,balanced,64,56,0,,10001,10000,budget
trec-covid,0,34,balanced,64,57,0,,10001,10000,budget
trec-covid,0,34,balanced,64,58,0,,10001,10000,budget
trec-covid,0,34,balanced,64,59,0,,10001,10000,budget
trec-covid,0,34,balanced,64,60,0,,10001,10000,budget
trec-covid,0,34,balanced,64,61,0,,10001,10000,budget
trec-covid,0,34,balanced,64,62,0,,10001,10000,budget
trec-covid,0,34,balanced,64,63,0,,10001,10000,budget
trec-covid,0,34,balanced,64,64,0,,10001,10000,budget
trec-covid,0,34,balanced,64,65,0,,10001,10000,budget
trec-covid,0,34,balanced,64,66,0,,10001,10000,budget
trec-covid,0,34,balanced,64,67,0,,10001,10000,budget
trec-covid,0,34,balanced,64,68,0,,10001,10000,budget
trec-covid,0,34,balanced,64,69,0,,10001,10000,budget
trec-covid,0,34,balanced,64,70,0,,10001,10000,budget
trec-covid,0,34,balanced,64,71,0,,10001,10000,budget
trec-covid,0,34,balanced,64,72,0,,10001,10000,budget
trec-covid,0,34,balanced,64,73,0,,10001,10000,budget
trec-covid,0,34,balanced,64,74,0,,10001,10000,budget
trec-covid,0,34,balanced,64,75,0,,10001,10000,budget
trec-covid,0,34,balanced,64,76,0,,10001,10000,budget
trec-covid,0,34,balanced,64,77,0,,10001,10000,budget
trec-covid,0,34,balanced,64,78,0,,10001,10000,budget
trec-covid,0,34,balanced,64,79,0,,10001,10000,budget
trec-covid,0,34,balanced,64,80,0,,10001,10000,budget
trec-covid,0,34,balanced,64,81,0,,10001,10000,budget
trec-covid,0,34,balanced,64,82,0,,10001,10000,budget
trec-covid,0,34,balanced,64,83,0,,10001,10000,budget
trec-covid,0,34,balanced,64,84,0,,10001,10000,budget
trec-covid,0,34,balanced,64,85,0,,10001,10000,budget
trec-covid,0,34,balanced,64,86,0,,10001,10000,budget
trec-covid,0,34,balanced,64,87,0,,10001,10000,budget
trec-covid,0,34,balanced,64,88,0,,10001,10000,budget
trec-covid,0,34,balanced,64,89,0,,10001,10000,budget
trec-covid,0,34,balanced,64,90,0,,10001,10000,budget
trec-covid,0,34,balanced,64,91,0,,10001,10000,budget
trec-covid,0,34,balanced,64,92,0,,10001,10000,budget
trec-covid,0,34,balanced,64,93,0,,10001,10000,budget
trec-covid,0,34,balanced,64,94,0,,10001,10000,budget
trec-covid,0,34,balanced,64,95,0,,10001,10000,budget
trec-covid,0,34,balanced,64,96,0,,10001,10000,budget
trec-covid,0,34,balanced,64,97,0,,10001,10000,budget
trec-covid,0,34,balanced,64,98,0,,10001,10000,budget
trec-covid,0,34,balanced,64,99,0,,10001,10000,budget
trec-covid,0,34,balanced,64,100,0,,10001,10000,budget
trec-covid-chrono-r1,1,7,dibud,1,1,1,16,16,6335,cap100
