dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds
trec-covid-chrono-r5,5,25,balanced,1,10000,10000,5000,5000,1,budget,41,41,41,20,0.8533870861502348,0.8533870861502348,976,1,976,2.168371874955483
trec-covid-chrono-r5,5,25,dibud,64,128,128,64,64,1,budget,11,11,11,11,0.6376417356378722,0.8533870861502348,896,1,128,0.03254787507466972
trec-covid-chrono-r5,5,25,dibud,64,256,256,128,128,1,budget,15,15,15,15,0.7851994220666528,0.8533870861502348,896,1,256,0.032548291026614606
trec-covid-chrono-r5,5,25,dibud,64,512,512,256,256,1,budget,17,17,17,17,0.8199495947655214,0.8533870861502348,896,1,512,0.03254866600036621
trec-covid-chrono-r5,5,25,dibud,64,1024,1024,448,576,1,budget,22,22,22,20,0.8533870861502348,0.8533870861502348,896,1,896,0.03254887496586889
trec-covid-chrono-r5,5,25,dibud,64,2048,2048,512,1536,1,budget,30,30,30,20,0.8533870861502348,0.8533870861502348,896,1,896,0.032549040974117815
trec-covid-chrono-r5,5,25,dibud,64,4096,4096,704,3392,1,budget,30,30,30,20,0.8533870861502348,0.8533870861502348,896,1,896,0.03254920803010464
trec-covid-chrono-r5,5,25,dibud,64,8192,5960,960,5000,0,observation_limit,41,41,100,20,0.8533870861502348,0.8533870861502348,896,1,896,0.03254937496967614
trec-covid-chrono-r5,5,25,dibud,64,10000,5960,960,5000,0,observation_limit,41,41,100,20,0.8533870861502348,0.8533870861502348,896,1,896,0.03254954097792506
trec-covid-chrono-r5,5,25,balanced,64,128,128,64,64,1,budget,11,11,11,11,0.6376417356378722,0.8533870861502348,1024,1,128,0.05313204205594957
trec-covid-chrono-r5,5,25,balanced,64,256,256,128,128,1,budget,15,15,15,15,0.7851994220666528,0.8533870861502348,1024,1,256,0.053132500033825636
trec-covid-chrono-r5,5,25,balanced,64,512,512,256,256,1,budget,17,17,17,17,0.8199495947655214,0.8533870861502348,1024,1,512,0.05313283402938396
trec-covid-chrono-r5,5,25,balanced,64,1024,1024,512,512,1,budget,20,20,20,20,0.8533870861502348,0.8533870861502348,1024,1,1024,0.05313308397307992
trec-covid-chrono-r5,5,25,balanced,64,2048,2048,1024,1024,1,budget,28,28,28,20,0.8533870861502348,0.8533870861502348,1024,1,1024,0.05313337501138449
trec-covid-chrono-r5,5,25,balanced,64,4096,4096,2048,2048,1,budget,30,30,30,20,0.8533870861502348,0.8533870861502348,1024,1,1024,0.05313362507149577
trec-covid-chrono-r5,5,25,balanced,64,8192,8192,4096,4096,1,budget,41,41,41,20,0.8533870861502348,0.8533870861502348,1024,1,1024,0.05313374998513609
trec-covid-chrono-r5,5,25,balanced,64,10000,10000,5000,5000,1,budget,41,41,41,20,0.8533870861502348,0.8533870861502348,1024,1,1024,0.05313391704112291
trec-covid-chrono-r5,5,23,dibud,1,128,128,62,66,1,budget,3,3,3,3,0.3026773466538294,0.8955472543008629,4670,1,128,1.547441374976188
trec-covid-chrono-r5,5,23,dibud,1,256,256,114,142,1,budget,5,5,5,5,0.4187992501038471,0.8955472543008629,4670,1,256,1.547441916889511
trec-covid-chrono-r5,5,23,dibud,1,512,512,217,295,1,budget,6,6,6,6,0.46939493307846414,0.8955472543008629,4670,1,512,1.547442457987927
trec-covid-chrono-r5,5,23,dibud,1,1024,1024,388,636,1,budget,11,11,11,11,0.6183813640825346,0.8955472543008629,4670,1,1024,1.547442749957554
trec-covid-chrono-r5,5,23,dibud,1,2048,2048,622,1426,1,budget,16,16,16,16,0.76284352894427,0.8955472543008629,4670,1,2048,1.54744299990125
trec-covid-chrono-r5,5,23,dibud,1,4096,4096,853,3243,1,budget,16,16,16,16,0.76284352894427,0.8955472543008629,4670,1,4096,1.5474431249313056
trec-covid-chrono-r5,5,23,dibud,1,8192,8192,4708,3484,1,budget,23,23,23,20,0.8955472543008629,0.8955472543008629,4670,1,4670,1.5474433329654858
trec-covid-chrono-r5,5,23,dibud,1,10000,8484,5000,3484,0,observation_limit,23,23,100,20,0.8955472543008629,0.8955472543008629,4670,1,4670,1.5474434579955414
trec-covid-chrono-r5,5,23,balanced,1,128,128,64,64,1,budget,3,3,3,3,0.3026773466538294,0.8955472543008629,6968,1,128,1.85574395803269
trec-covid-chrono-r5,5,23,balanced,1,256,256,128,128,1,budget,5,5,5,5,0.4187992501038471,0.8955472543008629,6968,1,256,1.855744499946013
trec-covid-chrono-r5,5,23,balanced,1,512,512,256,256,1,budget,6,6,6,6,0.46939493307846414,0.8955472543008629,6968,1,512,1.855745124979876
trec-covid-chrono-r5,5,23,balanced,1,1024,1024,512,512,1,budget,8,8,8,8,0.5154725948182429,0.8955472543008629,6968,1,1024,1.8557454160181805
trec-covid-chrono-r5,5,23,balanced,1,2048,2048,1024,1024,1,budget,13,13,13,13,0.6562270583484484,0.8955472543008629,6968,1,2048,1.8557457079878077
trec-covid-chrono-r5,5,23,balanced,1,4096,4096,2048,2048,1,budget,16,16,16,16,0.76284352894427,0.8955472543008629,6968,1,4096,1.8557458749273792
trec-covid-chrono-r5,5,23,balanced,1,8192,8192,4096,4096,1,budget,23,23,23,20,0.8955472543008629,0.8955472543008629,6968,1,6968,1.8557460829615593
trec-covid-chrono-r5,5,23,balanced,1,10000,10000,5000,5000,1,budget,23,23,23,20,0.8955472543008629,0.8955472543008629,6968,1,6968,1.855746207991615
trec-covid-chrono-r5,5,23,dibud,64,128,128,64,64,1,budget,3,3,3,3,0.3026773466538294,0.8955472543008629,4736,1,128,0.04077766602858901
trec-covid-chrono-r5,5,23,dibud,64,256,256,128,128,1,budget,5,5,5,5,0.4187992501038471,0.8955472543008629,4736,1,256,0.04077829094603658
trec-covid-chrono-r5,5,23,dibud,64,512,512,256,256,1,budget,6,6,6,6,0.46939493307846414,0.8955472543008629,4736,1,512,0.04077887500170618
trec-covid-chrono-r5,5,23,dibud,64,1024,1024,384,640,1,budget,10,10,10,10,0.5787602970267189,0.8955472543008629,4736,1,1024,0.04077920794952661
trec-covid-chrono-r5,5,23,dibud,64,2048,2048,640,1408,1,budget,16,16,16,16,0.76284352894427,0.8955472543008629,4736,1,2048,0.04077937500551343
trec-covid-chrono-r5,5,23,dibud,64,4096,4096,896,3200,1,budget,16,16,16,16,0.76284352894427,0.8955472543008629,4736,1,4096,0.040779541013762355
trec-covid-chrono-r5,5,23,dibud,64,8192,8192,4672,3520,1,budget,23,23,23,20,0.8955472543008629,0.8955472543008629,4736,1,4736,0.040779749979265034
trec-covid-chrono-r5,5,23,dibud,64,10000,8520,5000,3520,0,observation_limit,23,23,100,20,0.8955472543008629,0.8955472543008629,4736,1,4736,0.04077991598751396
trec-covid-chrono-r5,5,23,balanced,64,128,128,64,64,1,budget,3,3,3,3,0.3026773466538294,0.8955472543008629,7040,1,128,0.046910875011235476
trec-covid-chrono-r5,5,23,balanced,64,256,256,128,128,1,budget,5,5,5,5,0.4187992501038471,0.8955472543008629,7040,1,256,0.046911582932807505
trec-covid-chrono-r5,5,23,balanced,64,512,512,256,256,1,budget,6,6,6,6,0.46939493307846414,0.8955472543008629,7040,1,512,0.04691208293661475
trec-covid-chrono-r5,5,23,balanced,64,1024,1024,512,512,1,budget,8,8,8,8,0.5154725948182429,0.8955472543008629,7040,1,1024,0.046912332996726036
trec-covid-chrono-r5,5,23,balanced,64,2048,2048,1024,1024,1,budget,13,13,13,13,0.6562270583484484,0.8955472543008629,7040,1,2048,0.046912582940422
trec-covid-chrono-r5,5,23,balanced,64,4096,4096,2048,2048,1,budget,16,16,16,16,0.76284352894427,0.8955472543008629,7040,1,4096,0.0469127909746021
trec-covid-chrono-r5,5,23,balanced,64,8192,8192,4096,4096,1,budget,23,23,23,20,0.8955472543008629,0.8955472543008629,7040,1,7040,0.04691304103471339
trec-covid-chrono-r5,5,23,balanced,64,10000,10000,5000,5000,1,budget,23,23,23,20,0.8955472543008629,0.8955472543008629,7040,1,7040,0.04691320797428489
