dataset,query_id,policy,work_budget,dense_depth,sparse_depth,dense_work_share,absolute_depth_gap,certified_k_cap100,certified_at_least_100,next_certificate_gap,seen_candidates,returned_ndcg_at10,full_ndcg_at10,ndcg_retention,returned_recall_at100,full_recall_at100,recall_retention
msmarco-passage-trec-dl-2020,1115210,allocation-grid-oracle,512,256,256,0.5,0,11,0,-0.0003227144479751587,434,0.4065761872337411,0.4065761872337411,1.0,0.45454545454545453,0.7272727272727273,0.625
msmarco-passage-trec-dl-2020,1115210,allocation-grid-oracle,1024,640,384,0.625,256,20,0,-0.0001598149538040161,868,0.4065761872337411,0.4065761872337411,1.0,0.5454545454545454,0.7272727272727273,0.7499999999999999
msmarco-passage-trec-dl-2020,1115210,allocation-grid-oracle,2048,1600,448,0.78125,1152,30,0,-3.0413269996643066e-05,1836,0.4065761872337411,0.4065761872337411,1.0,0.6363636363636364,0.7272727272727273,0.875
msmarco-passage-trec-dl-2020,1115210,allocation-grid-oracle,4096,3584,512,0.875,3072,32,0,-9.494088590145111e-05,3826,0.4065761872337411,0.4065761872337411,1.0,0.6363636363636364,0.7272727272727273,0.875
msmarco-passage-trec-dl-2020,1115210,allocation-grid-oracle,8192,5000,3192,0.6103515625,1808,32,0,-1.8145889043807983e-05,7375,0.4065761872337411,0.4065761872337411,1.0,0.6363636363636364,0.7272727272727273,0.875
msmarco-passage-trec-dl-2020,1115210,allocation-grid-oracle,10000,5000,5000,0.5,0,32,0,-1.8145889043807983e-05,9088,0.4065761872337411,0.4065761872337411,1.0,0.6363636363636364,0.7272727272727273,0.875
msmarco-passage-trec-dl-2020,1116380,balanced,128,64,64,0.5,0,2,0,-0.00109967403113842,123,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,balanced,256,128,128,0.5,0,3,0,-3.1793490052223206e-05,244,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,balanced,512,256,256,0.5,0,6,0,-0.0003476366400718689,474,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,balanced,1024,512,512,0.5,0,10,0,-0.0011326149106025696,950,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,balanced,2048,1024,1024,0.5,0,11,0,-0.0003068726509809494,1894,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,balanced,4096,2048,2048,0.5,0,17,0,-0.0003541335463523865,3818,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,balanced,8192,4096,4096,0.5,0,18,0,-7.214024662971497e-05,7732,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1116380,balanced,10000,5000,5000,0.5,0,18,0,-2.915225923061371e-05,9481,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1116380,blocker,128,64,64,0.5,0,2,0,-0.00109967403113842,123,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,blocker,256,128,128,0.5,0,3,0,-3.1793490052223206e-05,244,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,blocker,512,256,256,0.5,0,6,0,-0.0003476366400718689,474,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,blocker,1024,512,512,0.5,0,10,0,-0.0011326149106025696,950,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,blocker,2048,1024,1024,0.5,0,11,0,-0.0003068726509809494,1894,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,blocker,4096,2048,2048,0.5,0,17,0,-0.0003541335463523865,3818,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,blocker,8192,5000,3192,0.6103515625,1808,18,0,-2.915225923061371e-05,7722,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1116380,blocker,10000,5000,5000,0.5,0,18,0,-2.915225923061371e-05,9481,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1116380,pressure,128,64,64,0.5,0,2,0,-0.00109967403113842,123,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,pressure,256,128,128,0.5,0,3,0,-3.1793490052223206e-05,244,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,pressure,512,256,256,0.5,0,6,0,-0.0003476366400718689,474,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,pressure,1024,512,512,0.5,0,10,0,-0.0011326149106025696,950,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,pressure,2048,1024,1024,0.5,0,11,0,-0.0003068726509809494,1894,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,pressure,4096,1792,2304,0.4375,512,17,0,-0.0004197061061859131,3821,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,pressure,8192,5000,3192,0.6103515625,1808,18,0,-2.915225923061371e-05,7722,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1116380,pressure,10000,5000,5000,0.5,0,18,0,-2.915225923061371e-05,9481,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,128,64,64,0.5,0,2,0,-0.00109967403113842,123,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,256,128,128,0.5,0,3,0,-3.1793490052223206e-05,244,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,512,256,256,0.5,0,6,0,-0.0003476366400718689,474,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,1024,512,512,0.5,0,10,0,-0.0011326149106025696,950,0.05657193010678605,0.05657193010678605,1.0,0.0625,0.875,0.07142857142857142
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,2048,1024,1024,0.5,0,11,0,-0.0003068726509809494,1894,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,4096,2048,2048,0.5,0,17,0,-0.0003541335463523865,3818,0.05657193010678605,0.05657193010678605,1.0,0.125,0.875,0.14285714285714285
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,8192,5000,3192,0.6103515625,1808,18,0,-2.915225923061371e-05,7722,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1116380,allocation-grid-oracle,10000,5000,5000,0.5,0,18,0,-2.915225923061371e-05,9481,0.05657193010678605,0.05657193010678605,1.0,0.1875,0.875,0.21428571428571427
msmarco-passage-trec-dl-2020,1121353,balanced,128,64,64,0.5,0,5,0,-0.0037574823945760727,121,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,balanced,256,128,128,0.5,0,5,0,-0.0010121148079633713,238,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,balanced,512,256,256,0.5,0,6,0,-0.0004651881754398346,473,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,balanced,1024,512,512,0.5,0,10,0,-0.00028964877128601074,936,0.4913672492473535,0.4913672492473535,1.0,0.07216494845360824,0.36082474226804123,0.19999999999999998
msmarco-passage-trec-dl-2020,1121353,balanced,2048,1024,1024,0.5,0,17,0,-0.00017685070633888245,1893,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,balanced,4096,2048,2048,0.5,0,19,0,-0.00025147199630737305,3808,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,balanced,8192,4096,4096,0.5,0,19,0,-1.7704442143440247e-05,7693,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,balanced,10000,5000,5000,0.5,0,23,0,-0.00012168288230895996,9418,0.4913672492473535,0.4913672492473535,1.0,0.13402061855670103,0.36082474226804123,0.37142857142857144
msmarco-passage-trec-dl-2020,1121353,blocker,128,64,64,0.5,0,5,0,-0.0037574823945760727,121,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,blocker,256,128,128,0.5,0,5,0,-0.0010121148079633713,238,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,blocker,512,256,256,0.5,0,6,0,-0.0004651881754398346,473,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,blocker,1024,448,576,0.4375,128,12,0,-0.0001306142657995224,936,0.4913672492473535,0.4913672492473535,1.0,0.09278350515463918,0.36082474226804123,0.2571428571428572
msmarco-passage-trec-dl-2020,1121353,blocker,2048,1152,896,0.5625,256,17,0,-7.942505180835724e-05,1888,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,blocker,4096,2560,1536,0.625,1024,19,0,-0.00015876814723014832,3802,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,blocker,8192,4544,3648,0.5546875,896,22,0,-6.211735308170319e-05,7688,0.4913672492473535,0.4913672492473535,1.0,0.12371134020618557,0.36082474226804123,0.34285714285714286
msmarco-passage-trec-dl-2020,1121353,blocker,10000,5000,5000,0.5,0,23,0,-0.00012168288230895996,9418,0.4913672492473535,0.4913672492473535,1.0,0.13402061855670103,0.36082474226804123,0.37142857142857144
msmarco-passage-trec-dl-2020,1121353,pressure,128,64,64,0.5,0,5,0,-0.0037574823945760727,121,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,pressure,256,128,128,0.5,0,5,0,-0.0010121148079633713,238,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,pressure,512,256,256,0.5,0,6,0,-0.0004651881754398346,473,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,pressure,1024,448,576,0.4375,128,12,0,-0.0001306142657995224,936,0.4913672492473535,0.4913672492473535,1.0,0.09278350515463918,0.36082474226804123,0.2571428571428572
msmarco-passage-trec-dl-2020,1121353,pressure,2048,1088,960,0.53125,128,17,0,-0.00012542307376861572,1891,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,pressure,4096,2048,2048,0.5,0,19,0,-0.00025147199630737305,3808,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,pressure,8192,4544,3648,0.5546875,896,22,0,-6.211735308170319e-05,7688,0.4913672492473535,0.4913672492473535,1.0,0.12371134020618557,0.36082474226804123,0.34285714285714286
msmarco-passage-trec-dl-2020,1121353,pressure,10000,5000,5000,0.5,0,23,0,-0.00012168288230895996,9418,0.4913672492473535,0.4913672492473535,1.0,0.13402061855670103,0.36082474226804123,0.37142857142857144
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,128,64,64,0.5,0,5,0,-0.0037574823945760727,121,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,256,128,128,0.5,0,5,0,-0.0010121148079633713,238,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,512,256,256,0.5,0,6,0,-0.0004651881754398346,473,0.4227129678634519,0.4913672492473535,0.8602790855738512,0.05154639175257732,0.36082474226804123,0.14285714285714285
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,1024,448,576,0.4375,128,12,0,-0.0001306142657995224,936,0.4913672492473535,0.4913672492473535,1.0,0.09278350515463918,0.36082474226804123,0.2571428571428572
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,2048,1152,896,0.5625,256,17,0,-7.942505180835724e-05,1888,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,4096,2560,1536,0.625,1024,19,0,-0.00015876814723014832,3802,0.4913672492473535,0.4913672492473535,1.0,0.1134020618556701,0.36082474226804123,0.3142857142857143
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,8192,4536,3656,0.5537109375,880,22,0,-6.153620779514313e-05,7689,0.4913672492473535,0.4913672492473535,1.0,0.12371134020618557,0.36082474226804123,0.34285714285714286
msmarco-passage-trec-dl-2020,1121353,allocation-grid-oracle,10000,5000,5000,0.5,0,23,0,-0.00012168288230895996,9418,0.4913672492473535,0.4913672492473535,1.0,0.13402061855670103,0.36082474226804123,0.37142857142857144
msmarco-passage-trec-dl-2020,1122767,balanced,128,64,64,0.5,0,14,0,-0.0010469723492860794,102,0.7051176108439066,0.7051176108439066,1.0,0.11382113821138211,0.4878048780487805,0.23333333333333334
msmarco-passage-trec-dl-2020,1122767,balanced,256,128,128,0.5,0,28,0,-0.0011449959129095078,205,0.7051176108439066,0.7051176108439066,1.0,0.18699186991869918,0.4878048780487805,0.3833333333333333
msmarco-passage-trec-dl-2020,1122767,balanced,512,256,256,0.5,0,34,0,-9.8375603556633e-05,416,0.7051176108439066,0.7051176108439066,1.0,0.22764227642276422,0.4878048780487805,0.4666666666666667
msmarco-passage-trec-dl-2020,1122767,balanced,1024,512,512,0.5,0,41,0,-9.47657972574234e-05,874,0.7051176108439066,0.7051176108439066,1.0,0.2682926829268293,0.4878048780487805,0.55
msmarco-passage-trec-dl-2020,1122767,balanced,2048,1024,1024,0.5,0,44,0,-0.00045332498848438263,1793,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,balanced,4096,2048,2048,0.5,0,44,0,-5.198642611503601e-06,3597,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,balanced,8192,4096,4096,0.5,0,46,0,-3.279838711023331e-05,6934,0.7051176108439066,0.7051176108439066,1.0,0.2926829268292683,0.4878048780487805,0.6
msmarco-passage-trec-dl-2020,1122767,balanced,10000,5000,5000,0.5,0,48,0,-3.940798342227936e-05,8398,0.7051176108439066,0.7051176108439066,1.0,0.3089430894308943,0.4878048780487805,0.6333333333333334
msmarco-passage-trec-dl-2020,1122767,blocker,128,64,64,0.5,0,14,0,-0.0010469723492860794,102,0.7051176108439066,0.7051176108439066,1.0,0.11382113821138211,0.4878048780487805,0.23333333333333334
msmarco-passage-trec-dl-2020,1122767,blocker,256,128,128,0.5,0,28,0,-0.0011449959129095078,205,0.7051176108439066,0.7051176108439066,1.0,0.18699186991869918,0.4878048780487805,0.3833333333333333
msmarco-passage-trec-dl-2020,1122767,blocker,512,256,256,0.5,0,34,0,-9.8375603556633e-05,416,0.7051176108439066,0.7051176108439066,1.0,0.22764227642276422,0.4878048780487805,0.4666666666666667
msmarco-passage-trec-dl-2020,1122767,blocker,1024,448,576,0.4375,128,41,0,-8.191727101802826e-05,880,0.7051176108439066,0.7051176108439066,1.0,0.2682926829268293,0.4878048780487805,0.55
msmarco-passage-trec-dl-2020,1122767,blocker,2048,896,1152,0.4375,256,44,0,-0.0003558974713087082,1800,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,blocker,4096,1600,2496,0.390625,896,45,0,-6.296485662460327e-05,3604,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,blocker,8192,3192,5000,0.3896484375,1808,48,0,-3.940798342227936e-05,6979,0.7051176108439066,0.7051176108439066,1.0,0.3089430894308943,0.4878048780487805,0.6333333333333334
msmarco-passage-trec-dl-2020,1122767,blocker,10000,5000,5000,0.5,0,48,0,-3.940798342227936e-05,8398,0.7051176108439066,0.7051176108439066,1.0,0.3089430894308943,0.4878048780487805,0.6333333333333334
msmarco-passage-trec-dl-2020,1122767,pressure,128,64,64,0.5,0,14,0,-0.0010469723492860794,102,0.7051176108439066,0.7051176108439066,1.0,0.11382113821138211,0.4878048780487805,0.23333333333333334
msmarco-passage-trec-dl-2020,1122767,pressure,256,128,128,0.5,0,28,0,-0.0011449959129095078,205,0.7051176108439066,0.7051176108439066,1.0,0.18699186991869918,0.4878048780487805,0.3833333333333333
msmarco-passage-trec-dl-2020,1122767,pressure,512,256,256,0.5,0,34,0,-9.8375603556633e-05,416,0.7051176108439066,0.7051176108439066,1.0,0.22764227642276422,0.4878048780487805,0.4666666666666667
msmarco-passage-trec-dl-2020,1122767,pressure,1024,512,512,0.5,0,41,0,-9.47657972574234e-05,874,0.7051176108439066,0.7051176108439066,1.0,0.2682926829268293,0.4878048780487805,0.55
msmarco-passage-trec-dl-2020,1122767,pressure,2048,1024,1024,0.5,0,44,0,-0.00045332498848438263,1793,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,pressure,4096,1728,2368,0.421875,640,45,0,-8.358992636203766e-05,3606,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,pressure,8192,3192,5000,0.3896484375,1808,48,0,-3.940798342227936e-05,6979,0.7051176108439066,0.7051176108439066,1.0,0.3089430894308943,0.4878048780487805,0.6333333333333334
msmarco-passage-trec-dl-2020,1122767,pressure,10000,5000,5000,0.5,0,48,0,-3.940798342227936e-05,8398,0.7051176108439066,0.7051176108439066,1.0,0.3089430894308943,0.4878048780487805,0.6333333333333334
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,128,64,64,0.5,0,14,0,-0.0010469723492860794,102,0.7051176108439066,0.7051176108439066,1.0,0.11382113821138211,0.4878048780487805,0.23333333333333334
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,256,128,128,0.5,0,28,0,-0.0011449959129095078,205,0.7051176108439066,0.7051176108439066,1.0,0.18699186991869918,0.4878048780487805,0.3833333333333333
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,512,256,256,0.5,0,34,0,-9.8375603556633e-05,416,0.7051176108439066,0.7051176108439066,1.0,0.22764227642276422,0.4878048780487805,0.4666666666666667
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,1024,448,576,0.4375,128,41,0,-8.191727101802826e-05,880,0.7051176108439066,0.7051176108439066,1.0,0.2682926829268293,0.4878048780487805,0.55
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,2048,896,1152,0.4375,256,44,0,-0.0003558974713087082,1800,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,4096,1600,2496,0.390625,896,45,0,-6.296485662460327e-05,3604,0.7051176108439066,0.7051176108439066,1.0,0.2845528455284553,0.4878048780487805,0.5833333333333334
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,8192,3192,5000,0.3896484375,1808,48,0,-3.940798342227936e-05,6979,0.7051176108439066,0.7051176108439066,1.0,0.3089430894308943,0.4878048780487805,0.6333333333333334
msmarco-passage-trec-dl-2020,1122767,allocation-grid-oracle,10000,5000,5000,0.5,0,48,0,-3.940798342227936e-05,8398,0.7051176108439066,0.7051176108439066,1.0,0.3089430894308943,0.4878048780487805,0.6333333333333334
msmarco-passage-trec-dl-2020,1127540,balanced,128,64,64,0.5,0,18,0,-0.007667689584195614,110,0.931469863398378,0.931469863398378,1.0,0.6296296296296297,1.0,0.6296296296296297
msmarco-passage-trec-dl-2020,1127540,balanced,256,128,128,0.5,0,19,0,-0.004922323860228062,237,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,balanced,512,256,256,0.5,0,19,0,-0.002767731435596943,493,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,balanced,1024,512,512,0.5,0,20,0,-0.0003192070871591568,1000,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,balanced,2048,1024,1024,0.5,0,21,0,-0.0005256840959191322,2023,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,balanced,4096,2048,2048,0.5,0,21,0,-7.75577500462532e-05,4064,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,balanced,8192,4096,4096,0.5,0,22,0,-0.00024061556905508041,8143,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,balanced,10000,5000,5000,0.5,0,22,0,-0.00019762851297855377,9934,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,blocker,128,64,64,0.5,0,18,0,-0.007667689584195614,110,0.931469863398378,0.931469863398378,1.0,0.6296296296296297,1.0,0.6296296296296297
msmarco-passage-trec-dl-2020,1127540,blocker,256,128,128,0.5,0,19,0,-0.004922323860228062,237,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,blocker,512,256,256,0.5,0,19,0,-0.002767731435596943,493,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,blocker,1024,448,576,0.4375,128,20,0,-0.00014328211545944214,1000,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,blocker,2048,1024,1024,0.5,0,21,0,-0.0005256840959191322,2023,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,blocker,4096,2048,2048,0.5,0,21,0,-7.75577500462532e-05,4064,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,blocker,8192,5000,3192,0.6103515625,1808,22,0,-0.00019762851297855377,8143,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,blocker,10000,5000,5000,0.5,0,22,0,-0.00019762851297855377,9934,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,pressure,128,64,64,0.5,0,18,0,-0.007667689584195614,110,0.931469863398378,0.931469863398378,1.0,0.6296296296296297,1.0,0.6296296296296297
msmarco-passage-trec-dl-2020,1127540,pressure,256,128,128,0.5,0,19,0,-0.004922323860228062,237,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,pressure,512,256,256,0.5,0,19,0,-0.002767731435596943,493,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,pressure,1024,512,512,0.5,0,20,0,-0.0003192070871591568,1000,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,pressure,2048,832,1216,0.40625,384,21,0,-0.0007242513820528984,2024,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,pressure,4096,2048,2048,0.5,0,21,0,-7.75577500462532e-05,4064,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,pressure,8192,5000,3192,0.6103515625,1808,22,0,-0.00019762851297855377,8143,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,pressure,10000,5000,5000,0.5,0,22,0,-0.00019762851297855377,9934,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,allocation-grid-oracle,128,64,64,0.5,0,18,0,-0.007667689584195614,110,0.931469863398378,0.931469863398378,1.0,0.6296296296296297,1.0,0.6296296296296297
msmarco-passage-trec-dl-2020,1127540,allocation-grid-oracle,256,128,128,0.5,0,19,0,-0.004922323860228062,237,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,allocation-grid-oracle,512,256,256,0.5,0,19,0,-0.002767731435596943,493,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,allocation-grid-oracle,1024,448,576,0.4375,128,20,0,-0.00014328211545944214,1000,0.931469863398378,0.931469863398378,1.0,0.6666666666666666,1.0,0.6666666666666666
msmarco-passage-trec-dl-2020,1127540,allocation-grid-oracle,2048,1024,1024,0.5,0,21,0,-0.0005256840959191322,2023,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,allocation-grid-oracle,4096,2048,2048,0.5,0,21,0,-7.75577500462532e-05,4064,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
msmarco-passage-trec-dl-2020,1127540,allocation-grid-oracle,8192,5000,3192,0.6103515625,1808,22,0,-0.00019762851297855377,8143,0.931469863398378,0.931469863398378,1.0,0.7037037037037037,1.0,0.7037037037037037
