dataset,snapshot,query_id,L,accesses,ndcg10,full_ndcg10,ordered20,overlap20
trec-covid,0,19,100,200,0.6272181704755336,0.6272181704755336,0,0.95
trec-covid,0,19,200,400,0.6272181704755336,0.6272181704755336,0,0.95
trec-covid,0,19,500,1000,0.6272181704755336,0.6272181704755336,1,1.0
trec-covid,0,19,1000,2000,0.6272181704755336,0.6272181704755336,1,1.0
trec-covid,0,19,2000,4000,0.6272181704755336,0.6272181704755336,1,1.0
trec-covid,0,19,5000,10000,0.6272181704755336,0.6272181704755336,1,1.0
trec-covid,0,2,10,20,0.6203930839812437,0.94497705842548,0,0.7
trec-covid,0,2,20,40,0.6520797208966165,0.94497705842548,0,0.7
trec-covid,0,2,50,100,0.7456708248353618,0.94497705842548,0,0.8
trec-covid,0,2,100,200,0.94497705842548,0.94497705842548,0,0.95
trec-covid,0,2,200,400,0.94497705842548,0.94497705842548,0,0.95
trec-covid,0,2,500,1000,0.94497705842548,0.94497705842548,0,0.95
trec-covid,0,2,1000,2000,0.94497705842548,0.94497705842548,0,1.0
trec-covid,0,2,2000,4000,0.94497705842548,0.94497705842548,0,1.0
trec-covid,0,2,5000,10000,0.94497705842548,0.94497705842548,0,1.0
trec-covid,0,20,10,20,0.9363792118010481,1.0,0,0.55
trec-covid,0,20,20,40,1.0,1.0,0,0.65
trec-covid,0,20,50,100,1.0,1.0,0,0.75
trec-covid,0,20,100,200,1.0,1.0,0,0.9
trec-covid,0,20,200,400,1.0,1.0,1,1.0
trec-covid,0,20,500,1000,1.0,1.0,1,1.0
trec-covid,0,20,1000,2000,1.0,1.0,1,1.0
trec-covid,0,20,2000,4000,1.0,1.0,1,1.0
trec-covid,0,20,5000,10000,1.0,1.0,1,1.0
trec-covid,0,21,10,20,0.6987957033953601,0.8389574121760601,0,0.5
trec-covid,0,21,20,40,0.696938354998433,0.8389574121760601,0,0.55
trec-covid,0,21,50,100,0.8389574121760601,0.8389574121760601,0,0.7
trec-covid,0,21,100,200,0.8389574121760601,0.8389574121760601,0,0.9
trec-covid,0,21,200,400,0.8389574121760601,0.8389574121760601,0,0.95
trec-covid,0,21,500,1000,0.8389574121760601,0.8389574121760601,1,1.0
trec-covid,0,21,1000,2000,0.8389574121760601,0.8389574121760601,1,1.0
trec-covid,0,21,2000,4000,0.8389574121760601,0.8389574121760601,1,1.0
trec-covid,0,21,5000,10000,0.8389574121760601,0.8389574121760601,1,1.0
trec-covid,0,22,10,20,1.0,0.9363792118010481,0,0.25
trec-covid,0,22,20,40,1.0,0.9363792118010481,0,0.3
trec-covid,0,22,50,100,0.9363792118010481,0.9363792118010481,0,0.65
trec-covid,0,22,100,200,0.9363792118010481,0.9363792118010481,1,1.0
trec-covid,0,22,200,400,0.9363792118010481,0.9363792118010481,1,1.0
trec-covid,0,22,500,1000,0.9363792118010481,0.9363792118010481,1,1.0
trec-covid,0,22,1000,2000,0.9363792118010481,0.9363792118010481,1,1.0
trec-covid,0,22,2000,4000,0.9363792118010481,0.9363792118010481,1,1.0
trec-covid,0,22,5000,10000,0.9363792118010481,0.9363792118010481,1,1.0
trec-covid,0,23,10,20,0.7909506325094736,0.9321572773044168,0,0.25
trec-covid,0,23,20,40,0.8701249883466592,0.9321572773044168,0,0.35
trec-covid,0,23,50,100,1.0,0.9321572773044168,0,0.45
trec-covid,0,23,100,200,0.9321572773044168,0.9321572773044168,0,0.85
trec-covid,0,23,200,400,0.9321572773044168,0.9321572773044168,0,0.95
trec-covid,0,23,500,1000,0.9321572773044168,0.9321572773044168,0,0.95
trec-covid,0,23,1000,2000,0.9321572773044168,0.9321572773044168,1,1.0
trec-covid,0,23,2000,4000,0.9321572773044168,0.9321572773044168,1,1.0
trec-covid,0,23,5000,10000,0.9321572773044168,0.9321572773044168,1,1.0
trec-covid,0,24,10,20,0.8232653318539842,0.94497705842548,0,0.4
trec-covid,0,24,20,40,0.8232653318539842,0.94497705842548,0,0.45
trec-covid,0,24,50,100,0.8813562702265281,0.94497705842548,0,0.55
trec-covid,0,24,100,200,0.94497705842548,0.94497705842548,0,0.85
trec-covid,0,24,200,400,0.94497705842548,0.94497705842548,0,0.85
trec-covid,0,24,500,1000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,24,1000,2000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,24,2000,4000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,24,5000,10000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,25,10,20,0.7630946912803436,0.9216017310213246,0,0.4
trec-covid,0,25,20,40,0.7909506325094736,0.9216017310213246,0,0.45
trec-covid,0,25,50,100,0.9216017310213246,0.9216017310213246,0,0.9
trec-covid,0,25,100,200,0.9216017310213246,0.9216017310213246,0,0.95
trec-covid,0,25,200,400,0.9216017310213246,0.9216017310213246,0,0.95
trec-covid,0,25,500,1000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,25,1000,2000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,25,2000,4000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,25,5000,10000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,26,10,20,0.1735780548419432,0.6961622681399229,0,0.55
trec-covid,0,26,20,40,0.1735780548419432,0.6961622681399229,0,0.55
trec-covid,0,26,50,100,0.5008104874201507,0.6961622681399229,0,0.65
trec-covid,0,26,100,200,0.7151857987862356,0.6961622681399229,0,0.9
trec-covid,0,26,200,400,0.6987957033953601,0.6961622681399229,0,0.95
trec-covid,0,26,500,1000,0.6987957033953601,0.6961622681399229,0,0.95
trec-covid,0,26,1000,2000,0.6987957033953601,0.6961622681399229,0,0.95
trec-covid,0,26,2000,4000,0.6987957033953601,0.6961622681399229,0,0.95
trec-covid,0,26,5000,10000,0.6987957033953601,0.6961622681399229,0,1.0
trec-covid,0,27,10,20,0.6975961695061491,0.8674627001736035,0,0.7
trec-covid,0,27,20,40,0.7435564503246982,0.8674627001736035,0,0.7
trec-covid,0,27,50,100,0.7483790736886631,0.8674627001736035,0,0.7
trec-covid,0,27,100,200,0.8704960246620606,0.8674627001736035,0,0.9
trec-covid,0,27,200,400,0.8704960246620606,0.8674627001736035,0,0.85
trec-covid,0,27,500,1000,0.8674627001736035,0.8674627001736035,0,0.95
trec-covid,0,27,1000,2000,0.8674627001736035,0.8674627001736035,0,1.0
trec-covid,0,27,2000,4000,0.8674627001736035,0.8674627001736035,0,1.0
trec-covid,0,27,5000,10000,0.8674627001736035,0.8674627001736035,0,1.0
trec-covid,0,28,10,20,0.7885497208855956,0.8611375561264454,0,0.35
trec-covid,0,28,20,40,0.7885497208855956,0.8611375561264454,0,0.35
trec-covid,0,28,50,100,0.8669479898642709,0.8611375561264454,0,0.45
trec-covid,0,28,100,200,0.8611375561264454,0.8611375561264454,0,0.8
trec-covid,0,28,200,400,0.8611375561264454,0.8611375561264454,0,0.8
trec-covid,0,28,500,1000,0.8611375561264454,0.8611375561264454,1,1.0
trec-covid,0,28,1000,2000,0.8611375561264454,0.8611375561264454,1,1.0
trec-covid,0,28,2000,4000,0.8611375561264454,0.8611375561264454,1,1.0
trec-covid,0,28,5000,10000,0.8611375561264454,0.8611375561264454,1,1.0
trec-covid,0,29,10,20,0.7202157952301098,0.8716131363261199,0,0.5
trec-covid,0,29,20,40,0.7202157952301098,0.8716131363261199,0,0.6
trec-covid,0,29,50,100,0.8716131363261199,0.8716131363261199,0,0.8
trec-covid,0,29,100,200,0.8716131363261199,0.8716131363261199,1,1.0
trec-covid,0,29,200,400,0.8716131363261199,0.8716131363261199,1,1.0
trec-covid,0,29,500,1000,0.8716131363261199,0.8716131363261199,1,1.0
trec-covid,0,29,1000,2000,0.8716131363261199,0.8716131363261199,1,1.0
trec-covid,0,29,2000,4000,0.8716131363261199,0.8716131363261199,1,1.0
trec-covid,0,29,5000,10000,0.8716131363261199,0.8716131363261199,1,1.0
trec-covid,0,3,10,20,0.40208604482355514,0.9668728882728055,0,0.6
trec-covid,0,3,20,40,0.40208604482355514,0.9668728882728055,0,0.6
trec-covid,0,3,50,100,0.7507334671992096,0.9668728882728055,0,0.6
trec-covid,0,3,100,200,1.0,0.9668728882728055,0,0.85
trec-covid,0,3,200,400,1.0,0.9668728882728055,0,0.9
trec-covid,0,3,500,1000,0.9668728882728055,0.9668728882728055,0,0.9
trec-covid,0,3,1000,2000,0.9668728882728055,0.9668728882728055,0,0.95
trec-covid,0,3,2000,4000,0.9668728882728055,0.9668728882728055,0,0.95
trec-covid,0,3,5000,10000,0.9668728882728055,0.9668728882728055,0,1.0
trec-covid,0,30,10,20,0.9260852545422736,1.0,0,0.45
trec-covid,0,30,20,40,0.968189605900524,1.0,0,0.55
trec-covid,0,30,50,100,1.0,1.0,0,0.8
trec-covid,0,30,100,200,1.0,1.0,0,0.95
trec-covid,0,30,200,400,1.0,1.0,1,1.0
trec-covid,0,30,500,1000,1.0,1.0,1,1.0
trec-covid,0,30,1000,2000,1.0,1.0,1,1.0
trec-covid,0,30,2000,4000,1.0,1.0,1,1.0
trec-covid,0,30,5000,10000,1.0,1.0,1,1.0
trec-covid,0,31,10,20,0.6001700698939711,0.4813301122213019,0,0.45
trec-covid,0,31,20,40,0.6001700698939711,0.4813301122213019,0,0.45
trec-covid,0,31,50,100,0.5372903784169164,0.4813301122213019,0,0.55
trec-covid,0,31,100,200,0.6112051238746428,0.4813301122213019,0,0.75
trec-covid,0,31,200,400,0.5449509004202537,0.4813301122213019,0,0.85
trec-covid,0,31,500,1000,0.4813301122213019,0.4813301122213019,0,0.9
trec-covid,0,31,1000,2000,0.4813301122213019,0.4813301122213019,0,1.0
trec-covid,0,31,2000,4000,0.4813301122213019,0.4813301122213019,0,1.0
trec-covid,0,31,5000,10000,0.4813301122213019,0.4813301122213019,0,1.0
trec-covid,0,32,10,20,0.5957616317188125,0.7084409501232899,0,0.85
trec-covid,0,32,20,40,0.5957616317188125,0.7084409501232899,0,0.85
trec-covid,0,32,50,100,0.6110191504983018,0.7084409501232899,0,0.85
trec-covid,0,32,100,200,0.7183627972686238,0.7084409501232899,0,0.95
trec-covid,0,32,200,400,0.7183627972686238,0.7084409501232899,0,0.95
trec-covid,0,32,500,1000,0.7183627972686238,0.7084409501232899,0,1.0
trec-covid,0,32,1000,2000,0.7183627972686238,0.7084409501232899,0,1.0
trec-covid,0,32,2000,4000,0.7084409501232899,0.7084409501232899,0,1.0
trec-covid,0,32,5000,10000,0.7084409501232899,0.7084409501232899,0,1.0
trec-covid,0,33,10,20,0.7215194105726963,0.6638589164388774,0,0.5
trec-covid,0,33,20,40,0.7126849230128437,0.6638589164388774,0,0.6
trec-covid,0,33,50,100,0.7957320407871021,0.6638589164388774,0,0.7
trec-covid,0,33,100,200,0.696318942991926,0.6638589164388774,0,0.8
trec-covid,0,33,200,400,0.6638589164388774,0.6638589164388774,0,0.9
trec-covid,0,33,500,1000,0.6638589164388774,0.6638589164388774,0,0.95
trec-covid,0,33,1000,2000,0.6638589164388774,0.6638589164388774,1,1.0
trec-covid,0,33,2000,4000,0.6638589164388774,0.6638589164388774,1,1.0
trec-covid,0,33,5000,10000,0.6638589164388774,0.6638589164388774,1,1.0
trec-covid,0,34,10,20,0.15744006533381547,0.3580153433840133,0,0.65
trec-covid,0,34,20,40,0.2626633251188907,0.3580153433840133,0,0.7
trec-covid,0,34,50,100,0.2548073772664688,0.3580153433840133,0,0.8
trec-covid,0,34,100,200,0.32620494928453747,0.3580153433840133,0,0.85
trec-covid,0,34,200,400,0.32620494928453747,0.3580153433840133,0,0.95
trec-covid,0,34,500,1000,0.32620494928453747,0.3580153433840133,0,0.95
trec-covid,0,34,1000,2000,0.32620494928453747,0.3580153433840133,0,0.95
trec-covid,0,34,2000,4000,0.3580153433840133,0.3580153433840133,1,1.0
trec-covid,0,34,5000,10000,0.3580153433840133,0.3580153433840133,1,1.0
trec-covid,0,35,10,20,0.28604466499762904,0.8553475075669356,0,0.4
trec-covid,0,35,20,40,0.41134806692615844,0.8553475075669356,0,0.4
trec-covid,0,35,50,100,0.6650300737264787,0.8553475075669356,0,0.55
trec-covid,0,35,100,200,0.8579809428223729,0.8553475075669356,0,0.65
trec-covid,0,35,200,400,0.8521705090845474,0.8553475075669356,0,0.7
trec-covid,0,35,500,1000,0.8553475075669356,0.8553475075669356,0,1.0
trec-covid,0,35,1000,2000,0.8553475075669356,0.8553475075669356,0,1.0
trec-covid,0,35,2000,4000,0.8553475075669356,0.8553475075669356,0,1.0
trec-covid,0,35,5000,10000,0.8553475075669356,0.8553475075669356,1,1.0
trec-covid,0,36,10,20,1.0,0.9216017310213246,0,0.65
trec-covid,0,36,20,40,0.9216017310213246,0.9216017310213246,0,0.75
trec-covid,0,36,50,100,0.9216017310213246,0.9216017310213246,0,0.85
trec-covid,0,36,100,200,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,36,200,400,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,36,500,1000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,36,1000,2000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,36,2000,4000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,36,5000,10000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,37,10,20,0.5528165724933457,0.6956908805627879,0,0.55
trec-covid,0,37,20,40,0.717325121385796,0.6956908805627879,0,0.65
trec-covid,0,37,50,100,0.6956908805627879,0.6956908805627879,0,0.9
trec-covid,0,37,100,200,0.6956908805627879,0.6956908805627879,1,1.0
trec-covid,0,37,200,400,0.6956908805627879,0.6956908805627879,1,1.0
trec-covid,0,37,500,1000,0.6956908805627879,0.6956908805627879,1,1.0
trec-covid,0,37,1000,2000,0.6956908805627879,0.6956908805627879,1,1.0
trec-covid,0,37,2000,4000,0.6956908805627879,0.6956908805627879,1,1.0
trec-covid,0,37,5000,10000,0.6956908805627879,0.6956908805627879,1,1.0
trec-covid,0,38,10,20,0.968189605900524,1.0,0,0.6
trec-covid,0,38,20,40,0.968189605900524,1.0,0,0.75
trec-covid,0,38,50,100,1.0,1.0,0,0.75
trec-covid,0,38,100,200,1.0,1.0,0,0.8
trec-covid,0,38,200,400,1.0,1.0,0,0.9
trec-covid,0,38,500,1000,1.0,1.0,1,1.0
trec-covid,0,38,1000,2000,1.0,1.0,1,1.0
trec-covid,0,38,2000,4000,1.0,1.0,1,1.0
trec-covid,0,38,5000,10000,1.0,1.0,1,1.0
trec-covid,0,39,10,20,0.913166664326004,0.94497705842548,0,0.45
trec-covid,0,39,20,40,0.94497705842548,0.94497705842548,0,0.6
trec-covid,0,39,50,100,0.9118499466982855,0.94497705842548,0,0.75
trec-covid,0,39,100,200,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,39,200,400,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,39,500,1000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,39,1000,2000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,39,2000,4000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,39,5000,10000,0.94497705842548,0.94497705842548,1,1.0
trec-covid,0,4,10,20,0.20483424751859086,0.5087655161157055,0,0.75
trec-covid,0,4,20,40,0.20483424751859086,0.5087655161157055,0,0.75
trec-covid,0,4,50,100,0.3746661058764784,0.5087655161157055,0,0.8
trec-covid,0,4,100,200,0.4153154393983081,0.5087655161157055,0,0.85
trec-covid,0,4,200,400,0.5826802615734318,0.5087655161157055,0,0.9
trec-covid,0,4,500,1000,0.5737030219423759,0.5087655161157055,0,0.9
trec-covid,0,4,1000,2000,0.5087655161157055,0.5087655161157055,0,0.9
trec-covid,0,4,2000,4000,0.5087655161157055,0.5087655161157055,0,0.95
trec-covid,0,4,5000,10000,0.5087655161157055,0.5087655161157055,1,1.0
trec-covid,0,40,10,20,1.0,1.0,0,0.7
trec-covid,0,40,20,40,1.0,1.0,0,0.8
trec-covid,0,40,50,100,1.0,1.0,0,0.8
trec-covid,0,40,100,200,1.0,1.0,1,1.0
trec-covid,0,40,200,400,1.0,1.0,1,1.0
trec-covid,0,40,500,1000,1.0,1.0,1,1.0
trec-covid,0,40,1000,2000,1.0,1.0,1,1.0
trec-covid,0,40,2000,4000,1.0,1.0,1,1.0
trec-covid,0,40,5000,10000,1.0,1.0,1,1.0
trec-covid,0,41,10,20,0.7859162856301583,0.9289904714111863,0,0.55
trec-covid,0,41,20,40,0.8079923481271681,0.9289904714111863,0,0.55
trec-covid,0,41,50,100,0.862464466343322,0.9289904714111863,0,0.7
trec-covid,0,41,100,200,0.9289904714111863,0.9289904714111863,0,0.8
trec-covid,0,41,200,400,0.9289904714111863,0.9289904714111863,1,1.0
trec-covid,0,41,500,1000,0.9289904714111863,0.9289904714111863,1,1.0
trec-covid,0,41,1000,2000,0.9289904714111863,0.9289904714111863,1,1.0
trec-covid,0,41,2000,4000,0.9289904714111863,0.9289904714111863,1,1.0
trec-covid,0,41,5000,10000,0.9289904714111863,0.9289904714111863,1,1.0
trec-covid,0,42,10,20,1.0,1.0,0,0.6
trec-covid,0,42,20,40,1.0,1.0,0,0.65
trec-covid,0,42,50,100,1.0,1.0,0,0.75
trec-covid,0,42,100,200,1.0,1.0,1,1.0
trec-covid,0,42,200,400,1.0,1.0,1,1.0
trec-covid,0,42,500,1000,1.0,1.0,1,1.0
trec-covid,0,42,1000,2000,1.0,1.0,1,1.0
trec-covid,0,42,2000,4000,1.0,1.0,1,1.0
trec-covid,0,42,5000,10000,1.0,1.0,1,1.0
trec-covid,0,43,10,20,0.5771493379489847,0.5560005593592229,0,0.45
trec-covid,0,43,20,40,0.6456383150336786,0.5560005593592229,0,0.55
trec-covid,0,43,50,100,0.5560005593592229,0.5560005593592229,0,0.65
trec-covid,0,43,100,200,0.5560005593592229,0.5560005593592229,0,0.85
trec-covid,0,43,200,400,0.5560005593592229,0.5560005593592229,0,0.85
trec-covid,0,43,500,1000,0.5560005593592229,0.5560005593592229,0,1.0
trec-covid,0,43,1000,2000,0.5560005593592229,0.5560005593592229,0,1.0
trec-covid,0,43,2000,4000,0.5560005593592229,0.5560005593592229,1,1.0
trec-covid,0,43,5000,10000,0.5560005593592229,0.5560005593592229,1,1.0
trec-covid,0,44,10,20,0.8347683953473287,1.0,0,0.5
trec-covid,0,44,20,40,0.8879972192424123,1.0,0,0.55
trec-covid,0,44,50,100,0.968189605900524,1.0,0,0.65
trec-covid,0,44,100,200,1.0,1.0,0,0.8
trec-covid,0,44,200,400,1.0,1.0,0,0.9
trec-covid,0,44,500,1000,1.0,1.0,0,0.95
trec-covid,0,44,1000,2000,1.0,1.0,0,1.0
trec-covid,0,44,2000,4000,1.0,1.0,0,1.0
trec-covid,0,44,5000,10000,1.0,1.0,1,1.0
trec-covid,0,45,10,20,0.9024054996046694,0.7850198196520067,0,0.45
trec-covid,0,45,20,40,0.9024054996046694,0.7850198196520067,0,0.45
trec-covid,0,45,50,100,0.8609009151910245,0.7850198196520067,0,0.55
trec-covid,0,45,100,200,0.7850198196520067,0.7850198196520067,0,0.85
trec-covid,0,45,200,400,0.7850198196520067,0.7850198196520067,0,0.8
trec-covid,0,45,500,1000,0.7850198196520067,0.7850198196520067,0,0.9
trec-covid,0,45,1000,2000,0.7850198196520067,0.7850198196520067,1,1.0
trec-covid,0,45,2000,4000,0.7850198196520067,0.7850198196520067,1,1.0
trec-covid,0,45,5000,10000,0.7850198196520067,0.7850198196520067,1,1.0
trec-covid,0,46,10,20,0.6519927576051745,1.0,0,0.65
trec-covid,0,46,20,40,0.8553475075669356,1.0,0,0.7
trec-covid,0,46,50,100,1.0,1.0,0,0.75
trec-covid,0,46,100,200,1.0,1.0,0,0.9
trec-covid,0,46,200,400,1.0,1.0,1,1.0
trec-covid,0,46,500,1000,1.0,1.0,1,1.0
trec-covid,0,46,1000,2000,1.0,1.0,1,1.0
trec-covid,0,46,2000,4000,1.0,1.0,1,1.0
trec-covid,0,46,5000,10000,1.0,1.0,1,1.0
trec-covid,0,47,10,20,0.6749359875559982,1.0,0,0.75
trec-covid,0,47,20,40,0.6749359875559982,1.0,0,0.75
trec-covid,0,47,50,100,0.7631925784528222,1.0,0,0.8
trec-covid,0,47,100,200,0.8414929602590189,1.0,0,0.85
trec-covid,0,47,200,400,0.8669479898642709,1.0,0,0.9
trec-covid,0,47,500,1000,1.0,1.0,0,0.95
trec-covid,0,47,1000,2000,1.0,1.0,0,0.95
trec-covid,0,47,2000,4000,1.0,1.0,0,1.0
trec-covid,0,47,5000,10000,1.0,1.0,0,1.0
trec-covid,0,48,10,20,0.9652843890316114,0.9668728882728055,0,0.7
trec-covid,0,48,20,40,1.0,0.9668728882728055,0,0.75
trec-covid,0,48,50,100,1.0,0.9668728882728055,0,0.75
trec-covid,0,48,100,200,0.9668728882728055,0.9668728882728055,0,0.8
trec-covid,0,48,200,400,0.9668728882728055,0.9668728882728055,0,0.9
trec-covid,0,48,500,1000,0.9668728882728055,0.9668728882728055,0,0.95
trec-covid,0,48,1000,2000,0.9668728882728055,0.9668728882728055,0,0.95
trec-covid,0,48,2000,4000,0.9668728882728055,0.9668728882728055,0,0.95
trec-covid,0,48,5000,10000,0.9668728882728055,0.9668728882728055,1,1.0
trec-covid,0,49,10,20,0.4699691805553618,0.8708351245050764,0,0.4
trec-covid,0,49,20,40,0.4699691805553618,0.8708351245050764,0,0.45
trec-covid,0,49,50,100,0.5641912566192194,0.8708351245050764,0,0.5
trec-covid,0,49,100,200,0.7038901083728004,0.8708351245050764,0,0.6
trec-covid,0,49,200,400,0.8708351245050764,0.8708351245050764,0,0.85
trec-covid,0,49,500,1000,0.8708351245050764,0.8708351245050764,0,0.95
trec-covid,0,49,1000,2000,0.8708351245050764,0.8708351245050764,0,0.95
trec-covid,0,49,2000,4000,0.8708351245050764,0.8708351245050764,0,1.0
trec-covid,0,49,5000,10000,0.8708351245050764,0.8708351245050764,0,1.0
trec-covid,0,5,10,20,0.6667883412802726,0.6257190278568023,0,0.45
trec-covid,0,5,20,40,0.7300165231393884,0.6257190278568023,0,0.5
trec-covid,0,5,50,100,0.6604346388251909,0.6257190278568023,0,0.65
trec-covid,0,5,100,200,0.6257190278568023,0.6257190278568023,0,0.8
trec-covid,0,5,200,400,0.6257190278568023,0.6257190278568023,0,0.9
trec-covid,0,5,500,1000,0.6257190278568023,0.6257190278568023,1,1.0
trec-covid,0,5,1000,2000,0.6257190278568023,0.6257190278568023,1,1.0
trec-covid,0,5,2000,4000,0.6257190278568023,0.6257190278568023,1,1.0
trec-covid,0,5,5000,10000,0.6257190278568023,0.6257190278568023,1,1.0
trec-covid,0,50,10,20,0.6350770280239298,0.7324443399565831,0,0.6
trec-covid,0,50,20,40,0.6769023376372895,0.7324443399565831,0,0.6
trec-covid,0,50,50,100,0.7312169789513273,0.7324443399565831,0,0.7
trec-covid,0,50,100,200,0.7324443399565831,0.7324443399565831,0,0.85
trec-covid,0,50,200,400,0.7324443399565831,0.7324443399565831,0,0.85
trec-covid,0,50,500,1000,0.7324443399565831,0.7324443399565831,0,1.0
trec-covid,0,50,1000,2000,0.7324443399565831,0.7324443399565831,0,1.0
trec-covid,0,50,2000,4000,0.7324443399565831,0.7324443399565831,0,1.0
trec-covid,0,50,5000,10000,0.7324443399565831,0.7324443399565831,1,1.0
trec-covid,0,6,10,20,0.5404673768993046,0.914856882358379,0,0.5
trec-covid,0,6,20,40,0.6785038377365555,0.914856882358379,0,0.5
trec-covid,0,6,50,100,0.7849818707050382,0.914856882358379,0,0.6
trec-covid,0,6,100,200,0.914856882358379,0.914856882358379,0,0.75
trec-covid,0,6,200,400,0.914856882358379,0.914856882358379,0,0.8
trec-covid,0,6,500,1000,0.914856882358379,0.914856882358379,1,1.0
trec-covid,0,6,1000,2000,0.914856882358379,0.914856882358379,1,1.0
trec-covid,0,6,2000,4000,0.914856882358379,0.914856882358379,1,1.0
trec-covid,0,6,5000,10000,0.914856882358379,0.914856882358379,1,1.0
trec-covid,0,7,10,20,0.8415908474314974,0.9216017310213246,0,0.65
trec-covid,0,7,20,40,0.8521705090845474,0.9216017310213246,0,0.7
trec-covid,0,7,50,100,0.9216017310213246,0.9216017310213246,0,0.85
trec-covid,0,7,100,200,0.9216017310213246,0.9216017310213246,0,0.95
trec-covid,0,7,200,400,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,7,500,1000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,7,1000,2000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,7,2000,4000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,7,5000,10000,0.9216017310213246,0.9216017310213246,1,1.0
trec-covid,0,8,10,20,0.5302442049991306,0.8669479898642709,0,0.65
trec-covid,0,8,20,40,0.6691255538181726,0.8669479898642709,0,0.65
trec-covid,0,8,50,100,0.6691255538181726,0.8669479898642709,0,0.65
trec-covid,0,8,100,200,0.8521705090845474,0.8669479898642709,0,0.75
trec-covid,0,8,200,400,0.9363792118010481,0.8669479898642709,0,0.9
trec-covid,0,8,500,1000,0.8669479898642709,0.8669479898642709,0,0.95
trec-covid,0,8,1000,2000,0.8669479898642709,0.8669479898642709,0,0.95
trec-covid,0,8,2000,4000,0.8669479898642709,0.8669479898642709,0,0.95
trec-covid,0,8,5000,10000,0.8669479898642709,0.8669479898642709,0,1.0
trec-covid,0,9,10,20,0.11996044740119041,0.3605196862864653,0,0.35
trec-covid,0,9,20,40,0.11996044740119041,0.3605196862864653,0,0.35
trec-covid,0,9,50,100,0.18143400269436502,0.3605196862864653,0,0.4
trec-covid,0,9,100,200,0.3605196862864653,0.3605196862864653,0,0.85
trec-covid,0,9,200,400,0.3605196862864653,0.3605196862864653,0,0.9
trec-covid,0,9,500,1000,0.3605196862864653,0.3605196862864653,0,0.9
trec-covid,0,9,1000,2000,0.3605196862864653,0.3605196862864653,1,1.0
trec-covid,0,9,2000,4000,0.3605196862864653,0.3605196862864653,1,1.0
trec-covid,0,9,5000,10000,0.3605196862864653,0.3605196862864653,1,1.0
msmarco-passage-trec-dl-2019,0,1037798,10,20,0.2845383827453502,0.09203475405180912,0,0.8
msmarco-passage-trec-dl-2019,0,1037798,20,40,0.19835891624638688,0.09203475405180912,0,0.9
msmarco-passage-trec-dl-2019,0,1037798,50,100,0.18041136295589963,0.09203475405180912,0,0.9
msmarco-passage-trec-dl-2019,0,1037798,100,200,0.09203475405180912,0.09203475405180912,0,0.9
msmarco-passage-trec-dl-2019,0,1037798,200,400,0.09203475405180912,0.09203475405180912,0,0.9
msmarco-passage-trec-dl-2019,0,1037798,500,1000,0.09203475405180912,0.09203475405180912,0,0.95
msmarco-passage-trec-dl-2019,0,1037798,1000,2000,0.09203475405180912,0.09203475405180912,0,0.95
msmarco-passage-trec-dl-2019,0,1037798,2000,4000,0.09203475405180912,0.09203475405180912,0,0.95
msmarco-passage-trec-dl-2019,0,1037798,5000,10000,0.09203475405180912,0.09203475405180912,0,1.0
msmarco-passage-trec-dl-2019,0,104861,10,20,1.0,1.0,0,0.4
msmarco-passage-trec-dl-2019,0,104861,20,40,1.0,1.0,0,0.4
msmarco-passage-trec-dl-2019,0,104861,50,100,1.0,1.0,0,0.5
msmarco-passage-trec-dl-2019,0,104861,100,200,1.0,1.0,0,0.7
msmarco-passage-trec-dl-2019,0,104861,200,400,1.0,1.0,0,0.95
msmarco-passage-trec-dl-2019,0,104861,500,1000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,104861,1000,2000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,104861,2000,4000,1.0,1.0,1,1.0
msmarco-passage-trec-dl-2019,0,104861,5000,10000,1.0,1.0,1,1.0
