dataset,query_id,policy,batch,complete20,last_k,last_cost,terminal_accesses,unresolved_accesses,max_gap,max_gap_rank,max_share,k_at25,k_at50,k_at75
nfcorpus,PLAIN-1419,dibud,64,1,20,1856.0,1856,0.0,512.0,8,0.27586206896551724,6,7,10
nfcorpus,PLAIN-1429,balanced,1,1,20,501.0,5079,4578.0,102.0,6,0.20359281437125748,5,10,14
nfcorpus,PLAIN-1429,balanced,64,1,20,448.0,5056,4608.0,128.0,1,0.2857142857142857,0,5,11
nfcorpus,PLAIN-1429,dibud,1,1,20,441.0,4188,3747.0,98.0,6,0.2222222222222222,5,8,12
nfcorpus,PLAIN-1429,dibud,64,1,20,448.0,4224,3776.0,128.0,1,0.2857142857142857,0,5,11
nfcorpus,PLAIN-143,balanced,1,1,20,511.0,3317,2806.0,145.0,18,0.2837573385518591,11,15,17
nfcorpus,PLAIN-143,balanced,64,1,20,512.0,3328,2816.0,128.0,1,0.25,11,15,17
nfcorpus,PLAIN-143,dibud,1,1,20,511.0,3317,2806.0,167.0,18,0.3268101761252446,11,15,17
nfcorpus,PLAIN-143,dibud,64,1,20,512.0,3328,2816.0,128.0,1,0.25,11,15,17
nfcorpus,PLAIN-1441,balanced,1,1,20,131.0,3158,3027.0,24.0,12,0.183206106870229,6,11,13
nfcorpus,PLAIN-1441,balanced,64,1,20,192.0,3200,3008.0,124.0,1,0.6458333333333334,0,0,16
nfcorpus,PLAIN-1441,dibud,1,1,20,123.0,3158,3035.0,22.0,12,0.17886178861788618,7,11,13
nfcorpus,PLAIN-1441,dibud,64,1,20,192.0,3200,3008.0,124.0,1,0.6458333333333334,0,0,16
nfcorpus,PLAIN-1453,balanced,1,1,20,723.0,3130,2407.0,269.0,16,0.37206085753803597,7,11,15
nfcorpus,PLAIN-1453,balanced,64,1,20,704.0,3136,2432.0,192.0,16,0.2727272727272727,5,8,15
nfcorpus,PLAIN-1453,dibud,1,1,20,646.0,3130,2484.0,201.0,16,0.3111455108359133,7,9,15
nfcorpus,PLAIN-1453,dibud,64,1,20,704.0,3136,2432.0,192.0,16,0.2727272727272727,5,8,15
nfcorpus,PLAIN-1463,balanced,1,1,20,164.0,2410,2246.0,24.0,13,0.14634146341463414,6,12,15
nfcorpus,PLAIN-1463,balanced,64,1,20,252.0,2432,2180.0,128.0,1,0.5079365079365079,0,0,16
nfcorpus,PLAIN-1463,dibud,1,1,20,164.0,2410,2246.0,24.0,13,0.14634146341463414,9,12,15
nfcorpus,PLAIN-1463,dibud,64,1,20,252.0,2432,2180.0,128.0,1,0.5079365079365079,0,0,16
nfcorpus,PLAIN-1473,balanced,1,1,20,44.0,101,57.0,44.0,1,1.0,0,0,0
nfcorpus,PLAIN-1473,balanced,64,1,20,65.0,128,63.0,65.0,1,1.0,0,0,0
nfcorpus,PLAIN-1473,dibud,1,1,20,44.0,101,57.0,44.0,1,1.0,0,0,0
nfcorpus,PLAIN-1473,dibud,64,1,20,65.0,128,63.0,65.0,1,1.0,0,0,0
nfcorpus,PLAIN-1485,balanced,1,1,20,21.0,101,80.0,5.0,1,0.23809523809523808,4,9,14
nfcorpus,PLAIN-1485,balanced,64,1,20,65.0,128,63.0,65.0,1,1.0,0,0,0
nfcorpus,PLAIN-1485,dibud,1,1,20,21.0,101,80.0,5.0,1,0.23809523809523808,4,9,14
nfcorpus,PLAIN-1485,dibud,64,1,20,65.0,128,63.0,65.0,1,1.0,0,0,0
nfcorpus,PLAIN-1496,balanced,1,1,20,324.0,324,0.0,278.0,2,0.8580246913580247,1,1,1
nfcorpus,PLAIN-1496,balanced,64,1,20,384.0,384,0.0,318.0,2,0.828125,1,1,1
nfcorpus,PLAIN-1496,dibud,1,1,20,324.0,324,0.0,278.0,2,0.8580246913580247,1,1,1
nfcorpus,PLAIN-1496,dibud,64,1,20,384.0,384,0.0,318.0,2,0.828125,1,1,1
nfcorpus,PLAIN-1506,balanced,1,1,20,1072.0,1072,0.0,631.0,7,0.5886194029850746,5,6,6
nfcorpus,PLAIN-1506,balanced,64,1,20,1088.0,1088,0.0,640.0,7,0.5882352941176471,5,6,6
nfcorpus,PLAIN-1506,dibud,1,1,20,1072.0,1072,0.0,631.0,7,0.5886194029850746,5,6,6
nfcorpus,PLAIN-1506,dibud,64,1,20,1088.0,1088,0.0,640.0,7,0.5882352941176471,5,6,6
nfcorpus,PLAIN-1516,balanced,1,1,20,22.0,102,80.0,5.0,1,0.22727272727272727,4,9,14
nfcorpus,PLAIN-1516,balanced,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1516,dibud,1,1,20,22.0,102,80.0,5.0,1,0.22727272727272727,4,9,14
nfcorpus,PLAIN-1516,dibud,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1527,balanced,1,1,20,136.0,4149,4013.0,22.0,16,0.16176470588235295,5,11,15
nfcorpus,PLAIN-1527,balanced,64,1,20,256.0,4160,3904.0,128.0,1,0.5,0,19,19
nfcorpus,PLAIN-1527,dibud,1,1,20,121.0,4149,4028.0,20.0,16,0.1652892561983471,4,11,15
nfcorpus,PLAIN-1527,dibud,64,1,20,192.0,4160,3968.0,128.0,1,0.6666666666666666,0,0,19
nfcorpus,PLAIN-153,balanced,1,1,20,141.0,4337,4196.0,34.0,19,0.24113475177304963,4,13,18
nfcorpus,PLAIN-153,balanced,64,1,20,192.0,4352,4160.0,128.0,1,0.6666666666666666,0,0,18
nfcorpus,PLAIN-153,dibud,1,1,20,115.0,4337,4222.0,28.0,19,0.24347826086956523,2,10,18
nfcorpus,PLAIN-153,dibud,64,1,20,192.0,4352,4160.0,128.0,1,0.6666666666666666,0,0,18
nfcorpus,PLAIN-1537,balanced,1,1,20,207.0,2318,2111.0,30.0,9,0.14492753623188406,8,11,15
nfcorpus,PLAIN-1537,balanced,64,1,20,256.0,2432,2176.0,128.0,1,0.5,0,13,17
nfcorpus,PLAIN-1537,dibud,1,1,20,181.0,1968,1787.0,31.0,9,0.1712707182320442,3,11,14
nfcorpus,PLAIN-1537,dibud,64,1,20,256.0,2048,1792.0,128.0,1,0.5,0,13,17
nfcorpus,PLAIN-1547,balanced,1,1,20,1144.0,4537,3393.0,152.0,13,0.13286713286713286,7,11,15
nfcorpus,PLAIN-1547,balanced,64,1,20,1152.0,4544,3392.0,256.0,13,0.2222222222222222,6,10,12
nfcorpus,PLAIN-1547,dibud,1,1,20,1123.0,4537,3414.0,169.0,16,0.15048975957257346,7,11,15
nfcorpus,PLAIN-1547,dibud,64,1,20,1152.0,4544,3392.0,192.0,13,0.16666666666666666,6,12,15
nfcorpus,PLAIN-1557,balanced,1,1,20,849.0,1319,470.0,180.0,15,0.21201413427561838,9,12,14
nfcorpus,PLAIN-1557,balanced,64,1,20,896.0,1344,448.0,192.0,15,0.21428571428571427,9,12,14
nfcorpus,PLAIN-1557,dibud,1,1,20,849.0,1319,470.0,180.0,15,0.21201413427561838,9,12,14
nfcorpus,PLAIN-1557,dibud,64,1,20,896.0,1344,448.0,192.0,15,0.21428571428571427,9,12,14
nfcorpus,PLAIN-1568,balanced,1,1,20,2001.0,2001,0.0,1661.0,12,0.8300849575212393,11,11,11
nfcorpus,PLAIN-1568,balanced,64,1,20,2048.0,2048,0.0,1664.0,12,0.8125,11,11,11
nfcorpus,PLAIN-1568,dibud,1,1,20,2001.0,2001,0.0,1661.0,12,0.8300849575212393,11,11,11
nfcorpus,PLAIN-1568,dibud,64,1,20,2048.0,2048,0.0,1664.0,12,0.8125,11,11,11
nfcorpus,PLAIN-1579,balanced,1,1,20,72.0,102,30.0,70.0,2,0.9722222222222222,1,1,1
nfcorpus,PLAIN-1579,balanced,64,1,20,128.0,128,0.0,66.0,1,0.515625,0,0,1
nfcorpus,PLAIN-1579,dibud,1,1,20,72.0,102,30.0,70.0,2,0.9722222222222222,1,1,1
nfcorpus,PLAIN-1579,dibud,64,1,20,128.0,128,0.0,66.0,1,0.515625,0,0,1
nfcorpus,PLAIN-1590,balanced,1,1,20,258.0,3723,3465.0,54.0,19,0.20930232558139536,9,14,18
nfcorpus,PLAIN-1590,balanced,64,1,20,384.0,3776,3392.0,128.0,1,0.3333333333333333,0,14,19
nfcorpus,PLAIN-1590,dibud,1,1,20,218.0,3723,3505.0,45.0,19,0.20642201834862386,9,14,18
nfcorpus,PLAIN-1590,dibud,64,1,20,320.0,3776,3456.0,128.0,1,0.4,0,14,17
nfcorpus,PLAIN-1601,balanced,1,1,20,159.0,3645,3486.0,22.0,11,0.13836477987421383,7,10,15
nfcorpus,PLAIN-1601,balanced,64,1,20,192.0,3648,3456.0,108.0,1,0.5625,0,0,16
nfcorpus,PLAIN-1601,dibud,1,1,20,159.0,3645,3486.0,22.0,12,0.13836477987421383,7,11,15
nfcorpus,PLAIN-1601,dibud,64,1,20,192.0,3648,3456.0,108.0,1,0.5625,0,0,16
nfcorpus,PLAIN-1611,balanced,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1611,balanced,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1611,dibud,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1611,dibud,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1621,balanced,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1621,balanced,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1621,dibud,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1621,dibud,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1635,balanced,1,1,20,97.0,551,454.0,18.0,6,0.18556701030927836,2,5,15
nfcorpus,PLAIN-1635,balanced,64,1,20,128.0,576,448.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-1635,dibud,1,1,20,93.0,551,458.0,17.0,6,0.1827956989247312,2,5,14
nfcorpus,PLAIN-1635,dibud,64,1,20,128.0,576,448.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-1645,balanced,1,1,20,21.0,101,80.0,3.0,1,0.14285714285714285,4,9,14
nfcorpus,PLAIN-1645,balanced,64,1,20,65.0,128,63.0,65.0,1,1.0,0,0,0
nfcorpus,PLAIN-1645,dibud,1,1,20,21.0,101,80.0,3.0,1,0.14285714285714285,4,9,14
nfcorpus,PLAIN-1645,dibud,64,1,20,65.0,128,63.0,65.0,1,1.0,0,0,0
nfcorpus,PLAIN-165,balanced,1,1,20,275.0,3188,2913.0,56.0,11,0.20363636363636364,8,10,12
nfcorpus,PLAIN-165,balanced,64,1,20,320.0,3191,2871.0,128.0,1,0.4,0,10,12
nfcorpus,PLAIN-165,dibud,1,1,20,237.0,2942,2705.0,47.0,11,0.19831223628691982,9,10,12
nfcorpus,PLAIN-165,dibud,64,1,20,320.0,3008,2688.0,128.0,1,0.4,0,10,12
nfcorpus,PLAIN-1656,balanced,1,1,20,621.0,4145,3524.0,124.0,20,0.1996779388083736,10,11,18
nfcorpus,PLAIN-1656,balanced,64,1,20,576.0,4160,3584.0,128.0,1,0.2222222222222222,6,10,14
nfcorpus,PLAIN-1656,dibud,1,1,20,519.0,4145,3626.0,120.0,11,0.23121387283236994,6,11,16
nfcorpus,PLAIN-1656,dibud,64,1,20,576.0,4192,3616.0,128.0,1,0.2222222222222222,6,10,14
nfcorpus,PLAIN-1667,balanced,1,1,20,403.0,4453,4050.0,76.0,11,0.18858560794044665,9,12,15
nfcorpus,PLAIN-1667,balanced,64,1,20,448.0,4480,4032.0,128.0,1,0.2857142857142857,0,10,17
nfcorpus,PLAIN-1667,dibud,1,1,20,349.0,4453,4104.0,63.0,11,0.18051575931232092,7,11,15
nfcorpus,PLAIN-1667,dibud,64,1,20,448.0,4480,4032.0,128.0,1,0.2857142857142857,0,10,17
nfcorpus,PLAIN-1679,balanced,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1679,balanced,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1679,dibud,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1679,dibud,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1690,balanced,1,1,20,1979.0,3451,1472.0,1054.0,20,0.5325922182920667,12,19,19
nfcorpus,PLAIN-1690,balanced,64,1,20,1984.0,3456,1472.0,1039.0,20,0.5236895161290323,8,19,19
nfcorpus,PLAIN-1690,dibud,1,1,20,1979.0,3451,1472.0,1054.0,20,0.5325922182920667,12,19,19
nfcorpus,PLAIN-1690,dibud,64,1,20,1984.0,3456,1472.0,1039.0,20,0.5236895161290323,8,19,19
nfcorpus,PLAIN-1700,balanced,1,1,20,814.0,3506,2692.0,140.0,15,0.171990171990172,5,13,17
nfcorpus,PLAIN-1700,balanced,64,1,20,832.0,3520,2688.0,145.0,15,0.17427884615384615,4,9,15
nfcorpus,PLAIN-1700,dibud,1,1,20,814.0,3506,2692.0,140.0,15,0.171990171990172,5,13,17
nfcorpus,PLAIN-1700,dibud,64,1,20,832.0,3520,2688.0,145.0,15,0.17427884615384615,4,9,15
nfcorpus,PLAIN-1710,balanced,1,1,20,33.0,113,80.0,7.0,2,0.21212121212121213,1,3,10
nfcorpus,PLAIN-1710,balanced,64,1,20,77.0,128,51.0,77.0,1,1.0,0,0,0
nfcorpus,PLAIN-1710,dibud,1,1,20,33.0,113,80.0,7.0,2,0.21212121212121213,1,3,10
nfcorpus,PLAIN-1710,dibud,64,1,20,77.0,128,51.0,77.0,1,1.0,0,0,0
nfcorpus,PLAIN-1721,balanced,1,1,20,3410.0,5644,2234.0,1296.0,18,0.38005865102639297,13,16,17
nfcorpus,PLAIN-1721,balanced,64,1,20,3456.0,5692,2236.0,1280.0,18,0.37037037037037035,13,16,17
nfcorpus,PLAIN-1721,dibud,1,1,20,2481.0,5644,3163.0,801.0,18,0.32285368802902054,12,15,17
nfcorpus,PLAIN-1721,dibud,64,1,20,2560.0,5696,3136.0,768.0,18,0.3,12,15,17
nfcorpus,PLAIN-1731,balanced,1,1,20,26.0,105,79.0,16.0,4,0.6153846153846154,3,3,3
nfcorpus,PLAIN-1731,balanced,64,1,20,69.0,128,59.0,69.0,1,1.0,0,0,0
nfcorpus,PLAIN-1731,dibud,1,1,20,26.0,105,79.0,16.0,4,0.6153846153846154,3,3,3
nfcorpus,PLAIN-1731,dibud,64,1,20,69.0,128,59.0,69.0,1,1.0,0,0,0
nfcorpus,PLAIN-1741,balanced,1,1,20,65.0,1478,1413.0,17.0,6,0.26153846153846155,1,5,11
nfcorpus,PLAIN-1741,balanced,64,1,20,128.0,1536,1408.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-1741,dibud,1,1,20,58.0,1478,1420.0,16.0,6,0.27586206896551724,1,5,11
nfcorpus,PLAIN-1741,dibud,64,1,20,128.0,1536,1408.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-175,balanced,1,1,20,911.0,2663,1752.0,134.0,7,0.14709110867178923,6,7,12
nfcorpus,PLAIN-175,balanced,64,1,20,960.0,2708,1748.0,128.0,1,0.13333333333333333,3,7,12
nfcorpus,PLAIN-175,dibud,1,1,20,880.0,2663,1783.0,123.0,7,0.13977272727272727,6,8,14
nfcorpus,PLAIN-175,dibud,64,1,20,960.0,2708,1748.0,128.0,1,0.13333333333333333,3,8,16
nfcorpus,PLAIN-1752,balanced,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1752,balanced,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1752,dibud,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1752,dibud,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1762,balanced,1,1,20,318.0,2997,2679.0,43.0,13,0.13522012578616352,8,13,17
nfcorpus,PLAIN-1762,balanced,64,1,20,384.0,3008,2624.0,128.0,1,0.3333333333333333,0,12,18
nfcorpus,PLAIN-1762,dibud,1,1,20,308.0,2997,2689.0,44.0,13,0.14285714285714285,8,13,17
nfcorpus,PLAIN-1762,dibud,64,1,20,384.0,3008,2624.0,128.0,1,0.3333333333333333,0,12,18
nfcorpus,PLAIN-1772,balanced,1,1,20,22.0,102,80.0,4.0,1,0.18181818181818182,3,9,14
nfcorpus,PLAIN-1772,balanced,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1772,dibud,1,1,20,22.0,102,80.0,4.0,1,0.18181818181818182,3,9,14
nfcorpus,PLAIN-1772,dibud,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1784,balanced,1,1,20,262.0,1094,832.0,44.0,13,0.16793893129770993,3,11,13
nfcorpus,PLAIN-1784,balanced,64,1,20,384.0,1152,768.0,128.0,1,0.3333333333333333,0,11,18
nfcorpus,PLAIN-1784,dibud,1,1,20,262.0,1094,832.0,44.0,13,0.16793893129770993,3,11,13
nfcorpus,PLAIN-1784,dibud,64,1,20,384.0,1152,768.0,128.0,1,0.3333333333333333,0,11,18
nfcorpus,PLAIN-1794,balanced,1,1,20,22.0,102,80.0,4.0,2,0.18181818181818182,1,9,14
nfcorpus,PLAIN-1794,balanced,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1794,dibud,1,1,20,22.0,102,80.0,4.0,2,0.18181818181818182,1,9,14
nfcorpus,PLAIN-1794,dibud,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1805,balanced,1,1,20,85.0,3456,3371.0,20.0,18,0.23529411764705882,7,15,17
nfcorpus,PLAIN-1805,balanced,64,1,20,128.0,3457,3329.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-1805,dibud,1,1,20,76.0,3456,3380.0,13.0,18,0.17105263157894737,7,15,17
nfcorpus,PLAIN-1805,dibud,64,1,20,128.0,3456,3328.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-1817,balanced,1,1,20,2127.0,2150,23.0,608.0,16,0.2858486130700517,15,16,17
nfcorpus,PLAIN-1817,balanced,64,1,20,2176.0,2176,0.0,640.0,16,0.29411764705882354,15,17,17
nfcorpus,PLAIN-1817,dibud,1,1,20,2127.0,2150,23.0,608.0,16,0.2858486130700517,15,16,17
nfcorpus,PLAIN-1817,dibud,64,1,20,2176.0,2176,0.0,640.0,16,0.29411764705882354,15,17,17
nfcorpus,PLAIN-1827,balanced,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1827,balanced,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1827,dibud,1,1,20,20.0,100,80.0,1.0,1,0.05,5,10,15
nfcorpus,PLAIN-1827,dibud,64,1,20,64.0,128,64.0,64.0,1,1.0,0,0,0
nfcorpus,PLAIN-1837,balanced,1,1,20,105.0,516,411.0,24.0,20,0.22857142857142856,3,16,17
nfcorpus,PLAIN-1837,balanced,64,1,20,128.0,576,448.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-1837,dibud,1,1,20,86.0,516,430.0,20.0,1,0.23255813953488372,1,11,17
nfcorpus,PLAIN-1837,dibud,64,1,20,128.0,576,448.0,128.0,1,1.0,0,0,0
nfcorpus,PLAIN-1847,balanced,1,1,20,993.0,993,0.0,434.0,4,0.43705941591137965,1,2,3
nfcorpus,PLAIN-1847,balanced,64,1,20,1024.0,1024,0.0,448.0,4,0.4375,2,2,3
nfcorpus,PLAIN-1847,dibud,1,1,20,993.0,993,0.0,434.0,4,0.43705941591137965,1,2,3
nfcorpus,PLAIN-1847,dibud,64,1,20,1024.0,1024,0.0,448.0,4,0.4375,2,2,3
nfcorpus,PLAIN-1857,balanced,1,1,20,286.0,2613,2327.0,72.0,7,0.2517482517482518,6,12,15
nfcorpus,PLAIN-1857,balanced,64,1,20,384.0,2624,2240.0,128.0,1,0.3333333333333333,0,10,17
nfcorpus,PLAIN-1857,dibud,1,1,20,286.0,2613,2327.0,72.0,7,0.2517482517482518,6,12,15
nfcorpus,PLAIN-1857,dibud,64,1,20,384.0,2624,2240.0,128.0,1,0.3333333333333333,0,10,17
nfcorpus,PLAIN-186,balanced,1,1,20,143.0,2389,2246.0,22.0,5,0.15384615384615385,4,8,12
nfcorpus,PLAIN-186,balanced,64,1,20,256.0,2432,2176.0,128.0,1,0.5,0,14,17
nfcorpus,PLAIN-186,dibud,1,1,20,143.0,2389,2246.0,22.0,5,0.15384615384615385,4,8,13
nfcorpus,PLAIN-186,dibud,64,1,20,256.0,2432,2176.0,128.0,1,0.5,0,14,17
nfcorpus,PLAIN-1867,balanced,1,1,20,26.0,102,76.0,19.0,2,0.7307692307692307,0,1,1
nfcorpus,PLAIN-1867,balanced,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1867,dibud,1,1,20,26.0,102,76.0,19.0,2,0.7307692307692307,0,1,1
nfcorpus,PLAIN-1867,dibud,64,1,20,66.0,128,62.0,66.0,1,1.0,0,0,0
nfcorpus,PLAIN-1877,balanced,1,1,20,132.0,3407,3275.0,16.0,12,0.12121212121212122,10,12,15
nfcorpus,PLAIN-1877,balanced,64,1,20,256.0,3458,3202.0,128.0,1,0.5,0,19,19
nfcorpus,PLAIN-1877,dibud,1,1,20,126.0,3407,3281.0,15.0,12,0.11904761904761904,10,12,15
nfcorpus,PLAIN-1877,dibud,64,1,20,192.0,3458,3266.0,128.0,1,0.6666666666666666,0,0,19
nfcorpus,PLAIN-1887,balanced,1,1,20,567.0,1890,1323.0,76.0,16,0.13403880070546736,10,15,17
nfcorpus,PLAIN-1887,balanced,64,1,20,576.0,1920,1344.0,128.0,1,0.2222222222222222,9,14,16
nfcorpus,PLAIN-1887,dibud,1,1,20,431.0,1890,1459.0,57.0,16,0.13225058004640372,6,15,17
nfcorpus,PLAIN-1887,dibud,64,1,20,512.0,1920,1408.0,128.0,1,0.25,9,14,18
nfcorpus,PLAIN-1897,balanced,1,1,20,3078.0,3078,0.0,900.0,8,0.29239766081871343,4,7,14
nfcorpus,PLAIN-1897,balanced,64,1,20,3136.0,3136,0.0,896.0,8,0.2857142857142857,4,7,14
nfcorpus,PLAIN-1897,dibud,1,1,20,3078.0,3078,0.0,900.0,8,0.29239766081871343,4,7,14
nfcorpus,PLAIN-1897,dibud,64,1,20,3136.0,3136,0.0,896.0,8,0.2857142857142857,4,7,14
nfcorpus,PLAIN-1909,balanced,1,1,20,155.0,1892,1737.0,33.0,20,0.2129032258064516,5,10,16
nfcorpus,PLAIN-1909,balanced,64,1,20,192.0,1920,1728.0,120.0,1,0.625,0,0,19
nfcorpus,PLAIN-1909,dibud,1,1,20,155.0,1892,1737.0,33.0,20,0.2129032258064516,5,11,16
nfcorpus,PLAIN-1909,dibud,64,1,20,192.0,1920,1728.0,120.0,1,0.625,0,0,19
nfcorpus,PLAIN-1919,balanced,1,1,20,165.0,639,474.0,33.0,15,0.2,7,13,16
nfcorpus,PLAIN-1919,balanced,64,1,20,248.0,640,392.0,128.0,1,0.5161290322580645,0,0,16
nfcorpus,PLAIN-1919,dibud,1,1,20,150.0,639,489.0,26.0,15,0.17333333333333334,7,13,16
nfcorpus,PLAIN-1919,dibud,64,1,20,248.0,640,392.0,128.0,1,0.5161290322580645,0,0,16
nfcorpus,PLAIN-1929,balanced,1,1,20,356.0,2271,1915.0,78.0,20,0.21910112359550563,10,16,18
nfcorpus,PLAIN-1929,balanced,64,1,20,384.0,2304,1920.0,128.0,1,0.3333333333333333,0,10,18
nfcorpus,PLAIN-1929,dibud,1,1,20,295.0,2271,1976.0,62.0,20,0.21016949152542372,10,16,18
nfcorpus,PLAIN-1929,dibud,64,1,20,320.0,2304,1984.0,128.0,1,0.4,0,10,16
nfcorpus,PLAIN-1940,balanced,1,1,20,363.0,363,0.0,231.0,7,0.6363636363636364,5,6,6
nfcorpus,PLAIN-1940,balanced,64,1,20,384.0,384,0.0,192.0,7,0.5,4,6,6
nfcorpus,PLAIN-1940,dibud,1,1,20,363.0,363,0.0,231.0,7,0.6363636363636364,5,6,6
nfcorpus,PLAIN-1940,dibud,64,1,20,384.0,384,0.0,192.0,7,0.5,4,6,6
nfcorpus,PLAIN-1950,balanced,1,1,20,166.0,166,0.0,145.0,5,0.8734939759036144,4,4,4
nfcorpus,PLAIN-1950,balanced,64,1,20,192.0,192,0.0,123.0,5,0.640625,0,4,4
nfcorpus,PLAIN-1950,dibud,1,1,20,166.0,166,0.0,145.0,5,0.8734939759036144,4,4,4
nfcorpus,PLAIN-1950,dibud,64,1,20,192.0,192,0.0,123.0,5,0.640625,0,4,4
nfcorpus,PLAIN-196,balanced,1,1,20,2536.0,5205,2669.0,1002.0,16,0.3951104100946372,11,15,15
nfcorpus,PLAIN-196,balanced,64,1,20,2560.0,5248,2688.0,1024.0,16,0.4,11,15,15
nfcorpus,PLAIN-196,dibud,1,1,20,2335.0,5205,2870.0,738.0,16,0.31605995717344754,11,15,16
nfcorpus,PLAIN-196,dibud,64,1,20,2368.0,5248,2880.0,768.0,16,0.32432432432432434,11,15,15
nfcorpus,PLAIN-1962,balanced,1,1,20,83.0,102,19.0,54.0,1,0.6506024096385542,0,0,1
nfcorpus,PLAIN-1962,balanced,64,1,20,128.0,128,0.0,66.0,1,0.515625,0,0,1
nfcorpus,PLAIN-1962,dibud,1,1,20,83.0,102,19.0,54.0,1,0.6506024096385542,0,0,1
nfcorpus,PLAIN-1962,dibud,64,1,20,128.0,128,0.0,66.0,1,0.515625,0,0,1
nfcorpus,PLAIN-1972,balanced,1,1,20,539.0,539,0.0,534.0,2,0.9907235621521335,1,1,1
nfcorpus,PLAIN-1972,balanced,64,1,20,576.0,576,0.0,510.0,2,0.8854166666666666,1,1,1
nfcorpus,PLAIN-1972,dibud,1,1,20,539.0,539,0.0,534.0,2,0.9907235621521335,1,1,1
nfcorpus,PLAIN-1972,dibud,64,1,20,576.0,576,0.0,510.0,2,0.8854166666666666,1,1,1
nfcorpus,PLAIN-1983,balanced,1,1,20,67.0,123,56.0,13.0,13,0.19402985074626866,2,6,12
nfcorpus,PLAIN-1983,balanced,64,1,20,88.0,128,40.0,88.0,1,1.0,0,0,0
nfcorpus,PLAIN-1983,dibud,1,1,20,67.0,123,56.0,10.0,13,0.14925373134328357,2,8,12
nfcorpus,PLAIN-1983,dibud,64,1,20,88.0,128,40.0,88.0,1,1.0,0,0,0
nfcorpus,PLAIN-1995,balanced,1,1,20,191.0,1382,1191.0,24.0,8,0.1256544502617801,4,8,17
nfcorpus,PLAIN-1995,balanced,64,1,20,192.0,1408,1216.0,128.0,1,0.6666666666666666,0,0,13
nfcorpus,PLAIN-1995,dibud,1,1,20,159.0,1382,1223.0,23.0,8,0.14465408805031446,2,8,17
nfcorpus,PLAIN-1995,dibud,64,1,20,192.0,1401,1209.0,128.0,1,0.6666666666666666,0,0,13
nfcorpus,PLAIN-2,balanced,1,1,20,179.0,3997,3818.0,46.0,18,0.2569832402234637,11,16,17
nfcorpus,PLAIN-2,balanced,64,1,20,256.0,4025,3769.0,128.0,1,0.5,0,17,17
nfcorpus,PLAIN-2,dibud,1,1,20,168.0,3257,3089.0,43.0,18,0.25595238095238093,11,16,17
nfcorpus,PLAIN-2,dibud,64,1,20,256.0,3328,3072.0,128.0,1,0.5,0,17,17
nfcorpus,PLAIN-2009,balanced,1,1,20,1657.0,1657,0.0,1646.0,5,0.9933614966807484,4,4,4
