dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper
msmarco-passage-trec-dl-2019,0,359349,dibud,1,128,128,64,64,1,budget,21,21,21,20,0.8744845044083842,0.8744845044083842,98,1,98,0.0292971134185791,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,359349,dibud,1,256,256,137,119,1,budget,35,35,35,20,0.8744845044083842,0.8744845044083842,98,1,98,0.0292980670928955,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,359349,dibud,1,512,512,256,256,1,budget,49,49,49,20,0.8744845044083842,0.8744845044083842,98,1,98,0.029299259185791,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,359349,dibud,1,1024,1024,538,486,1,budget,67,67,67,20,0.8744845044083842,0.8744845044083842,98,1,98,0.029299259185791,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,359349,dibud,1,2048,1698,925,773,1,cap100,100,100,100,20,0.8744845044083842,0.8744845044083842,98,1,98,0.029299259185791,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,359349,dibud,1,4096,1698,925,773,1,cap100,100,100,100,20,0.8744845044083842,0.8744845044083842,98,1,98,0.029299259185791,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,359349,dibud,1,8192,1698,925,773,1,cap100,100,100,100,20,0.8744845044083842,0.8744845044083842,98,1,98,0.029299259185791,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,359349,dibud,1,10000,1698,925,773,1,cap100,100,100,100,20,0.8744845044083842,0.8744845044083842,98,1,98,0.029299259185791,98.0,98.0,0.8744845044083842
msmarco-passage-trec-dl-2019,0,405717,dibud,1,128,128,75,53,1,budget,16,16,16,16,0.5241327019334949,0.5895448150252994,136,1,128,0.0307672023773193,136.0,128.0,0.5241327019334949
msmarco-passage-trec-dl-2019,0,405717,dibud,1,256,256,153,103,1,budget,55,55,55,20,0.5895448150252994,0.5895448150252994,136,1,136,0.0307672023773193,136.0,136.0,0.5895448150252994
msmarco-passage-trec-dl-2019,0,405717,dibud,1,512,512,372,140,1,budget,67,67,67,20,0.5895448150252994,0.5895448150252994,136,1,136,0.0307681560516357,136.0,136.0,0.5895448150252994
msmarco-passage-trec-dl-2019,0,405717,dibud,1,1024,1024,845,179,1,budget,80,80,80,20,0.5895448150252994,0.5895448150252994,136,1,136,0.0307681560516357,136.0,136.0,0.5895448150252994
msmarco-passage-trec-dl-2019,0,405717,dibud,1,2048,1823,1243,580,1,cap100,100,100,100,20,0.5895448150252994,0.5895448150252994,136,1,136,0.0307681560516357,136.0,136.0,0.5895448150252994
msmarco-passage-trec-dl-2019,0,405717,dibud,1,4096,1823,1243,580,1,cap100,100,100,100,20,0.5895448150252994,0.5895448150252994,136,1,136,0.0307681560516357,136.0,136.0,0.5895448150252994
msmarco-passage-trec-dl-2019,0,405717,dibud,1,8192,1823,1243,580,1,cap100,100,100,100,20,0.5895448150252994,0.5895448150252994,136,1,136,0.0307691097259521,136.0,136.0,0.5895448150252994
msmarco-passage-trec-dl-2019,0,405717,dibud,1,10000,1823,1243,580,1,cap100,100,100,100,20,0.5895448150252994,0.5895448150252994,136,1,136,0.0307691097259521,136.0,136.0,0.5895448150252994
msmarco-passage-trec-dl-2019,0,443396,dibud,1,128,128,66,62,1,budget,2,2,2,2,0.150437134494807,0.1899493779221958,402879,1,128,3.7814700603485103,402879.0,128.0,0.150437134494807
msmarco-passage-trec-dl-2019,0,443396,dibud,1,256,256,133,123,1,budget,5,5,5,5,0.150437134494807,0.1899493779221958,402879,1,256,3.781471967697144,402879.0,256.0,0.150437134494807
msmarco-passage-trec-dl-2019,0,443396,dibud,1,512,512,243,269,1,budget,9,9,9,9,0.150437134494807,0.1899493779221958,402879,1,512,3.781471967697144,402879.0,512.0,0.150437134494807
msmarco-passage-trec-dl-2019,0,443396,dibud,1,1024,1024,469,555,1,budget,9,9,9,9,0.150437134494807,0.1899493779221958,402879,1,1024,3.78147292137146,402879.0,1024.0,0.150437134494807
msmarco-passage-trec-dl-2019,0,443396,dibud,1,2048,2048,872,1176,1,budget,12,12,12,12,0.150437134494807,0.1899493779221958,402879,1,2048,3.78147292137146,402879.0,2048.0,0.150437134494807
msmarco-passage-trec-dl-2019,0,443396,dibud,1,4096,4096,2048,2048,1,budget,13,13,13,13,0.1899493779221958,0.1899493779221958,402879,1,4096,3.78147292137146,402879.0,4096.0,0.1899493779221958
msmarco-passage-trec-dl-2019,0,443396,dibud,1,8192,8192,4096,4096,1,budget,14,14,14,14,0.1899493779221958,0.1899493779221958,402879,1,8192,3.78147292137146,402879.0,8192.0,0.1899493779221958
msmarco-passage-trec-dl-2019,0,443396,dibud,1,10000,10000,5893,4107,1,budget,15,15,15,15,0.1899493779221958,0.1899493779221958,402879,1,10000,3.781474113464355,402879.0,10000.0,0.1899493779221958
msmarco-passage-trec-dl-2019,0,451602,dibud,1,128,128,70,58,1,budget,11,11,11,11,0.3052939438114526,0.4375478891993805,297,1,128,0.1032478809356689,297.0,128.0,0.3052939438114526
msmarco-passage-trec-dl-2019,0,451602,dibud,1,256,256,146,110,1,budget,19,19,19,19,0.4375478891993805,0.4375478891993805,297,1,256,0.1032488346099853,297.0,256.0,0.4375478891993805
msmarco-passage-trec-dl-2019,0,451602,dibud,1,512,512,281,231,1,budget,27,27,27,20,0.4375478891993805,0.4375478891993805,297,1,297,0.1032488346099853,297.0,297.0,0.4375478891993805
msmarco-passage-trec-dl-2019,0,451602,dibud,1,1024,1024,593,431,1,budget,31,31,31,20,0.4375478891993805,0.4375478891993805,297,1,297,0.1032497882843017,297.0,297.0,0.4375478891993805
msmarco-passage-trec-dl-2019,0,451602,dibud,1,2048,2048,1537,511,1,budget,60,60,60,20,0.4375478891993805,0.4375478891993805,297,1,297,0.1032497882843017,297.0,297.0,0.4375478891993805
msmarco-passage-trec-dl-2019,0,451602,dibud,1,4096,4096,2906,1190,1,budget,74,74,74,20,0.4375478891993805,0.4375478891993805,297,1,297,0.1032497882843017,297.0,297.0,0.4375478891993805
msmarco-passage-trec-dl-2019,0,451602,dibud,1,8192,8192,6620,1572,1,budget,76,76,76,20,0.4375478891993805,0.4375478891993805,297,1,297,0.1032497882843017,297.0,297.0,0.4375478891993805
msmarco-passage-trec-dl-2019,0,451602,dibud,1,10000,10000,8342,1658,1,budget,77,77,77,20,0.4375478891993805,0.4375478891993805,297,1,297,0.1032497882843017,297.0,297.0,0.4375478891993805
msmarco-passage-trec-dl-2019,0,47923,dibud,1,128,128,69,59,1,budget,19,19,19,19,0.6530196403402124,0.6658689098011058,141,1,128,0.0595288276672363,141.0,128.0,0.6530196403402124
msmarco-passage-trec-dl-2019,0,47923,dibud,1,256,256,157,99,1,budget,27,27,27,20,0.6658689098011058,0.6658689098011058,141,1,141,0.0595300197601318,141.0,141.0,0.6658689098011058
msmarco-passage-trec-dl-2019,0,47923,dibud,1,512,512,305,207,1,budget,34,34,34,20,0.6658689098011058,0.6658689098011058,141,1,141,0.0595300197601318,141.0,141.0,0.6658689098011058
msmarco-passage-trec-dl-2019,0,47923,dibud,1,1024,1024,512,512,1,budget,44,44,44,20,0.6658689098011058,0.6658689098011058,141,1,141,0.0595300197601318,141.0,141.0,0.6658689098011058
msmarco-passage-trec-dl-2019,0,47923,dibud,1,2048,2048,1169,879,1,budget,89,89,89,20,0.6658689098011058,0.6658689098011058,141,1,141,0.0595300197601318,141.0,141.0,0.6658689098011058
msmarco-passage-trec-dl-2019,0,47923,dibud,1,4096,4096,3217,879,1,budget,99,99,99,20,0.6658689098011058,0.6658689098011058,141,1,141,0.0595309734344482,141.0,141.0,0.6658689098011058
msmarco-passage-trec-dl-2019,0,47923,dibud,1,8192,5276,4397,879,1,cap100,100,100,100,20,0.6658689098011058,0.6658689098011058,141,1,141,0.0595309734344482,141.0,141.0,0.6658689098011058
msmarco-passage-trec-dl-2019,0,47923,dibud,1,10000,5276,4397,879,1,cap100,100,100,100,20,0.6658689098011058,0.6658689098011058,141,1,141,0.0595309734344482,141.0,141.0,0.6658689098011058
msmarco-passage-trec-dl-2019,0,489204,dibud,1,128,128,60,68,1,budget,4,4,4,4,0.269327702007388,0.3604873505400204,703,1,128,0.1011147499084472,703.0,128.0,0.269327702007388
msmarco-passage-trec-dl-2019,0,489204,dibud,1,256,256,119,137,1,budget,8,8,8,8,0.2929480275094594,0.3604873505400204,703,1,256,0.1011159420013427,703.0,256.0,0.2929480275094594
msmarco-passage-trec-dl-2019,0,489204,dibud,1,512,512,229,283,1,budget,11,11,11,11,0.3114449119386561,0.3604873505400204,703,1,512,0.1011159420013427,703.0,512.0,0.3114449119386561
msmarco-passage-trec-dl-2019,0,489204,dibud,1,1024,1024,388,636,1,budget,22,22,22,20,0.3604873505400204,0.3604873505400204,703,1,703,0.1011159420013427,703.0,703.0,0.3604873505400204
msmarco-passage-trec-dl-2019,0,489204,dibud,1,2048,2048,622,1426,1,budget,26,26,26,20,0.3604873505400204,0.3604873505400204,703,1,703,0.1011168956756591,703.0,703.0,0.3604873505400204
msmarco-passage-trec-dl-2019,0,489204,dibud,1,4096,4096,1118,2978,1,budget,28,28,28,20,0.3604873505400204,0.3604873505400204,703,1,703,0.1011168956756591,703.0,703.0,0.3604873505400204
msmarco-passage-trec-dl-2019,0,489204,dibud,1,8192,8192,2530,5662,1,budget,60,60,60,20,0.3604873505400204,0.3604873505400204,703,1,703,0.1011168956756591,703.0,703.0,0.3604873505400204
msmarco-passage-trec-dl-2019,0,489204,dibud,1,10000,10000,3042,6958,1,budget,67,67,67,20,0.3604873505400204,0.3604873505400204,703,1,703,0.1011168956756591,703.0,703.0,0.3604873505400204
msmarco-passage-trec-dl-2019,0,490595,dibud,1,128,128,52,76,1,budget,22,22,22,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225529670715332,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,490595,dibud,1,256,256,114,142,1,budget,39,39,39,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225539207458496,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,490595,dibud,1,512,512,199,313,1,budget,58,58,58,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225539207458496,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,490595,dibud,1,1024,1003,635,368,1,cap100,100,100,100,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225551128387451,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,490595,dibud,1,2048,1003,635,368,1,cap100,100,100,100,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225551128387451,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,490595,dibud,1,4096,1003,635,368,1,cap100,100,100,100,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225551128387451,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,490595,dibud,1,8192,1003,635,368,1,cap100,100,100,100,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225551128387451,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,490595,dibud,1,10000,1003,635,368,1,cap100,100,100,100,20,0.5724624301728537,0.5724624301728537,116,1,116,0.0225551128387451,116.0,116.0,0.5724624301728537
msmarco-passage-trec-dl-2019,0,527433,dibud,1,128,128,58,70,1,budget,9,9,9,9,0.5203280681543581,0.5485313500927161,1368,1,128,0.1013391017913818,1368.0,128.0,0.5203280681543581
msmarco-passage-trec-dl-2019,0,527433,dibud,1,256,256,115,141,1,budget,12,12,12,12,0.5203280681543581,0.5485313500927161,1368,1,256,0.1013400554656982,1368.0,256.0,0.5203280681543581
msmarco-passage-trec-dl-2019,0,527433,dibud,1,512,512,218,294,1,budget,14,14,14,14,0.5354357165368452,0.5485313500927161,1368,1,512,0.1013412475585937,1368.0,512.0,0.5354357165368452
msmarco-passage-trec-dl-2019,0,527433,dibud,1,1024,1024,359,665,1,budget,18,18,18,18,0.5354357165368452,0.5485313500927161,1368,1,1024,0.1013412475585937,1368.0,1024.0,0.5354357165368452
msmarco-passage-trec-dl-2019,0,527433,dibud,1,2048,2048,391,1657,1,budget,23,23,23,20,0.5485313500927161,0.5485313500927161,1368,1,1368,0.1013412475585937,1368.0,1368.0,0.5485313500927161
msmarco-passage-trec-dl-2019,0,527433,dibud,1,4096,4096,1374,2722,1,budget,85,85,85,20,0.5485313500927161,0.5485313500927161,1368,1,1368,0.1013412475585937,1368.0,1368.0,0.5485313500927161
msmarco-passage-trec-dl-2019,0,527433,dibud,1,8192,8192,5470,2722,1,budget,93,93,93,20,0.5485313500927161,0.5485313500927161,1368,1,1368,0.101341962814331,1368.0,1368.0,0.5485313500927161
msmarco-passage-trec-dl-2019,0,527433,dibud,1,10000,10000,7278,2722,1,budget,96,96,96,20,0.5485313500927161,0.5485313500927161,1368,1,1368,0.101341962814331,1368.0,1368.0,0.5485313500927161
msmarco-passage-trec-dl-2019,0,573724,dibud,1,128,128,62,66,1,budget,18,18,18,18,0.6734693051586699,0.6904651289294221,152,1,128,0.0741322040557861,152.0,128.0,0.6734693051586699
msmarco-passage-trec-dl-2019,0,573724,dibud,1,256,256,107,149,1,budget,29,29,29,20,0.6904651289294221,0.6904651289294221,152,1,152,0.0741331577301025,152.0,152.0,0.6904651289294221
msmarco-passage-trec-dl-2019,0,573724,dibud,1,512,512,324,188,1,budget,72,72,72,20,0.6904651289294221,0.6904651289294221,152,1,152,0.0741338729858398,152.0,152.0,0.6904651289294221
msmarco-passage-trec-dl-2019,0,573724,dibud,1,1024,1024,772,252,1,budget,79,79,79,20,0.6904651289294221,0.6904651289294221,152,1,152,0.0741338729858398,152.0,152.0,0.6904651289294221
msmarco-passage-trec-dl-2019,0,573724,dibud,1,2048,2048,1744,304,1,budget,90,90,90,20,0.6904651289294221,0.6904651289294221,152,1,152,0.0741338729858398,152.0,152.0,0.6904651289294221
msmarco-passage-trec-dl-2019,0,573724,dibud,1,4096,4096,3695,401,1,budget,93,93,93,20,0.6904651289294221,0.6904651289294221,152,1,152,0.0741338729858398,152.0,152.0,0.6904651289294221
msmarco-passage-trec-dl-2019,0,573724,dibud,1,8192,6857,6451,406,1,cap100,100,100,100,20,0.6904651289294221,0.6904651289294221,152,1,152,0.0741350650787353,152.0,152.0,0.6904651289294221
msmarco-passage-trec-dl-2019,0,573724,dibud,1,10000,6857,6451,406,1,cap100,100,100,100,20,0.6904651289294221,0.6904651289294221,152,1,152,0.0741350650787353,152.0,152.0,0.6904651289294221
msmarco-passage-trec-dl-2019,0,833860,dibud,1,128,128,62,66,1,budget,8,8,8,8,0.5290654108024484,0.7888099091970884,916,1,128,0.1020598411560058,916.0,128.0,0.5290654108024484
msmarco-passage-trec-dl-2019,0,833860,dibud,1,256,256,123,133,1,budget,11,11,11,11,0.6425486679475906,0.7888099091970884,916,1,256,0.1020610332489013,916.0,256.0,0.6425486679475906
msmarco-passage-trec-dl-2019,0,833860,dibud,1,512,512,243,269,1,budget,14,14,14,14,0.7072998671222513,0.7888099091970884,916,1,512,0.1020610332489013,916.0,512.0,0.7072998671222513
msmarco-passage-trec-dl-2019,0,833860,dibud,1,1024,1024,543,481,1,budget,30,30,30,20,0.7888099091970884,0.7888099091970884,916,1,916,0.1020610332489013,916.0,916.0,0.7888099091970884
msmarco-passage-trec-dl-2019,0,833860,dibud,1,2048,2048,1141,907,1,budget,34,34,34,20,0.7888099091970884,0.7888099091970884,916,1,916,0.1020619869232177,916.0,916.0,0.7888099091970884
msmarco-passage-trec-dl-2019,0,833860,dibud,1,4096,4096,2465,1631,1,budget,38,38,38,20,0.7888099091970884,0.7888099091970884,916,1,916,0.1020619869232177,916.0,916.0,0.7888099091970884
msmarco-passage-trec-dl-2019,0,833860,dibud,1,8192,8192,5572,2620,1,budget,39,39,39,20,0.7888099091970884,0.7888099091970884,916,1,916,0.1020619869232177,916.0,916.0,0.7888099091970884
msmarco-passage-trec-dl-2019,0,833860,dibud,1,10000,10000,7080,2920,1,budget,39,39,39,20,0.7888099091970884,0.7888099091970884,916,1,916,0.1020619869232177,916.0,916.0,0.7888099091970884
msmarco-passage-trec-dl-2019,0,855410,dibud,1,128,128,64,64,1,budget,5,5,5,5,1.0,1.0,3533518,1,128,34.96776294708252,3533518.0,128.0,1.0
msmarco-passage-trec-dl-2019,0,855410,dibud,1,256,256,128,128,1,budget,5,5,5,5,1.0,1.0,3533518,1,256,34.967764139175415,3533518.0,256.0,1.0
msmarco-passage-trec-dl-2019,0,855410,dibud,1,512,512,256,256,1,budget,5,5,5,5,1.0,1.0,3533518,1,512,34.967764139175415,3533518.0,512.0,1.0
msmarco-passage-trec-dl-2019,0,855410,dibud,1,1024,1024,512,512,1,budget,5,5,5,5,1.0,1.0,3533518,1,1024,34.96776509284973,3533518.0,1024.0,1.0
msmarco-passage-trec-dl-2019,0,855410,dibud,1,2048,2048,1024,1024,1,budget,5,5,5,5,1.0,1.0,3533518,1,2048,34.96776509284973,3533518.0,2048.0,1.0
msmarco-passage-trec-dl-2019,0,855410,dibud,1,4096,4096,2048,2048,1,budget,5,5,5,5,1.0,1.0,3533518,1,4096,34.96776509284973,3533518.0,4096.0,1.0
msmarco-passage-trec-dl-2019,0,855410,dibud,1,8192,8192,4096,4096,1,budget,5,5,5,5,1.0,1.0,3533518,1,8192,34.96776509284973,3533518.0,8192.0,1.0
msmarco-passage-trec-dl-2019,0,855410,dibud,1,10000,10000,5899,4101,1,budget,6,6,6,6,1.0,1.0,3533518,1,10000,34.96776509284973,3533518.0,10000.0,1.0
msmarco-passage-trec-dl-2019,0,87181,dibud,1,128,128,64,64,1,budget,10,10,10,10,0.523650532834689,0.7676881394093797,173,1,128,0.089332103729248,173.0,128.0,0.523650532834689
msmarco-passage-trec-dl-2019,0,87181,dibud,1,256,256,163,93,1,budget,28,28,28,20,0.7676881394093797,0.7676881394093797,173,1,173,0.0893330574035644,173.0,173.0,0.7676881394093797
msmarco-passage-trec-dl-2019,0,87181,dibud,1,512,512,339,173,1,budget,49,49,49,20,0.7676881394093797,0.7676881394093797,173,1,173,0.0893330574035644,173.0,173.0,0.7676881394093797
msmarco-passage-trec-dl-2019,0,87181,dibud,1,1024,1024,766,258,1,budget,58,58,58,20,0.7676881394093797,0.7676881394093797,173,1,173,0.0893340110778808,173.0,173.0,0.7676881394093797
msmarco-passage-trec-dl-2019,0,87181,dibud,1,2048,2048,1775,273,1,budget,64,64,64,20,0.7676881394093797,0.7676881394093797,173,1,173,0.0893340110778808,173.0,173.0,0.7676881394093797
msmarco-passage-trec-dl-2019,0,87181,dibud,1,4096,4096,3823,273,1,budget,65,65,65,20,0.7676881394093797,0.7676881394093797,173,1,173,0.0893340110778808,173.0,173.0,0.7676881394093797
msmarco-passage-trec-dl-2019,0,87181,dibud,1,8192,8192,4519,3673,1,budget,99,99,99,20,0.7676881394093797,0.7676881394093797,173,1,173,0.0893340110778808,173.0,173.0,0.7676881394093797
msmarco-passage-trec-dl-2019,0,87181,dibud,1,10000,8488,4519,3969,1,cap100,100,100,100,20,0.7676881394093797,0.7676881394093797,173,1,173,0.0893340110778808,173.0,173.0,0.7676881394093797
msmarco-passage-trec-dl-2019,0,87452,dibud,1,128,128,62,66,1,budget,14,14,14,14,0.4222402481550784,0.4851031845859314,158,1,128,0.1016938686370849,158.0,128.0,0.4222402481550784
msmarco-passage-trec-dl-2019,0,87452,dibud,1,256,256,144,112,1,budget,24,24,24,20,0.4851031845859314,0.4851031845859314,158,1,158,0.1016938686370849,158.0,158.0,0.4851031845859314
msmarco-passage-trec-dl-2019,0,87452,dibud,1,512,512,278,234,1,budget,28,28,28,20,0.4851031845859314,0.4851031845859314,158,1,158,0.1016950607299804,158.0,158.0,0.4851031845859314
msmarco-passage-trec-dl-2019,0,87452,dibud,1,1024,1024,616,408,1,budget,35,35,35,20,0.4851031845859314,0.4851031845859314,158,1,158,0.1016950607299804,158.0,158.0,0.4851031845859314
msmarco-passage-trec-dl-2019,0,87452,dibud,1,2048,2048,791,1257,1,budget,47,47,47,20,0.4851031845859314,0.4851031845859314,158,1,158,0.1016950607299804,158.0,158.0,0.4851031845859314
msmarco-passage-trec-dl-2019,0,87452,dibud,1,4096,4096,791,3305,1,budget,60,60,60,20,0.4851031845859314,0.4851031845859314,158,1,158,0.1016950607299804,158.0,158.0,0.4851031845859314
msmarco-passage-trec-dl-2019,0,87452,dibud,1,8192,8192,791,7401,1,budget,60,60,60,20,0.4851031845859314,0.4851031845859314,158,1,158,0.1016950607299804,158.0,158.0,0.4851031845859314
msmarco-passage-trec-dl-2019,0,87452,dibud,1,10000,10000,791,9209,1,budget,60,60,60,20,0.4851031845859314,0.4851031845859314,158,1,158,0.1016960144042968,158.0,158.0,0.4851031845859314
msmarco-passage-trec-dl-2019,0,915593,dibud,1,128,128,60,68,1,budget,10,10,10,10,0.3675498416841777,0.4353916603916135,199,1,128,0.0207440853118896,199.0,128.0,0.3675498416841777
msmarco-passage-trec-dl-2019,0,915593,dibud,1,256,256,126,130,1,budget,23,23,23,20,0.4353916603916135,0.4353916603916135,199,1,199,0.020745038986206,199.0,199.0,0.4353916603916135
msmarco-passage-trec-dl-2019,0,915593,dibud,1,512,512,290,222,1,budget,63,63,63,20,0.4353916603916135,0.4353916603916135,199,1,199,0.020745038986206,199.0,199.0,0.4353916603916135
msmarco-passage-trec-dl-2019,0,915593,dibud,1,1024,720,446,274,1,cap100,100,100,100,20,0.4353916603916135,0.4353916603916135,199,1,199,0.020745038986206,199.0,199.0,0.4353916603916135
msmarco-passage-trec-dl-2019,0,915593,dibud,1,2048,720,446,274,1,cap100,100,100,100,20,0.4353916603916135,0.4353916603916135,199,1,199,0.0207459926605224,199.0,199.0,0.4353916603916135
msmarco-passage-trec-dl-2019,0,915593,dibud,1,4096,720,446,274,1,cap100,100,100,100,20,0.4353916603916135,0.4353916603916135,199,1,199,0.0207459926605224,199.0,199.0,0.4353916603916135
msmarco-passage-trec-dl-2019,0,915593,dibud,1,8192,720,446,274,1,cap100,100,100,100,20,0.4353916603916135,0.4353916603916135,199,1,199,0.0207459926605224,199.0,199.0,0.4353916603916135
msmarco-passage-trec-dl-2019,0,915593,dibud,1,10000,720,446,274,1,cap100,100,100,100,20,0.4353916603916135,0.4353916603916135,199,1,199,0.0207459926605224,199.0,199.0,0.4353916603916135
msmarco-passage-trec-dl-2019,0,962179,dibud,1,128,128,64,64,1,budget,2,2,2,2,0.2316573268370007,0.728914320877073,1079,1,128,0.1011421680450439,1079.0,128.0,0.2316573268370007
msmarco-passage-trec-dl-2019,0,962179,dibud,1,256,256,141,115,1,budget,10,10,10,10,0.6005587048582706,0.728914320877073,1079,1,256,0.1011431217193603,1079.0,256.0,0.6005587048582706
msmarco-passage-trec-dl-2019,0,962179,dibud,1,512,512,307,205,1,budget,15,15,15,15,0.6612991776106274,0.728914320877073,1079,1,512,0.1011431217193603,1079.0,512.0,0.6612991776106274
msmarco-passage-trec-dl-2019,0,962179,dibud,1,1024,1024,699,325,1,budget,19,19,19,19,0.728914320877073,0.728914320877073,1079,1,1024,0.1011440753936767,1079.0,1024.0,0.728914320877073
msmarco-passage-trec-dl-2019,0,962179,dibud,1,2048,2048,1674,374,1,budget,34,34,34,20,0.728914320877073,0.728914320877073,1079,1,1079,0.1011440753936767,1079.0,1079.0,0.728914320877073
msmarco-passage-trec-dl-2019,0,962179,dibud,1,4096,4096,3722,374,1,budget,39,39,39,20,0.728914320877073,0.728914320877073,1079,1,1079,0.1011440753936767,1079.0,1079.0,0.728914320877073
msmarco-passage-trec-dl-2019,0,962179,dibud,1,8192,8192,7818,374,1,budget,40,40,40,20,0.728914320877073,0.728914320877073,1079,1,1079,0.1011440753936767,1079.0,1079.0,0.728914320877073
msmarco-passage-trec-dl-2019,0,962179,dibud,1,10000,10000,9610,390,1,budget,47,47,47,20,0.728914320877073,0.728914320877073,1079,1,1079,0.1011440753936767,1079.0,1079.0,0.728914320877073
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,128,128,71,57,1,budget,14,14,14,14,0.6832192547370065,0.6832192547370065,212,1,128,1.0421712398529053,212.0,128.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,256,256,143,113,1,budget,24,24,24,20,0.6832192547370065,0.6832192547370065,212,1,212,1.0421719551086426,212.0,212.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,512,512,308,204,1,budget,30,30,30,20,0.6832192547370065,0.6832192547370065,212,1,212,1.0421719551086426,212.0,212.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,1024,1024,673,351,1,budget,41,41,41,20,0.6832192547370065,0.6832192547370065,212,1,212,1.042172908782959,212.0,212.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,2048,2048,1519,529,1,budget,44,44,44,20,0.6832192547370065,0.6832192547370065,212,1,212,1.042172908782959,212.0,212.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,4096,4096,2453,1643,1,budget,51,51,51,20,0.6832192547370065,0.6832192547370065,212,1,212,1.042172908782959,212.0,212.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,8192,8192,2453,5739,1,budget,52,52,52,20,0.6832192547370065,0.6832192547370065,212,1,212,1.042172908782959,212.0,212.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1030303,dibud,1,10000,10000,2453,7547,1,budget,52,52,52,20,0.6832192547370065,0.6832192547370065,212,1,212,1.0421738624572754,212.0,212.0,0.6832192547370065
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,128,128,64,64,1,budget,24,24,24,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446237564086914,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,256,256,145,111,1,budget,29,29,29,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446259021759033,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,512,512,292,220,1,budget,51,51,51,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446259021759033,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,1024,1024,628,396,1,budget,56,56,56,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446259021759033,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,2048,2048,1405,643,1,budget,58,58,58,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446259021759033,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,4096,4096,3202,894,1,budget,58,58,58,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446268558502197,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,8192,8192,7116,1076,1,budget,58,58,58,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446268558502197,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1037496,dibud,1,10000,10000,8888,1112,1,budget,58,58,58,20,0.7830944919060144,0.7830944919060144,110,1,110,0.6446268558502197,110.0,110.0,0.7830944919060144
msmarco-passage-trec-dl-2020,0,1043135,dibud,1,128,128,66,62,1,budget,16,16,16,16,0.5819433115410839,0.6479439293718453,185,1,128,0.5144140720367432,185.0,128.0,0.5819433115410839
