dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds
nfcorpus,0,PLAIN-1611,balanced,64,1024,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.029865026473999023
nfcorpus,0,PLAIN-1611,balanced,64,2048,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.02986598014831543
nfcorpus,0,PLAIN-1611,balanced,64,4096,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.02986598014831543
nfcorpus,0,PLAIN-1611,balanced,64,8192,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.02986598014831543
nfcorpus,0,PLAIN-1611,balanced,64,10000,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.02986598014831543
nfcorpus,0,PLAIN-1621,dibud,1,128,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012037277221679688
nfcorpus,0,PLAIN-1621,dibud,1,256,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012037277221679688
nfcorpus,0,PLAIN-1621,dibud,1,512,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012038230895996094
nfcorpus,0,PLAIN-1621,dibud,1,1024,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012038230895996094
nfcorpus,0,PLAIN-1621,dibud,1,2048,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012038230895996094
nfcorpus,0,PLAIN-1621,dibud,1,4096,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012038230895996094
nfcorpus,0,PLAIN-1621,dibud,1,8192,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012038230895996094
nfcorpus,0,PLAIN-1621,dibud,1,10000,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.012038946151733398
nfcorpus,0,PLAIN-1621,balanced,1,128,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.02094101905822754
nfcorpus,0,PLAIN-1621,balanced,1,256,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.02094101905822754
nfcorpus,0,PLAIN-1621,balanced,1,512,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.020942211151123047
nfcorpus,0,PLAIN-1621,balanced,1,1024,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.020942211151123047
nfcorpus,0,PLAIN-1621,balanced,1,2048,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.020942211151123047
nfcorpus,0,PLAIN-1621,balanced,1,4096,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.020942211151123047
nfcorpus,0,PLAIN-1621,balanced,1,8192,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.020942211151123047
nfcorpus,0,PLAIN-1621,balanced,1,10000,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.020943164825439453
nfcorpus,0,PLAIN-1621,dibud,64,128,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.029677152633666992
nfcorpus,0,PLAIN-1621,dibud,64,256,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.029677152633666992
nfcorpus,0,PLAIN-1621,dibud,64,512,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.0296781063079834
nfcorpus,0,PLAIN-1621,dibud,64,1024,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.0296781063079834
nfcorpus,0,PLAIN-1621,dibud,64,2048,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.0296781063079834
nfcorpus,0,PLAIN-1621,dibud,64,4096,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.0296781063079834
nfcorpus,0,PLAIN-1621,dibud,64,8192,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.0296781063079834
nfcorpus,0,PLAIN-1621,dibud,64,10000,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.029679298400878906
nfcorpus,0,PLAIN-1621,balanced,64,128,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.030637025833129883
nfcorpus,0,PLAIN-1621,balanced,64,256,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.030637025833129883
nfcorpus,0,PLAIN-1621,balanced,64,512,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.030637025833129883
nfcorpus,0,PLAIN-1621,balanced,64,1024,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.03063821792602539
nfcorpus,0,PLAIN-1621,balanced,64,2048,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.03063821792602539
nfcorpus,0,PLAIN-1621,balanced,64,4096,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.03063821792602539
nfcorpus,0,PLAIN-1621,balanced,64,8192,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.03063821792602539
nfcorpus,0,PLAIN-1621,balanced,64,10000,128,128,0,1,cap100,100,100,100,20,0.0,0.0,64,1,64,0.03063821792602539
nfcorpus,0,PLAIN-1635,dibud,1,128,128,67,61,1,budget,27,27,27,20,0.7759699379201188,0.7759699379201188,93,1,93,0.01592087745666504
nfcorpus,0,PLAIN-1635,dibud,1,256,256,104,152,1,budget,41,41,41,20,0.7759699379201188,0.7759699379201188,93,1,93,0.015921831130981445
nfcorpus,0,PLAIN-1635,dibud,1,512,512,343,169,1,budget,98,98,98,20,0.7759699379201188,0.7759699379201188,93,1,93,0.015921831130981445
nfcorpus,0,PLAIN-1635,dibud,1,1024,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,93,1,93,0.015923023223876953
nfcorpus,0,PLAIN-1635,dibud,1,2048,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,93,1,93,0.015923023223876953
nfcorpus,0,PLAIN-1635,dibud,1,4096,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,93,1,93,0.015923023223876953
nfcorpus,0,PLAIN-1635,dibud,1,8192,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,93,1,93,0.015923023223876953
nfcorpus,0,PLAIN-1635,dibud,1,10000,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,93,1,93,0.015923023223876953
nfcorpus,0,PLAIN-1635,balanced,1,128,128,64,64,1,budget,27,27,27,20,0.7759699379201188,0.7759699379201188,97,1,97,0.03114604949951172
nfcorpus,0,PLAIN-1635,balanced,1,256,256,128,128,1,budget,39,39,39,20,0.7759699379201188,0.7759699379201188,97,1,97,0.031147003173828125
nfcorpus,0,PLAIN-1635,balanced,1,512,512,343,169,1,budget,98,98,98,20,0.7759699379201188,0.7759699379201188,97,1,97,0.031147003173828125
nfcorpus,0,PLAIN-1635,balanced,1,1024,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,97,1,97,0.031147003173828125
nfcorpus,0,PLAIN-1635,balanced,1,2048,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,97,1,97,0.031147003173828125
nfcorpus,0,PLAIN-1635,balanced,1,4096,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,97,1,97,0.03114795684814453
nfcorpus,0,PLAIN-1635,balanced,1,8192,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,97,1,97,0.03114795684814453
nfcorpus,0,PLAIN-1635,balanced,1,10000,551,382,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,97,1,97,0.03114795684814453
nfcorpus,0,PLAIN-1635,dibud,64,128,128,64,64,1,budget,27,27,27,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031682014465332
nfcorpus,0,PLAIN-1635,dibud,64,256,256,128,128,1,budget,39,39,39,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031682014465332
nfcorpus,0,PLAIN-1635,dibud,64,512,512,343,169,1,budget,98,98,98,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031682014465332
nfcorpus,0,PLAIN-1635,dibud,64,1024,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031682014465332
nfcorpus,0,PLAIN-1635,dibud,64,2048,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031682014465332
nfcorpus,0,PLAIN-1635,dibud,64,4096,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031801223754883
nfcorpus,0,PLAIN-1635,dibud,64,8192,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031801223754883
nfcorpus,0,PLAIN-1635,dibud,64,10000,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04031801223754883
nfcorpus,0,PLAIN-1635,balanced,64,128,128,64,64,1,budget,27,27,27,20,0.7759699379201188,0.7759699379201188,128,1,128,0.043649911880493164
nfcorpus,0,PLAIN-1635,balanced,64,256,256,128,128,1,budget,39,39,39,20,0.7759699379201188,0.7759699379201188,128,1,128,0.043649911880493164
nfcorpus,0,PLAIN-1635,balanced,64,512,512,343,169,1,budget,98,98,98,20,0.7759699379201188,0.7759699379201188,128,1,128,0.043649911880493164
nfcorpus,0,PLAIN-1635,balanced,64,1024,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.043649911880493164
nfcorpus,0,PLAIN-1635,balanced,64,2048,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.043649911880493164
nfcorpus,0,PLAIN-1635,balanced,64,4096,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04365110397338867
nfcorpus,0,PLAIN-1635,balanced,64,8192,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04365110397338867
nfcorpus,0,PLAIN-1635,balanced,64,10000,576,407,169,1,cap100,100,100,100,20,0.7759699379201188,0.7759699379201188,128,1,128,0.04365110397338867
nfcorpus,0,PLAIN-1645,dibud,1,128,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011985301971435547
nfcorpus,0,PLAIN-1645,dibud,1,256,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011985301971435547
nfcorpus,0,PLAIN-1645,dibud,1,512,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011986017227172852
nfcorpus,0,PLAIN-1645,dibud,1,1024,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011986017227172852
nfcorpus,0,PLAIN-1645,dibud,1,2048,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011986017227172852
nfcorpus,0,PLAIN-1645,dibud,1,4096,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011986017227172852
nfcorpus,0,PLAIN-1645,dibud,1,8192,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011986017227172852
nfcorpus,0,PLAIN-1645,dibud,1,10000,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.011986970901489258
nfcorpus,0,PLAIN-1645,balanced,1,128,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127695083618164
nfcorpus,0,PLAIN-1645,balanced,1,256,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127695083618164
nfcorpus,0,PLAIN-1645,balanced,1,512,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127695083618164
nfcorpus,0,PLAIN-1645,balanced,1,1024,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127814292907715
nfcorpus,0,PLAIN-1645,balanced,1,2048,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127814292907715
nfcorpus,0,PLAIN-1645,balanced,1,4096,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127814292907715
nfcorpus,0,PLAIN-1645,balanced,1,8192,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127814292907715
nfcorpus,0,PLAIN-1645,balanced,1,10000,101,100,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,21,1,21,0.02127814292907715
nfcorpus,0,PLAIN-1645,dibud,64,128,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375003814697266
nfcorpus,0,PLAIN-1645,dibud,64,256,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375003814697266
nfcorpus,0,PLAIN-1645,dibud,64,512,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375003814697266
nfcorpus,0,PLAIN-1645,dibud,64,1024,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375003814697266
nfcorpus,0,PLAIN-1645,dibud,64,2048,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375003814697266
nfcorpus,0,PLAIN-1645,dibud,64,4096,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375957489013672
nfcorpus,0,PLAIN-1645,dibud,64,8192,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375957489013672
nfcorpus,0,PLAIN-1645,dibud,64,10000,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.030375957489013672
nfcorpus,0,PLAIN-1645,balanced,64,128,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.031295061111450195
nfcorpus,0,PLAIN-1645,balanced,64,256,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.031295061111450195
nfcorpus,0,PLAIN-1645,balanced,64,512,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.031295061111450195
nfcorpus,0,PLAIN-1645,balanced,64,1024,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.031295061111450195
nfcorpus,0,PLAIN-1645,balanced,64,2048,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.0312960147857666
nfcorpus,0,PLAIN-1645,balanced,64,4096,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.0312960147857666
nfcorpus,0,PLAIN-1645,balanced,64,8192,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.0312960147857666
nfcorpus,0,PLAIN-1645,balanced,64,10000,128,127,1,1,cap100,100,100,100,20,0.3026024134988135,0.3026024134988135,65,1,65,0.0312960147857666
nfcorpus,0,PLAIN-165,dibud,1,128,128,77,51,1,budget,10,10,10,10,0.3285829137511553,0.4120083861200635,237,1,128,0.04279899597167969
nfcorpus,0,PLAIN-165,dibud,1,256,256,144,112,1,budget,21,21,21,20,0.4120083861200635,0.4120083861200635,237,1,237,0.04279971122741699
nfcorpus,0,PLAIN-165,dibud,1,512,512,309,203,1,budget,31,31,31,20,0.4120083861200635,0.4120083861200635,237,1,237,0.04279971122741699
nfcorpus,0,PLAIN-165,dibud,1,1024,1024,731,293,1,budget,44,44,44,20,0.4120083861200635,0.4120083861200635,237,1,237,0.04279971122741699
nfcorpus,0,PLAIN-165,dibud,1,2048,2048,1583,465,1,budget,66,66,66,20,0.4120083861200635,0.4120083861200635,237,1,237,0.04279971122741699
nfcorpus,0,PLAIN-165,dibud,1,4096,2942,1981,961,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,237,1,237,0.04279971122741699
nfcorpus,0,PLAIN-165,dibud,1,8192,2942,1981,961,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,237,1,237,0.0428009033203125
nfcorpus,0,PLAIN-165,dibud,1,10000,2942,1981,961,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,237,1,237,0.0428009033203125
nfcorpus,0,PLAIN-165,balanced,1,128,128,64,64,1,budget,10,10,10,10,0.3285829137511553,0.4120083861200635,275,1,128,0.08182692527770996
nfcorpus,0,PLAIN-165,balanced,1,256,256,128,128,1,budget,13,13,13,13,0.3858599524012462,0.4120083861200635,275,1,256,0.08182811737060547
nfcorpus,0,PLAIN-165,balanced,1,512,512,256,256,1,budget,31,31,31,20,0.4120083861200635,0.4120083861200635,275,1,275,0.08182811737060547
nfcorpus,0,PLAIN-165,balanced,1,1024,1024,512,512,1,budget,39,39,39,20,0.4120083861200635,0.4120083861200635,275,1,275,0.08182883262634277
nfcorpus,0,PLAIN-165,balanced,1,2048,2048,1024,1024,1,budget,49,49,49,20,0.4120083861200635,0.4120083861200635,275,1,275,0.08182883262634277
nfcorpus,0,PLAIN-165,balanced,1,4096,3188,1981,1207,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,275,1,275,0.08182883262634277
nfcorpus,0,PLAIN-165,balanced,1,8192,3188,1981,1207,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,275,1,275,0.08182883262634277
nfcorpus,0,PLAIN-165,balanced,1,10000,3188,1981,1207,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,275,1,275,0.08182883262634277
nfcorpus,0,PLAIN-165,dibud,64,128,128,64,64,1,budget,10,10,10,10,0.3285829137511553,0.4120083861200635,320,1,128,0.09626007080078125
nfcorpus,0,PLAIN-165,dibud,64,256,256,128,128,1,budget,13,13,13,13,0.3858599524012462,0.4120083861200635,320,1,256,0.09626007080078125
nfcorpus,0,PLAIN-165,dibud,64,512,512,320,192,1,budget,31,31,31,20,0.4120083861200635,0.4120083861200635,320,1,320,0.09626102447509766
nfcorpus,0,PLAIN-165,dibud,64,1024,1024,704,320,1,budget,44,44,44,20,0.4120083861200635,0.4120083861200635,320,1,320,0.09626102447509766
nfcorpus,0,PLAIN-165,dibud,64,2048,2048,1536,512,1,budget,65,65,65,20,0.4120083861200635,0.4120083861200635,320,1,320,0.09626102447509766
nfcorpus,0,PLAIN-165,dibud,64,4096,3008,1984,1024,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,320,1,320,0.09626102447509766
nfcorpus,0,PLAIN-165,dibud,64,8192,3008,1984,1024,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,320,1,320,0.09626102447509766
nfcorpus,0,PLAIN-165,dibud,64,10000,3008,1984,1024,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,320,1,320,0.09626173973083496
nfcorpus,0,PLAIN-165,balanced,64,128,128,64,64,1,budget,10,10,10,10,0.3285829137511553,0.4120083861200635,320,1,128,0.10920596122741699
nfcorpus,0,PLAIN-165,balanced,64,256,256,128,128,1,budget,13,13,13,13,0.3858599524012462,0.4120083861200635,320,1,256,0.1092069149017334
nfcorpus,0,PLAIN-165,balanced,64,512,512,256,256,1,budget,31,31,31,20,0.4120083861200635,0.4120083861200635,320,1,320,0.1092069149017334
nfcorpus,0,PLAIN-165,balanced,64,1024,1024,512,512,1,budget,39,39,39,20,0.4120083861200635,0.4120083861200635,320,1,320,0.1092069149017334
nfcorpus,0,PLAIN-165,balanced,64,2048,2048,1024,1024,1,budget,49,49,49,20,0.4120083861200635,0.4120083861200635,320,1,320,0.1092069149017334
nfcorpus,0,PLAIN-165,balanced,64,4096,3191,1984,1207,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,320,1,320,0.1092081069946289
nfcorpus,0,PLAIN-165,balanced,64,8192,3191,1984,1207,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,320,1,320,0.1092081069946289
nfcorpus,0,PLAIN-165,balanced,64,10000,3191,1984,1207,1,cap100,100,100,100,20,0.4120083861200635,0.4120083861200635,320,1,320,0.1092081069946289
nfcorpus,0,PLAIN-1656,dibud,1,128,128,64,64,1,budget,6,6,6,6,0.08961728720334346,0.08961728720334346,519,1,128,0.046578168869018555
nfcorpus,0,PLAIN-1656,dibud,1,256,256,128,128,1,budget,10,10,10,10,0.08961728720334346,0.08961728720334346,519,1,256,0.046578168869018555
nfcorpus,0,PLAIN-1656,dibud,1,512,512,307,205,1,budget,19,19,19,19,0.08961728720334346,0.08961728720334346,519,1,512,0.04657912254333496
nfcorpus,0,PLAIN-1656,dibud,1,1024,1024,653,371,1,budget,40,40,40,20,0.08961728720334346,0.08961728720334346,519,1,519,0.04657912254333496
nfcorpus,0,PLAIN-1656,dibud,1,2048,2048,1619,429,1,budget,45,45,45,20,0.08961728720334346,0.08961728720334346,519,1,519,0.04657912254333496
nfcorpus,0,PLAIN-1656,dibud,1,4096,4096,3345,751,1,budget,58,58,58,20,0.08961728720334346,0.08961728720334346,519,1,519,0.04658007621765137
nfcorpus,0,PLAIN-1656,dibud,1,8192,4145,3345,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,519,1,519,0.04658007621765137
nfcorpus,0,PLAIN-1656,dibud,1,10000,4145,3345,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,519,1,519,0.04658007621765137
nfcorpus,0,PLAIN-1656,balanced,1,128,128,64,64,1,budget,6,6,6,6,0.08961728720334346,0.08961728720334346,621,1,128,0.09007620811462402
nfcorpus,0,PLAIN-1656,balanced,1,256,256,128,128,1,budget,10,10,10,10,0.08961728720334346,0.08961728720334346,621,1,256,0.09007716178894043
nfcorpus,0,PLAIN-1656,balanced,1,512,512,256,256,1,budget,19,19,19,19,0.08961728720334346,0.08961728720334346,621,1,512,0.09007716178894043
nfcorpus,0,PLAIN-1656,balanced,1,1024,1024,512,512,1,budget,32,32,32,20,0.08961728720334346,0.08961728720334346,621,1,621,0.09007811546325684
nfcorpus,0,PLAIN-1656,balanced,1,2048,2048,1248,800,1,budget,45,45,45,20,0.08961728720334346,0.08961728720334346,621,1,621,0.09007811546325684
nfcorpus,0,PLAIN-1656,balanced,1,4096,4096,3296,800,1,budget,52,52,52,20,0.08961728720334346,0.08961728720334346,621,1,621,0.09007811546325684
nfcorpus,0,PLAIN-1656,balanced,1,8192,4145,3345,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,621,1,621,0.09007811546325684
nfcorpus,0,PLAIN-1656,balanced,1,10000,4145,3345,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,621,1,621,0.09007811546325684
nfcorpus,0,PLAIN-1656,dibud,64,128,128,64,64,1,budget,6,6,6,6,0.08961728720334346,0.08961728720334346,576,1,128,0.10516929626464844
nfcorpus,0,PLAIN-1656,dibud,64,256,256,128,128,1,budget,10,10,10,10,0.08961728720334346,0.08961728720334346,576,1,256,0.10516929626464844
nfcorpus,0,PLAIN-1656,dibud,64,512,512,320,192,1,budget,19,19,19,19,0.08961728720334346,0.08961728720334346,576,1,512,0.10517024993896484
nfcorpus,0,PLAIN-1656,dibud,64,1024,1024,640,384,1,budget,40,40,40,20,0.08961728720334346,0.08961728720334346,576,1,576,0.10517024993896484
nfcorpus,0,PLAIN-1656,dibud,64,2048,2048,1600,448,1,budget,45,45,45,20,0.08961728720334346,0.08961728720334346,576,1,576,0.10517024993896484
nfcorpus,0,PLAIN-1656,dibud,64,4096,4096,3392,704,1,budget,58,58,58,20,0.08961728720334346,0.08961728720334346,576,1,576,0.10517024993896484
nfcorpus,0,PLAIN-1656,dibud,64,8192,4192,3392,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,576,1,576,0.10517024993896484
nfcorpus,0,PLAIN-1656,dibud,64,10000,4192,3392,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,576,1,576,0.10517096519470215
nfcorpus,0,PLAIN-1656,balanced,64,128,128,64,64,1,budget,6,6,6,6,0.08961728720334346,0.08961728720334346,576,1,128,0.11873507499694824
nfcorpus,0,PLAIN-1656,balanced,64,256,256,128,128,1,budget,10,10,10,10,0.08961728720334346,0.08961728720334346,576,1,256,0.11873626708984375
nfcorpus,0,PLAIN-1656,balanced,64,512,512,256,256,1,budget,19,19,19,19,0.08961728720334346,0.08961728720334346,576,1,512,0.11873626708984375
nfcorpus,0,PLAIN-1656,balanced,64,1024,1024,512,512,1,budget,32,32,32,20,0.08961728720334346,0.08961728720334346,576,1,576,0.11873626708984375
nfcorpus,0,PLAIN-1656,balanced,64,2048,2048,1248,800,1,budget,45,45,45,20,0.08961728720334346,0.08961728720334346,576,1,576,0.11873722076416016
nfcorpus,0,PLAIN-1656,balanced,64,4096,4096,3296,800,1,budget,52,52,52,20,0.08961728720334346,0.08961728720334346,576,1,576,0.11873722076416016
nfcorpus,0,PLAIN-1656,balanced,64,8192,4160,3360,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,576,1,576,0.11873722076416016
nfcorpus,0,PLAIN-1656,balanced,64,10000,4160,3360,800,1,cap100,100,100,100,20,0.08961728720334346,0.08961728720334346,576,1,576,0.11873722076416016
nfcorpus,0,PLAIN-1667,dibud,1,128,128,74,54,1,budget,10,10,10,10,0.6043085690730532,0.821532297973413,349,1,128,0.04457283020019531
nfcorpus,0,PLAIN-1667,dibud,1,256,256,150,106,1,budget,15,15,15,15,0.7551310345691107,0.821532297973413,349,1,256,0.04457283020019531
nfcorpus,0,PLAIN-1667,dibud,1,512,512,305,207,1,budget,26,26,26,20,0.821532297973413,0.821532297973413,349,1,349,0.04457402229309082
nfcorpus,0,PLAIN-1667,dibud,1,1024,1024,590,434,1,budget,30,30,30,20,0.821532297973413,0.821532297973413,349,1,349,0.04457402229309082
nfcorpus,0,PLAIN-1667,dibud,1,2048,2048,1066,982,1,budget,49,49,49,20,0.821532297973413,0.821532297973413,349,1,349,0.04457402229309082
nfcorpus,0,PLAIN-1667,dibud,1,4096,4096,3114,982,1,budget,97,97,97,20,0.821532297973413,0.821532297973413,349,1,349,0.04457402229309082
nfcorpus,0,PLAIN-1667,dibud,1,8192,4453,3471,982,1,cap100,100,100,100,20,0.821532297973413,0.821532297973413,349,1,349,0.04457402229309082
nfcorpus,0,PLAIN-1667,dibud,1,10000,4453,3471,982,1,cap100,100,100,100,20,0.821532297973413,0.821532297973413,349,1,349,0.04457497596740723
nfcorpus,0,PLAIN-1667,balanced,1,128,128,64,64,1,budget,10,10,10,10,0.6043085690730532,0.821532297973413,403,1,128,0.08951711654663086
nfcorpus,0,PLAIN-1667,balanced,1,256,256,128,128,1,budget,14,14,14,14,0.7196210246606963,0.821532297973413,403,1,256,0.08951711654663086
nfcorpus,0,PLAIN-1667,balanced,1,512,512,256,256,1,budget,24,24,24,20,0.821532297973413,0.821532297973413,403,1,403,0.08951783180236816
nfcorpus,0,PLAIN-1667,balanced,1,1024,1024,512,512,1,budget,28,28,28,20,0.821532297973413,0.821532297973413,403,1,403,0.08951783180236816
nfcorpus,0,PLAIN-1667,balanced,1,2048,2048,1066,982,1,budget,49,49,49,20,0.821532297973413,0.821532297973413,403,1,403,0.08951783180236816
nfcorpus,0,PLAIN-1667,balanced,1,4096,4096,3114,982,1,budget,97,97,97,20,0.821532297973413,0.821532297973413,403,1,403,0.08951783180236816
