dataset,snapshot,query_id,policy,batch,k,completed,cost,lower_bound,terminal_accesses,stop
nfcorpus,0,PLAIN-291,balanced,1,10,1,158,158,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,11,1,180,180,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,12,1,208,208,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,13,1,226,226,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,14,1,232,232,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,15,1,244,244,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,16,1,244,244,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,17,1,249,249,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,18,1,263,263,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,19,1,273,273,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,20,1,293,293,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,21,1,297,297,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,22,1,369,369,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,23,1,375,375,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,24,1,383,383,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,25,1,385,385,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,26,1,397,397,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,27,1,415,415,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,28,1,425,425,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,29,1,445,445,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,30,1,445,445,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,31,1,489,489,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,32,1,501,501,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,33,1,587,587,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,34,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,35,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,36,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,37,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,38,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,39,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,40,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,41,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,42,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,43,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,44,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,45,1,597,597,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,46,1,620,620,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,47,1,642,642,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,48,1,654,654,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,49,1,700,700,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,50,1,716,716,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,51,1,724,724,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,52,1,724,724,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,53,1,742,742,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,54,1,744,744,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,55,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,56,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,57,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,58,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,59,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,60,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,61,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,62,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,63,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,64,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,65,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,66,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,67,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,68,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,69,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,70,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,71,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,72,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,73,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,74,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,75,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,76,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,77,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,78,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,79,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,80,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,81,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,82,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,83,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,84,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,85,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,86,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,87,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,88,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,89,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,90,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,91,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,92,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,93,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,94,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,95,1,935,935,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,96,1,964,964,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,97,1,1002,1002,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,98,1,1020,1020,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,99,1,1040,1040,1058,cap100
nfcorpus,0,PLAIN-291,balanced,1,100,1,1058,1058,1058,cap100
nfcorpus,0,PLAIN-291,dibud,64,1,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,2,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,3,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,4,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,5,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,6,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,7,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,8,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,9,1,128,128,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,10,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,11,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,12,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,13,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,14,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,15,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,16,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,17,1,256,256,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,18,1,320,320,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,19,1,320,320,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,20,1,320,320,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,21,1,384,384,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,22,1,384,384,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,23,1,384,384,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,24,1,384,384,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,25,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,26,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,27,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,28,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,29,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,30,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,31,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,32,1,448,448,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,33,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,34,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,35,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,36,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,37,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,38,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,39,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,40,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,41,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,42,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,43,1,576,576,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,44,1,640,640,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,45,1,640,640,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,46,1,640,640,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,47,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,48,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,49,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,50,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,51,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,52,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,53,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,54,1,768,768,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,55,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,56,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,57,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,58,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,59,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,60,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,61,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,62,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,63,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,64,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,65,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,66,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,67,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,68,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,69,1,896,896,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,70,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,71,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,72,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,73,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,74,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,75,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,76,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,77,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,78,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,79,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,80,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,81,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,82,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,83,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,84,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,85,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,86,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,87,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,88,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,89,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,90,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,91,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,92,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,93,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,94,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,95,1,960,960,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,96,1,1024,1024,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,97,1,1024,1024,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,98,1,1024,1024,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,99,1,1088,1088,1088,cap100
nfcorpus,0,PLAIN-291,dibud,64,100,1,1088,1088,1088,cap100
nfcorpus,0,PLAIN-291,balanced,64,1,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,2,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,3,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,4,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,5,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,6,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,7,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,8,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,9,1,128,128,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,10,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,11,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,12,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,13,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,14,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,15,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,16,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,17,1,256,256,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,18,1,320,320,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,19,1,320,320,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,20,1,320,320,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,21,1,384,384,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,22,1,384,384,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,23,1,384,384,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,24,1,384,384,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,25,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,26,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,27,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,28,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,29,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,30,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,31,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,32,1,448,448,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,33,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,34,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,35,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,36,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,37,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,38,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,39,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,40,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,41,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,42,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,43,1,576,576,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,44,1,640,640,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,45,1,640,640,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,46,1,640,640,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,47,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,48,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,49,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,50,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,51,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,52,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,53,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,54,1,768,768,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,55,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,56,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,57,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,58,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,59,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,60,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,61,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,62,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,63,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,64,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,65,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,66,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,67,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,68,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,69,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,70,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,71,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,72,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,73,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,74,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,75,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,76,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,77,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,78,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,79,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,80,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,81,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,82,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,83,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,84,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,85,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,86,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,87,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,88,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,89,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,90,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,91,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,92,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,93,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,94,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,95,1,960,960,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,96,1,1024,1024,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,97,1,1024,1024,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,98,1,1024,1024,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,99,1,1152,1152,1152,cap100
nfcorpus,0,PLAIN-291,balanced,64,100,1,1152,1152,1152,cap100
nfcorpus,0,PLAIN-2910,dibud,1,1,1,2,2,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,2,1,4,4,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,3,1,22,22,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,4,1,175,175,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,5,1,177,177,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,6,1,222,222,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,7,1,232,232,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,8,1,276,276,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,9,1,297,297,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,10,1,341,341,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,11,1,421,421,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,12,1,463,463,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,13,1,557,557,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,14,1,593,593,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,15,1,593,593,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,16,1,648,648,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,17,1,818,818,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,18,1,1066,1066,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,19,1,1066,1066,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,20,1,1066,1066,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,21,1,1109,1109,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,22,1,1162,1162,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,23,1,1229,1229,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,24,1,1298,1298,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,25,1,1687,1687,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,26,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,27,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,28,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,29,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,30,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,31,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,32,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,33,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,34,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,35,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,36,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,37,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,38,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,39,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,40,1,2135,2135,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,41,1,3017,3017,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,42,1,3308,3308,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,43,1,3308,3308,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,44,1,3308,3308,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,45,1,3308,3308,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,46,1,3308,3308,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,47,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,48,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,49,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,50,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,51,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,52,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,53,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,54,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,55,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,56,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,57,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,58,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,59,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,60,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,61,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,62,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,63,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,64,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,65,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,66,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,67,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,68,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,69,1,3679,3679,3679,cap100
nfcorpus,0,PLAIN-2910,dibud,1,70,1,3679,3679,3679,cap100
