dataset,snapshot,policy,batch,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper,query_id,budget,target,fold
nfcorpus,0,dibud,1,1986,1944,42,1,cap100,100,100,100,20,0.8765618410422638,0.8765618410422638,227,1,227,0.0291628837585449,227.0,227.0,0.8765618410422638,PLAIN-2061,2048,0.99,1
nfcorpus,0,dibud,1,1479,1249,230,1,cap100,100,100,100,20,0.7981726467630914,0.7981726467630914,102,1,102,0.0223088264465332,102.0,102.0,0.7981726467630914,PLAIN-2102,2048,0.99,1
nfcorpus,0,dibud,1,2048,2014,34,1,budget,38,38,38,20,0.7128122393456898,0.7128122393456898,164,1,164,0.0275259017944335,164.0,164.0,0.7128122393456898,PLAIN-2197,2048,0.99,1
nfcorpus,0,dibud,1,2048,2042,6,1,budget,2,2,2,2,0.1734276569882394,0.1734276569882394,2487,1,2048,0.0261702537536621,2487.0,2048.0,0.1734276569882394,PLAIN-2230,2048,0.99,1
nfcorpus,0,dibud,1,1707,1698,9,1,cap100,100,100,100,20,0.1443403143827212,0.1443403143827212,1707,1,1707,0.0233070850372314,1707.0,1707.0,0.1443403143827212,PLAIN-2250,2048,0.99,1
nfcorpus,0,dibud,1,2048,1534,514,1,budget,32,32,32,20,0.5355934294436562,0.5355934294436562,536,1,536,0.049576997756958,536.0,536.0,0.5355934294436562,PLAIN-23,2048,0.99,1
nfcorpus,0,dibud,1,2048,1809,239,1,budget,54,54,54,20,0.0,0.0,574,1,574,0.0390257835388183,574.0,574.0,0.0,PLAIN-2343,2048,0.99,1
nfcorpus,0,dibud,1,2048,1934,114,1,budget,18,18,18,18,0.0,0.0,2204,1,2048,0.0350739955902099,2204.0,2048.0,0.0,PLAIN-2375,2048,0.99,1
nfcorpus,0,dibud,1,2048,476,1572,1,budget,38,38,38,20,0.0896172872033434,0.0896172872033434,463,1,463,0.0509839057922363,463.0,463.0,0.0896172872033434,PLAIN-238,2048,0.99,1
nfcorpus,0,dibud,1,2048,1300,748,1,budget,25,25,25,20,0.3260270997011094,0.3260270997011094,1578,1,1578,0.0396039485931396,1578.0,1578.0,0.3260270997011094,PLAIN-2480,2048,0.99,1
nfcorpus,0,dibud,1,2048,1301,747,1,budget,19,19,19,19,0.2906484777184987,0.2906484777184987,3132,1,2048,0.0407679080963134,3132.0,2048.0,0.2906484777184987,PLAIN-259,2048,0.99,1
nfcorpus,0,dibud,1,2048,1934,114,1,budget,22,22,22,20,0.2281544041232563,0.2281544041232563,859,1,859,0.0374929904937744,859.0,859.0,0.2281544041232563,PLAIN-2720,2048,0.99,1
nfcorpus,0,dibud,1,2048,1635,413,1,budget,91,91,91,20,0.4808004803255262,0.4808004803255262,121,1,121,0.0329389572143554,121.0,121.0,0.4808004803255262,PLAIN-2770,2048,0.99,1
nfcorpus,0,dibud,1,2048,1083,965,1,budget,54,54,54,20,0.5932767687442023,0.5932767687442023,666,1,666,0.0360949039459228,666.0,666.0,0.5932767687442023,PLAIN-2790,2048,0.99,1
nfcorpus,0,dibud,1,2048,1995,53,1,budget,57,57,57,20,0.7205393293274753,0.7205393293274753,160,1,160,0.0327620506286621,160.0,160.0,0.7205393293274753,PLAIN-2830,2048,0.99,1
nfcorpus,0,dibud,1,2048,2018,30,1,budget,11,11,11,11,0.0,0.0,3496,1,2048,0.0355639457702636,3496.0,2048.0,0.0,PLAIN-2880,2048,0.99,1
nfcorpus,0,dibud,1,2048,2022,26,1,budget,28,28,28,20,0.1071298960720413,0.1071298960720413,224,1,224,0.0330390930175781,224.0,224.0,0.1071298960720413,PLAIN-2890,2048,0.99,1
nfcorpus,0,dibud,1,2048,1445,603,1,budget,60,60,60,20,0.0,0.0,316,1,316,0.0361850261688232,316.0,316.0,0.0,PLAIN-2900,2048,0.99,1
nfcorpus,0,dibud,1,2048,1635,413,1,budget,25,25,25,20,0.1684213464825063,0.1684213464825063,1066,1,1066,0.0388510227203369,1066.0,1066.0,0.1684213464825063,PLAIN-2910,2048,0.99,1
nfcorpus,0,dibud,1,2048,971,1077,1,budget,49,49,49,20,0.0,0.0,588,1,588,0.0352730751037597,588.0,588.0,0.0,PLAIN-2920,2048,0.99,1
nfcorpus,0,dibud,1,2048,613,1435,1,budget,35,35,35,20,0.3273949503887395,0.3273949503887395,259,1,259,0.0548479557037353,259.0,259.0,0.3273949503887395,PLAIN-2960,2048,0.99,1
nfcorpus,0,dibud,1,2048,1518,530,1,budget,62,62,62,20,1.0,1.0,407,1,407,0.0378980636596679,407.0,407.0,1.0,PLAIN-3026,2048,0.99,1
nfcorpus,0,dibud,1,2048,1525,523,1,budget,39,39,39,20,0.7653606369886217,0.7653606369886217,695,1,695,0.0312330722808837,695.0,695.0,0.7653606369886217,PLAIN-3053,2048,0.99,1
nfcorpus,0,dibud,1,2048,1819,229,1,budget,34,34,34,20,0.228624657164302,0.228624657164302,368,1,368,0.0380868911743164,368.0,368.0,0.228624657164302,PLAIN-3141,2048,0.99,1
nfcorpus,0,dibud,1,2048,1874,174,1,budget,55,55,55,20,0.3587396828048759,0.3587396828048759,156,1,156,0.0292260646820068,156.0,156.0,0.3587396828048759,PLAIN-3161,2048,0.99,1
nfcorpus,0,dibud,1,2048,1334,714,1,budget,20,20,20,20,0.2376458002140897,0.2376458002140897,1923,1,1923,0.0396289825439453,1923.0,1923.0,0.2376458002140897,PLAIN-3171,2048,0.99,1
nfcorpus,0,dibud,1,2048,1947,101,1,budget,19,19,19,19,0.0,0.0,2104,1,2048,0.0342540740966796,2104.0,2048.0,0.0,PLAIN-3211,2048,0.99,1
nfcorpus,0,dibud,1,2048,271,1777,1,budget,30,30,30,20,0.078471230511402,0.078471230511402,452,1,452,0.0497510433197021,452.0,452.0,0.078471230511402,PLAIN-3251,2048,0.99,1
nfcorpus,0,dibud,1,2048,1941,107,1,budget,26,26,26,20,0.6463533146171224,0.6463533146171224,384,1,384,0.0370328426361084,384.0,384.0,0.6463533146171224,PLAIN-3292,2048,0.99,1
nfcorpus,0,dibud,1,2048,1782,266,1,budget,47,47,47,20,0.7653606369886217,0.7653606369886217,206,1,206,0.0459177494049072,206.0,206.0,0.7653606369886217,PLAIN-3342,2048,0.99,1
nfcorpus,0,dibud,1,2048,1931,117,1,budget,51,51,51,20,0.471678287041321,0.471678287041321,325,1,325,0.0380709171295166,325.0,325.0,0.471678287041321,PLAIN-3362,2048,0.99,1
nfcorpus,0,dibud,1,2048,1507,541,1,budget,44,44,44,20,0.3619874555249414,0.3619874555249414,477,1,477,0.0358762741088867,477.0,477.0,0.3619874555249414,PLAIN-3432,2048,0.99,1
nfcorpus,0,dibud,1,2048,746,1302,1,budget,68,68,68,20,0.3744734015564923,0.3744734015564923,198,1,198,0.060441255569458,198.0,198.0,0.3744734015564923,PLAIN-344,2048,0.99,1
nfcorpus,0,dibud,1,2048,1574,474,1,budget,38,38,38,20,0.7974779478881874,0.7974779478881874,387,1,387,0.0473577976226806,387.0,387.0,0.7974779478881874,PLAIN-418,2048,0.99,1
nfcorpus,0,dibud,1,2048,1930,118,1,budget,56,56,56,20,0.1653297687600157,0.1653297687600157,201,1,201,0.0432090759277343,201.0,201.0,0.1653297687600157,PLAIN-44,2048,0.99,1
nfcorpus,0,dibud,1,2048,1908,140,1,budget,57,57,57,20,0.8869319520076296,0.8869319520076296,1634,1,1634,0.037308931350708,1634.0,1634.0,0.8869319520076296,PLAIN-441,2048,0.99,1
nfcorpus,0,dibud,1,2048,1579,469,1,budget,17,17,17,17,0.0,0.0,3239,1,2048,0.0590169429779052,3239.0,2048.0,0.0,PLAIN-457,2048,0.99,1
nfcorpus,0,dibud,1,2027,2015,12,1,cap100,100,100,100,20,0.0,0.0,2027,1,2027,0.0228559970855712,2027.0,2027.0,0.0,PLAIN-478,2048,0.99,1
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0124421119689941,20.0,20.0,0.0,PLAIN-551,2048,0.99,1
nfcorpus,0,dibud,1,1220,1216,4,1,cap100,100,100,100,20,1.0,1.0,1220,1,1220,0.0181188583374023,1220.0,1220.0,1.0,PLAIN-671,2048,0.99,1
nfcorpus,0,dibud,1,2048,1920,128,1,budget,12,12,12,12,0.0,0.0,3133,1,2048,0.0393929481506347,3133.0,2048.0,0.0,PLAIN-782,2048,0.99,1
nfcorpus,0,dibud,1,315,307,8,1,cap100,100,100,100,20,0.6626028912091808,0.6626028912091808,315,1,315,0.0206599235534667,315.0,315.0,0.6626028912091808,PLAIN-892,2048,0.99,1
nfcorpus,0,dibud,1,2048,1649,399,1,budget,92,92,92,20,0.4803767573229016,0.4803767573229016,327,1,327,0.0379979610443115,327.0,327.0,0.4803767573229016,PLAIN-91,2048,0.99,1
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.428946781919297,0.428946781919297,21,1,21,0.0113186836242675,21.0,21.0,0.428946781919297,PLAIN-924,2048,0.99,1
nfcorpus,0,dibud,1,693,680,13,1,cap100,100,100,100,20,0.1173196815056891,0.1173196815056891,693,1,693,0.0159056186676025,693.0,693.0,0.1173196815056891,PLAIN-966,2048,0.99,1
nfcorpus,0,dibud,1,1024,629,395,1,budget,25,25,25,20,0.1637733768567814,0.1637733768567814,555,1,555,0.0432569980621337,555.0,555.0,0.1637733768567814,PLAIN-1141,1024,0.99,2
nfcorpus,0,dibud,1,1024,971,53,1,budget,42,42,42,20,0.0,0.0,133,1,133,0.0289008617401123,133.0,133.0,0.0,PLAIN-1161,1024,0.99,2
nfcorpus,0,dibud,1,1024,866,158,1,budget,53,53,53,20,0.082914800661557,0.082914800661557,183,1,183,0.025195837020874,183.0,183.0,0.082914800661557,PLAIN-1193,1024,0.99,2
nfcorpus,0,dibud,1,1024,1000,24,1,budget,20,20,20,20,0.4556062541086365,0.4556062541086365,613,1,613,0.0206818580627441,613.0,613.0,0.4556062541086365,PLAIN-1225,1024,0.99,2
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124762058258056,21.0,21.0,0.3391602052736161,PLAIN-1236,1024,0.99,2
nfcorpus,0,dibud,1,1024,512,512,1,budget,25,25,25,20,0.2678175684742753,0.2678175684742753,296,1,296,0.0555999279022216,296.0,296.0,0.2678175684742753,PLAIN-1320,1024,0.99,2
nfcorpus,0,dibud,1,978,976,2,1,cap100,100,100,100,20,0.0,0.0,978,1,978,0.0167500972747802,978.0,978.0,0.0,PLAIN-1353,1024,0.99,2
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121588706970214,21.0,21.0,0.4503033724031486,PLAIN-1363,1024,0.99,2
nfcorpus,0,dibud,1,1024,1007,17,1,budget,23,23,23,20,0.7478865537195157,0.7478865537195157,1015,1,1015,0.027250051498413,1015.0,1015.0,0.7478865537195157,PLAIN-1387,1024,0.99,2
nfcorpus,0,dibud,1,1024,1016,8,1,budget,7,7,7,7,0.2928306422150326,0.4491337717403458,1834,1,1024,0.0211226940155029,1834.0,1024.0,0.2928306422150326,PLAIN-1419,1024,0.99,2
nfcorpus,0,dibud,1,1024,900,124,1,budget,35,35,35,20,0.3250927958941603,0.3250927958941603,164,1,164,0.0289008617401123,164.0,164.0,0.3250927958941603,PLAIN-1463,1024,0.99,2
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,1.0,1.0,44,1,44,0.0117557048797607,44.0,44.0,1.0,PLAIN-1473,1024,0.99,2
nfcorpus,0,dibud,1,1024,300,724,1,budget,41,41,41,20,0.89483056705661,0.89483056705661,121,1,121,0.0430619716644287,121.0,121.0,0.89483056705661,PLAIN-1527,1024,0.99,2
nfcorpus,0,dibud,1,1024,361,663,1,budget,64,64,64,20,0.2865889013022583,0.2865889013022583,181,1,181,0.0256249904632568,181.0,181.0,0.2865889013022583,PLAIN-1537,1024,0.99,2
nfcorpus,0,dibud,1,105,100,5,1,cap100,100,100,100,20,0.7653606369886217,0.7653606369886217,26,1,26,0.0120661258697509,26.0,26.0,0.7653606369886217,PLAIN-1731,1024,0.99,2
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,1.0,1.0,22,1,22,0.0113611221313476,22.0,22.0,1.0,PLAIN-1772,1024,0.99,2
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0114758014678955,20.0,20.0,0.0,PLAIN-1827,1024,0.99,2
nfcorpus,0,dibud,1,516,445,71,1,cap100,100,100,100,20,1.0,1.0,86,1,86,0.014596939086914,86.0,86.0,1.0,PLAIN-1837,1024,0.99,2
nfcorpus,0,dibud,1,1024,232,792,1,budget,44,44,44,20,0.0,0.0,126,1,126,0.0375270843505859,126.0,126.0,0.0,PLAIN-1877,1024,0.99,2
nfcorpus,0,dibud,1,639,519,120,1,cap100,100,100,100,20,0.6328969960065903,0.6328969960065903,150,1,150,0.0162329673767089,150.0,150.0,0.6328969960065903,PLAIN-1919,1024,0.99,2
nfcorpus,0,dibud,1,363,356,7,1,cap100,100,100,100,20,0.3202459998449349,0.3202459998449349,363,1,363,0.021054983139038,363.0,363.0,0.3202459998449349,PLAIN-1940,1024,0.99,2
nfcorpus,0,dibud,1,166,161,5,1,cap100,100,100,100,20,0.2111759851719728,0.2111759851719728,166,1,166,0.0117328166961669,166.0,166.0,0.2111759851719728,PLAIN-1950,1024,0.99,2
nfcorpus,0,dibud,1,1024,595,429,1,budget,15,15,15,15,0.3500240265317151,0.3847741992305837,2335,1,1024,0.0517759323120117,2335.0,1024.0,0.3500240265317151,PLAIN-196,1024,0.99,2
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.0,0.0,83,1,83,0.012373924255371,83.0,83.0,0.0,PLAIN-1962,1024,0.99,2
nfcorpus,0,dibud,1,539,537,2,1,cap100,100,100,100,20,0.0497278077766249,0.0497278077766249,539,1,539,0.014639139175415,539.0,539.0,0.0497278077766249,PLAIN-1972,1024,0.99,2
nfcorpus,0,dibud,1,1024,610,414,1,budget,41,41,41,20,0.718087346254539,0.718087346254539,168,1,168,0.0365810394287109,168.0,168.0,0.718087346254539,PLAIN-2,1024,0.99,2
nfcorpus,0,dibud,1,1024,1019,5,1,budget,4,4,4,4,0.1264713513838285,0.3615444077432035,1657,1,1024,0.0206751823425292,1657.0,1024.0,0.1264713513838285,PLAIN-2009,1024,0.99,2
nfcorpus,0,dibud,1,1024,1023,1,1,budget,0,0,0,0,0.0,0.4692787260227564,1544,1,1024,0.0202338695526123,1544.0,1024.0,0.0,PLAIN-2019,1024,0.99,2
nfcorpus,0,dibud,1,1024,801,223,1,budget,59,59,59,20,0.6251137219231053,0.6251137219231053,113,1,113,0.0311789512634277,113.0,113.0,0.6251137219231053,PLAIN-2051,1024,0.99,2
nfcorpus,0,dibud,1,1024,761,263,1,budget,13,13,13,13,1.0,1.0,1991,1,1024,0.0406889915466308,1991.0,1024.0,1.0,PLAIN-2081,1024,0.99,2
nfcorpus,0,dibud,1,1024,975,49,1,budget,13,13,13,13,0.1482972305701491,0.1482972305701491,1463,1,1024,0.03580904006958,1463.0,1024.0,0.1482972305701491,PLAIN-2145,1024,0.99,2
nfcorpus,0,dibud,1,101,99,2,1,cap100,100,100,100,20,0.0,0.0,21,1,21,0.0121290683746337,21.0,21.0,0.0,PLAIN-2167,1024,0.99,2
nfcorpus,0,dibud,1,1024,550,474,1,budget,41,41,41,20,0.4144463450064782,0.4144463450064782,361,1,361,0.0334739685058593,361.0,361.0,0.4144463450064782,PLAIN-2261,1024,0.99,2
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0125918388366699,20.0,20.0,0.0,PLAIN-2271,1024,0.99,2
nfcorpus,0,dibud,1,1024,512,512,1,budget,32,32,32,20,0.098039285831357,0.098039285831357,488,1,488,0.0324821472167968,488.0,488.0,0.098039285831357,PLAIN-2291,1024,0.99,2
nfcorpus,0,dibud,1,1024,808,216,1,budget,80,80,80,20,0.4326224401919367,0.4326224401919367,250,1,250,0.036773681640625,250.0,250.0,0.4326224401919367,PLAIN-2332,1024,0.99,2
nfcorpus,0,dibud,1,1024,433,591,1,budget,39,39,39,20,0.5317966382553858,0.5317966382553858,227,1,227,0.0454659461975097,227.0,227.0,0.5317966382553858,PLAIN-2430,1024,0.99,2
nfcorpus,0,dibud,1,1024,468,556,1,budget,14,14,14,14,0.0,0.0,3197,1,1024,0.0572202205657959,3197.0,1024.0,0.0,PLAIN-2440,1024,0.99,2
nfcorpus,0,dibud,1,1024,829,195,1,budget,28,28,28,20,0.2657447131908075,0.2657447131908075,117,1,117,0.0459270477294921,117.0,117.0,0.2657447131908075,PLAIN-2450,1024,0.99,2
nfcorpus,0,dibud,1,1024,920,104,1,budget,51,51,51,20,0.5524211620779108,0.5524211620779108,108,1,108,0.0304536819458007,108.0,108.0,0.5524211620779108,PLAIN-2630,1024,0.99,2
nfcorpus,0,dibud,1,1024,757,267,1,budget,45,45,45,20,0.36015118942454,0.36015118942454,190,1,190,0.0354158878326416,190.0,190.0,0.36015118942454,PLAIN-2780,1024,0.99,2
nfcorpus,0,dibud,1,1024,801,223,1,budget,20,20,20,20,0.0979756395057558,0.0979756395057558,725,1,725,0.0404012203216552,725.0,725.0,0.0979756395057558,PLAIN-2870,1024,0.99,2
nfcorpus,0,dibud,1,997,468,529,1,cap100,100,100,100,20,0.3477446042303894,0.3477446042303894,275,1,275,0.0184509754180908,275.0,275.0,0.3477446042303894,PLAIN-291,1024,0.99,2
nfcorpus,0,dibud,1,1024,512,512,1,budget,23,23,23,20,0.0,0.0,284,1,284,0.0411148071289062,284.0,284.0,0.0,PLAIN-2940,1024,0.99,2
nfcorpus,0,dibud,1,1024,652,372,1,budget,18,18,18,18,0.0,0.0,1452,1,1024,0.0371108055114746,1452.0,1024.0,0.0,PLAIN-2950,1024,0.99,2
nfcorpus,0,dibud,1,1024,791,233,1,budget,31,31,31,20,1.0,1.0,117,1,117,0.042086124420166,117.0,117.0,1.0,PLAIN-307,1024,0.99,2
nfcorpus,0,dibud,1,1024,555,469,1,budget,18,18,18,18,0.0,0.028777424106881,2287,1,1024,0.0462880134582519,2287.0,1024.0,0.0,PLAIN-3221,1024,0.99,2
nfcorpus,0,dibud,1,1024,938,86,1,budget,7,7,7,7,0.1150569502216269,0.1150569502216269,3297,1,1024,0.0387089252471923,3297.0,1024.0,0.1150569502216269,PLAIN-3261,1024,0.99,2
nfcorpus,0,dibud,1,1024,790,234,1,budget,42,42,42,20,0.0,0.0,229,1,229,0.0292351245880126,229.0,229.0,0.0,PLAIN-3271,1024,0.99,2
nfcorpus,0,dibud,1,1024,711,313,1,budget,77,77,77,20,0.2263496973953661,0.2263496973953661,323,1,323,0.0212628841400146,323.0,323.0,0.2263496973953661,PLAIN-3312,1024,0.99,2
nfcorpus,0,dibud,1,1024,555,469,1,budget,8,8,8,8,0.0,0.0,5035,1,1024,0.05833101272583,5035.0,1024.0,0.0,PLAIN-358,1024,0.99,2
nfcorpus,0,dibud,1,1024,853,171,1,budget,39,39,39,20,0.2585796698726749,0.2585796698726749,357,1,357,0.0354659557342529,357.0,357.0,0.2585796698726749,PLAIN-499,1024,0.99,2
nfcorpus,0,dibud,1,1024,263,761,1,budget,36,36,36,20,0.2177954800117788,0.2177954800117788,116,1,116,0.0552220344543457,116.0,116.0,0.2177954800117788,PLAIN-541,1024,0.99,2
nfcorpus,0,dibud,1,100,99,1,1,cap100,100,100,100,20,0.1420400396336573,0.1420400396336573,20,1,20,0.0121610164642333,20.0,20.0,0.1420400396336573,PLAIN-583,1024,0.99,2
nfcorpus,0,dibud,1,103,100,3,1,cap100,100,100,100,20,0.0,0.0,23,1,23,0.0116453170776367,23.0,23.0,0.0,PLAIN-603,1024,0.99,2
nfcorpus,0,dibud,1,100,99,1,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0153462886810302,20.0,20.0,0.0,PLAIN-645,1024,0.99,2
nfcorpus,0,dibud,1,1024,923,101,1,budget,37,37,37,20,1.0,1.0,102,1,102,0.0273351669311523,102.0,102.0,1.0,PLAIN-681,1024,0.99,2
nfcorpus,0,dibud,1,1024,1006,18,1,budget,17,17,17,17,0.9013592468993896,0.934796738284103,1066,1,1024,0.017190933227539,1066.0,1024.0,0.9013592468993896,PLAIN-721,1024,0.99,2
nfcorpus,0,dibud,1,1024,942,82,1,budget,43,43,43,20,0.6908500350019448,0.6908500350019448,84,1,84,0.0364108085632324,84.0,84.0,0.6908500350019448,PLAIN-731,1024,0.99,2
nfcorpus,0,dibud,1,969,674,295,1,cap100,100,100,100,20,0.1303237659103706,0.1303237659103706,308,1,308,0.0213110446929931,308.0,308.0,0.1303237659103706,PLAIN-761,1024,0.99,2
nfcorpus,0,dibud,1,1024,1017,7,1,budget,7,7,7,7,0.4187992501038471,0.4535494228027156,2000,1,1024,0.0227000713348388,2000.0,1024.0,0.4187992501038471,PLAIN-850,1024,0.99,2
nfcorpus,0,dibud,1,1024,1007,17,1,budget,18,18,18,18,0.0,0.0,1252,1,1024,0.028033971786499,1252.0,1024.0,0.0,PLAIN-872,1024,0.99,2
nfcorpus,0,dibud,1,1024,948,76,1,budget,85,85,85,20,0.6680988159219164,0.6680988159219164,48,1,48,0.0274231433868408,48.0,48.0,0.6680988159219164,PLAIN-934,1024,0.99,2
nfcorpus,0,dibud,1,1024,742,282,1,budget,28,28,28,20,0.1564262420075854,0.1564262420075854,626,1,626,0.0371289253234863,626.0,626.0,0.1564262420075854,PLAIN-977,1024,0.99,2
nfcorpus,0,dibud,1,1024,1021,3,1,budget,2,2,2,2,0.4692787260227564,0.4692787260227564,2222,1,1024,0.0239171981811523,2222.0,1024.0,0.4692787260227564,PLAIN-987,1024,0.99,2
nfcorpus,0,dibud,1,2048,855,1193,1,budget,34,34,34,20,0.0,0.0,554,1,554,0.0368628501892089,554.0,554.0,0.0,PLAIN-1028,2048,0.99,3
nfcorpus,0,dibud,1,2048,2030,18,1,budget,7,7,7,7,0.0,0.0,2902,1,2048,0.0353538990020751,2902.0,2048.0,0.0,PLAIN-1066,2048,0.99,3
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,1.0,1.0,21,1,21,0.0118813514709472,21.0,21.0,1.0,PLAIN-1130,2048,0.99,3
nfcorpus,0,dibud,1,2048,1796,252,1,budget,57,57,57,20,0.5665711755305013,0.5665711755305013,421,1,421,0.0319681167602539,421.0,421.0,0.5665711755305013,PLAIN-1151,2048,0.99,3
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.1467868763787456,0.1467868763787456,21,1,21,0.0118749141693115,21.0,21.0,0.1467868763787456,PLAIN-1172,2048,0.99,3
nfcorpus,0,dibud,1,2048,1810,238,1,budget,30,30,30,20,0.0806641221622398,0.0806641221622398,1759,1,1759,0.0371918678283691,1759.0,1759.0,0.0806641221622398,PLAIN-12,2048,0.99,3
nfcorpus,0,dibud,1,2048,1741,307,1,budget,57,57,57,20,0.0711064606874074,0.0711064606874074,357,1,357,0.0373921394348144,357.0,357.0,0.0711064606874074,PLAIN-1374,2048,0.99,3
nfcorpus,0,dibud,1,2048,1149,899,1,budget,81,81,81,20,0.9665625086152864,0.9665625086152864,63,1,63,0.0344922542572021,63.0,63.0,0.9665625086152864,PLAIN-1398,2048,0.99,3
nfcorpus,0,dibud,1,2048,1037,1011,1,budget,29,29,29,20,0.7175115636743159,0.7175115636743159,646,1,646,0.0412890911102294,646.0,646.0,0.7175115636743159,PLAIN-1453,2048,0.99,3
nfcorpus,0,dibud,1,101,100,1,1,cap100,100,100,100,20,0.0,0.0,21,1,21,0.011697769165039,21.0,21.0,0.0,PLAIN-1485,2048,0.99,3
nfcorpus,0,dibud,1,324,322,2,1,cap100,100,100,100,20,0.0,0.0,324,1,324,0.0131018161773681,324.0,324.0,0.0,PLAIN-1496,2048,0.99,3
nfcorpus,0,dibud,1,1072,1065,7,1,cap100,100,100,100,20,0.2366098733097736,0.2366098733097736,1072,1,1072,0.0169401168823242,1072.0,1072.0,0.2366098733097736,PLAIN-1506,2048,0.99,3
nfcorpus,0,dibud,1,2048,1024,1024,1,budget,31,31,31,20,0.0,0.0,1123,1,1123,0.0452139377593994,1123.0,1123.0,0.0,PLAIN-1547,2048,0.99,3
nfcorpus,0,dibud,1,2048,1583,465,1,budget,66,66,66,20,0.4120083861200635,0.4120083861200635,237,1,237,0.0427997112274169,237.0,237.0,0.4120083861200635,PLAIN-165,2048,0.99,3
nfcorpus,0,dibud,1,2048,1054,994,1,budget,31,31,31,20,0.2764976326484944,0.2764976326484944,880,1,880,0.0362560749053955,880.0,880.0,0.2764976326484944,PLAIN-175,2048,0.99,3
nfcorpus,0,dibud,1,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0118110179901123,20.0,20.0,0.0,PLAIN-1752,2048,0.99,3
nfcorpus,0,dibud,1,2048,895,1153,1,budget,54,54,54,20,0.8931654380800775,0.8931654380800775,76,1,76,0.0373859405517578,76.0,76.0,0.8931654380800775,PLAIN-1805,2048,0.99,3
nfcorpus,0,dibud,1,1890,1608,282,1,cap100,100,100,100,20,0.0,0.0,431,1,431,0.0250120162963867,431.0,431.0,0.0,PLAIN-1887,2048,0.99,3
nfcorpus,0,dibud,1,2048,2038,10,1,budget,8,8,8,8,0.0,0.0,3078,1,2048,0.0293428897857666,3078.0,2048.0,0.0,PLAIN-1897,2048,0.99,3
nfcorpus,0,dibud,1,1892,1836,56,1,cap100,100,100,100,20,0.8167331699287127,0.8167331699287127,155,1,155,0.0250272750854492,155.0,155.0,0.8167331699287127,PLAIN-1909,2048,0.99,3
nfcorpus,0,dibud,1,105,100,5,1,cap100,100,100,100,20,0.6489315753318465,0.6489315753318465,25,1,25,0.0117409229278564,25.0,25.0,0.6489315753318465,PLAIN-2092,2048,0.99,3
nfcorpus,0,dibud,1,2048,1140,908,1,budget,27,27,27,20,0.0,0.0,1294,1,1294,0.0416638851165771,1294.0,1294.0,0.0,PLAIN-2113,2048,0.99,3
nfcorpus,0,dibud,1,102,100,2,1,cap100,100,100,100,20,0.5363793932401334,0.5363793932401334,22,1,22,0.0114059448242187,22.0,22.0,0.5363793932401334,PLAIN-2124,2048,0.99,3
nfcorpus,0,dibud,1,2048,1193,855,1,budget,30,30,30,20,0.041058779386889,0.041058779386889,557,1,557,0.0356647968292236,557.0,557.0,0.041058779386889,PLAIN-217,2048,0.99,3
nfcorpus,0,dibud,1,827,817,10,1,cap100,100,100,100,20,0.2638902137399108,0.2638902137399108,827,1,827,0.0158619880676269,827.0,827.0,0.2638902137399108,PLAIN-2177,2048,0.99,3
nfcorpus,0,dibud,1,2048,2039,9,1,budget,6,6,6,6,0.5311778327782406,0.6510292794847371,2233,1,2048,0.0240707397460937,2233.0,2048.0,0.5311778327782406,PLAIN-2240,2048,0.99,3
nfcorpus,0,dibud,1,1939,1863,76,1,cap100,100,100,100,20,0.0,0.0,1153,1,1153,0.0252401828765869,1153.0,1153.0,0.0,PLAIN-2321,2048,0.99,3
nfcorpus,0,dibud,1,2048,1663,385,1,budget,54,54,54,20,0.5327325671814663,0.5327325671814663,232,1,232,0.0410270690917968,232.0,232.0,0.5327325671814663,PLAIN-2470,2048,0.99,3
nfcorpus,0,dibud,1,1090,437,653,1,cap100,100,100,100,20,0.6013033782186465,0.6013033782186465,92,1,92,0.0200550556182861,92.0,92.0,0.6013033782186465,PLAIN-2510,2048,0.99,3
