dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2019,87181,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,100,-inf
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,4,-0.0008230209350585938
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,7,-0.0006567835807800293
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,9,-0.0009310003370046616
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,10,-0.00016054697334766388
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,13,-0.0003621559590101242
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,13,-5.5693089962005615e-06
msmarco-passage-trec-dl-2019,443396,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,7,-0.00020965561270713806
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,9,-0.0006472505629062653
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,11,-0.0001518353819847107
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,13,-0.00027554668486118317
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,13,-5.276873707771301e-06
msmarco-passage-trec-dl-2019,443396,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,512,384.0,384.0,256,256,0.3333333333333333,9,-0.001843305304646492
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,1024,768.0,768.0,448,544,0.2916666666666667,9,-0.000382840633392334
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,2048,1536.0,1536.0,832,1120,0.2708333333333333,12,-0.00019707530736923218
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,4096,3072.0,3072.0,2048,2048,0.3333333333333333,13,-0.00020997412502765656
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,8192,6144.0,6144.0,4096,4096,0.3333333333333333,14,-5.997717380523682e-07
msmarco-passage-trec-dl-2019,443396,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,512,384.0,384.0,256,256,0.3333333333333333,9,-0.001843305304646492
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,1024,768.0,768.0,512,512,0.3333333333333333,9,-0.0004270002245903015
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,2048,1536.0,1536.0,896,1088,0.2916666666666667,12,-0.00021149031817913055
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,4096,3072.0,3072.0,2304,1920,0.375,13,-0.00024064071476459503
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,8192,6144.0,6144.0,4160,4064,0.3385416666666667,14,-2.466142177581787e-06
msmarco-passage-trec-dl-2019,443396,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,512,384.0,384.0,256,256,0.3333333333333333,9,-0.001843305304646492
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,1024,768.0,768.0,448,544,0.2916666666666667,9,-0.000382840633392334
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,2048,1536.0,1536.0,832,1120,0.2708333333333333,12,-0.00019707530736923218
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,4096,3072.0,3072.0,1024,2560,0.16666666666666666,13,-0.0006580986082553864
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,8192,6144.0,6144.0,4096,4096,0.3333333333333333,14,-5.997717380523682e-07
msmarco-passage-trec-dl-2019,443396,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,7,-0.000392373651266098
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,9,-0.0006665904074907303
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,11,-4.9130991101264954e-05
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,13,-0.0003621559590101242
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,14,-2.9962509870529175e-05
msmarco-passage-trec-dl-2019,443396,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,8,-7.343851029872894e-05
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,9,-0.000382840633392334
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,12,-0.00012202374637126923
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,13,-0.00027554668486118317
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,14,-2.9670074582099915e-05
msmarco-passage-trec-dl-2019,443396,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,512,768.0,768.0,256,256,0.6666666666666666,9,-0.001843305304646492
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,1024,1536.0,1536.0,480,576,0.625,9,-0.00026618875563144684
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,2048,3072.0,3072.0,928,1216,0.6041666666666666,12,-0.00012410804629325867
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,4096,6144.0,6144.0,2048,2048,0.6666666666666666,13,-0.00020997412502765656
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,8192,12288.0,12288.0,4096,4096,0.6666666666666666,14,-5.997717380523682e-07
msmarco-passage-trec-dl-2019,443396,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,512,768.0,768.0,256,256,0.6666666666666666,9,-0.001843305304646492
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,1024,1536.0,1536.0,480,576,0.625,9,-0.00026618875563144684
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,12,-0.00012202374637126923
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,4096,6144.0,6144.0,1920,2304,0.625,13,-0.00024064071476459503
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,8192,12288.0,12288.0,4064,4160,0.6614583333333334,14,-2.466142177581787e-06
msmarco-passage-trec-dl-2019,443396,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,2,-0.0007146205753087997
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-5.1390379667282104e-06
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,512,768.0,768.0,256,256,0.6666666666666666,9,-0.001843305304646492
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,1024,1536.0,1536.0,480,576,0.625,9,-0.00026618875563144684
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,2048,3072.0,3072.0,928,1216,0.6041666666666666,12,-0.00012410804629325867
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,4096,6144.0,6144.0,1088,3968,0.3541666666666667,13,-0.00035591796040534973
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,8192,12288.0,12288.0,4096,4096,0.6666666666666666,14,-5.997717380523682e-07
msmarco-passage-trec-dl-2019,443396,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,15,-0.00019762851297855377
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,4,-0.0022903382778167725
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,5,-0.0013531073927879333
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,6,-0.0014051850885152817
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,6,-0.000360662117600441
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,8,-5.5087730288505554e-05
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,5,-0.0032478999346494675
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,6,-0.0011214353144168854
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,6,-0.00019895657896995544
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,8,-0.00011748261749744415
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,11,-0.00011658668518066406
msmarco-passage-trec-dl-2019,1121709,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,512,384.0,384.0,256,256,0.3333333333333333,5,-0.002891331911087036
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,1024,768.0,768.0,512,512,0.3333333333333333,6,-0.001484055072069168
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,2048,1536.0,1536.0,1024,1024,0.3333333333333333,6,-7.544085383415222e-05
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,4096,3072.0,3072.0,3712,1216,0.6041666666666666,8,-9.145587682723999e-07
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,512,384.0,384.0,320,224,0.4166666666666667,5,-0.0032478999346494675
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,1024,768.0,768.0,576,480,0.375,6,-0.0010047834366559982
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,2048,1536.0,1536.0,1152,960,0.375,6,-0.00013332441449165344
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,4096,3072.0,3072.0,3712,1216,0.6041666666666666,8,-9.145587682723999e-07
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,512,384.0,384.0,384,192,0.5,5,-0.0013531073927879333
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,1024,768.0,768.0,512,512,0.3333333333333333,6,-0.001484055072069168
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,2048,1536.0,1536.0,1024,1024,0.3333333333333333,6,-7.544085383415222e-05
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,4096,3072.0,3072.0,3712,1216,0.6041666666666666,8,-9.145587682723999e-07
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,4,-0.00012156181037425995
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,6,-0.001988055184483528
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,6,-0.0003196299076080322
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,8,-0.00036236830055713654
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,8,-5.781650543212891e-06
msmarco-passage-trec-dl-2019,1121709,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,5,-0.0032478999346494675
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,6,-0.0017043054103851318
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,6,-0.0001579243689775467
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,8,-0.0002757590264081955
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,8,-5.48921525478363e-06
msmarco-passage-trec-dl-2019,1121709,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,512,768.0,768.0,256,256,0.6666666666666666,5,-0.002891331911087036
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,1024,1536.0,1536.0,512,512,0.6666666666666666,6,-0.001484055072069168
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,2048,3072.0,3072.0,1024,1024,0.6666666666666666,6,-7.544085383415222e-05
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,4096,6144.0,6144.0,2528,1088,0.8229166666666666,8,-0.00012220069766044617
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,8192,12288.0,12288.0,4608,3072,0.75,11,-0.0001328699290752411
msmarco-passage-trec-dl-2019,1121709,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,512,768.0,768.0,256,256,0.6666666666666666,5,-0.002891331911087036
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,1024,1536.0,1536.0,480,576,0.625,6,-0.0015876535326242447
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,2048,3072.0,3072.0,992,1088,0.6458333333333334,6,-6.247125566005707e-05
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,4096,6144.0,6144.0,2464,1216,0.8020833333333334,8,-0.000131998211145401
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,8192,12288.0,12288.0,4608,3072,0.75,11,-0.0001328699290752411
msmarco-passage-trec-dl-2019,1121709,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,3,-0.0014664996415376663
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.001472456380724907
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,512,768.0,768.0,288,192,0.75,5,-0.0036950279027223587
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,1024,1536.0,1536.0,512,512,0.6666666666666666,6,-0.001484055072069168
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,2048,3072.0,3072.0,1024,1024,0.6666666666666666,6,-7.544085383415222e-05
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,4096,6144.0,6144.0,2528,1088,0.8229166666666666,8,-0.00012220069766044617
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,10,-0.0003445390611886978
msmarco-passage-trec-dl-2019,1121709,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-0.00011627376079559326
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,23,-4.249252378940582e-05
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,26,-0.0003648586571216583
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,33,-3.359653055667877e-05
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,42,-0.00014734268188476562
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,48,-4.9705617129802704e-05
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,60,-0.0001747654750943184
msmarco-passage-trec-dl-2019,87452,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,27,-8.386559784412384e-05
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,35,-0.00015939772129058838
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,43,-4.9787573516368866e-05
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,49,-0.00013088714331388474
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,60,-0.00017447397112846375
msmarco-passage-trec-dl-2019,87452,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,512,384.0,384.0,256,256,0.3333333333333333,26,-6.794929504394531e-06
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,35,-0.00015939772129058838
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,2048,1536.0,1536.0,832,1120,0.2708333333333333,45,-9.69134271144867e-06
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,4096,3072.0,3072.0,832,2656,0.13541666666666666,59,-6.037019193172455e-05
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,512,384.0,384.0,256,256,0.3333333333333333,26,-6.794929504394531e-06
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,35,-0.00015939772129058838
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,2048,1536.0,1536.0,832,1120,0.2708333333333333,45,-9.69134271144867e-06
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,4096,3072.0,3072.0,832,2656,0.13541666666666666,59,-6.037019193172455e-05
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,8192,6144.0,6144.0,2288,5000,0.18619791666666666,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,60,-0.00010241568088531494
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,14,-0.00047872215509414673
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,24,-0.0020242221653461456
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,512,384.0,384.0,256,256,0.3333333333333333,26,-6.794929504394531e-06
msmarco-passage-trec-dl-2019,87452,0.5,candidate-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,35,-0.00015939772129058838
