dataset,query_id,k,batch_size,certified,censored_at_5000,certificate_depth,depth_lower_bound,depth_per_k,exceeds_1000,exceeds_2000,overlap_at_k,overlap_at_5k,overlap_at_10k_capped1000,fused_topk_dual_seen_fraction,fused_topk_opposite_rank_median,fused_topk_opposite_rank_max,fused_topk_any_opposite_censored,kth_lower_at_5000,anonymous_upper_at_5000,strongest_competitor_upper_at_5000,minimum_order_slack_at_5000,ambiguity_at_5000,known_k20_poison_query,judged_relevant_total,judged_relevant_retrieved,judged_recall_at_k,judged_dcg_at_k,judged_ndcg_at_k
msmarco-passage-trec-dl-2019,962179,50,64,0,1,,5001,,1,1,0.1,0.3,0.266,0.96,120.0,5001,1,0.015624367631971836,0.0003952569095417857,0.02548840269446373,-4.5243650674819946e-05,seen-competitor,0,25,19,0.76,39.91162663225059,0.7853239508254645
msmarco-passage-trec-dl-2019,962179,100,64,0,1,,5001,,1,1,0.24,0.266,0.167,0.91,204.5,5001,1,0.011239147745072842,0.0003952569095417857,0.02548840269446373,-4.5243650674819946e-05,seen-competitor,0,25,22,0.88,43.36304460760782,0.8532360212938569
msmarco-passage-trec-dl-2019,1117099,5,64,1,0,64,64,12.8,0,0,0.0,0.36,0.42,1.0,11.0,22,0,0.028739120811223984,0.0003952569095417857,0.03021353855729103,3.9074569940567017e-05,certified,0,119,5,0.04201680672268908,20.639213832155747,1.0
msmarco-passage-trec-dl-2019,1117099,10,64,1,0,64,64,6.4,0,0,0.2,0.42,0.28,1.0,17.5,26,0,0.025641025975346565,0.0003952569095417857,0.03021353855729103,3.9074569940567017e-05,certified,0,119,10,0.08403361344537816,31.804915366618417,1.0
msmarco-passage-trec-dl-2019,1117099,20,64,1,0,128,128,6.4,0,0,0.35,0.28,0.22,1.0,26.0,72,0,0.02308802306652069,0.0003952569095417857,0.03021353855729103,7.782131433486938e-06,certified,0,119,20,0.16806722689075632,47.361640851525124,0.9610356205236673
msmarco-passage-trec-dl-2019,1117099,50,64,0,1,,5001,,1,1,0.42,0.22,0.184,0.86,84.0,5001,1,0.012500000186264515,0.0003952569095417857,0.03021353855729103,-0.00016440916806459427,seen-competitor,0,119,31,0.2605042016806723,59.31306221206467,0.6839489213010791
msmarco-passage-trec-dl-2019,1117099,100,64,0,1,,5001,,1,1,0.28,0.184,0.242,0.74,492.5,5001,1,0.00941244326531887,0.0003952569095417857,0.03021353855729103,-0.00016440916806459427,seen-competitor,0,119,34,0.2857142857142857,61.47644465322921,0.581928844309979
msmarco-passage-trec-dl-2019,148538,5,64,1,0,64,64,12.8,0,0,0.2,0.28,0.36,1.0,11.0,14,0,0.02877846732735634,0.0003952569095417857,0.03083491325378418,0.00013454817235469818,certified,0,101,3,0.0297029702970297,7.886852807234542,0.5131630784849048
msmarco-passage-trec-dl-2019,148538,10,64,1,0,128,128,12.8,0,0,0.2,0.36,0.31,1.0,15.5,47,0,0.024585478007793427,0.0003952569095417857,0.03083491325378418,0.00011703930795192719,certified,0,101,6,0.0594059405940594,9.491382510338159,0.4709335881838884
msmarco-passage-trec-dl-2019,148538,20,64,1,0,128,128,6.4,0,0,0.3,0.31,0.285,1.0,32.0,107,0,0.022366967052221298,0.0003952569095417857,0.03083491325378418,4.1350722312927246e-07,certified,0,101,13,0.12871287128712872,11.824868859053026,0.42774723813618054
msmarco-passage-trec-dl-2019,148538,50,64,1,0,1280,1280,25.6,1,0,0.36,0.308,0.394,1.0,80.0,1277,0,0.014069264754652977,0.0003952569095417857,0.03083491325378418,4.1350722312927246e-07,certified,0,101,33,0.32673267326732675,19.33630492082332,0.501706182978191
msmarco-passage-trec-dl-2019,148538,100,64,1,0,3008,3008,30.08,1,1,0.31,0.394,0.49,1.0,200.0,2991,0,0.010627217590808868,0.0003952569095417857,0.03083491325378418,2.5331974029541016e-07,certified,0,101,44,0.43564356435643564,22.99898300105713,0.49373078336025994
msmarco-passage-trec-dl-2019,451602,5,64,1,0,64,64,12.8,0,0,0.2,0.28,0.28,1.0,10.0,14,0,0.02881426177918911,0.0003952569095417857,0.030621785670518875,8.565559983253479e-05,certified,0,154,3,0.01948051948051948,5.660558421703625,0.27426230803832824
msmarco-passage-trec-dl-2019,451602,10,64,1,0,128,128,12.8,0,0,0.3,0.28,0.32,1.0,17.5,55,0,0.024386724457144737,0.0003952569095417857,0.030621785670518875,3.645196557044983e-06,certified,0,154,6,0.03896103896103896,9.060967372513558,0.28489204476939767
msmarco-passage-trec-dl-2019,451602,20,64,1,0,192,192,9.6,0,0,0.25,0.32,0.425,1.0,34.0,171,0,0.021014492958784103,0.0003952569095417857,0.030621785670518875,3.645196557044983e-06,certified,0,154,12,0.07792207792207792,16.388438987006587,0.3325449318925986
msmarco-passage-trec-dl-2019,451602,50,64,1,0,1600,1600,32.0,1,0,0.28,0.428,0.39,1.0,85.0,1537,0,0.015844689682126045,0.0003952569095417857,0.030621785670518875,3.645196557044983e-06,certified,0,154,23,0.14935064935064934,23.797419540419508,0.26358364229589304
msmarco-passage-trec-dl-2019,451602,100,64,0,1,,5001,,1,1,0.32,0.39,0.307,0.98,153.5,5001,1,0.011457609944045544,0.0003952569095417857,0.030621785670518875,-3.534369170665741e-05,seen-competitor,0,154,36,0.23376623376623376,27.89659039703952,0.22385950231152016
msmarco-passage-trec-dl-2019,359349,5,64,1,0,64,64,12.8,0,0,0.2,0.68,0.5,1.0,6.0,9,0,0.03131881356239319,0.0003952569095417857,0.03177805617451668,5.373731255531311e-05,certified,0,56,5,0.08928571428571429,14.392788585576342,0.6973515901634044
msmarco-passage-trec-dl-2019,359349,10,64,1,0,64,64,6.4,0,0,0.8,0.5,0.55,1.0,9.0,15,0,0.028665028512477875,0.0003952569095417857,0.03177805617451668,5.30146062374115e-05,certified,0,56,10,0.17857142857142858,23.06889748143413,0.7253249133197388
msmarco-passage-trec-dl-2019,359349,20,64,1,0,64,64,3.2,0,0,0.75,0.55,0.52,1.0,14.0,40,0,0.02257450856268406,0.0003952569095417857,0.03177805617451668,0.0,certified,0,56,18,0.32142857142857145,33.21555933303006,0.8219472911950271
msmarco-passage-trec-dl-2019,359349,50,64,1,0,320,320,6.4,0,0,0.5,0.548,0.63,1.0,50.5,225,0,0.015940222889184952,0.0003952569095417857,0.03177805617451668,0.0,certified,0,56,24,0.42857142857142855,36.04327797132456,0.7439077607554988
msmarco-passage-trec-dl-2019,359349,100,64,1,0,960,960,9.6,0,0,0.55,0.63,0.416,1.0,91.5,925,0,0.011265180073678493,0.0003952569095417857,0.03177805617451668,0.0,certified,0,56,38,0.6785714285714286,40.26044708773459,0.8134795309009989
msmarco-passage-trec-dl-2019,1115776,5,64,1,0,64,64,12.8,0,0,0.4,0.52,0.38,1.0,7.0,14,0,0.02982766181230545,0.0003952569095417857,0.03229166567325592,0.00024801865220069885,certified,0,24,4,0.16666666666666666,10.83889940421325,0.74262481800425
