dataset,query_id,budget,method,cap,ndcg10_linear,ndcg10_exponential,recall
trec-covid-chrono-r5,3,128,blocker_zero,20,0.8260542869071174,0.7901571236942864,0.013803680981595092
trec-covid-chrono-r5,3,128,blocker_zero,100,0.8260542869071174,0.7901571236942864,0.0705521472392638
trec-covid-chrono-r5,4,128,blocker_zero,20,0.423799449679868,0.3790406291981977,0.014109347442680775
trec-covid-chrono-r5,4,128,blocker_zero,100,0.423799449679868,0.3790406291981977,0.04409171075837742
trec-covid-chrono-r5,5,128,blocker_zero,20,0.6624009889064824,0.6212292233319238,0.02476780185758514
trec-covid-chrono-r5,5,128,blocker_zero,100,0.6624009889064824,0.6212292233319238,0.0804953560371517
trec-covid-chrono-r5,6,128,blocker_zero,20,0.8512360941594274,0.8512360941594272,0.014084507042253521
trec-covid-chrono-r5,6,128,blocker_zero,100,0.8512360941594274,0.8512360941594272,0.04225352112676056
trec-covid-chrono-r5,7,128,blocker_zero,20,0.9216017310213247,0.9216017310213247,0.03625954198473282
trec-covid-chrono-r5,7,128,blocker_zero,100,0.9216017310213247,0.9216017310213247,0.13740458015267176
trec-covid-chrono-r5,8,128,blocker_zero,20,0.7065836017263629,0.7065836017263628,0.020061728395061727
trec-covid-chrono-r5,8,128,blocker_zero,100,0.7065836017263629,0.7065836017263628,0.07253086419753087
trec-covid-chrono-r5,9,128,blocker_zero,20,0.17554440492323456,0.1633170845733412,0.028708133971291867
trec-covid-chrono-r5,9,128,blocker_zero,100,0.17554440492323456,0.1633170845733412,0.1674641148325359
trec-covid-chrono-r5,10,128,blocker_zero,20,0.9608008655106622,0.9477344873475498,0.03219315895372234
trec-covid-chrono-r5,10,128,blocker_zero,100,0.9608008655106622,0.9477344873475498,0.1227364185110664
trec-covid-chrono-r5,11,128,blocker_zero,20,0.5244619468732225,0.4775190155549404,0.02262443438914027
trec-covid-chrono-r5,11,128,blocker_zero,100,0.5244619468732225,0.4775190155549404,0.04751131221719457
trec-covid-chrono-r5,12,128,blocker_zero,20,0.3589542101716347,0.3222722491219546,0.009259259259259259
trec-covid-chrono-r5,12,128,blocker_zero,100,0.3589542101716347,0.3222722491219546,0.05709876543209876
trec-covid-chrono-r5,13,128,blocker_zero,20,0.914856882358379,0.914856882358379,0.01847826086956522
