dataset,policy,work_budget,queries,mean_certified_k_cap100,median_certified_k_cap100,certified_at_least_10_rate,certified_at_least_20_rate,certified_at_least_100_rate,mean_ndcg_retention,mean_recall_retention,mean_dense_work_share,mean_absolute_depth_gap,p90_absolute_depth_gap
scifact,allocation-grid-oracle,128,300,11.236666666666666,10.0,0.5466666666666666,0.08666666666666667,0.0,0.97,0.8895555555555555,0.5,0.0,0.0
scifact,allocation-grid-oracle,256,300,17.536666666666665,16.0,0.8333333333333334,0.38,0.0,0.9866666666666667,0.9162222222222223,0.5008072916666667,0.41333333333333333,0.0
scifact,allocation-grid-oracle,512,300,25.746666666666666,24.0,0.93,0.6633333333333333,0.0,1.0,0.9560000000000001,0.4950130208333333,38.36,128.0
scifact,allocation-grid-oracle,1024,300,35.446666666666665,32.5,0.98,0.8233333333333334,0.006666666666666667,1.0,0.97,0.48052734375,190.02666666666667,384.0
scifact,allocation-grid-oracle,2048,300,47.13666666666666,40.5,1.0,0.8966666666666666,0.06333333333333334,1.0,0.9816666666666667,0.4698665364583333,592.3333333333334,1152.0
scifact,allocation-grid-oracle,4096,300,65.33333333333333,65.5,1.0,0.9566666666666667,0.24666666666666667,1.0,0.9833333333333333,0.5209016927083333,1058.8,2320.6000000000004
scifact,allocation-grid-oracle,8192,300,98.75666666666666,100.0,1.0,1.0,0.9466666666666667,1.0,1.0,0.64759530096686,2082.3966666666665,3813.0
scifact,allocation-grid-oracle,10000,300,99.21333333333334,100.0,1.0,1.0,0.9633333333333334,1.0,1.0,0.6559281272526344,2234.326666666667,3813.0
trec-covid,balanced,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,balanced,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,balanced,512,50,14.28,12.0,0.62,0.28,0.0,0.9137277977378033,0.21002712849518057,0.5,0.0,0.0
trec-covid,balanced,1024,50,20.54,15.5,0.76,0.42,0.0,0.9557413275238166,0.28207391324372233,0.5,0.0,0.0
trec-covid,balanced,2048,50,26.48,18.0,0.82,0.46,0.0,0.9618232349341289,0.3470974786610938,0.5,0.0,0.0
trec-covid,balanced,4096,50,33.88,20.0,0.88,0.52,0.12,0.9802693853748536,0.4224331972992738,0.5,0.0,0.0
trec-covid,balanced,8192,50,38.54,26.0,0.92,0.64,0.16,0.9834137821162773,0.4675804560183783,0.5,0.0,0.0
trec-covid,balanced,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,blocker,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,blocker,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,blocker,512,50,14.64,12.0,0.62,0.28,0.0,0.9137277977378033,0.2135985368353567,0.4925,28.16,128.0
trec-covid,blocker,1024,50,21.94,16.5,0.76,0.42,0.0,0.9557413275238166,0.2969416417441013,0.4675,184.32,384.0
trec-covid,blocker,2048,50,29.76,18.5,0.82,0.46,0.06,0.9645268020550369,0.378826078094663,0.469375,570.88,1164.8000000000002
trec-covid,blocker,4096,50,35.84,23.5,0.9,0.54,0.14,0.9802693853748536,0.4401805984445242,0.48,1213.44,2688.0
trec-covid,blocker,8192,50,40.48,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50712890625,1128.0,1808.0
trec-covid,blocker,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,pressure,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,pressure,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,pressure,512,50,14.64,12.0,0.62,0.28,0.0,0.9137277977378033,0.2135985368353567,0.4925,23.04,128.0
trec-covid,pressure,1024,50,21.94,16.5,0.76,0.42,0.0,0.9557413275238166,0.2969416417441013,0.47375,161.28,384.0
trec-covid,pressure,2048,50,29.74,18.5,0.82,0.46,0.06,0.9631483194032167,0.3774927447613296,0.4775,517.12,1164.8000000000002
trec-covid,pressure,4096,50,35.84,23.5,0.9,0.54,0.14,0.9802693853748536,0.4401805984445242,0.481875,1111.04,2572.8
trec-covid,pressure,8192,50,40.48,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50728515625,1124.8,1808.0
trec-covid,pressure,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,doubling-snra,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,doubling-snra,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,doubling-snra,512,50,14.64,12.0,0.62,0.28,0.0,0.9137277977378033,0.2135985368353567,0.495,25.6,128.0
trec-covid,doubling-snra,1024,50,21.92,16.5,0.76,0.42,0.0,0.9557413275238166,0.2969416417441013,0.4675,179.2,384.0
trec-covid,doubling-snra,2048,50,29.7,18.5,0.82,0.46,0.06,0.9645268020550369,0.3783489465305749,0.469375,550.4,1152.0
trec-covid,doubling-snra,4096,50,35.84,23.5,0.9,0.54,0.14,0.9802693853748536,0.4401805984445242,0.479375,1208.32,2688.0
trec-covid,doubling-snra,8192,50,40.48,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50712890625,1128.0,1808.0
trec-covid,doubling-snra,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
trec-covid,allocation-grid-oracle,128,50,5.66,5.0,0.24,0.0,0.0,0.6516803845365794,0.09030516584950835,0.5,0.0,0.0
trec-covid,allocation-grid-oracle,256,50,9.84,8.0,0.42,0.08,0.0,0.8231639270232856,0.1505884925911502,0.5,0.0,0.0
trec-covid,allocation-grid-oracle,512,50,14.64,12.0,0.62,0.28,0.0,0.9137277977378033,0.2135985368353567,0.495,30.72,128.0
trec-covid,allocation-grid-oracle,1024,50,21.94,16.5,0.76,0.42,0.0,0.9557413275238166,0.2969416417441013,0.465,189.44,384.0
trec-covid,allocation-grid-oracle,2048,50,29.76,18.5,0.82,0.46,0.06,0.9645268020550369,0.378826078094663,0.46875,563.2,1164.8000000000002
trec-covid,allocation-grid-oracle,4096,50,35.86,23.5,0.9,0.54,0.14,0.9802693853748536,0.4405254260307311,0.47875,1213.44,2688.0
trec-covid,allocation-grid-oracle,8192,50,40.48,26.5,0.94,0.66,0.16,0.9892108142614614,0.4861390178583729,0.50693359375,1128.0,1808.0
trec-covid,allocation-grid-oracle,10000,50,40.96,27.5,0.94,0.66,0.16,0.9892108142614614,0.4905795322988873,0.5,0.0,0.0
pooled,balanced,128,770,16.323376623376625,10.0,0.525974025974026,0.14935064935064934,0.06623376623376623,0.9227846167253332,0.6315519846718313,0.5607345779220779,15.548051948051947,106.20000000000005
pooled,balanced,256,770,22.044155844155846,16.0,0.7558441558441559,0.38051948051948054,0.06883116883116883,0.9653984809191252,0.6830310095646676,0.5714184253246753,36.566233766233765,234.20000000000005
pooled,balanced,512,770,29.427272727272726,23.0,0.8727272727272727,0.5987012987012987,0.07402597402597402,0.9828238568724706,0.741494337309266,0.5856280438311688,87.68311688311688,490.20000000000005
pooled,balanced,1024,770,38.092207792207795,31.0,0.9311688311688312,0.7441558441558441,0.09610389610389611,0.9909622245810323,0.7879158620285573,0.6039988331980519,212.9896103896104,1002.2
pooled,balanced,2048,770,49.506493506493506,42.0,0.9714285714285714,0.8415584415584415,0.16883116883116883,0.9967597926843675,0.833534122976106,0.6297160359172078,531.3168831168831,2026.2
pooled,balanced,4096,770,69.82857142857142,80.0,0.987012987012987,0.9207792207792208,0.44155844155844154,0.99850566298172,0.9033727341887463,0.6709484209414758,1310.155844155844,3623.0
pooled,balanced,8192,770,88.78311688311689,100.0,0.9922077922077922,0.9532467532467532,0.8064935064935065,0.9987098445883059,0.9307028619685404,0.719673045114862,2093.336363636364,3631.0
pooled,balanced,10000,770,89.64805194805194,100.0,0.9935064935064936,0.9571428571428572,0.8233766233766234,0.9991957742526113,0.9344070351828864,0.7231314007294495,2158.9402597402595,3631.0
pooled,blocker,128,770,16.323376623376625,10.0,0.525974025974026,0.14935064935064934,0.06623376623376623,0.9227846167253332,0.6315519846718313,0.5607345779220779,15.548051948051947,106.20000000000005
pooled,blocker,256,770,22.04805194805195,16.0,0.7558441558441559,0.38051948051948054,0.06883116883116883,0.9653984809191252,0.6831309096645677,0.5725801542207792,37.16103896103896,234.20000000000005
pooled,blocker,512,770,29.893506493506493,23.0,0.874025974025974,0.6103896103896104,0.07402597402597402,0.9828238568724706,0.7452796844892888,0.5898031655844156,120.27532467532467,490.20000000000005
pooled,blocker,1024,770,39.36883116883117,32.0,0.9337662337662338,0.7584415584415585,0.0987012987012987,0.9910638491879499,0.7945131469802773,0.6060901988636364,365.95324675324673,1002.2
pooled,blocker,2048,770,52.1987012987013,45.0,0.9714285714285714,0.8545454545454545,0.19220779220779222,0.99693534899092,0.8453204310377347,0.6272365817775974,937.6909090909091,2026.2
pooled,blocker,4096,770,73.18571428571428,90.0,0.9883116883116884,0.925974025974026,0.4688311688311688,0.99850566298172,0.9093062438165491,0.6716859158684239,1897.574025974026,3623.0
pooled,blocker,8192,770,89.41168831168831,100.0,0.9935064935064936,0.9571428571428572,0.8155844155844156,0.999086275247084,0.9338975780809234,0.7218246532723295,2332.0272727272727,3631.0
pooled,blocker,10000,770,89.64805194805194,100.0,0.9935064935064936,0.9571428571428572,0.8233766233766234,0.9991957742526113,0.9344070351828864,0.7231314007294495,2158.9402597402595,3631.0
pooled,pressure,128,770,16.323376623376625,10.0,0.525974025974026,0.14935064935064934,0.06623376623376623,0.9227846167253332,0.6315519846718313,0.5607345779220779,15.548051948051947,106.20000000000005
pooled,pressure,256,770,22.05064935064935,16.0,0.7558441558441559,0.38051948051948054,0.06883116883116883,0.9653984809191252,0.6831309096645677,0.572067775974026,36.8987012987013,234.20000000000005
pooled,pressure,512,770,29.893506493506493,23.0,0.874025974025974,0.6103896103896104,0.07402597402597402,0.9828238568724706,0.7452796844892888,0.5884867086038961,113.64415584415585,490.20000000000005
pooled,pressure,1024,770,39.36363636363637,32.0,0.9337662337662338,0.7584415584415585,0.0987012987012987,0.9910638491879499,0.7943276182233199,0.6061206371753247,341.62077922077924,1002.2
pooled,pressure,2048,770,52.176623376623375,44.5,0.9714285714285714,0.8545454545454545,0.19220779220779222,0.9968458371304123,0.8450174007347044,0.627241020698052,903.3298701298701,2026.2
pooled,pressure,4096,770,73.17532467532467,90.0,0.9883116883116884,0.925974025974026,0.4688311688311688,0.99850566298172,0.9093062438165491,0.6704325549715082,1859.9662337662337,3623.0
pooled,pressure,8192,770,89.41168831168831,100.0,0.9935064935064936,0.9571428571428572,0.8155844155844156,0.999086275247084,0.9338975780809234,0.7219159682073945,2332.1103896103896,3631.0
pooled,pressure,10000,770,89.64805194805194,100.0,0.9935064935064936,0.9571428571428572,0.8233766233766234,0.9991957742526113,0.9344070351828864,0.7231314007294495,2158.9402597402595,3631.0
pooled,doubling-snra,128,770,16.323376623376625,10.0,0.525974025974026,0.14935064935064934,0.06623376623376623,0.9227846167253332,0.6315519846718313,0.5607345779220779,15.548051948051947,106.20000000000005
pooled,doubling-snra,256,770,22.044155844155846,16.0,0.7558441558441559,0.38051948051948054,0.06883116883116883,0.9653984809191252,0.6830310095646676,0.5714184253246753,36.566233766233765,234.20000000000005
pooled,doubling-snra,512,770,29.846753246753245,23.0,0.874025974025974,0.6090909090909091,0.07402597402597402,0.9828238568724706,0.7449375349444814,0.5891538149350649,115.2883116883117,490.20000000000005
pooled,doubling-snra,1024,770,39.24545454545454,32.0,0.9337662337662338,0.7584415584415585,0.09610389610389611,0.9910638491879499,0.7941582529565521,0.6047927658279221,357.05194805194805,1002.2
pooled,doubling-snra,2048,770,52.176623376623375,45.0,0.9714285714285714,0.8545454545454545,0.19220779220779222,0.99693534899092,0.8452304165914245,0.6268947849025974,924.987012987013,2026.2
pooled,doubling-snra,4096,770,73.14935064935065,90.0,0.9883116883116884,0.925974025974026,0.4688311688311688,0.99850566298172,0.9093062438165491,0.6714766524755666,1890.6441558441559,3623.0
pooled,doubling-snra,8192,770,89.41168831168831,100.0,0.9935064935064936,0.9571428571428572,0.8155844155844156,0.999086275247084,0.9338975780809234,0.7218347993762256,2331.861038961039,3631.0
pooled,doubling-snra,10000,770,89.64805194805194,100.0,0.9935064935064936,0.9571428571428572,0.8233766233766234,0.9991957742526113,0.9344070351828864,0.7231314007294495,2158.9402597402595,3631.0
pooled,allocation-grid-oracle,128,770,16.324675324675326,10.0,0.525974025974026,0.14935064935064934,0.06623376623376623,0.9227846167253332,0.6315519846718313,0.5614549512987013,15.732467532467533,106.20000000000005
pooled,allocation-grid-oracle,256,770,22.066233766233765,16.0,0.7558441558441559,0.38051948051948054,0.06883116883116883,0.9653984809191252,0.6832308097644678,0.5732193587662338,37.54025974025974,234.20000000000005
pooled,allocation-grid-oracle,512,770,29.894805194805194,23.0,0.874025974025974,0.6103896103896104,0.07402597402597402,0.9828238568724706,0.7452796844892888,0.5904728084415585,120.66493506493507,490.20000000000005
pooled,allocation-grid-oracle,1024,770,39.372727272727275,32.0,0.9337662337662338,0.7584415584415585,0.0987012987012987,0.9910638491879499,0.7944770719442023,0.606147270698052,365.76363636363635,1002.2
pooled,allocation-grid-oracle,2048,770,52.20519480519481,45.0,0.9714285714285714,0.8545454545454545,0.19220779220779222,0.99693534899092,0.8453204310377347,0.6275244774756493,935.9818181818182,2026.2
pooled,allocation-grid-oracle,4096,770,73.1896103896104,90.0,0.9883116883116884,0.925974025974026,0.4688311688311688,0.99850566298172,0.9093286352182509,0.6721805384333589,1896.051948051948,3623.0
pooled,allocation-grid-oracle,8192,770,89.41168831168831,100.0,0.9935064935064936,0.9571428571428572,0.8155844155844156,0.999086275247084,0.9338975780809234,0.7219559184914853,2333.450649350649,3631.0
pooled,allocation-grid-oracle,10000,770,89.64805194805194,100.0,0.9935064935064936,0.9571428571428572,0.8233766233766234,0.9991957742526113,0.9344070351828864,0.7231314007294495,2158.9402597402595,3631.0
