dataset,query_id,policy,budget,reads,dense,sparse,k100,k20,certificate_calls,replay_seconds,schedule_seconds
nfcorpus,PLAIN-2430,pressure64,256,256,128,128,22,20,5,0.0010692080250009894,0.0006379990372806787
nfcorpus,PLAIN-2430,pressure64,512,512,256,256,26,20,9,0.0036599580198526382,0.0026397081092000008
nfcorpus,PLAIN-2430,pressure64,1024,1024,448,576,39,20,17,0.010140249971300364,0.007653207052499056
nfcorpus,PLAIN-2430,pressure64,2048,2048,920,1128,51,20,34,0.022730667027644813,0.016395247192122042
nfcorpus,PLAIN-2430,unit,128,128,59,69,15,15,129,0.00855208293069154,9.467173367738724e-05
nfcorpus,PLAIN-2430,unit,256,256,120,136,23,20,257,0.02414991590194404,0.00016059051267802715
nfcorpus,PLAIN-2430,unit,512,512,212,300,27,20,513,0.060508582973852754,0.0003113080747425556
nfcorpus,PLAIN-2430,unit,1024,1024,433,591,39,20,1025,0.14346808299887925,0.000600854866206646
nfcorpus,PLAIN-2430,unit,2048,2048,920,1128,51,20,2049,0.34856099903117865,0.0011252041440457106
nfcorpus,PLAIN-2430,handoff64,128,128,64,64,13,13,4,0.0002689590910449624,4.383304622024298e-05
nfcorpus,PLAIN-2430,handoff64,256,256,120,136,23,20,108,0.014790834044106305,0.002007169066928327
nfcorpus,PLAIN-2430,handoff64,512,512,212,300,27,20,294,0.04450350103434175,0.005794298951514065
nfcorpus,PLAIN-2430,handoff64,1024,1024,433,591,39,20,531,0.08621358394157141,0.01088850712403655
nfcorpus,PLAIN-2430,handoff64,2048,2048,920,1128,51,20,649,0.11297591694165021,0.01379487314261496
nfcorpus,PLAIN-2430,handoff,128,128,1,127,1,1,3,0.00014670798555016518,2.3209024220705032e-05
nfcorpus,PLAIN-2430,handoff,256,256,129,127,22,20,4,0.0003054169937968254,3.5208999179303646e-05
nfcorpus,PLAIN-2430,handoff,512,512,212,300,27,20,173,0.027141999918967485,0.00351128913462162
nfcorpus,PLAIN-2430,handoff,1024,1024,433,591,39,20,409,0.06955954094883054,0.009231287520378828
nfcorpus,PLAIN-2430,handoff,2048,2048,920,1128,51,20,519,0.0949902079300955,0.012241705087944865
nfcorpus,PLAIN-2430,certificate-event,128,128,1,127,1,1,3,0.0001402499619871378,1.741712912917137e-05
nfcorpus,PLAIN-2430,certificate-event,256,256,129,127,22,20,4,0.0002883749548345804,2.3834174498915672e-05
nfcorpus,PLAIN-2430,certificate-event,512,512,210,302,27,20,10,0.0012600829359143972,9.583402425050735e-05
nfcorpus,PLAIN-2430,certificate-event,1024,1024,433,591,39,20,22,0.0037590829888358712,0.0002800840884447098
nfcorpus,PLAIN-2430,certificate-event,2048,2048,920,1128,51,20,38,0.0073315410409122705,0.0004883771762251854
nfcorpus,PLAIN-2430,balanced64,128,128,64,64,13,13,3,0.0001630409387871623,1.1658994480967522e-06
nfcorpus,PLAIN-2430,balanced64,256,256,128,128,22,20,5,0.0004184569697827101,1.8329592421650887e-06
nfcorpus,PLAIN-2430,balanced64,512,512,256,256,26,20,9,0.0010050400160253048,2.8748763725161552e-06
nfcorpus,PLAIN-2430,balanced64,1024,1024,512,512,37,20,17,0.0023021650267764926,5.1658134907484055e-06
nfcorpus,PLAIN-2430,balanced64,2048,2048,1024,1024,42,20,33,0.005719914915971458,1.0583898983895779e-05
nfcorpus,PLAIN-3402,certificate-event,128,128,1,127,1,1,3,0.00016458297614008188,2.0415987819433212e-05
nfcorpus,PLAIN-3402,certificate-event,256,256,129,127,18,18,4,0.0003119170432910323,2.8082984499633312e-05
nfcorpus,PLAIN-3402,certificate-event,512,512,243,269,32,20,23,0.003379042143933475,0.0002609157236292958
nfcorpus,PLAIN-3402,certificate-event,1024,1024,512,512,46,20,43,0.0073870421620085835,0.0005545385647565126
nfcorpus,PLAIN-3402,certificate-event,2048,2048,711,1337,52,20,52,0.009546708082780242,0.0006875386461615562
nfcorpus,PLAIN-3402,balanced64,128,128,64,64,11,11,3,0.00015716603957116604,9.580980986356735e-07
nfcorpus,PLAIN-3402,balanced64,256,256,128,128,18,18,5,0.0003996239975094795,1.4991965144872665e-06
nfcorpus,PLAIN-3402,balanced64,512,512,256,256,31,20,9,0.0010048319818452,2.4152686819434166e-06
nfcorpus,PLAIN-3402,balanced64,1024,1024,512,512,46,20,17,0.002444164943881333,4.706438630819321e-06
nfcorpus,PLAIN-3402,balanced64,2048,2048,1024,1024,52,20,33,0.0060623729368671775,1.058191992342472e-05
nfcorpus,PLAIN-3402,blocker64,128,128,64,64,11,11,3,0.0001694579841569066,8.667120710015297e-06
nfcorpus,PLAIN-3402,blocker64,256,256,128,128,18,18,5,0.00044120801612734795,1.0375166311860085e-05
nfcorpus,PLAIN-3402,blocker64,512,512,256,256,31,20,9,0.0010641660774126649,1.3125129044055939e-05
nfcorpus,PLAIN-3402,blocker64,1024,1024,512,512,46,20,17,0.002628707094117999,2.0164065062999725e-05
nfcorpus,PLAIN-3402,blocker64,2048,2048,832,1216,60,20,33,0.00610612309537828,2.8749112971127033e-05
nfcorpus,PLAIN-3402,pressure64,128,128,64,64,11,11,3,0.0001777909928932786,2.64591071754694e-05
nfcorpus,PLAIN-3402,pressure64,256,256,128,128,18,18,5,0.001012749969959259,0.0006033340469002724
nfcorpus,PLAIN-3402,pressure64,512,512,256,256,31,20,9,0.003613833920098841,0.0025311681674793363
nfcorpus,PLAIN-3402,pressure64,1024,1024,512,512,46,20,17,0.011139749898575246,0.00853816932067275
nfcorpus,PLAIN-3402,pressure64,2048,2048,832,1216,60,20,33,0.030532958917319775,0.024297961150296032
nfcorpus,PLAIN-3402,unit,128,128,55,73,13,13,129,0.007940500043332577,8.920766413211823e-05
nfcorpus,PLAIN-3402,unit,256,256,100,156,19,19,257,0.023412416107021272,0.00015770993195474148
nfcorpus,PLAIN-3402,unit,512,512,235,277,32,20,513,0.06024033320136368,0.00029967736918479204
nfcorpus,PLAIN-3402,unit,1024,1024,512,512,46,20,1025,0.15094491618219763,0.0005966454045847058
nfcorpus,PLAIN-3402,unit,2048,2048,890,1158,60,20,2049,0.36546504113357514,0.0011783783556893468
nfcorpus,PLAIN-3402,handoff64,128,128,64,64,11,11,4,0.00025170808658003807,4.720792640000582e-05
nfcorpus,PLAIN-3402,handoff64,256,256,100,156,19,19,83,0.01172470801975578,0.00160829140804708
nfcorpus,PLAIN-3402,handoff64,512,512,235,277,32,20,271,0.043397124973125756,0.005519759375602007
nfcorpus,PLAIN-3402,handoff64,1024,1024,512,512,46,20,475,0.08253362495452166,0.009970879997126758
nfcorpus,PLAIN-3402,handoff64,2048,2048,889,1159,60,20,909,0.1825013329507783,0.020554706803523004
nfcorpus,PLAIN-3402,handoff,128,128,1,127,1,1,3,0.00014216708950698376,2.0292005501687527e-05
nfcorpus,PLAIN-3402,handoff,256,256,129,127,18,18,4,0.0002883751876652241,3.287498839199543e-05
nfcorpus,PLAIN-3402,handoff,512,512,235,277,32,20,156,0.02614591713063419,0.0032466212287545204
nfcorpus,PLAIN-3402,handoff,1024,1024,512,512,46,20,360,0.065494584152475,0.008161210687831044
nfcorpus,PLAIN-3402,handoff,2048,2048,889,1159,60,20,792,0.16578095906879753,0.0199786308221519
nfcorpus,PLAIN-2991,unit,128,128,60,68,11,11,129,0.007929999963380396,9.945756755769253e-05
nfcorpus,PLAIN-2991,unit,256,256,115,141,19,19,257,0.022804041975177824,0.000167328049428761
nfcorpus,PLAIN-2991,unit,512,512,256,256,30,20,513,0.057954416959546506,0.00030520104337483644
nfcorpus,PLAIN-2991,unit,1024,1024,733,291,44,20,1025,0.1448965419549495,0.0006079659797251225
nfcorpus,PLAIN-2991,unit,2048,2048,1631,417,55,20,2049,0.34491437592078,0.0011869460577145219
nfcorpus,PLAIN-2991,handoff64,128,128,64,64,11,11,4,0.0002597919665277004,3.879109863191843e-05
nfcorpus,PLAIN-2991,handoff64,256,256,115,141,19,19,108,0.015105125959962606,0.002147834631614387
nfcorpus,PLAIN-2991,handoff64,512,512,256,256,30,20,280,0.04153058503288776,0.005547377746552229
nfcorpus,PLAIN-2991,handoff64,1024,1024,732,292,44,20,348,0.05410462606232613,0.006993381422944367
nfcorpus,PLAIN-2991,handoff64,2048,2048,1631,417,55,20,483,0.08472341706510633,0.010035550338216126
nfcorpus,PLAIN-2991,handoff,128,128,1,127,1,1,3,0.00014995806850492954,2.204196061939001e-05
nfcorpus,PLAIN-2991,handoff,256,256,129,127,19,19,4,0.0002989161293953657,3.433390520513058e-05
nfcorpus,PLAIN-2991,handoff,512,512,256,256,30,20,149,0.023527291137725115,0.0032570473849773407
nfcorpus,PLAIN-2991,handoff,1024,1024,732,292,44,20,214,0.03561691613867879,0.004811466089449823
nfcorpus,PLAIN-2991,handoff,2048,2048,1631,417,55,20,345,0.06580599921289831,0.008162048645317554
nfcorpus,PLAIN-2991,certificate-event,128,128,1,127,1,1,3,0.0001681250287219882,1.691700890660286e-05
nfcorpus,PLAIN-2991,certificate-event,256,256,129,127,19,19,4,0.0003248340217396617,2.3126020096242428e-05
nfcorpus,PLAIN-2991,certificate-event,512,512,253,259,30,20,21,0.0030795420752838254,0.00023700017482042313
nfcorpus,PLAIN-2991,certificate-event,1024,1024,716,308,44,20,40,0.006849501049146056,0.0005442510591819882
nfcorpus,PLAIN-2991,certificate-event,2048,2048,1637,411,55,20,49,0.008778460090979934,0.000680292141623795
nfcorpus,PLAIN-2991,balanced64,128,128,64,64,11,11,3,0.00015520909801125526,1.0009389370679855e-06
nfcorpus,PLAIN-2991,balanced64,256,256,128,128,19,19,5,0.0003955010324716568,1.50210689753294e-06
nfcorpus,PLAIN-2991,balanced64,512,512,256,256,30,20,9,0.0009670420549809933,2.3780157789587975e-06
nfcorpus,PLAIN-2991,balanced64,1024,1024,512,512,43,20,17,0.002349875052459538,4.501896910369396e-06
nfcorpus,PLAIN-2991,balanced64,2048,2048,1061,987,54,20,34,0.005846915999427438,9.631039574742317e-06
nfcorpus,PLAIN-2991,blocker64,128,128,64,64,11,11,3,0.000151541898958385,7.292022928595543e-06
nfcorpus,PLAIN-2991,blocker64,256,256,128,128,19,19,5,0.0004135419148951769,8.750124834477901e-06
nfcorpus,PLAIN-2991,blocker64,512,512,256,256,30,20,9,0.0009724169503897429,1.1083087883889675e-05
nfcorpus,PLAIN-2991,blocker64,1024,1024,704,320,44,20,17,0.0023228758946061134,1.624820288270712e-05
nfcorpus,PLAIN-2991,blocker64,2048,2048,1600,448,55,20,33,0.005479875952005386,2.699648030102253e-05
nfcorpus,PLAIN-2991,pressure64,128,128,64,64,11,11,3,0.00022854097187519073,3.2832962460815907e-05
nfcorpus,PLAIN-2991,pressure64,256,256,128,128,19,19,5,0.00096820795442909,0.0005192070966586471
nfcorpus,PLAIN-2991,pressure64,512,512,256,256,30,20,9,0.00324433296918869,0.0022177081555128098
nfcorpus,PLAIN-2991,pressure64,1024,1024,704,320,44,20,17,0.011130540980957448,0.008579876157455146
nfcorpus,PLAIN-2991,pressure64,2048,2048,1600,448,55,20,33,0.031645665992982686,0.025631084223277867
nfcorpus,PLAIN-3452,pressure64,128,128,64,64,21,20,3,0.0002074169460684061,2.9084039852023125e-05
nfcorpus,PLAIN-3452,pressure64,256,256,128,128,27,20,5,0.001544749946333468,0.0010495840106159449
nfcorpus,PLAIN-3452,pressure64,512,512,192,320,39,20,9,0.004908417002297938,0.003729542950168252
nfcorpus,PLAIN-3452,pressure64,1024,1024,608,416,69,20,18,0.008469833992421627,0.005397541914135218
nfcorpus,PLAIN-3452,pressure64,2048,2048,1632,416,77,20,34,0.012415834004059434,0.00540541484951973
nfcorpus,PLAIN-3452,unit,128,128,59,69,21,20,129,0.008435540948994458,9.837967809289694e-05
nfcorpus,PLAIN-3452,unit,256,256,116,140,27,20,257,0.02565049903932959,0.00017087568994611502
nfcorpus,PLAIN-3452,unit,512,512,173,339,39,20,513,0.06513604114297777,0.0003060902236029506
nfcorpus,PLAIN-3452,unit,1024,1024,608,416,69,20,1025,0.168037707102485,0.0005383299430832267
nfcorpus,PLAIN-3452,unit,2048,2048,1632,416,77,20,2049,0.4046978740952909,0.0009969694074243307
nfcorpus,PLAIN-3452,handoff64,128,128,64,64,21,20,4,0.00024691701401025057,3.883405588567257e-05
nfcorpus,PLAIN-3452,handoff64,256,256,116,140,27,20,109,0.01616770902182907,0.002066171611659229
nfcorpus,PLAIN-3452,handoff64,512,512,173,339,39,20,229,0.03680158394854516,0.004574127960950136
nfcorpus,PLAIN-3452,handoff64,1024,1024,608,416,69,20,256,0.04292949987575412,0.00512275577057153
nfcorpus,PLAIN-3452,handoff64,2048,2048,1632,416,77,20,275,0.047765416908077896,0.005460588727146387
nfcorpus,PLAIN-3452,handoff,128,128,1,127,1,1,3,0.00020629202481359243,1.995800994336605e-05
nfcorpus,PLAIN-3452,handoff,256,256,129,127,27,20,4,0.00036079203709959984,3.195810131728649e-05
nfcorpus,PLAIN-3452,handoff,512,512,173,339,39,20,101,0.016905333031900227,0.0021211206912994385
nfcorpus,PLAIN-3452,handoff,1024,1024,608,416,69,20,127,0.023099540965631604,0.002750454586930573
nfcorpus,PLAIN-3452,handoff,2048,2048,1632,416,77,20,136,0.025464082951657474,0.002964496612548828
nfcorpus,PLAIN-3452,certificate-event,128,128,1,127,1,1,3,0.00013529101852327585,1.716683618724346e-05
nfcorpus,PLAIN-3452,certificate-event,256,256,129,127,27,20,4,0.0003207910340279341,3.15419165417552e-05
nfcorpus,PLAIN-3452,certificate-event,512,512,184,328,39,20,21,0.003471166011877358,0.0003044569166377187
nfcorpus,PLAIN-3452,certificate-event,1024,1024,608,416,69,20,47,0.00896999891847372,0.0006322469562292099
nfcorpus,PLAIN-3452,certificate-event,2048,2048,1632,416,77,20,56,0.011227331822738051,0.0007643289864063263
nfcorpus,PLAIN-3452,balanced64,128,128,64,64,21,20,3,0.00019095907919108868,9.170034900307655e-07
nfcorpus,PLAIN-3452,balanced64,256,256,128,128,27,20,5,0.000529375160112977,2.2510066628456116e-06
nfcorpus,PLAIN-3452,balanced64,512,512,256,256,37,20,9,0.0012214591260999441,3.835884854197502e-06
nfcorpus,PLAIN-3452,balanced64,1024,1024,608,416,69,20,18,0.003028375096619129,6.877235136926174e-06
nfcorpus,PLAIN-3452,balanced64,2048,2048,1632,416,77,20,34,0.0067132911644876,1.1001480743288994e-05
nfcorpus,PLAIN-3452,blocker64,128,128,64,64,21,20,3,0.00017175008542835712,7.208087481558323e-06
nfcorpus,PLAIN-3452,blocker64,256,256,128,128,27,20,5,0.0004530420992523432,8.957227692008018e-06
nfcorpus,PLAIN-3452,blocker64,512,512,192,320,39,20,9,0.0010976261692121625,1.1290190741419792e-05
nfcorpus,PLAIN-3452,blocker64,1024,1024,608,416,69,20,18,0.0029391262214630842,1.641339622437954e-05
nfcorpus,PLAIN-3452,blocker64,2048,2048,1632,416,77,20,34,0.006748751271516085,2.470507752150297e-05
nfcorpus,PLAIN-3432,balanced64,128,128,64,64,18,18,3,0.00018258299678564072,1.0010553523898125e-06
nfcorpus,PLAIN-3432,balanced64,256,256,128,128,19,19,5,0.0004503329982981086,1.5849946066737175e-06
nfcorpus,PLAIN-3432,balanced64,512,512,256,256,19,19,9,0.0010006660595536232,2.6259804144501686e-06
nfcorpus,PLAIN-3432,balanced64,1024,1024,512,512,22,20,17,0.002197125111706555,5.250796675682068e-06
nfcorpus,PLAIN-3432,balanced64,2048,2048,1507,541,44,20,34,0.005112250102683902,9.710201993584633e-06
nfcorpus,PLAIN-3432,blocker64,128,128,64,64,18,18,3,0.0002175000263378024,7.1660615503787994e-06
nfcorpus,PLAIN-3432,blocker64,256,256,128,128,19,19,5,0.0005189590156078339,1.0416028089821339e-05
nfcorpus,PLAIN-3432,blocker64,512,512,320,192,20,20,9,0.0010700840502977371,1.3248994946479797e-05
nfcorpus,PLAIN-3432,blocker64,1024,1024,768,256,25,20,17,0.002269042073749006,1.8375227227807045e-05
nfcorpus,PLAIN-3432,blocker64,2048,2048,1507,541,44,20,34,0.00529900100082159,2.7331290766596794e-05
nfcorpus,PLAIN-3432,pressure64,128,128,64,64,18,18,3,0.00019816705025732517,3.0084047466516495e-05
nfcorpus,PLAIN-3432,pressure64,256,256,128,128,19,19,5,0.0012087920913472772,0.0007842499762773514
nfcorpus,PLAIN-3432,pressure64,512,512,320,192,20,20,9,0.0032902080565690994,0.0023408749839290977
nfcorpus,PLAIN-3432,pressure64,1024,1024,768,256,25,20,17,0.008292875136248767,0.006124457926489413
nfcorpus,PLAIN-3432,pressure64,2048,2048,1507,541,44,20,34,0.01807745813857764,0.012798169162124395
nfcorpus,PLAIN-3432,unit,128,128,79,49,18,18,129,0.00872412498574704,7.055129390209913e-05
nfcorpus,PLAIN-3432,unit,256,256,161,95,19,19,257,0.023933666991069913,0.00013455760199576616
nfcorpus,PLAIN-3432,unit,512,512,346,166,20,20,513,0.05544304195791483,0.00026565592270344496
nfcorpus,PLAIN-3432,unit,1024,1024,768,256,25,20,1025,0.12449733295943588,0.000541925779543817
nfcorpus,PLAIN-3432,unit,2048,2048,1507,541,44,20,2049,0.2924484999384731,0.0010795699199661613
nfcorpus,PLAIN-3432,handoff64,128,128,64,64,18,18,17,0.0014690420357510448,0.0002873331541195512
nfcorpus,PLAIN-3432,handoff64,256,256,161,95,19,19,80,0.010545708937570453,0.0015259122010320425
nfcorpus,PLAIN-3432,handoff64,512,512,346,166,20,20,224,0.031306625925935805,0.004455504356883466
nfcorpus,PLAIN-3432,handoff64,1024,1024,768,256,25,20,408,0.060251750983297825,0.008261707029305398
nfcorpus,PLAIN-3432,handoff64,2048,2048,1507,541,44,20,514,0.07914775097742677,0.010600037639960647
nfcorpus,PLAIN-3432,handoff,128,128,1,127,0,0,3,0.0001420419430360198,2.0873965695500374e-05
nfcorpus,PLAIN-3432,handoff,256,256,129,127,19,19,19,0.0021757088834419847,0.0003269570879638195
nfcorpus,PLAIN-3432,handoff,512,512,346,166,20,20,99,0.013768458855338395,0.0019736307440325618
nfcorpus,PLAIN-3432,handoff,1024,1024,768,256,25,20,283,0.04277920885942876,0.0062183046247810125
nfcorpus,PLAIN-3432,handoff,2048,2048,1507,541,44,20,384,0.06050441786646843,0.008733475464396179
nfcorpus,PLAIN-3432,certificate-event,128,128,1,127,0,0,3,0.00013241695705801249,1.6707926988601685e-05
nfcorpus,PLAIN-3432,certificate-event,256,256,129,127,19,19,19,0.0020027089631184936,0.0002025826834142208
nfcorpus,PLAIN-3432,certificate-event,512,512,354,158,20,20,22,0.0024330009473487735,0.0002344996901229024
nfcorpus,PLAIN-3432,certificate-event,1024,1024,778,246,25,20,33,0.0041132509941235185,0.00038228975608944893
nfcorpus,PLAIN-3432,certificate-event,2048,2048,1710,338,28,20,36,0.004638875951059163,0.0004183318233117461
nfcorpus,PLAIN-3261,certificate-event,128,128,42,86,2,2,5,0.00032199989072978497,3.216695040464401e-05
nfcorpus,PLAIN-3261,certificate-event,256,256,170,86,4,4,6,0.0004633339121937752,3.779190592467785e-05
nfcorpus,PLAIN-3261,certificate-event,512,512,426,86,5,5,8,0.0007122509414330125,6.258301436901093e-05
nfcorpus,PLAIN-3261,certificate-event,1024,1024,938,86,7,7,9,0.0008309599943459034,6.833299994468689e-05
nfcorpus,PLAIN-3261,certificate-event,2048,2048,1962,86,17,17,13,0.0013602100079879165,0.00011616607662290335
nfcorpus,PLAIN-3261,balanced64,128,128,64,64,2,2,3,0.000137584051117301,1.2919772416353226e-06
nfcorpus,PLAIN-3261,balanced64,256,256,170,86,4,4,6,0.0004063340602442622,2.1669548004865646e-06
nfcorpus,PLAIN-3261,balanced64,512,512,426,86,5,5,10,0.0007903759833425283,3.376859240233898e-06
nfcorpus,PLAIN-3261,balanced64,1024,1024,938,86,7,7,18,0.0015991260297596455,5.461974069476128e-06
nfcorpus,PLAIN-3261,balanced64,2048,2048,1962,86,17,17,34,0.0034897919977083802,9.002862498164177e-06
nfcorpus,PLAIN-3261,blocker64,128,128,64,64,2,2,3,0.00013145897537469864,7.3749106377363205e-06
nfcorpus,PLAIN-3261,blocker64,256,256,170,86,4,4,6,0.0003951670369133353,9.374809451401234e-06
nfcorpus,PLAIN-3261,blocker64,512,512,426,86,5,5,10,0.0007749589858576655,1.129182055592537e-05
nfcorpus,PLAIN-3261,blocker64,1024,1024,938,86,7,7,18,0.0015692929737269878,1.4707911759614944e-05
nfcorpus,PLAIN-3261,blocker64,2048,2048,1962,86,17,17,34,0.0034141680225729942,2.0789681002497673e-05
nfcorpus,PLAIN-3261,pressure64,128,128,64,64,2,2,3,0.00014887505676597357,2.658285666257143e-05
nfcorpus,PLAIN-3261,pressure64,256,256,170,86,4,4,6,0.00048033404164016247,9.520875755697489e-05
nfcorpus,PLAIN-3261,pressure64,512,512,426,86,5,5,10,0.0009169590193778276,9.787490125745535e-05
nfcorpus,PLAIN-3261,pressure64,1024,1024,938,86,7,7,18,0.001736417063511908,0.0001018765615299344
nfcorpus,PLAIN-3261,pressure64,2048,2048,1962,86,17,17,34,0.0037503750063478947,0.00010987557470798492
nfcorpus,PLAIN-3261,unit,128,128,66,62,2,2,129,0.007228792062960565,7.287703920155764e-05
nfcorpus,PLAIN-3261,unit,256,256,170,86,4,4,257,0.018048042082227767,0.00012899842113256454
nfcorpus,PLAIN-3261,unit,512,512,426,86,5,5,513,0.04116579215042293,0.00023092818446457386
nfcorpus,PLAIN-3261,unit,1024,1024,938,86,7,7,1025,0.09069516719318926,0.00043206079863011837
nfcorpus,PLAIN-3261,unit,2048,2048,1962,86,17,17,2049,0.209158459212631,0.0008598855929449201
nfcorpus,PLAIN-3261,handoff64,128,128,64,64,2,2,5,0.0002855409402400255,4.9875001423060894e-05
nfcorpus,PLAIN-3261,handoff64,256,256,170,86,4,4,23,0.002087957924231887,0.00034650065936148167
nfcorpus,PLAIN-3261,handoff64,512,512,426,86,5,5,28,0.002695124945603311,0.0004110835725441575
nfcorpus,PLAIN-3261,handoff64,1024,1024,938,86,7,7,37,0.0037871659733355045,0.0005343746161088347
nfcorpus,PLAIN-3261,handoff64,2048,2048,1962,86,17,17,56,0.006362915970385075,0.0008219166193157434
nfcorpus,PLAIN-3261,handoff,128,128,42,86,2,2,5,0.0002834169426932931,3.787502646446228e-05
nfcorpus,PLAIN-3261,handoff,256,256,170,86,4,4,6,0.00038645893801003695,4.954205360263586e-05
nfcorpus,PLAIN-3261,handoff,512,512,426,86,5,5,8,0.0006075429264456034,8.145917672663927e-05
nfcorpus,PLAIN-3261,handoff,1024,1024,938,86,7,7,9,0.00073104293551296,9.391724597662687e-05
nfcorpus,PLAIN-3261,handoff,2048,2048,1962,86,17,17,13,0.001256125862710178,0.00017145927995443344
nfcorpus,PLAIN-3392,balanced64,128,128,64,64,9,9,3,0.00016154104378074408,1.0830117389559746e-06
nfcorpus,PLAIN-3392,balanced64,256,256,153,103,16,16,6,0.0005132080987095833,1.959037035703659e-06
nfcorpus,PLAIN-3392,balanced64,512,512,409,103,25,20,10,0.0010921660577878356,3.127148374915123e-06
nfcorpus,PLAIN-3392,balanced64,1024,1024,921,103,31,20,18,0.002306833048351109,5.458248779177666e-06
nfcorpus,PLAIN-3392,balanced64,2048,2048,1945,103,73,20,34,0.005223916028626263,1.1083204299211502e-05
nfcorpus,PLAIN-3392,blocker64,128,128,64,64,9,9,3,0.00015658291522413492,7.541966624557972e-06
nfcorpus,PLAIN-3392,blocker64,256,256,153,103,16,16,6,0.000496207969263196,9.66701190918684e-06
nfcorpus,PLAIN-3392,blocker64,512,512,409,103,25,20,10,0.001059790956787765,1.1750147677958012e-05
nfcorpus,PLAIN-3392,blocker64,1024,1024,921,103,31,20,18,0.0022482079220935702,1.5166006051003933e-05
nfcorpus,PLAIN-3392,blocker64,2048,2048,1945,103,73,20,34,0.0050154998898506165,2.1124957129359245e-05
nfcorpus,PLAIN-3392,pressure64,128,128,64,64,9,9,3,0.00017200002912431955,2.8000096790492535e-05
nfcorpus,PLAIN-3392,pressure64,256,256,153,103,16,16,6,0.0007265830645337701,0.00023300014436244965
nfcorpus,PLAIN-3392,pressure64,512,512,409,103,25,20,10,0.0012812920613214374,0.00023483415134251118
nfcorpus,PLAIN-3392,pressure64,1024,1024,921,103,31,20,18,0.0024490830255672336,0.00023804232478141785
nfcorpus,PLAIN-3392,pressure64,2048,2048,1945,103,73,20,34,0.005240792059339583,0.00024737557396292686
nfcorpus,PLAIN-3392,unit,128,128,64,64,9,9,129,0.007963500102050602,7.883552461862564e-05
nfcorpus,PLAIN-3392,unit,256,256,153,103,16,16,257,0.021637541125528514,0.00014163122978061438
nfcorpus,PLAIN-3392,unit,512,512,409,103,25,20,513,0.05576916609425098,0.0002489363541826606
nfcorpus,PLAIN-3392,unit,1024,1024,921,103,31,20,1025,0.12980316614266485,0.00045632326509803534
nfcorpus,PLAIN-3392,unit,2048,2048,1945,103,73,20,2049,0.295137457200326,0.0008771222783252597
nfcorpus,PLAIN-3392,handoff64,128,128,64,64,9,9,11,0.0009305410785600543,0.00020487385336309671
nfcorpus,PLAIN-3392,handoff64,256,256,153,103,16,16,66,0.007320458069443703,0.001188212656415999
nfcorpus,PLAIN-3392,handoff64,512,512,409,103,25,20,78,0.009198041050694883,0.0014109609182924032
nfcorpus,PLAIN-3392,handoff64,1024,1024,921,103,31,20,90,0.011128875077702105,0.0015989579260349274
nfcorpus,PLAIN-3392,handoff64,2048,2048,1945,103,73,20,107,0.014132417039945722,0.001827706815674901
nfcorpus,PLAIN-3392,handoff,128,128,25,103,5,5,9,0.0008457909571006894,0.00012887397315353155
nfcorpus,PLAIN-3392,handoff,256,256,153,103,16,16,19,0.002128207008354366,0.00030016503296792507
nfcorpus,PLAIN-3392,handoff,512,512,409,103,25,20,29,0.003615749068558216,0.0004897901089861989
nfcorpus,PLAIN-3392,handoff,1024,1024,921,103,31,20,36,0.004859249107539654,0.0006369150942191482
nfcorpus,PLAIN-3392,handoff,2048,2048,1945,103,73,20,38,0.005324040073901415,0.000678040087223053
nfcorpus,PLAIN-3392,certificate-event,128,128,25,103,5,5,9,0.0007367089856415987,7.083301898092031e-05
nfcorpus,PLAIN-3392,certificate-event,256,256,153,103,16,16,19,0.0019859590101987123,0.0001703730085864663
nfcorpus,PLAIN-3392,certificate-event,512,512,409,103,25,20,29,0.0034091670531779528,0.0002885378198698163
nfcorpus,PLAIN-3392,certificate-event,1024,1024,921,103,31,20,36,0.004533834056928754,0.0003747449954971671
nfcorpus,PLAIN-3392,certificate-event,2048,2048,1945,103,73,20,38,0.004948084009811282,0.00039591093081980944
nfcorpus,PLAIN-741,pressure64,128,128,117,11,9,9,4,0.0002448329469189048,3.1082890927791595e-05
nfcorpus,PLAIN-741,pressure64,256,256,245,11,10,10,6,0.00043537397868931293,3.212480805814266e-05
nfcorpus,PLAIN-741,pressure64,512,512,501,11,11,11,10,0.0008519159164279699,3.412691876292229e-05
nfcorpus,PLAIN-741,pressure64,1024,1024,1013,11,13,13,18,0.0017882069805637002,3.766885492950678e-05
nfcorpus,PLAIN-741,pressure64,2048,2048,2037,11,14,14,34,0.004101373953744769,4.395900759845972e-05
nfcorpus,PLAIN-741,unit,128,128,117,11,9,9,129,0.007887083920650184,7.654761429876089e-05
nfcorpus,PLAIN-741,unit,256,256,245,11,10,10,257,0.01930000097490847,0.00012567115481942892
nfcorpus,PLAIN-741,unit,512,512,501,11,11,11,513,0.04514345887582749,0.0002324635861441493
nfcorpus,PLAIN-741,unit,1024,1024,1013,11,13,13,1025,0.10516562487464398,0.00043950637336820364
nfcorpus,PLAIN-741,unit,2048,2048,2037,11,14,14,2049,0.2457109158858657,0.0008646673522889614
nfcorpus,PLAIN-741,handoff64,128,128,117,11,9,9,9,0.0005574999377131462,0.0001303739845752716
